wavelength (nm),DOMBlank1,DOMSTD10,DOM12028,DOM12052,DOM12060,DOM12085,DOM12079,DOM12125,DOM12127,DOM12256,DOMBlank2,DOM12345,DOM12346,DOM12347,DOM12504,DOM12571,DOM12582,DOM12586,DOM12599,DOM12600,DOMBlank3,DOM12601,DOM12613,DOM12616,DOM12620,DOM12621,DOM12630,DOM12666,DOM12683,DOM12684,DOMBlank4,DOM12694,DOM12698,DOM12757,DOM12932,DOM12935,DOM12937,DOM13122,DOM13164,DOM13197,DOMBlank5,DOM13233,DOM13235,DOMBlank6
235.1999969,-0.001073354,0.399095386,0.711487532,1.064921498,0.052740514,0.246837452,0.019226216,0.283896565,0.111079954,0.01833882,0.002325963,0.2447761,0.252119333,0.636780202,0.014581045,0.01377137,0.245553136,0.125320673,0.391234726,0.242566392,0.005211208,0.400294542,0.258543372,0.285787433,0.090151779,0.152737945,0.180863112,0.080275685,0.057882354,0.053435888,0.008361442,0.213770717,0.290334433,0.018003389,0.022948211,0.054428633,0.022570428,0.099355534,0.170974538,0.065443486,0.012417978,0.020342506,0.04227959,0.010936968
234.3999939,-0.001794121,0.402113497,0.719363153,1.074040055,0.051897306,0.246443346,0.017060408,0.28728205,0.112084337,0.019107854,0.001358677,0.245884046,0.250735492,0.643777072,0.01382778,0.011382322,0.245368645,0.125567317,0.3901214,0.242696419,0.006190194,0.403034687,0.260282576,0.288458705,0.089989655,0.151907504,0.1803644,0.078770608,0.056372941,0.054312363,0.008231204,0.21374239,0.291118294,0.014061887,0.020956887,0.053999305,0.020600565,0.098224804,0.173212513,0.064521961,0.010792741,0.021080617,0.040191285,0.008326926
233.5999908,-0.000744205,0.409963846,0.734619141,1.092296958,0.055142734,0.251687586,0.019294135,0.292071343,0.111229584,0.017470129,0.001772556,0.247748777,0.257431269,0.650448561,0.014918744,0.01309428,0.251857311,0.127907351,0.397577792,0.246012569,0.006288408,0.409921885,0.263870597,0.292135477,0.092295036,0.155269623,0.183348656,0.07945507,0.058094408,0.056365866,0.006896519,0.215612367,0.296795219,0.016283752,0.022679154,0.05519123,0.021324568,0.100574866,0.173892424,0.066493176,0.011381179,0.022541253,0.040341184,0.00824896
232.7999878,0.000337995,0.412225872,0.740825236,1.101545334,0.057356358,0.252925187,0.017372748,0.296550661,0.114077635,0.016147867,0.002748475,0.252680719,0.260994494,0.659238339,0.014679033,0.014740301,0.253345281,0.12841095,0.404554695,0.248720422,0.005278228,0.413451493,0.266670108,0.295164228,0.091779098,0.157040373,0.182720408,0.080071598,0.057916723,0.056444302,0.007583342,0.217629597,0.300287694,0.016779557,0.022603041,0.054093204,0.022572147,0.101474926,0.175796941,0.066437215,0.009795181,0.022870794,0.041001722,0.009461812
231.9999847,-0.001557764,0.417139202,0.745824158,1.112831354,0.056855753,0.257864475,0.019091895,0.301064313,0.115080781,0.018905161,0.002699634,0.255847424,0.262897402,0.666195273,0.015588034,0.013331382,0.256033629,0.129241765,0.405146122,0.252266556,0.006274883,0.418507278,0.269652784,0.295693696,0.0941201,0.156751379,0.18502906,0.079878435,0.060194429,0.057743099,0.008183721,0.222492263,0.302983582,0.01585982,0.02333427,0.055367865,0.021890543,0.103747815,0.176033199,0.068529986,0.009621531,0.024701536,0.042155776,0.008955076
231.1999969,0.002236446,0.424455524,0.759484112,1.122138739,0.059536994,0.262765318,0.021709759,0.306066185,0.120083541,0.022159792,0.00486906,0.259913296,0.269193143,0.674907982,0.016588785,0.015966099,0.26103735,0.13147302,0.414366633,0.256484807,0.009809558,0.424264699,0.273807496,0.303872615,0.09652745,0.160404131,0.191092238,0.083821103,0.06398163,0.059258565,0.010247608,0.224687979,0.313666433,0.017207164,0.024169734,0.059767533,0.024800656,0.106831215,0.182869509,0.071837895,0.015679084,0.026642181,0.044263579,0.010583756
230.3999939,-0.001322518,0.424091905,0.762071312,1.130489945,0.056776445,0.263322026,0.017682508,0.309512436,0.11662446,0.018274559,0.001857168,0.256997854,0.26691094,0.675916612,0.012496004,0.013970292,0.261838526,0.131074891,0.41733107,0.256779552,0.005132829,0.424218863,0.273811102,0.303598553,0.094451211,0.158767104,0.188944534,0.083423138,0.061188128,0.056288298,0.006366234,0.224926055,0.31092903,0.016458046,0.021254644,0.05669922,0.023652824,0.103492022,0.177202717,0.070717059,0.009459087,0.023182727,0.040787354,0.007078871
229.5999908,-0.001944646,0.431021303,0.768838644,1.147486567,0.059093837,0.265722185,0.017249854,0.311548501,0.117586955,0.017906995,0.00230621,0.261230499,0.26834473,0.686463952,0.014609154,0.013937547,0.264713615,0.132832572,0.418967992,0.258919954,0.00701949,0.431405306,0.277049482,0.306033403,0.096497804,0.159776107,0.189718142,0.083359063,0.060896993,0.057258472,0.007688327,0.229364097,0.311286122,0.015680909,0.021786097,0.056031469,0.022265201,0.103842527,0.180797488,0.069947138,0.009697018,0.022799311,0.042938828,0.007261642
228.7999878,-6.38E-05,0.434781522,0.777531385,1.15826714,0.060390659,0.270057678,0.021570396,0.317420393,0.118259423,0.019598337,0.001946294,0.264438778,0.273367554,0.691097379,0.013882192,0.015250002,0.268111676,0.13428773,0.425381213,0.264314354,0.005268586,0.433619738,0.281636268,0.309630841,0.098390549,0.164751142,0.192995623,0.084946342,0.062133387,0.058832917,0.008488867,0.232336909,0.315129876,0.017698172,0.022003321,0.05794429,0.023266863,0.104580507,0.181807086,0.073523678,0.010737944,0.024762863,0.044674862,0.008575511
227.9999847,-0.000468697,0.438740373,0.785551429,1.1695894,0.061735973,0.269405425,0.019962728,0.323547959,0.121903695,0.020578444,0.001084733,0.267205358,0.275763333,0.697195053,0.015078365,0.013401616,0.272346348,0.135108471,0.43009603,0.266313225,0.006431384,0.436881185,0.281457484,0.315427542,0.097509809,0.164696753,0.195208162,0.084701635,0.06108249,0.060242392,0.007908919,0.234008282,0.322469503,0.018538224,0.022439457,0.060163118,0.022921821,0.108604662,0.183953673,0.073314957,0.008888675,0.025821732,0.043263488,0.008270699
227.1999969,-0.000864662,0.442392916,0.799449444,1.185276151,0.064858541,0.274337769,0.020655833,0.328039795,0.124046177,0.020285977,0.003089478,0.274012804,0.280736208,0.706511498,0.016008748,0.015177779,0.274288446,0.13805069,0.433557987,0.268211901,0.006797693,0.442420483,0.287335932,0.31725055,0.098827012,0.168053284,0.200189441,0.087773427,0.063163809,0.062114839,0.009868712,0.236837834,0.32362026,0.020901853,0.025387758,0.060987305,0.025637025,0.111678705,0.186008558,0.076785885,0.012832618,0.027531777,0.04461978,0.009906979
226.3999939,-0.000438184,0.448924184,0.798118949,1.189535379,0.064721957,0.275917649,0.020983782,0.330363274,0.125034794,0.021574777,0.002071877,0.274578333,0.282459825,0.711579919,0.013624329,0.014521058,0.278155237,0.137451708,0.436029971,0.270600498,0.00682341,0.447143406,0.289111674,0.318861485,0.099106088,0.169653058,0.198984742,0.088402107,0.064368069,0.060154319,0.007487758,0.240383938,0.326263875,0.016418526,0.024299584,0.060133565,0.024022002,0.110432915,0.188197479,0.074790783,0.009401523,0.027563108,0.04500071,0.007896661
225.5999908,-0.001055072,0.451555282,0.811657548,1.21172893,0.066890076,0.278032035,0.022570156,0.337425381,0.125115484,0.020740403,0.003085046,0.277641743,0.285888821,0.721395493,0.015877029,0.015676562,0.28137821,0.13789323,0.44315052,0.273940265,0.007253192,0.450728208,0.292775124,0.323185146,0.100800537,0.171075165,0.201041386,0.088011689,0.065187864,0.060457271,0.007936362,0.242806882,0.332203478,0.017536346,0.025840633,0.060724083,0.026762918,0.111182295,0.189635843,0.077204488,0.011381658,0.026427384,0.046302397,0.008659267
224.7999878,-0.002358372,0.454030484,0.818638325,1.212745667,0.06573569,0.28055492,0.019862592,0.342266649,0.127145857,0.019409029,0.001048144,0.278243601,0.288664907,0.725293756,0.011722808,0.014742202,0.284264565,0.137426689,0.444868267,0.276133388,0.005776598,0.454877436,0.29281795,0.326629698,0.098499462,0.168392852,0.20048137,0.08733885,0.063754655,0.061201062,0.005025867,0.245030016,0.33453995,0.015867766,0.023687813,0.058300026,0.022441557,0.109374136,0.190428823,0.076362096,0.009879967,0.02594672,0.044599555,0.006219603
223.9999847,-0.000978319,0.461656719,0.826346695,1.228341818,0.069298372,0.284513563,0.022622783,0.351454258,0.129978418,0.023291389,0.004658824,0.281288832,0.29073137,0.734598935,0.015214103,0.016963361,0.293176383,0.141393244,0.45474425,0.279961199,0.007338405,0.461338669,0.297194779,0.332272172,0.101999581,0.174461201,0.207557872,0.089874767,0.065983646,0.062212303,0.00847076,0.248484075,0.337641388,0.019173538,0.02627044,0.06305787,0.025078598,0.114316233,0.194032311,0.081730813,0.011435021,0.02894867,0.047046751,0.008350121
223.1999969,-0.000541714,0.467221558,0.833460748,1.242272854,0.070620164,0.288349837,0.02566682,0.35951817,0.132119983,0.02268739,0.004828303,0.289632022,0.29476589,0.741972864,0.017043475,0.016719239,0.296841294,0.146256119,0.459306568,0.284285247,0.007987141,0.467939884,0.303849191,0.335923791,0.106391668,0.176138774,0.208098546,0.090845309,0.068406068,0.063181236,0.008266346,0.25031054,0.341653109,0.018505294,0.029237892,0.065686695,0.026736652,0.11748869,0.1979267,0.084645294,0.011307711,0.030580042,0.04730314,0.011142006
222.3999939,0.000334368,0.471302539,0.84581399,1.254638076,0.074158549,0.29239887,0.025439275,0.369971484,0.131321579,0.022044769,0.005547595,0.288791955,0.298199385,0.752927363,0.017708527,0.018152947,0.30049479,0.14615278,0.462658048,0.289129496,0.00708437,0.468484014,0.307937592,0.339161634,0.105199054,0.180378556,0.212003663,0.091939621,0.068545081,0.066089794,0.007951153,0.256606162,0.347445428,0.021667063,0.027440248,0.06475874,0.024980156,0.117209859,0.198018178,0.083935842,0.012529467,0.031465169,0.049421746,0.009699638
221.5999908,0.001218192,0.474811703,0.84837532,1.263395548,0.07547944,0.293241113,0.0253371,0.382119209,0.133445174,0.023399968,0.005212858,0.293056816,0.303419232,0.760664702,0.018598337,0.018667672,0.304832131,0.148090661,0.470230937,0.288463593,0.00806034,0.475381464,0.310615838,0.344076693,0.107676253,0.182152212,0.213790208,0.093894884,0.06919618,0.065582789,0.008340647,0.259640843,0.350471646,0.021749191,0.030800514,0.066973664,0.027418574,0.117955342,0.199818939,0.087554008,0.011432283,0.033644818,0.051159829,0.009353673
220.7999878,0.000482342,0.48098892,0.856938362,1.279844403,0.078624375,0.298000783,0.025763689,0.396881968,0.137029633,0.02446313,0.00446637,0.296936542,0.306456983,0.766641438,0.017736597,0.019865898,0.310081482,0.147402406,0.473668754,0.29449448,0.008336558,0.482741863,0.313597441,0.3462497,0.106272757,0.185270876,0.21490489,0.096827567,0.069833599,0.065280601,0.011260659,0.261265576,0.351189405,0.019645596,0.030137988,0.068202183,0.027492091,0.118527569,0.202990755,0.090144806,0.01245956,0.036370885,0.050477915,0.010509308
219.9999847,-0.003137358,0.483082682,0.868328393,1.28714788,0.077615179,0.300281763,0.024862463,0.414085805,0.136728972,0.023610648,0.003858333,0.297704905,0.30698669,0.774395287,0.018378083,0.019759228,0.314845592,0.148679182,0.48123169,0.297215164,0.0067831,0.482606113,0.314432859,0.349033147,0.108643025,0.186557442,0.215652764,0.096696272,0.071231805,0.065708682,0.008012637,0.26387459,0.354779184,0.019575888,0.032102771,0.068364978,0.025297586,0.118397132,0.203674316,0.08867199,0.012491635,0.032700393,0.049310725,0.009946733
219.1999969,-0.001763546,0.486894965,0.875755191,1.297595024,0.082961649,0.305303127,0.027953267,0.436276615,0.140864939,0.02444407,0.005295523,0.303538382,0.313721746,0.782866955,0.019103851,0.0197974,0.322748393,0.14904435,0.485643476,0.298581004,0.007842518,0.490245432,0.318374634,0.354494155,0.108081609,0.189153284,0.217289716,0.096737511,0.073393784,0.068053253,0.008404459,0.266243696,0.359217197,0.020324957,0.03301838,0.068979755,0.028241469,0.121458866,0.203920066,0.094800383,0.014113654,0.035884943,0.05114818,0.010030859
218.3999939,-0.000187426,0.493702889,0.886901736,1.312925577,0.083531089,0.309916496,0.029358327,0.458661854,0.142936647,0.026338289,0.007032039,0.308789879,0.319042891,0.792669535,0.019773288,0.023921473,0.324459553,0.153026179,0.491707146,0.302617133,0.009748929,0.497946173,0.325157136,0.359829217,0.112623408,0.191658452,0.222791702,0.099947549,0.074500598,0.068916835,0.010431559,0.271390408,0.366361648,0.021174403,0.03605831,0.071087562,0.030125085,0.124208055,0.205702156,0.097178012,0.01303135,0.038905296,0.055389594,0.011210958
217.5999908,4.85E-05,0.494243592,0.892501116,1.324014664,0.088487215,0.309531152,0.027497109,0.489367366,0.141974688,0.025494447,0.003146316,0.310255051,0.32020399,0.799326658,0.019639231,0.022418359,0.328161269,0.152143389,0.494226843,0.305173248,0.00707795,0.499659717,0.328358352,0.363543153,0.114979908,0.191296578,0.223955646,0.099029861,0.074289866,0.068797596,0.008272994,0.273891628,0.368557394,0.022185318,0.035275456,0.07278274,0.02989292,0.123891689,0.207151741,0.098396949,0.011574065,0.038244206,0.05284461,0.009131897
216.7999878,-0.000212161,0.501718104,0.905583441,1.343242288,0.090062559,0.314503998,0.028358366,0.534319639,0.145056054,0.025310015,0.00461207,0.313958675,0.324176133,0.805918276,0.019408867,0.021579891,0.335268825,0.156305105,0.501456857,0.309816867,0.008933567,0.504351795,0.331510037,0.368058324,0.116401449,0.193472043,0.224153206,0.098893188,0.074863084,0.070825279,0.007603652,0.277464539,0.373327375,0.021186307,0.0353905,0.07240852,0.031385243,0.125520557,0.212000713,0.100295268,0.013345183,0.03820774,0.052876886,0.009815171
215.9999847,0.000492915,0.503906488,0.914280474,1.359033108,0.091905877,0.318635494,0.029072871,0.577322722,0.146400064,0.027289525,0.005882301,0.317100465,0.328015894,0.818532169,0.020773178,0.025893796,0.34013474,0.157967344,0.507715106,0.310948789,0.01095409,0.512266994,0.333645403,0.371646643,0.119014852,0.197436601,0.228318557,0.100752808,0.074883632,0.070530422,0.00960237,0.281399816,0.380737752,0.022219919,0.036338463,0.074285507,0.03308573,0.127263919,0.214982256,0.103045143,0.013962005,0.041943319,0.054779474,0.00975809
215.1999969,-0.000511671,0.514312744,0.921433032,1.365929008,0.093970083,0.320899069,0.029851353,0.638129115,0.149255902,0.028391942,0.005583883,0.323776484,0.331694692,0.823490918,0.020147722,0.024963129,0.342861533,0.158139765,0.513397396,0.317528665,0.006599637,0.518018663,0.340042174,0.376752734,0.119795054,0.201136351,0.229938597,0.103806593,0.074525766,0.070561178,0.009760896,0.285057038,0.380517691,0.023346536,0.038503394,0.073953331,0.031923592,0.127160043,0.217590213,0.106302783,0.010887091,0.042569097,0.054156393,0.009571328
214.3999939,-0.001267596,0.517757297,0.931714535,1.386689305,0.093879074,0.321891666,0.029668611,0.705340505,0.148700073,0.025886709,0.003779258,0.323422164,0.335280329,0.826180279,0.016592495,0.021789065,0.349268228,0.159444407,0.513916135,0.321436495,0.007689539,0.519688129,0.341415048,0.3786183,0.11717239,0.202683598,0.233641326,0.103501618,0.07310342,0.070494547,0.006997655,0.287822038,0.386735261,0.021771155,0.036236785,0.073301718,0.032121252,0.128037691,0.216510847,0.106908754,0.012363376,0.042278964,0.054195073,0.009584506
213.5999908,0.000212498,0.519924939,0.943954408,1.397782922,0.099968143,0.327675104,0.032555036,0.793182194,0.154380783,0.028076081,0.004689281,0.330079049,0.340113223,0.84490031,0.021539385,0.027168946,0.35533011,0.163086042,0.530655325,0.324622124,0.008324577,0.52850014,0.348178029,0.386879563,0.120289564,0.207099617,0.236897677,0.107384853,0.076457962,0.074179366,0.009172479,0.291772276,0.391474396,0.024674436,0.03993557,0.077758625,0.035299152,0.131583676,0.219418645,0.109807111,0.012070213,0.04348921,0.054994602,0.011051955
212.7999878,0.001109335,0.531006873,0.951049745,1.417948842,0.102726698,0.335316867,0.032344934,0.896503329,0.156194821,0.028890345,0.006061104,0.333503842,0.346885771,0.848599494,0.022228828,0.028425684,0.35932374,0.163817048,0.532514215,0.326872319,0.007839751,0.534940839,0.353750855,0.391820729,0.121468008,0.20779644,0.240112841,0.108587913,0.079485096,0.075708218,0.009551561,0.29346472,0.396683455,0.025213879,0.042411461,0.078405,0.035798129,0.134092555,0.224078268,0.113109648,0.012269663,0.048403442,0.056304153,0.009909416
211.9999847,-0.003697968,0.529532015,0.956865668,1.423133135,0.101944059,0.33424741,0.030786231,1.0114007,0.153135002,0.025645372,0.00206462,0.334965825,0.346162766,0.859559417,0.019151462,0.026512701,0.362463564,0.162001371,0.532651365,0.328997165,0.004044796,0.534431398,0.355147749,0.388556808,0.120632403,0.206174672,0.239329934,0.108008109,0.07731159,0.071629427,0.007290861,0.296636671,0.398754686,0.021846116,0.039646652,0.078535929,0.034318294,0.133742064,0.223457292,0.11182566,0.010302687,0.045795701,0.055455208,0.007287623
211.1999969,-0.001230582,0.539441109,0.968863607,1.43431437,0.106528603,0.338286251,0.032015875,1.157479525,0.156201318,0.028963307,0.003580276,0.343058139,0.350140125,0.873866439,0.020717923,0.028199922,0.369613588,0.164518789,0.542155922,0.332378775,0.006361505,0.54455322,0.360891402,0.398411721,0.124089301,0.212896392,0.241349384,0.107441671,0.081318185,0.074913837,0.007723873,0.301520616,0.405448169,0.021944696,0.040583696,0.0799454,0.035105236,0.134740427,0.229047418,0.117340483,0.009818217,0.047132235,0.057100225,0.008447717
210.3999939,-0.000894216,0.541193485,0.974166453,1.452671409,0.106311843,0.344809055,0.034680869,1.319799542,0.160514504,0.028129712,0.003870791,0.340333432,0.354350805,0.877470195,0.02016589,0.027488643,0.372238219,0.166316986,0.547929227,0.338485837,0.006389587,0.547627032,0.361884624,0.400843084,0.125332341,0.213437527,0.244235382,0.110041775,0.078907549,0.075006157,0.008323997,0.303105384,0.406742364,0.024743132,0.042618494,0.079556786,0.03716759,0.13509208,0.230870724,0.119352453,0.008536042,0.048992671,0.058109026,0.008134158
209.5999908,0.001203707,0.550925791,0.9900769,1.465389013,0.109950997,0.342325449,0.038303431,1.50593996,0.162295938,0.031086192,0.006272282,0.349093378,0.36236456,0.888220787,0.024766151,0.027863417,0.383329123,0.171576813,0.557858884,0.342594922,0.008233262,0.551403403,0.367619693,0.408986896,0.130150393,0.218915343,0.24917987,0.110931784,0.084579617,0.07821022,0.007721159,0.307018906,0.414052665,0.024901662,0.046046484,0.0858844,0.037901267,0.14260155,0.23262322,0.124135599,0.013827593,0.052587617,0.061157998,0.012847629
208.7999878,-0.002158642,0.548367262,0.995821893,1.478144169,0.113017492,0.346176267,0.036635887,1.68515861,0.163723782,0.028252795,0.00205856,0.349614471,0.365248799,0.891235173,0.019838477,0.027500641,0.383690238,0.168753952,0.561552823,0.339885503,0.005443021,0.555242956,0.369802743,0.40874669,0.127209753,0.218920574,0.247870415,0.111587927,0.083414011,0.076823726,0.005354956,0.309976101,0.414280564,0.022766931,0.045721147,0.081947401,0.037704606,0.138628095,0.232568473,0.122539021,0.009347669,0.047113627,0.056971788,0.00701778
207.9999847,-0.003080301,0.557729363,1.005456328,1.47932291,0.118625492,0.353344858,0.037933953,1.909197092,0.167139486,0.033008132,0.007222265,0.353116602,0.371824652,0.893498898,0.022259833,0.02857025,0.389619321,0.172859103,0.567235053,0.347639471,0.00705969,0.567434788,0.375759631,0.413442731,0.129646242,0.221382126,0.252699882,0.113769397,0.084770136,0.076410979,0.008220599,0.311075568,0.42074284,0.029040655,0.04774167,0.08358641,0.03949305,0.142675936,0.236417934,0.128263697,0.012718119,0.052812509,0.061610725,0.009164521
207.1999969,-0.001594854,0.562687457,1.010021925,1.505486608,0.121719271,0.355193079,0.041090604,2.114806175,0.169694081,0.032869872,0.006848024,0.356823981,0.375883222,0.906210423,0.024362553,0.032240063,0.39478609,0.175803036,0.57153064,0.355459482,0.008694046,0.568303466,0.378022611,0.417004287,0.134128362,0.224364087,0.255560339,0.118710369,0.089548968,0.080713846,0.009420754,0.319250286,0.425473422,0.026402544,0.049286019,0.086905748,0.041150536,0.142806962,0.241148129,0.129663587,0.011977255,0.055234265,0.062474307,0.010296272
206.3999939,-0.002271188,0.566870689,1.016676784,1.508667111,0.126702935,0.358520657,0.04220698,2.315847397,0.171356142,0.035491191,0.004658772,0.361880541,0.376965731,0.913869023,0.025786433,0.035743911,0.402481645,0.178308323,0.575402558,0.352074236,0.007130076,0.574239731,0.381103218,0.42172575,0.134603486,0.224468425,0.256884575,0.119447157,0.08730492,0.081522696,0.009671818,0.322648883,0.430487871,0.026741801,0.051778827,0.087438151,0.040074252,0.147626102,0.242652878,0.132228136,0.012030585,0.057069819,0.065199025,0.009117146
205.5999908,-0.004072742,0.559811533,1.018815637,1.526232481,0.123948328,0.357930481,0.040903185,2.435154915,0.171542615,0.033903852,0.003074096,0.364958644,0.376656443,0.91569221,0.021126406,0.029242905,0.398280233,0.17520088,0.579092383,0.353765488,0.005997086,0.573396206,0.381292701,0.422273129,0.134226486,0.227152228,0.257542253,0.11709439,0.087403297,0.080373384,0.00591295,0.318916351,0.429782301,0.025190946,0.04952972,0.087833188,0.0394255,0.144268677,0.240558043,0.132485986,0.008157871,0.051800173,0.062375799,0.007194314
204.7999878,-0.001854131,0.568417728,1.03248322,1.52761519,0.129661515,0.362896681,0.044463091,2.527976751,0.171053663,0.035518214,0.00377824,0.366763711,0.381252617,0.927675486,0.020569135,0.030621482,0.403074563,0.177393034,0.582138896,0.358122557,0.003596616,0.579451144,0.389092088,0.428682983,0.135496497,0.226249173,0.257665306,0.118639506,0.0889415,0.084829986,0.005972809,0.32313472,0.43532294,0.03041848,0.050000537,0.088133603,0.041085824,0.145801991,0.245561376,0.135419369,0.009900094,0.054208942,0.064707719,0.009740034
203.9999847,-0.000956261,0.569051564,1.035535216,1.519067049,0.130386978,0.365685582,0.046760187,2.534046173,0.174163744,0.038250029,0.006936602,0.371758133,0.38527146,0.935992062,0.024602328,0.028779084,0.404342979,0.179225072,0.587865114,0.360929728,0.003618071,0.580153883,0.39050284,0.430989176,0.137550369,0.232607752,0.260757625,0.122353979,0.090446629,0.083327137,0.005578246,0.326678395,0.435451478,0.028874742,0.048593607,0.088642277,0.041419923,0.149192974,0.24567835,0.138027713,0.01204634,0.058047421,0.065612443,0.009596071
203.1999969,-0.000394478,0.575327694,1.033454895,1.530333281,0.135323167,0.368105412,0.048411977,2.541169882,0.17849569,0.037661664,0.006086699,0.371827304,0.39000088,0.93846035,0.02786866,0.035345711,0.413792849,0.182732984,0.591337025,0.367527336,0.007957664,0.583430469,0.392379582,0.431777805,0.140654236,0.235054091,0.26517868,0.123651728,0.094268173,0.085265085,0.006244734,0.32665965,0.444119424,0.028843619,0.051518239,0.094530046,0.045127347,0.152174801,0.25021717,0.143169418,0.012901305,0.061496366,0.071069241,0.010372566
202.3999939,0.00103831,0.580616534,1.044308424,1.540658832,0.143761396,0.371867567,0.05284993,2.565829039,0.182889223,0.04130999,0.006409001,0.374410808,0.393398792,0.948116362,0.027130837,0.037396345,0.414663047,0.18608284,0.601096749,0.373495251,0.010389985,0.59004873,0.396812975,0.438836485,0.143059015,0.236502662,0.267917246,0.125931025,0.100108318,0.089212418,0.009627882,0.332873881,0.447477192,0.034266949,0.05390856,0.095727429,0.047023214,0.155899763,0.255024105,0.146199644,0.012619985,0.063895404,0.072486848,0.011637209
201.5999908,-0.002385713,0.574505627,1.038609266,1.539499164,0.148437232,0.375701338,0.053387236,2.54694891,0.184024662,0.038935732,0.002690804,0.377929598,0.389196873,0.936337113,0.025934601,0.037093151,0.419997692,0.184048191,0.5986467,0.371732324,0.009263727,0.591156006,0.39905116,0.439569324,0.141256198,0.237724766,0.270002812,0.125982925,0.097657427,0.087707721,0.007780767,0.333707124,0.445700854,0.031984527,0.055555221,0.094988927,0.042905711,0.155509159,0.25181365,0.144678041,0.011738658,0.059590109,0.070937335,0.014274692
200.7999878,-0.001225213,0.576282919,1.043171644,1.559028149,0.153203443,0.374436915,0.060603555,2.548187733,0.188037798,0.044384211,0.006986817,0.382624567,0.400757998,0.943154872,0.030600123,0.039780959,0.423247367,0.189584017,0.606473863,0.378187925,0.010779737,0.593888164,0.399778098,0.446178377,0.14845413,0.239904642,0.272205114,0.129132539,0.101368375,0.092127919,0.011093141,0.338947952,0.455366164,0.034275547,0.058333687,0.09857855,0.048094116,0.159811631,0.255421102,0.151570529,0.014851745,0.063632086,0.074318707,0.013590086
199.9999847,-0.000610014,0.575759649,1.051680207,1.544115782,0.159866124,0.377161413,0.064038895,2.611186266,0.193042174,0.04479719,0.007861391,0.383724481,0.403826267,0.944721401,0.031675734,0.038040038,0.427981854,0.191171214,0.610404491,0.379257441,0.007486125,0.597110152,0.402842015,0.448003471,0.149141073,0.239446461,0.273247242,0.132550255,0.100363754,0.091363139,0.009053046,0.336598814,0.453445464,0.033912834,0.057992063,0.09985166,0.048069105,0.162076324,0.261258423,0.155982018,0.013670461,0.064140841,0.076231599,0.011648296
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
