wavelength (nm),DOMBlank1,DOMSTD15,DOM12053,DOM12081,DOM12086,DOM12096,DOM12114,DOM12147,DOM12201,DOMBlank2,DOM12267,DOM12310,DOM12316,DOM12336,DOM12343,DOM12979,DOM13057,DOM11873,DOM11903,DOMBlank3,DOM11908,DOM11914,DOM11916,DOM11946,DOM11992,DOM11997,DOM11999,DOM12006,DOM11962,DOM11928,DOMBlank4
850.4000244,-0.006192655,-0.009979824,-0.014466877,-0.017474853,-0.019614484,-0.020914949,-0.018870769,-0.021450132,-0.022266278,-0.023462567,-0.023918729,-0.023930881,-0.026641747,-0.024393013,-0.025199793,-0.024671026,-0.027456272,-0.026968297,-0.027227743,-0.026379855,-0.028480479,-0.026810918,-0.02673026,-0.02647144,-0.02595485,-0.025530797,-0.026851265,-0.026659666,-0.024613598,-0.028231047,-0.028344262
849.5999756,-0.005255233,-0.008701462,-0.013442924,-0.014581185,-0.015825808,-0.017200405,-0.017922144,-0.020204498,-0.019513372,-0.023149766,-0.022901179,-0.024236657,-0.025191294,-0.021477776,-0.024162278,-0.02492867,-0.028404836,-0.024054727,-0.025894959,-0.026127066,-0.026816905,-0.024558561,-0.026096012,-0.023055758,-0.024435299,-0.024327423,-0.026189314,-0.025131052,-0.02526198,-0.025253041,-0.02836051
848.7999878,-0.007564099,-0.007594879,-0.012157514,-0.015921343,-0.018579049,-0.017390702,-0.020397037,-0.018502155,-0.022069151,-0.023413908,-0.024618538,-0.02474121,-0.024242679,-0.027011646,-0.025928857,-0.025233502,-0.027500739,-0.026558137,-0.026951559,-0.025489496,-0.028154098,-0.025362397,-0.026595684,-0.023555554,-0.026401,-0.026499741,-0.026253309,-0.024452966,-0.024952574,-0.026577713,-0.026058519
848,-0.006558502,-0.010341231,-0.014836179,-0.014665933,-0.016311301,-0.019362429,-0.018863978,-0.020749241,-0.022255998,-0.024897384,-0.02519183,-0.025008393,-0.02312375,-0.025383005,-0.025098216,-0.023239924,-0.023911379,-0.024440732,-0.025518348,-0.028004525,-0.02653661,-0.024908725,-0.024103019,-0.025841352,-0.025220361,-0.026308911,-0.025052818,-0.025373921,-0.024466863,-0.025755098,-0.025332557
847.2000122,-0.008718715,-0.010602565,-0.015615597,-0.015732849,-0.01686538,-0.019125339,-0.020197034,-0.020434529,-0.02360861,-0.022832368,-0.020637583,-0.022591807,-0.023481941,-0.023016283,-0.024594568,-0.025665946,-0.025775198,-0.025214499,-0.02562549,-0.026362266,-0.026770664,-0.025147323,-0.025612019,-0.026123362,-0.026910296,-0.026802886,-0.026644425,-0.026420632,-0.02405693,-0.026260521,-0.025201406
846.4000244,-0.009769143,-0.011451134,-0.015525539,-0.015557159,-0.017245784,-0.019336928,-0.022795917,-0.022598196,-0.024463732,-0.026649002,-0.026168209,-0.026005078,-0.026841044,-0.026054034,-0.026550928,-0.028371325,-0.028247008,-0.02696017,-0.026737854,-0.030744862,-0.02923378,-0.028981291,-0.028289549,-0.02334974,-0.027760452,-0.028959982,-0.028051995,-0.027686626,-0.024753191,-0.030461494,-0.028171856
845.5999756,-0.005242087,-0.009380407,-0.013953297,-0.014980551,-0.01519142,-0.018979464,-0.019780971,-0.023089534,-0.022566741,-0.024536885,-0.023502786,-0.023956455,-0.024021661,-0.021606065,-0.023704115,-0.024516433,-0.027646696,-0.028361091,-0.025486518,-0.025528405,-0.027825089,-0.026266418,-0.025358392,-0.025172973,-0.026817391,-0.026934041,-0.027560022,-0.025358491,-0.024617266,-0.0277113,-0.025825057
844.7999878,-0.007998685,-0.010478159,-0.012755074,-0.014596154,-0.016355379,-0.018676559,-0.020486338,-0.021399226,-0.02289612,-0.022922445,-0.022266574,-0.024783462,-0.025362445,-0.023462469,-0.025086977,-0.02462348,-0.028785009,-0.027188014,-0.024604401,-0.023635333,-0.028137308,-0.025168918,-0.025761049,-0.024047967,-0.026980752,-0.026358223,-0.026176739,-0.025109064,-0.023286788,-0.024621326,-0.027642809
844,-0.00684266,-0.008860113,-0.013408439,-0.013091424,-0.017099079,-0.020113755,-0.020973509,-0.022448763,-0.020570632,-0.023040881,-0.023257051,-0.026068563,-0.023242328,-0.02574734,-0.024259277,-0.02386184,-0.025661848,-0.023679065,-0.025520349,-0.027350117,-0.024538353,-0.025046024,-0.025890276,-0.024142543,-0.0256983,-0.025096994,-0.028913001,-0.027785853,-0.024240673,-0.026772514,-0.025668826
843.2000122,-0.006592107,-0.007284485,-0.012162246,-0.015569147,-0.013181636,-0.015493318,-0.017942512,-0.021352651,-0.02240712,-0.022126671,-0.021847762,-0.021443775,-0.022339311,-0.023937691,-0.023535693,-0.021898912,-0.027142299,-0.023664603,-0.025556862,-0.023941318,-0.02469915,-0.023898788,-0.024823997,-0.025695568,-0.026862653,-0.024451938,-0.024762336,-0.026597971,-0.022578685,-0.023966303,-0.02373142
842.4000244,-0.006690765,-0.008656754,-0.012494579,-0.011941792,-0.016444666,-0.017807718,-0.017406071,-0.020804714,-0.019205341,-0.021435004,-0.020996202,-0.022063492,-0.022835756,-0.023258671,-0.02393245,-0.024750697,-0.023731371,-0.024939768,-0.025106035,-0.021703884,-0.027121969,-0.024007799,-0.025979819,-0.023292381,-0.024218101,-0.025032146,-0.024716023,-0.023914907,-0.023344636,-0.024523038,-0.024755344
841.5999756,-0.005345758,-0.007332695,-0.012612424,-0.013330174,-0.013015663,-0.016655922,-0.015277548,-0.018079598,-0.020286525,-0.021800941,-0.019228719,-0.022099758,-0.023465313,-0.022297854,-0.023057967,-0.02266385,-0.022513164,-0.025337636,-0.02386581,-0.023408217,-0.024512079,-0.022373144,-0.023463499,-0.023231385,-0.024334619,-0.024910485,-0.023111675,-0.021842938,-0.022445126,-0.022910167,-0.023790386
840.7999878,-0.006556819,-0.010933266,-0.013263343,-0.015825758,-0.016947294,-0.018928813,-0.019471398,-0.021523844,-0.022863459,-0.024766786,-0.023136904,-0.023464724,-0.024548139,-0.021775484,-0.025698448,-0.026240638,-0.024212714,-0.028165646,-0.025679026,-0.026619349,-0.026695792,-0.024661439,-0.026873896,-0.024839889,-0.026766477,-0.025069091,-0.026318414,-0.026273582,-0.025130369,-0.026634492,-0.027761279
840,-0.007425384,-0.012311082,-0.012956925,-0.015836092,-0.016027834,-0.018474272,-0.019947048,-0.020477448,-0.022173507,-0.022192741,-0.02325126,-0.02361317,-0.021961179,-0.022646947,-0.024955215,-0.022540199,-0.025571506,-0.026529012,-0.024535662,-0.02519232,-0.025153918,-0.024758229,-0.023940044,-0.026507242,-0.026141984,-0.026824934,-0.027741754,-0.025327429,-0.025375435,-0.026204376,-0.027226381
839.2000122,-0.005706697,-0.008465485,-0.011737301,-0.01124278,-0.014454108,-0.014485055,-0.017767467,-0.018923806,-0.019804021,-0.019885581,-0.018775485,-0.021219257,-0.021587987,-0.021102244,-0.021387989,-0.021332294,-0.023137346,-0.023198601,-0.022222059,-0.022945918,-0.02480082,-0.023868553,-0.023287425,-0.022439374,-0.025296513,-0.023035776,-0.020568362,-0.022699771,-0.022787763,-0.024949543,-0.024290463
838.4000244,-0.006074586,-0.008832517,-0.016543156,-0.015926285,-0.015959222,-0.017276285,-0.018572005,-0.021528672,-0.021084884,-0.026000202,-0.023394186,-0.023029638,-0.024184411,-0.025018705,-0.023383934,-0.025122257,-0.026041748,-0.027868208,-0.026269684,-0.026763216,-0.029024296,-0.024678754,-0.027185632,-0.025650624,-0.026946984,-0.027863448,-0.026395349,-0.025356781,-0.025367476,-0.025743533,-0.025243906
837.5999756,-0.001430637,-0.008073903,-0.011214527,-0.012534468,-0.014670538,-0.015950289,-0.017925175,-0.019484365,-0.019608248,-0.020724414,-0.021176213,-0.023231385,-0.021194704,-0.023864044,-0.024067413,-0.023854636,-0.025381833,-0.024175158,-0.022997871,-0.023121541,-0.025104569,-0.024527002,-0.023120657,-0.023096308,-0.025591958,-0.024911366,-0.023828221,-0.02234236,-0.021487284,-0.024866389,-0.025110042
836.7999878,-0.003948913,-0.007706636,-0.008894707,-0.013865451,-0.015536229,-0.014445695,-0.017377868,-0.017418357,-0.018504685,-0.022166373,-0.019923907,-0.020762568,-0.020611219,-0.020568954,-0.021798184,-0.022527123,-0.023923825,-0.023526816,-0.022860708,-0.024233622,-0.02495805,-0.021409329,-0.022686504,-0.024404222,-0.02611522,-0.024340248,-0.024559978,-0.022402745,-0.023523629,-0.024187839,-0.022945525
836,-0.008742006,-0.012717116,-0.015274149,-0.015597967,-0.018328477,-0.018981397,-0.019271957,-0.022310985,-0.022499546,-0.026003664,-0.025886521,-0.024841258,-0.024495685,-0.024784636,-0.027095802,-0.025499456,-0.027014272,-0.028117171,-0.025736995,-0.025419042,-0.027157862,-0.023449764,-0.025994595,-0.025570726,-0.025513027,-0.026671253,-0.027861508,-0.024418414,-0.026385019,-0.026241709,-0.025288943
835.2000122,-0.007585417,-0.009347777,-0.016157445,-0.013745889,-0.018374136,-0.019809019,-0.020916479,-0.022167455,-0.022104973,-0.023739066,-0.02350357,-0.024598237,-0.023398602,-0.02563847,-0.026147053,-0.026449032,-0.027320754,-0.027438,-0.025906177,-0.02861491,-0.026230598,-0.024626561,-0.028750608,-0.026216561,-0.027316282,-0.024883011,-0.026199844,-0.025480121,-0.025318932,-0.02879126,-0.024847126
834.4000244,-0.009307696,-0.01045567,-0.014023431,-0.016600613,-0.017872313,-0.020154879,-0.021838803,-0.021003157,-0.02308335,-0.023888497,-0.02250633,-0.022642573,-0.024215261,-0.023794847,-0.025604356,-0.025899105,-0.025235554,-0.027083009,-0.02665353,-0.027617207,-0.026690388,-0.024248898,-0.024602298,-0.02553851,-0.027031105,-0.026904553,-0.027258134,-0.027666759,-0.025047394,-0.026593443,-0.028679177
833.5999756,-0.005132202,-0.009971121,-0.01396904,-0.01454664,-0.017088426,-0.016096685,-0.018279338,-0.020708323,-0.019734321,-0.022278231,-0.020278174,-0.023866789,-0.023499254,-0.022169571,-0.022787273,-0.023531819,-0.024330409,-0.024468919,-0.023772202,-0.025130905,-0.026468469,-0.02394166,-0.025539778,-0.025465915,-0.026348526,-0.022606993,-0.023795484,-0.023096161,-0.024224171,-0.027665641,-0.023161251
832.7999878,-0.005364167,-0.006800002,-0.013640492,-0.01317807,-0.014504182,-0.017215135,-0.01774863,-0.018817727,-0.019098684,-0.02379117,-0.021255,-0.02230469,-0.021172613,-0.020560559,-0.023349248,-0.024214037,-0.024020879,-0.023467716,-0.025498917,-0.024955116,-0.026916621,-0.022812964,-0.023784406,-0.02513369,-0.02571045,-0.023214307,-0.025003407,-0.022948226,-0.023033813,-0.023133617,-0.025309213
832,-0.005805812,-0.009118792,-0.013912335,-0.015549317,-0.017489174,-0.017299967,-0.019939285,-0.020936411,-0.020738037,-0.025626319,-0.022906139,-0.023534417,-0.022558581,-0.022073334,-0.025785932,-0.024419099,-0.024994709,-0.023959544,-0.02325234,-0.024676356,-0.02480175,-0.025281616,-0.025304573,-0.024901588,-0.026136622,-0.025251821,-0.025701132,-0.024226669,-0.022442963,-0.023037592,-0.024744047
831.2000122,-0.008085134,-0.009021748,-0.016893566,-0.015995501,-0.016961683,-0.018288769,-0.022605371,-0.021432836,-0.022533907,-0.02661258,-0.024389343,-0.02404297,-0.022646947,-0.025129586,-0.025967823,-0.027154215,-0.026372401,-0.026881244,-0.027707608,-0.027029986,-0.025722407,-0.026496818,-0.026262179,-0.025619583,-0.026836032,-0.025259441,-0.026629137,-0.025667166,-0.026734641,-0.028186606,-0.027402956
830.4000244,-0.006567579,-0.010064412,-0.0147355,-0.015526189,-0.01445531,-0.017440837,-0.019279137,-0.022303313,-0.021143766,-0.024215065,-0.022545801,-0.022319492,-0.023872327,-0.022881486,-0.024517754,-0.022047402,-0.024144648,-0.027500497,-0.025553398,-0.02613428,-0.025260221,-0.023809254,-0.025907591,-0.025671657,-0.024246842,-0.024638643,-0.02583457,-0.023250278,-0.026071586,-0.025305891,-0.023813715
829.5999756,-0.007149449,-0.007900934,-0.012719076,-0.013725173,-0.016923742,-0.017511105,-0.018192165,-0.019566629,-0.021783462,-0.023998294,-0.024169624,-0.023446526,-0.022776758,-0.021621188,-0.023285707,-0.023341006,-0.022930892,-0.025389304,-0.025516298,-0.02726849,-0.025362641,-0.024710985,-0.025218455,-0.022853194,-0.026332496,-0.023914173,-0.023096014,-0.022745514,-0.02198741,-0.024463879,-0.024719348
828.7999878,-0.005192724,-0.009012063,-0.013016166,-0.014292329,-0.014484654,-0.015287744,-0.018302916,-0.019744018,-0.020536758,-0.023392027,-0.021324752,-0.022210892,-0.023795286,-0.020688776,-0.025331873,-0.023513772,-0.024990797,-0.025369868,-0.024259767,-0.024113256,-0.025248693,-0.024751529,-0.025919247,-0.02454716,-0.025203899,-0.023685781,-0.023807343,-0.022500431,-0.023354596,-0.026012588,-0.025053356
828,-0.005967158,-0.007770259,-0.013262289,-0.014551046,-0.015245908,-0.017854376,-0.018086599,-0.020566337,-0.020423958,-0.024692057,-0.022139708,-0.022645717,-0.023173081,-0.022190528,-0.02348974,-0.023483755,-0.023492975,-0.024921535,-0.025446873,-0.023546727,-0.025467379,-0.022393255,-0.023255726,-0.024436964,-0.025908031,-0.024521571,-0.02578198,-0.022202481,-0.026144665,-0.026349306,-0.023063025
827.2000122,-0.009706672,-0.012106363,-0.017286036,-0.018591251,-0.016711023,-0.020033425,-0.020185223,-0.024760332,-0.024950961,-0.026099036,-0.026250385,-0.026477043,-0.026630694,-0.025195885,-0.026311738,-0.027712028,-0.026926257,-0.028686157,-0.027400719,-0.028443435,-0.027139673,-0.026981918,-0.026186146,-0.026533835,-0.028972719,-0.027198469,-0.028043937,-0.026490144,-0.028802888,-0.030481234,-0.027648687
826.4000244,-0.00555011,-0.00783255,-0.014943137,-0.015260804,-0.016292352,-0.017193936,-0.017603187,-0.021268902,-0.02090444,-0.023997609,-0.020298628,-0.021945182,-0.021434708,-0.021043949,-0.025181131,-0.024750013,-0.024854947,-0.024976477,-0.025023691,-0.025365179,-0.026195455,-0.024840035,-0.025324451,-0.02286287,-0.023758134,-0.025700692,-0.025076421,-0.023017462,-0.027531305,-0.026428428,-0.025100416
825.5999756,-0.007790905,-0.009301919,-0.016062062,-0.015173172,-0.016309856,-0.017766522,-0.019892603,-0.023387417,-0.02220076,-0.025154261,-0.023428427,-0.022489125,-0.025457615,-0.023838513,-0.025597572,-0.024945339,-0.024442982,-0.028896531,-0.025672194,-0.025547979,-0.02617747,-0.024366729,-0.026465692,-0.02485358,-0.027773419,-0.026228696,-0.026157582,-0.025761489,-0.025399802,-0.026982017,-0.025045292
824.7999878,-0.007842872,-0.010565935,-0.015312084,-0.016230665,-0.015837239,-0.01656583,-0.018660886,-0.020735372,-0.019770138,-0.025071926,-0.021963837,-0.023539322,-0.023094149,-0.02147196,-0.024231467,-0.024732357,-0.025704009,-0.026214417,-0.02553192,-0.027640089,-0.026068028,-0.023889428,-0.024000695,-0.025090594,-0.025082823,-0.026305841,-0.025211763,-0.025597474,-0.025085414,-0.027211161,-0.026101863
824,-0.007457802,-0.008553312,-0.014636551,-0.015543672,-0.015069221,-0.017240759,-0.019879399,-0.019842898,-0.022354998,-0.025704304,-0.021418938,-0.02369789,-0.022020286,-0.024063151,-0.02296453,-0.024098219,-0.024393259,-0.02538066,-0.024410535,-0.026251895,-0.024390811,-0.02278742,-0.024036651,-0.023452511,-0.025886569,-0.022365915,-0.02413407,-0.024447877,-0.024235286,-0.027302962,-0.024962546
823.2000122,-0.007717062,-0.010933216,-0.013933494,-0.015157323,-0.014778637,-0.018194299,-0.019130195,-0.02077614,-0.020832054,-0.024144256,-0.021874741,-0.023212148,-0.022567675,-0.024763852,-0.025895739,-0.024927057,-0.026076267,-0.024568638,-0.02704677,-0.024761993,-0.026348136,-0.022557747,-0.023250328,-0.024670389,-0.026203109,-0.027147407,-0.024867464,-0.02281596,-0.025384177,-0.026896426,-0.024779452
822.4000244,-0.008883446,-0.011055423,-0.018273579,-0.015326628,-0.016211564,-0.019713197,-0.022085242,-0.022204399,-0.022835806,-0.026515326,-0.025850033,-0.025851497,-0.023592478,-0.025197254,-0.027357943,-0.026747638,-0.026496379,-0.027530091,-0.027580477,-0.028915374,-0.026715802,-0.026299214,-0.02521611,-0.025325427,-0.027709357,-0.027571635,-0.026122192,-0.026692919,-0.026393205,-0.027364312,-0.026332933
821.5999756,-0.004874516,-0.00763751,-0.013110763,-0.013734854,-0.016031627,-0.019185923,-0.016574152,-0.019295925,-0.019216238,-0.02297003,-0.021234639,-0.023646168,-0.021047648,-0.022481456,-0.02240004,-0.022957753,-0.024426147,-0.024782777,-0.024728935,-0.024944264,-0.025569651,-0.022627437,-0.02449231,-0.021720184,-0.024062563,-0.024521865,-0.023983402,-0.023229275,-0.024676504,-0.026478503,-0.023201155
820.7999878,-0.007150518,-0.008085286,-0.012584864,-0.014315622,-0.012782271,-0.016534334,-0.017751314,-0.019331977,-0.022587482,-0.021428498,-0.022959275,-0.022311624,-0.021725453,-0.022901965,-0.023524364,-0.024019899,-0.023378832,-0.024752555,-0.024266573,-0.025548419,-0.024847418,-0.023489445,-0.022947589,-0.024170063,-0.023639599,-0.023924904,-0.025507022,-0.022080272,-0.023106176,-0.024036357,-0.02416032
820,-0.006291711,-0.009883883,-0.013402214,-0.016350342,-0.016569169,-0.018660937,-0.019838102,-0.020380193,-0.021417607,-0.024687069,-0.022385927,-0.022265246,-0.023796512,-0.024410583,-0.02436712,-0.024523968,-0.026207447,-0.025713623,-0.026424091,-0.025540218,-0.026260132,-0.023435246,-0.023141421,-0.02368941,-0.025259245,-0.026038237,-0.027800323,-0.023310879,-0.02551703,-0.026491947,-0.026578493
819.2000122,-0.00722237,-0.011175677,-0.014010548,-0.015086823,-0.017700072,-0.017860487,-0.018444452,-0.019824697,-0.020743072,-0.026088016,-0.021482406,-0.022057883,-0.022096656,-0.022961633,-0.024083918,-0.024058547,-0.025209077,-0.026882995,-0.02656739,-0.025261052,-0.026834378,-0.024387825,-0.024414254,-0.023165373,-0.025485639,-0.025145857,-0.024813583,-0.023097733,-0.024541974,-0.026887035,-0.024758033
818.4000244,-0.006318244,-0.008619857,-0.013504307,-0.014731698,-0.015675975,-0.017735807,-0.017405922,-0.019103639,-0.020435615,-0.023783475,-0.023039164,-0.022971651,-0.021700041,-0.021567149,-0.024193421,-0.024313129,-0.025770612,-0.025052818,-0.024149889,-0.025476558,-0.026743453,-0.023638079,-0.025317319,-0.024067266,-0.025053209,-0.025275657,-0.024767373,-0.024895184,-0.024776323,-0.026274849,-0.025606552
817.5999756,-0.006819268,-0.008513412,-0.014253853,-0.015994653,-0.016615015,-0.016967807,-0.019331383,-0.02093498,-0.022642868,-0.0255451,-0.022099216,-0.023992514,-0.022821216,-0.023030965,-0.024703894,-0.023683721,-0.02400819,-0.024695823,-0.026774898,-0.028132796,-0.026808046,-0.022931334,-0.02525265,-0.025386179,-0.026777478,-0.025219921,-0.025483588,-0.023243556,-0.025156068,-0.027092202,-0.026499497
816.7999878,-0.006135233,-0.007336055,-0.012451265,-0.012958332,-0.015654001,-0.01672308,-0.018440185,-0.018627459,-0.020096455,-0.022807363,-0.020885838,-0.021637788,-0.020549351,-0.02249822,-0.022700803,-0.022969097,-0.022725958,-0.024006965,-0.023351211,-0.024666769,-0.024292616,-0.022681246,-0.023640284,-0.023646463,-0.023161644,-0.021544684,-0.025023496,-0.023385454,-0.024620838,-0.02433227,-0.024277734
816,-0.009027579,-0.010586651,-0.013606124,-0.015109574,-0.017756781,-0.018833391,-0.019515798,-0.021748845,-0.020948004,-0.025019683,-0.021743821,-0.023502786,-0.025213668,-0.023107551,-0.026669988,-0.024196604,-0.02407564,-0.026682451,-0.027846891,-0.026221728,-0.0260711,-0.022815764,-0.025624953,-0.026301116,-0.025113266,-0.024900317,-0.027922003,-0.02302031,-0.024249388,-0.028101642,-0.02653023
815.2000122,-0.00780555,-0.010276164,-0.016324265,-0.01712491,-0.018844446,-0.01969202,-0.019261062,-0.02164951,-0.022666702,-0.028521013,-0.024125256,-0.025110187,-0.022043072,-0.025241513,-0.024778962,-0.02539116,-0.024712062,-0.028041268,-0.025736263,-0.028382286,-0.02788219,-0.024451742,-0.024959613,-0.024360219,-0.027758608,-0.025722407,-0.02683866,-0.026038675,-0.02545571,-0.029091988,-0.026526431
814.4000244,-0.007092407,-0.010073163,-0.015746629,-0.016684569,-0.017271061,-0.019505601,-0.020009793,-0.02219948,-0.022913311,-0.02568537,-0.024774024,-0.024157675,-0.023672447,-0.023343753,-0.025942512,-0.025748072,-0.025647501,-0.027585676,-0.02691594,-0.028381025,-0.027421765,-0.024085829,-0.025766417,-0.025259733,-0.026235811,-0.027322019,-0.027179115,-0.025480172,-0.026058666,-0.026125116,-0.026211442
813.5999756,-0.007032506,-0.010993743,-0.013631412,-0.016285073,-0.01476963,-0.017872661,-0.018848065,-0.02107729,-0.020744059,-0.024178829,-0.022208385,-0.021570548,-0.020627461,-0.023474976,-0.024119524,-0.023301166,-0.024091657,-0.0245317,-0.025426414,-0.025814228,-0.02350715,-0.02372044,-0.022464152,-0.024188379,-0.025669022,-0.023857379,-0.025959289,-0.024320031,-0.023971399,-0.026428087,-0.023832632
812.7999878,-0.004668001,-0.010621057,-0.015112075,-0.015193069,-0.016319728,-0.018420933,-0.018612282,-0.019953972,-0.020554535,-0.026231572,-0.022328246,-0.022566052,-0.022437358,-0.021907968,-0.023487287,-0.023446724,-0.023508426,-0.024285665,-0.025745632,-0.024731526,-0.024792215,-0.023893544,-0.023777055,-0.024524702,-0.024356499,-0.024972225,-0.025350042,-0.024634438,-0.025242196,-0.028765773,-0.025441501
