wavelength (nm),DOMBlank1,DOMSTD21,DOM12282,DOM12486,DOM12602,DOM12622,DOMBlank2,DOM12629,DOM12636,DOM12682,DOM12785,DOM12812,DOM12815,DOM12847,DOM12941,DOM13373,DOMBlank3,DOM13374,DOM12196,DOM12220,DOM12227,DOM12228,DOM12772,DOM12827,DOM12996,DOM13171,DOM13241,DOMBlank4
367.1999817,-0.0057559,0.070135474,0.014558211,-0.001630753,0.103797749,0.016932139,-0.008389269,0.013838122,0.082139641,-0.005501753,0.028538182,0.005469313,-0.001798607,-0.000331111,-0.017605972,-0.006788127,-0.01359634,-0.008845757,0.0812115,0.042421166,-0.002806426,0.06731239,0.132368624,0.046729371,0.061023768,0.051506639,0.018779589,-0.017904855
366.3999939,-0.002790326,0.074631125,0.015606199,0.000219802,0.110830501,0.019875165,-0.004380109,0.017546427,0.086859711,-0.003511949,0.035584208,0.009493349,0.001944422,0.003223606,-0.012575057,-0.005456765,-0.007371279,-0.00326856,0.085805349,0.04481966,-0.000454889,0.070484318,0.135399774,0.051206455,0.065919288,0.05579637,0.023052009,-0.012022826
365.6000061,-0.005567234,0.075023443,0.012165454,-0.002929089,0.108777285,0.017809758,-0.00788736,0.014243261,0.08492437,-0.002168893,0.034307987,0.009180542,-0.000765705,0.002541972,-0.01342902,-0.008644625,-0.012334583,-0.004358429,0.086296119,0.044598151,0.000454822,0.071647502,0.134829715,0.050459858,0.065071598,0.055217158,0.022400426,-0.015394391
364.7999878,-0.006516632,0.076116532,0.012238669,-0.001315446,0.114285715,0.021087628,-0.003776911,0.014229218,0.083450526,-0.004814051,0.032430753,0.009661681,0.001507884,0.00454693,-0.014883658,-0.008809282,-0.010288348,-0.006088932,0.08837644,0.046795793,0.000848464,0.074197978,0.137315273,0.052867327,0.065958008,0.056016777,0.024054505,-0.016730949
364,-0.004281385,0.079203717,0.015328566,0.001300541,0.11899405,0.024918551,-0.003626455,0.015110607,0.091655046,-0.000486022,0.03348323,0.011930265,0.000363125,0.00450636,-0.013604418,-0.003730871,-0.00927435,-0.001826086,0.089573026,0.048907861,0.002870955,0.076092102,0.143539965,0.053807694,0.066779114,0.059436623,0.026256664,-0.01427264
363.1999817,-0.004272619,0.079416037,0.010844757,-0.002540717,0.117109641,0.020589979,-0.006696985,0.013944496,0.088389799,-0.001976497,0.032955766,0.011927152,-0.000202071,0.005991863,-0.012128867,-0.00554183,-0.008766817,-0.002792949,0.092442051,0.048259556,0.001628871,0.073782623,0.145504415,0.054194923,0.067228012,0.054425344,0.024105424,-0.017374685
362.3999939,-0.008042648,0.074060209,0.013768164,-0.006398702,0.113699637,0.015224184,-0.009146522,0.013888286,0.086932816,-0.003418061,0.030377779,0.009079346,-0.004332954,0.000887656,-0.016348498,-0.006993127,-0.012961699,-0.007148838,0.088927299,0.0482735,-0.001092617,0.073729858,0.141790375,0.05213147,0.067937642,0.052721165,0.020908182,-0.019368073
361.6000061,-0.00729874,0.076501153,0.015852625,0.000318592,0.116989426,0.018874068,-0.008280481,0.013317155,0.088209428,-0.003604429,0.031713966,0.011490489,-0.002378968,0.002815248,-0.017442975,-0.006247468,-0.011173003,-0.005519543,0.090405382,0.047991965,-0.000849781,0.079517521,0.145870909,0.054211143,0.064934738,0.057121158,0.020869205,-0.018028244
360.7999878,-0.007994619,0.080142044,0.015234533,-0.002180638,0.118139125,0.023496715,-0.008451319,0.013875858,0.091630138,-0.007137379,0.030720269,0.012020126,-0.005503083,0.002828848,-0.016296791,-0.006194391,-0.012908179,-0.002272269,0.091918282,0.050008263,0.000228115,0.076723702,0.147230551,0.051884498,0.065405868,0.059927288,0.025000062,-0.017850949
360,-0.008383124,0.081685036,0.010522118,-0.004288357,0.118836619,0.018453568,-0.008091791,0.011788899,0.088569231,-0.010398858,0.028328938,0.00875297,-0.004366885,-0.002375106,-0.019237388,-0.010477301,-0.015959822,-0.010695417,0.090291403,0.046486344,-0.003521038,0.077486284,0.149301782,0.049720436,0.064374946,0.056205973,0.022390859,-0.021361424
359.1999817,-0.006545192,0.078648262,0.013602747,-0.005369587,0.121752806,0.021336613,-0.008367483,0.011052379,0.093440525,-0.006229096,0.034477811,0.008100505,-0.002179247,0.001082968,-0.020668833,-0.008499146,-0.015893344,-0.007032454,0.094862893,0.049091436,0.000524119,0.074151643,0.148519605,0.053241543,0.06779319,0.061169203,0.020973323,-0.019708348
358.3999939,-0.007979981,0.079771861,0.010313263,-0.00578926,0.117995389,0.02175273,-0.011310982,0.012330725,0.090211235,-0.010380763,0.03121159,0.008035262,-0.008713691,-0.001072838,-0.023608414,-0.009574464,-0.01833334,-0.008715722,0.094537869,0.044071145,-0.005390502,0.071144067,0.151408464,0.050985683,0.065881543,0.057153814,0.021065157,-0.022549046
357.6000061,-0.014312617,0.077574015,0.006981582,-0.008958308,0.115079433,0.013618746,-0.016439581,0.005554832,0.085275382,-0.013329922,0.025842914,0.002452567,-0.010975167,-0.003626558,-0.031363547,-0.013418729,-0.022197956,-0.014013304,0.090594701,0.042706825,-0.012474205,0.075346157,0.146075442,0.045902632,0.062623605,0.052556735,0.011719244,-0.028193448
356.7999878,-0.010181705,0.076557867,0.009404274,-0.010345225,0.120101832,0.013403459,-0.015894093,0.007561031,0.090232261,-0.012368047,0.026419241,0.002935244,-0.013207249,-0.006180559,-0.024435103,-0.013408138,-0.019242786,-0.016694184,0.089453474,0.046341971,-0.008594682,0.070183694,0.147231787,0.051065046,0.064724065,0.059809301,0.019496201,-0.031108487
356,-0.007313809,0.084488168,0.01184162,-0.006425943,0.125896156,0.017709173,-0.012151673,0.01258473,0.089462794,-0.005737405,0.031776819,0.008385509,-0.005057598,-0.001749057,-0.023520784,-0.014213871,-0.012569373,-0.010384553,0.092527628,0.049432099,-0.007423042,0.078522563,0.15513286,0.054002468,0.070579998,0.058808848,0.025054108,-0.02392162
355.1999817,-0.010918525,0.084453769,0.010366522,-0.009391451,0.126114994,0.019655645,-0.013239641,0.007941002,0.098224834,-0.01225396,0.029093243,0.006409185,-0.011096857,-0.002630008,-0.023718331,-0.013790478,-0.018218029,-0.012699015,0.096119523,0.05163819,-0.009431475,0.079286322,0.152416453,0.055597436,0.068551511,0.055537626,0.023226582,-0.024505667
354.3999939,-0.010735017,0.07812202,0.009736301,-0.009519462,0.119519383,0.012811636,-0.012194665,0.010769309,0.095641181,-0.010635859,0.029042177,0.006128781,-0.011593157,-0.002744593,-0.027287452,-0.012574756,-0.01639975,-0.01588396,0.094504789,0.050531857,-0.006881084,0.079606473,0.157614425,0.053975735,0.067261741,0.057211988,0.021291751,-0.024590263
353.6000061,-0.005923188,0.086618975,0.016093843,-0.000835623,0.138467088,0.025879208,-0.003671787,0.025594573,0.105088286,-0.0020085,0.039023031,0.006865302,0.000733866,0.007079739,-0.020118155,-0.00229426,-0.009001515,-0.002572781,0.107856169,0.054262556,0.000260931,0.085677125,0.165881485,0.059955992,0.078339174,0.066108994,0.030211575,-0.017842254
352.7999878,-0.007532961,0.08106447,0.007163391,-0.007960208,0.135437086,0.020476945,-0.015065521,0.013175149,0.102869369,-0.004906767,0.033926297,0.006550965,-0.007961275,-0.002762958,-0.016089801,-0.016807659,-0.019539308,-0.011808246,0.11017403,0.052038781,-0.002845621,0.080301344,0.163322493,0.054522127,0.072283059,0.061967865,0.021346183,-0.023459379
352,-0.008613716,0.094155401,0.016971679,0.002559912,0.13913919,0.025442211,-0.006622395,0.017797327,0.108204335,-7.29E-05,0.042002883,0.015737997,0.000524922,0.00604609,-0.015351615,-0.005698828,-0.011937813,-0.001540689,0.11549139,0.059741274,-0.000791079,0.095351592,0.16970548,0.066340394,0.085195094,0.067744143,0.030845951,-0.01845517
351.1999817,-0.006501026,0.089989111,0.015266705,-0.010025914,0.132284448,0.016365407,-0.009454474,0.01398382,0.109257169,-0.006695455,0.036429688,0.009808817,-0.001706824,0.001307941,-0.026368357,-0.008778132,-0.021911267,-0.01198153,0.108010232,0.052700181,-0.015984073,0.08712063,0.167158082,0.058205329,0.077604719,0.057785738,0.021348277,-0.030102398
350.3999939,-0.002854467,0.098468937,0.015490833,-0.002404403,0.129873514,0.028346125,-0.008804665,0.01843323,0.098128289,-0.0024147,0.037945844,0.008811056,0.001274916,0.009153919,-0.018030729,-0.012735064,-0.020645531,-0.012908883,0.109276511,0.054581031,-0.003282999,0.091396146,0.168129712,0.06262283,0.078713544,0.065933242,0.024444262,-0.027910156
349.6000061,0.003780668,0.1029571,0.019932156,0.009114027,0.143946812,0.030764809,0.001623051,0.022621283,0.125628993,-0.004066177,0.046312161,0.013976575,0.007393985,0.012681043,-0.017548248,-0.004058278,-0.010493776,-0.006188266,0.114622802,0.057713889,-0.001828561,0.090244912,0.178822145,0.078024484,0.101496249,0.070264548,0.03280348,-0.020323778
348.7999878,0.001175103,0.104408138,0.031442292,0.015002606,0.162706137,0.04753077,0.013529329,0.040684946,0.141649351,0.022627911,0.069086634,0.036211461,0.025984587,0.032002416,0.017072255,0.024356145,0.015423182,0.025017364,0.14190416,0.090293065,0.034439784,0.123899333,0.212138429,0.099476762,0.117703572,0.105905555,0.06509421,0.014521085
348,-0.002246775,0.105133563,0.030129302,0.009951129,0.16771166,0.042357977,0.010641504,0.041263729,0.138825372,0.02200539,0.067869268,0.036603555,0.02379827,0.028970337,0.013034525,0.021124125,0.012566824,0.022222888,0.141418234,0.090820357,0.032620493,0.124686852,0.210029498,0.101293057,0.117830917,0.104055561,0.063961685,0.012718172
347.1999817,0.001426223,0.105567507,0.034090515,0.014011703,0.169267669,0.046923157,0.014448849,0.041864324,0.144311592,0.022091096,0.070005402,0.035394881,0.023236932,0.034025278,0.0161692,0.022716057,0.015797079,0.024426434,0.146738634,0.092512257,0.03602498,0.128259599,0.2164004,0.105753787,0.118765153,0.107578546,0.06603723,0.015186545
346.3999939,-0.001430378,0.107150331,0.031778187,0.014002292,0.170546338,0.047146086,0.012688425,0.042373989,0.146583408,0.023503302,0.071686767,0.036771156,0.024179559,0.034034405,0.016726986,0.024657559,0.015099993,0.026546409,0.147089168,0.091575451,0.035509985,0.128735736,0.213189706,0.105038762,0.118440241,0.106623165,0.064029925,0.01491652
345.6000061,-4.99E-05,0.106050208,0.031625059,0.013667656,0.171585381,0.045038983,0.00996567,0.04249895,0.142880842,0.021307059,0.069038168,0.035835322,0.024652025,0.031123037,0.012552328,0.02180074,0.014218304,0.02316599,0.146461785,0.094523609,0.031687651,0.129818916,0.21642068,0.104805313,0.119480014,0.107545286,0.065982953,0.013245867
344.7999878,0.000885555,0.108607985,0.031237235,0.011817998,0.169648394,0.04632201,0.011374962,0.041027069,0.14615038,0.022384971,0.072753355,0.035468273,0.022150014,0.032646839,0.013554486,0.02206013,0.013206664,0.023330502,0.151421607,0.093339227,0.034206394,0.131355062,0.219990134,0.105853096,0.120494396,0.109079137,0.063903168,0.012399572
344,-0.000446459,0.110228643,0.033466317,0.014432043,0.177407295,0.049137726,0.013726003,0.044861853,0.150716513,0.024121378,0.07415726,0.037365735,0.02541084,0.033384316,0.015160837,0.02365922,0.016366644,0.02354973,0.154488027,0.097825229,0.03541819,0.135554031,0.223849833,0.109965973,0.125058204,0.10982848,0.066317022,0.01381701
343.1999817,-0.000998826,0.115229666,0.034988333,0.015395423,0.174389958,0.049386535,0.013268872,0.045110058,0.152752578,0.022828285,0.074330509,0.037495133,0.0263878,0.03605083,0.016342344,0.025420254,0.014078946,0.025484785,0.154351428,0.098048441,0.034050561,0.13456586,0.225832805,0.110077426,0.125302017,0.113386966,0.068772025,0.013604376
342.3999939,-0.002431998,0.11189539,0.034462202,0.014999364,0.177902579,0.049700815,0.01419565,0.043401722,0.150015265,0.023973061,0.075209931,0.03728012,0.024781389,0.03384855,0.015113153,0.021491023,0.013842478,0.023972213,0.156780943,0.100015067,0.034652863,0.137319535,0.228535429,0.109314099,0.127000898,0.109673098,0.067781933,0.014161711
341.6000061,0.001214818,0.115764923,0.033603955,0.015350528,0.18148391,0.048727985,0.015612585,0.046714727,0.155146211,0.024295149,0.075824127,0.039087605,0.02536789,0.034197737,0.016992057,0.024247656,0.017298151,0.025430162,0.15882875,0.100224249,0.037464682,0.139702976,0.228781551,0.111400671,0.129273936,0.116169721,0.06947507,0.014214881
340.7999878,0.000120335,0.116111107,0.036548924,0.015287914,0.181988061,0.049630929,0.013899297,0.045447901,0.155614719,0.024835492,0.076792002,0.04024737,0.025757015,0.034685861,0.016272627,0.023905555,0.015231288,0.025256649,0.161931723,0.100018621,0.036271174,0.141647011,0.234667108,0.11286547,0.129377797,0.118172221,0.070910454,0.013698591
340,-1.09E-06,0.117248818,0.036238812,0.017139085,0.184806362,0.0501321,0.014499458,0.044255752,0.156526983,0.024419149,0.077101536,0.040505685,0.026001491,0.034114845,0.016993295,0.024233505,0.014922601,0.026048627,0.163086385,0.102956869,0.036773521,0.141259134,0.237011716,0.115501456,0.131552488,0.116853453,0.067446105,0.015468192
339.1999817,-0.00151154,0.117258281,0.035062436,0.01319164,0.188250691,0.050016947,0.010461257,0.046051722,0.159022152,0.024556005,0.077651672,0.038992789,0.026083397,0.035072822,0.016486518,0.024275687,0.014640156,0.02679491,0.163463756,0.102749914,0.03783128,0.141366944,0.238874421,0.114649192,0.130602881,0.1185124,0.069660984,0.014048679
338.3999939,-0.001201878,0.120796025,0.03688265,0.014531791,0.188724503,0.052995812,0.012681575,0.044002045,0.161688328,0.026117099,0.078412816,0.040141366,0.024541214,0.033656005,0.015524608,0.026416244,0.014618096,0.025829233,0.163636044,0.103475496,0.036898684,0.144719541,0.239786387,0.115575962,0.135316983,0.11848516,0.072046332,0.012621984
337.6000061,0.001437027,0.121575438,0.038143013,0.015757268,0.191854045,0.054013725,0.012889386,0.048785504,0.163013846,0.027514705,0.083780535,0.042660985,0.027983332,0.038645044,0.016324658,0.025832364,0.015907425,0.027501412,0.169200137,0.107670382,0.041130159,0.147380233,0.247534737,0.120627001,0.137072653,0.120127089,0.075223878,0.01595646
336.7999878,-0.000705699,0.122069918,0.038442586,0.018254338,0.196043626,0.053861994,0.014221782,0.049892593,0.168322861,0.026366014,0.081108615,0.04166637,0.02350587,0.037940815,0.016650483,0.025729163,0.015893139,0.027068099,0.169452369,0.106646791,0.038766559,0.146776453,0.247284159,0.121584028,0.137781769,0.12241108,0.076304413,0.013545192
336,-0.000558881,0.124849349,0.038966283,0.015490108,0.195131928,0.05372915,0.014398915,0.049109146,0.167645663,0.027699083,0.079891846,0.04236985,0.027217504,0.037575029,0.015701119,0.028024029,0.015426642,0.027426984,0.170489341,0.107855566,0.041241582,0.149124831,0.250986815,0.119136788,0.137533635,0.124262534,0.074065737,0.015191933
335.1999817,7.55E-05,0.12493974,0.03757266,0.015927214,0.198168904,0.05423798,0.012234649,0.049520001,0.167255208,0.025895143,0.083374709,0.04400849,0.026622612,0.037625756,0.018989958,0.026650136,0.015253139,0.030052038,0.173566103,0.110038802,0.039779626,0.153042197,0.252208471,0.125599682,0.140757993,0.124710277,0.077393189,0.015918328
334.3999939,0.002066571,0.127832398,0.039514259,0.017597964,0.200978339,0.057635162,0.011351923,0.051209573,0.169838578,0.02572768,0.083283827,0.042054411,0.025374806,0.039044809,0.017285274,0.028235059,0.016448986,0.028057026,0.176815614,0.109544627,0.039250698,0.153487578,0.256610662,0.124850944,0.14271085,0.126755133,0.073501751,0.014254549
333.6000061,0.002966858,0.131540999,0.040004451,0.016258089,0.206550568,0.055495091,0.015103906,0.054343812,0.173393458,0.029415689,0.08550749,0.043452989,0.026047278,0.041351814,0.018503431,0.029306648,0.017117059,0.029379155,0.178580508,0.114773348,0.039660778,0.1550228,0.258309066,0.128037378,0.145549581,0.129062697,0.077877566,0.016223155
332.7999878,0.002735294,0.13420029,0.04343402,0.019954598,0.206946597,0.060991116,0.015371956,0.054325391,0.17672661,0.030058557,0.087592579,0.04764688,0.031279825,0.040416978,0.019259878,0.029388489,0.018724423,0.030494865,0.182788074,0.116986066,0.043171644,0.158050582,0.262868464,0.129126057,0.149335399,0.131295547,0.078912519,0.015922597
332,0.00026966,0.132946715,0.042087723,0.019359414,0.206980109,0.056522191,0.013571231,0.05209922,0.175481871,0.027262155,0.084999517,0.043861758,0.025960982,0.036705349,0.019639313,0.0266909,0.016106522,0.026441168,0.182072491,0.116157547,0.04061402,0.156794608,0.263601631,0.12794447,0.147456452,0.131486923,0.076400518,0.013859448
331.1999817,-0.000349889,0.133764997,0.040327296,0.016136449,0.207070291,0.056797363,0.009844881,0.051849931,0.175954014,0.024473125,0.084889151,0.045372203,0.026266975,0.037659999,0.015855471,0.027597947,0.015122802,0.028552115,0.184242323,0.114014961,0.039341658,0.158247605,0.264927357,0.128448799,0.145064265,0.13238439,0.07713189,0.013934554
330.3999939,-0.001165839,0.137255654,0.042622235,0.013566958,0.210523441,0.056330144,0.013596176,0.053203359,0.180640355,0.027976209,0.087887064,0.044800546,0.028361822,0.039151821,0.015953558,0.028827352,0.015596244,0.027825991,0.184714153,0.115714647,0.042790916,0.161474645,0.26737076,0.12900351,0.149870306,0.135983512,0.077574134,0.013337255
329.6000061,0.001519833,0.133512482,0.041761033,0.015914513,0.211044401,0.055244524,0.013874843,0.050073795,0.180254266,0.025888054,0.087676451,0.04253538,0.02488612,0.0397752,0.016268972,0.025867283,0.014244224,0.027320564,0.185916364,0.118214086,0.040900826,0.161998391,0.271655142,0.129042596,0.151597619,0.132878974,0.079119131,0.013907691
328.7999878,-0.000289567,0.137949392,0.042683546,0.017399233,0.211073235,0.059555251,0.012615481,0.053187761,0.181638926,0.02705672,0.089315362,0.045846645,0.026732165,0.040156528,0.017152388,0.027137918,0.016879119,0.028839607,0.190965995,0.116563313,0.043055177,0.164820537,0.272551149,0.133016646,0.154679179,0.137190968,0.080107585,0.015226998
328,-0.002236577,0.13596879,0.040123254,0.013718789,0.215440199,0.057233751,0.010387386,0.052889109,0.183469728,0.024918551,0.088128336,0.041936707,0.026043322,0.037598036,0.014698179,0.025678931,0.015384534,0.027978143,0.189382792,0.117085032,0.039125364,0.162906408,0.271541983,0.132421896,0.151446402,0.136034429,0.082675718,0.012500427
327.1999817,0.003007623,0.143367797,0.044492256,0.017986257,0.220350027,0.060804382,0.014624173,0.055084102,0.189361453,0.029141851,0.093541265,0.047767039,0.027571797,0.040979248,0.02088121,0.027261216,0.017679974,0.032113895,0.194369406,0.12289387,0.045210443,0.170123994,0.279474229,0.1391287,0.159099102,0.143172622,0.08442805,0.017838968
326.3999939,-0.000661917,0.141145289,0.045224492,0.018208822,0.221738383,0.060175605,0.014216325,0.053591836,0.188933104,0.026982287,0.094537064,0.045598362,0.027112292,0.039179187,0.016961208,0.027306698,0.014104349,0.029427104,0.196533993,0.122053839,0.044187769,0.168573976,0.282296866,0.136780575,0.159633979,0.140605003,0.081487313,0.014175457
325.6000061,-0.000908062,0.146132127,0.043558057,0.017536212,0.222160041,0.060876146,0.012707723,0.056419361,0.191590756,0.027665615,0.090819202,0.04588649,0.026726769,0.039668631,0.017961651,0.027152495,0.016190212,0.028801102,0.195165232,0.123453632,0.042459302,0.171290502,0.284159333,0.139961496,0.159785599,0.141102523,0.084411733,0.013154071
324.7999878,-0.000493158,0.145877779,0.043364763,0.018198565,0.224748686,0.060996898,0.011375466,0.055076227,0.19394879,0.026614988,0.093618587,0.045019116,0.024769796,0.041070659,0.017216295,0.02761858,0.016442506,0.027613917,0.197043523,0.124862947,0.042566698,0.172172263,0.285509408,0.137483433,0.160437346,0.143404529,0.083106816,0.01628644
