wavelength (nm),DOMBlank1,DOMSTD18,DOM11874,DOM11875,DOM11901,DOM11906,DOM11933,DOM11949,DOM11950,DOMBlank2,DOM11952,DOM11993,DOM12000,DOM12007,DOM12386,DOM12413,DOM12485,DOM11942,DOM11944,DOMBlank3,DOM11948,DOM12208,DOM12422,DOM12424,DOM12429,DOM12431,DOM12448,DOM12456,DOM12477,DOMBlank4,DOM12495,DOM12522,DOM12524,DOM12526,DOM12527,DOM12563,DOM12576,DOM13289,DOM13293,DOMBlank5,DOM13291,DOM13312,DOM13328,DOM13330,DOM13336,DOM12522 ,DOMBlank6
868.7999878,-0.005899184,-0.00948588,-0.008706587,-0.010371714,-0.010167039,-0.011486884,-0.011684336,-0.015881214,-0.013414212,-0.015380099,-0.017482661,-0.017113015,-0.014474289,-0.010409625,-0.01855886,-0.016785245,-0.021895466,-0.015091623,-0.019442189,-0.019614682,-0.015818719,-0.016496655,-0.016088603,-0.015095574,-0.021809557,-0.015720466,-0.018425001,-0.016913634,-0.017296534,-0.018290209,-0.016496057,-0.016785543,-0.018920882,-0.018184867,-0.017345386,-0.019251255,-0.018380687,-0.015051219,-0.016266173,-0.022168193,-0.017351504,-0.013597795,-0.016645359,-0.015348817,-0.015076122,-0.016902331,-0.017001363
868,-0.007302457,-0.01050843,-0.011077478,-0.009293607,-0.011176989,-0.017539596,-0.014589145,-0.016958198,-0.019308751,-0.017724775,-0.014548694,-0.016923692,-0.017563066,-0.014052553,-0.018806571,-0.019764351,-0.019831622,-0.017137403,-0.01889942,-0.018967818,-0.01995323,-0.01878079,-0.016350742,-0.020687394,-0.017204834,-0.020988556,-0.021292318,-0.021670837,-0.020745935,-0.017062793,-0.018408477,-0.017736852,-0.021463979,-0.015983375,-0.020304261,-0.019973848,-0.022996988,-0.015951736,-0.020715134,-0.02061497,-0.017057965,-0.02124159,-0.020943368,-0.01532128,-0.018865366,-0.014182604,-0.01722439
867.2000122,-0.008450304,-0.008264836,-0.01100717,-0.0106691,-0.015474183,-0.013581437,-0.015831349,-0.015307087,-0.016334437,-0.017103957,-0.018176276,-0.015622489,-0.01824737,-0.016767513,-0.017590459,-0.020519327,-0.021800201,-0.015932024,-0.015808087,-0.019325143,-0.020092303,-0.016442373,-0.015318881,-0.01774212,-0.020348627,-0.018234661,-0.018561983,-0.021852637,-0.019873168,-0.018898627,-0.019889586,-0.018440383,-0.018950026,-0.019646598,-0.016767513,-0.019429812,-0.018206611,-0.019650755,-0.017485496,-0.020143066,-0.016907061,-0.02129153,-0.020252233,-0.019144164,-0.01573205,-0.015879318,-0.018575527
866.4000244,-0.005892239,-0.008117045,-0.00981728,-0.014083629,-0.01344433,-0.014583888,-0.016209368,-0.016782407,-0.019526638,-0.019515056,-0.017129041,-0.015371704,-0.016336232,-0.018515898,-0.018714892,-0.020146476,-0.01909492,-0.019961338,-0.020618871,-0.019678067,-0.023759801,-0.021050459,-0.018890399,-0.018713752,-0.018316515,-0.018108102,-0.022663064,-0.019038979,-0.020053003,-0.018318402,-0.015381749,-0.018419294,-0.017061448,-0.020881496,-0.020758471,-0.020535327,-0.019195385,-0.02083013,-0.018306142,-0.02113287,-0.01726733,-0.017187217,-0.016591344,-0.016224381,-0.017997947,-0.017897403,-0.020769626
865.5999756,-0.00458379,-0.009135774,-0.011519555,-0.013160943,-0.011665033,-0.010784614,-0.014315522,-0.016979408,-0.017436162,-0.017768212,-0.018449415,-0.016735882,-0.020191895,-0.016306615,-0.021237992,-0.020417586,-0.019589245,-0.017592449,-0.017878573,-0.017721742,-0.017102912,-0.020581692,-0.018366344,-0.019141588,-0.018734925,-0.017578179,-0.022017136,-0.021084737,-0.018312791,-0.020476313,-0.019575339,-0.018741321,-0.017533282,-0.021036204,-0.02134713,-0.020348873,-0.023087816,-0.019288547,-0.019589493,-0.020679742,-0.018811032,-0.019377382,-0.019081295,-0.019434664,-0.019609189,-0.01406769,-0.016887143
864.7999878,-0.001490542,-0.007379118,-0.008696845,-0.009028796,-0.009649459,-0.008254321,-0.011373826,-0.013168527,-0.010959266,-0.012301219,-0.016613569,-0.01325109,-0.012676489,-0.014561811,-0.013989042,-0.014991554,-0.015159023,-0.014850839,-0.015098724,-0.017218368,-0.016021498,-0.016586112,-0.014792748,-0.014873803,-0.013839576,-0.014205653,-0.016928772,-0.014871552,-0.017875543,-0.015178622,-0.015971897,-0.01590687,-0.017048256,-0.017219365,-0.013162751,-0.019187955,-0.014414895,-0.013942618,-0.015646411,-0.01479545,-0.016361861,-0.018598691,-0.016663196,-0.015506657,-0.018119523,-0.015634675,-0.01519327
864,-0.007168851,-0.009563828,-0.006691173,-0.010612923,-0.011365403,-0.011797111,-0.009305263,-0.013838874,-0.014637902,-0.015269451,-0.017189905,-0.013580233,-0.015117874,-0.01149122,-0.019865848,-0.018164361,-0.014433926,-0.017299321,-0.015262903,-0.015104124,-0.015373253,-0.017108684,-0.015928579,-0.017059159,-0.015501411,-0.01733882,-0.018439291,-0.01429333,-0.019451793,-0.020329408,-0.017104305,-0.015272049,-0.016222935,-0.015941206,-0.015194769,-0.019090658,-0.015741136,-0.016536476,-0.016921451,-0.017939879,-0.017658716,-0.01403481,-0.018753719,-0.015877871,-0.016943809,-0.016621791,-0.017489722
863.2000122,-0.002282415,-0.000489176,-0.006257215,-0.010106144,-0.010315852,-0.010157126,-0.012236595,-0.014987503,-0.013774931,-0.013900552,-0.012866214,-0.016956406,-0.01459325,-0.013771119,-0.013884106,-0.015602661,-0.012664873,-0.016687758,-0.018482458,-0.017083749,-0.013549824,-0.014096159,-0.014307507,-0.016600514,-0.014965695,-0.014391056,-0.017804388,-0.01796894,-0.01366031,-0.014727644,-0.01901108,-0.013499941,-0.018232228,-0.015737442,-0.014821119,-0.019252295,-0.013957509,-0.016674006,-0.017450435,-0.013400206,-0.016031178,-0.012440247,-0.012912401,-0.013079619,-0.018598789,-0.01505587,-0.010873286
862.4000244,-0.006362072,-0.003875697,-0.009930287,-0.014005384,-0.010705925,-0.015900232,-0.016016008,-0.016979059,-0.018246723,-0.019307168,-0.016767463,-0.016460618,-0.01846162,-0.016195303,-0.018732296,-0.018138243,-0.016213009,-0.018086948,-0.019418972,-0.018649777,-0.020301495,-0.018070608,-0.019544654,-0.019847054,-0.018517684,-0.020200444,-0.01825705,-0.018408874,-0.017859694,-0.018713553,-0.017321408,-0.017775815,-0.018305644,-0.020629387,-0.02157779,-0.020989196,-0.021489354,-0.020285189,-0.019453179,-0.021282213,-0.018951414,-0.017005645,-0.017616659,-0.019237833,-0.019624578,-0.016216002,-0.019450011
861.5999756,-0.006513215,-0.008214901,-0.012099112,-0.009379242,-0.015752271,-0.013961569,-0.01403516,-0.017580865,-0.019863918,-0.018784458,-0.016794909,-0.018687716,-0.017621133,-0.020704867,-0.019533863,-0.019499909,-0.020612799,-0.017312156,-0.020599566,-0.017836986,-0.01924229,-0.020103572,-0.019294638,-0.021264268,-0.01816719,-0.022367192,-0.020366412,-0.018607073,-0.018572055,-0.022562809,-0.020750228,-0.017303947,-0.020323679,-0.019950114,-0.019965097,-0.016991058,-0.019788837,-0.018450059,-0.020628942,-0.01836689,-0.020513499,-0.017279221,-0.017224738,-0.019281317,-0.018880634,-0.017100373,-0.022082683
860.7999878,-0.006126861,-0.008956888,-0.010447785,-0.011084392,-0.014036714,-0.011390116,-0.014268282,-0.015787618,-0.014240125,-0.014627391,-0.013039277,-0.018241413,-0.019382285,-0.016064856,-0.019494366,-0.017616313,-0.017520105,-0.016440479,-0.018471692,-0.018316465,-0.015997646,-0.01803788,-0.016469788,-0.019290676,-0.018883161,-0.017713044,-0.016526161,-0.018411603,-0.019537181,-0.017199857,-0.021483639,-0.016233457,-0.017981656,-0.017069412,-0.01837354,-0.020289142,-0.01884643,-0.018756296,-0.017937098,-0.017090717,-0.018064799,-0.020744553,-0.018245632,-0.014717083,-0.017091662,-0.016347999,-0.016518634
860,-0.007277918,-0.007194873,-0.009113418,-0.011555753,-0.013612094,-0.015289393,-0.015062771,-0.016018903,-0.016904322,-0.0159177,-0.019743375,-0.018239377,-0.019878114,-0.014445495,-0.016488181,-0.020244524,-0.019749261,-0.016922647,-0.016700611,-0.018753024,-0.016423579,-0.016399451,-0.018270204,-0.0196703,-0.02058194,-0.021670936,-0.018163566,-0.019417536,-0.021832254,-0.02095649,-0.017508121,-0.017959451,-0.02024146,-0.017777555,-0.020712223,-0.019383125,-0.021500982,-0.022539068,-0.018073687,-0.02120343,-0.019831918,-0.01820552,-0.018241959,-0.018181141,-0.020109355,-0.018337162,-0.021921162
859.2000122,-0.006809482,-0.005583027,-0.010542236,-0.008487723,-0.012802831,-0.016325912,-0.01157007,-0.014021225,-0.015138875,-0.015918348,-0.015972545,-0.017672336,-0.012866013,-0.016113298,-0.01602963,-0.017043628,-0.016642468,-0.017061548,-0.01490587,-0.018787581,-0.016449252,-0.014225996,-0.016149115,-0.015511802,-0.01978112,-0.01647906,-0.017692616,-0.016932307,-0.018293336,-0.014657124,-0.016395763,-0.015864095,-0.01812727,-0.019422287,-0.019022528,-0.019033579,-0.016755458,-0.02166404,-0.017746693,-0.017291211,-0.014496822,-0.016359517,-0.017510707,-0.0152717,-0.017912108,-0.015353065,-0.01571757
858.4000244,-0.004976841,-0.008443246,-0.008907692,-0.010914486,-0.011442461,-0.010926805,-0.014256508,-0.012223559,-0.015108574,-0.012419418,-0.017521895,-0.01299642,-0.014073805,-0.015593022,-0.01886145,-0.014366915,-0.017683867,-0.016661102,-0.017197071,-0.018814404,-0.017205779,-0.018771121,-0.01924115,-0.018345153,-0.018484641,-0.017987169,-0.020205436,-0.017094798,-0.015489471,-0.018212171,-0.016375471,-0.017501308,-0.020736655,-0.018505728,-0.017768012,-0.018793283,-0.020360138,-0.015783925,-0.018299937,-0.019344306,-0.017726613,-0.020876613,-0.017171195,-0.016027335,-0.018666688,-0.013727481,-0.017441483
857.5999756,-0.006487458,-0.007641071,-0.00951151,-0.010818549,-0.015280547,-0.015687859,-0.017424921,-0.017630629,-0.018159792,-0.01647876,-0.017329715,-0.019509165,-0.018779648,-0.016884653,-0.021133164,-0.023128266,-0.016464455,-0.019505652,-0.018226668,-0.021634389,-0.019241795,-0.018547649,-0.018945813,-0.020289835,-0.019647984,-0.020177959,-0.022390895,-0.021823047,-0.020091956,-0.01825412,-0.019812282,-0.017827148,-0.021830926,-0.021119999,-0.018240966,-0.019745996,-0.021393064,-0.019670103,-0.020928221,-0.016805368,-0.020703338,-0.020207759,-0.018920189,-0.019719826,-0.020469053,-0.019988978,-0.019151941
856.7999878,-0.006170198,-0.009710824,-0.012006812,-0.015532483,-0.014452555,-0.015228213,-0.015203518,-0.018858723,-0.020805208,-0.018619969,-0.019602211,-0.018042598,-0.02049903,-0.019110477,-0.020262213,-0.022153681,-0.019669756,-0.020084888,-0.018765617,-0.018852675,-0.021645864,-0.01978582,-0.020613045,-0.020311821,-0.023160663,-0.022451369,-0.019261209,-0.022948226,-0.020949928,-0.020472115,-0.019330738,-0.020315032,-0.024528764,-0.023698037,-0.022844892,-0.022727629,-0.022013741,-0.023362003,-0.023403801,-0.018715288,-0.020761779,-0.022518128,-0.019487632,-0.022571804,-0.018889705,-0.020058787,-0.023311026
856,-0.006045587,-0.006234863,-0.010216548,-0.010764361,-0.011759523,-0.013804972,-0.013226885,-0.013924167,-0.014818667,-0.016091248,-0.017807221,-0.015179271,-0.014963045,-0.015276099,-0.016381903,-0.015494118,-0.018720992,-0.017875195,-0.017117046,-0.017548596,-0.018086897,-0.017831123,-0.018085109,-0.017731037,-0.016810846,-0.016882662,-0.017639229,-0.020394964,-0.018157061,-0.017460233,-0.018246774,-0.020054536,-0.018045826,-0.01949783,-0.017303647,-0.018959988,-0.019631011,-0.017743362,-0.019619482,-0.017113961,-0.014533022,-0.01667575,-0.019063357,-0.016891724,-0.017753003,-0.015223463,-0.01628642
855.2000122,-0.00707183,-0.009265076,-0.009247947,-0.012877673,-0.012477626,-0.016127165,-0.014761973,-0.017284893,-0.015735244,-0.018501163,-0.018166445,-0.017539199,-0.016893566,-0.017162634,-0.015120575,-0.017743114,-0.017660555,-0.015778881,-0.017282901,-0.01883007,-0.019927714,-0.019160463,-0.019758809,-0.020265723,-0.019781021,-0.01968549,-0.019703548,-0.019538814,-0.017773081,-0.019750202,-0.016954215,-0.017468089,-0.018285245,-0.017113961,-0.018775534,-0.021154221,-0.01862989,-0.018829724,-0.018539811,-0.017996904,-0.019204846,-0.017463863,-0.019930433,-0.01726101,-0.016323717,-0.01756401,-0.018944327
854.4000244,-0.007714367,-0.010861774,-0.011210693,-0.013503202,-0.016503135,-0.015796354,-0.016223831,-0.015163923,-0.016904272,-0.019215545,-0.019806001,-0.016152158,-0.015758261,-0.017736603,-0.020540314,-0.021622075,-0.018603701,-0.018464448,-0.019663125,-0.020175388,-0.021942474,-0.019910011,-0.021512462,-0.022095133,-0.019244321,-0.020489499,-0.020550881,-0.020545647,-0.018301327,-0.020816311,-0.020405337,-0.021080643,-0.02106782,-0.018464597,-0.019927714,-0.022161011,-0.021033935,-0.019238526,-0.023005728,-0.019594442,-0.022385288,-0.020939864,-0.0216568,-0.019858083,-0.020096108,-0.019712355,-0.02409102
853.5999756,-0.008764889,-0.010595442,-0.010598423,-0.01276181,-0.014558957,-0.01713795,-0.019458575,-0.017308274,-0.018167587,-0.017608954,-0.018349918,-0.017552823,-0.018271295,-0.019963119,-0.021016918,-0.021176064,-0.02126481,-0.021335695,-0.021224631,-0.020119686,-0.020164564,-0.019811293,-0.019800214,-0.01789338,-0.022136167,-0.020505253,-0.023908783,-0.020438924,-0.01903447,-0.018642735,-0.019706666,-0.021372119,-0.021676993,-0.019780131,-0.020146821,-0.023097487,-0.022028357,-0.019567221,-0.022069693,-0.021587543,-0.020990429,-0.018508505,-0.021003008,-0.022569492,-0.019885136,-0.018542042,-0.021337224
852.7999878,-0.004436637,-0.006084797,-0.009384105,-0.011847644,-0.014554902,-0.014982701,-0.015148074,-0.018129205,-0.015821865,-0.01644955,-0.017200703,-0.017370407,-0.018527804,-0.017182888,-0.018181887,-0.017885031,-0.019275274,-0.019064993,-0.018371705,-0.016377516,-0.018291151,-0.019087536,-0.019714236,-0.019101013,-0.017658418,-0.017393138,-0.019807238,-0.021157229,-0.017241059,-0.01981342,-0.018283606,-0.016743602,-0.021438206,-0.018557172,-0.01940595,-0.021145098,-0.019192711,-0.020201532,-0.02140923,-0.020292848,-0.01808521,-0.018564167,-0.020943416,-0.017197071,-0.018921824,-0.017665576,-0.02011247
852,-0.004802275,-0.006117315,-0.008733481,-0.008725667,-0.012253053,-0.014843034,-0.015091874,-0.01655113,-0.013520718,-0.015149174,-0.014265777,-0.015228963,-0.014525563,-0.015576589,-0.016871307,-0.01858882,-0.018892333,-0.018688709,-0.018344805,-0.016556261,-0.017559834,-0.018254964,-0.01771871,-0.016178643,-0.018105371,-0.01857751,-0.016150013,-0.016382501,-0.016993796,-0.015956678,-0.017874002,-0.016607439,-0.018043641,-0.01805263,-0.01774545,-0.019750943,-0.018855602,-0.016777176,-0.018777171,-0.017975396,-0.020028729,-0.018254567,-0.016811892,-0.016464604,-0.017058512,-0.014601761,-0.019639226
851.2000122,-0.005650692,-0.00805017,-0.009371844,-0.013116742,-0.011326012,-0.014040523,-0.013571953,-0.014855241,-0.01647253,-0.015414828,-0.016692292,-0.017219713,-0.01684561,-0.018573988,-0.019294441,-0.017901875,-0.017812986,-0.018542191,-0.019407436,-0.018805183,-0.018553203,-0.019224262,-0.018056951,-0.018565258,-0.019419614,-0.017917374,-0.019852791,-0.017192444,-0.018684195,-0.017784262,-0.018143656,-0.017073445,-0.022115994,-0.019352179,-0.015886456,-0.020056067,-0.018454971,-0.019475704,-0.02020425,-0.019082434,-0.018260326,-0.01919697,-0.018875776,-0.015844876,-0.018904774,-0.018162126,-0.020104116
850.4000244,-0.006410843,-0.010052575,-0.008968553,-0.011950002,-0.013594533,-0.017114706,-0.016925734,-0.017674522,-0.017473361,-0.018774047,-0.018482409,-0.019705033,-0.019695088,-0.018482756,-0.019501245,-0.017982896,-0.021169852,-0.021677239,-0.020718738,-0.022732837,-0.020534933,-0.02138306,-0.021735055,-0.020349713,-0.017053185,-0.021449491,-0.021915747,-0.022008082,-0.020804122,-0.020381231,-0.01936738,-0.017591901,-0.022011723,-0.019668123,-0.021107225,-0.020932958,-0.020704571,-0.022100741,-0.021894678,-0.020756349,-0.020896891,-0.019754209,-0.020615712,-0.019744067,-0.021027375,-0.018762741,-0.019644223
849.5999756,-0.004075563,-0.007973983,-0.008413948,-0.01305661,-0.012692981,-0.015118125,-0.013919154,-0.016088005,-0.016061712,-0.013759031,-0.01648888,-0.015835542,-0.015858604,-0.017046964,-0.01844346,-0.019179335,-0.019009545,-0.018023973,-0.019084763,-0.019241499,-0.021816401,-0.019569499,-0.019713197,-0.020541253,-0.017826004,-0.017942363,-0.019266756,-0.021457769,-0.018987987,-0.019159522,-0.016746243,-0.015907168,-0.018740924,-0.01971755,-0.019570241,-0.02131588,-0.019830979,-0.018897785,-0.019191323,-0.017633462,-0.018115997,-0.018745238,-0.015229212,-0.019612307,-0.018522892,-0.017912555,-0.020484807
848.7999878,-0.008475537,-0.007260811,-0.011622948,-0.010031226,-0.01178129,-0.014897316,-0.014289072,-0.015820216,-0.017054629,-0.017899292,-0.020632695,-0.019680394,-0.018019056,-0.018063109,-0.019185675,-0.021352207,-0.018218378,-0.018898925,-0.020451026,-0.018108301,-0.019243926,-0.017769305,-0.017108984,-0.021664778,-0.018437753,-0.020020621,-0.020910952,-0.020677175,-0.021051198,-0.018968511,-0.018733239,-0.019746689,-0.023228489,-0.020687196,-0.021212058,-0.022252014,-0.019324847,-0.019313952,-0.020585841,-0.020842811,-0.019943884,-0.019111121,-0.019829247,-0.01824042,-0.019046264,-0.018171858,-0.020954911
848,-0.006440583,-0.006674706,-0.010014987,-0.011141063,-0.01312739,-0.011995229,-0.013659858,-0.014984102,-0.015444807,-0.016128164,-0.01803197,-0.018461868,-0.01381079,-0.017301906,-0.017047212,-0.016955659,-0.016279588,-0.018329917,-0.018635543,-0.019644767,-0.020056808,-0.015744731,-0.018955626,-0.019287111,-0.020212354,-0.01837503,-0.020130461,-0.020387208,-0.017662991,-0.016980154,-0.017762447,-0.017648922,-0.019973354,-0.020056512,-0.019287607,-0.020558437,-0.018960334,-0.016385393,-0.020237556,-0.01615111,-0.016545,-0.018236745,-0.015765751,-0.017629039,-0.015842082,-0.018739238,-0.018596856
847.2000122,-0.004942752,-0.006272218,-0.007694734,-0.010158137,-0.013398198,-0.011173609,-0.013747795,-0.015349266,-0.015080073,-0.014329148,-0.016837591,-0.01572446,-0.018518627,-0.01475692,-0.01573869,-0.018722925,-0.018148324,-0.016018055,-0.018217236,-0.016813336,-0.018246872,-0.018536933,-0.016746093,-0.016595032,-0.018338304,-0.017970478,-0.021412926,-0.017732825,-0.016563438,-0.020475719,-0.017510608,-0.017220708,-0.020696428,-0.016861396,-0.018639462,-0.018514061,-0.019117313,-0.016876187,-0.018778063,-0.017323149,-0.020481547,-0.019187856,-0.018562529,-0.016805517,-0.017365633,-0.017431088,-0.017671391
846.4000244,-0.006142175,-0.005078169,-0.009675332,-0.010307055,-0.009247084,-0.010540873,-0.012381028,-0.011935899,-0.013191329,-0.015509604,-0.012951649,-0.015934369,-0.014849738,-0.014594652,-0.015988415,-0.016274152,-0.016180689,-0.016584866,-0.017018788,-0.015539327,-0.014859144,-0.017627796,-0.016448705,-0.015850667,-0.014726493,-0.017527862,-0.017458292,-0.016449003,-0.017754644,-0.016345358,-0.015790513,-0.014365462,-0.01950768,-0.015904125,-0.017368019,-0.017173981,-0.015940906,-0.016694283,-0.016260039,-0.016451694,-0.015967956,-0.016876785,-0.015897186,-0.01585456,-0.013440715,-0.015845975,-0.01550331
845.5999756,-0.006871606,-0.011544712,-0.011049114,-0.01405536,-0.013992752,-0.015329527,-0.018983081,-0.018681567,-0.019383274,-0.017520154,-0.017677506,-0.019338612,-0.018458743,-0.019451249,-0.022449354,-0.020490881,-0.02111773,-0.018714247,-0.019374313,-0.021680441,-0.02005231,-0.023670534,-0.021550152,-0.023040932,-0.020440308,-0.023678428,-0.023082417,-0.023295276,-0.020371597,-0.021225026,-0.022267213,-0.018778311,-0.0209889,-0.023407873,-0.021573406,-0.022245472,-0.02069149,-0.02226254,-0.020048553,-0.022070332,-0.020988556,-0.023788279,-0.021846581,-0.020129818,-0.020896843,-0.021283692,-0.021805225
844.7999878,-0.004690331,-0.007538049,-0.009114229,-0.011080102,-0.009698623,-0.01380763,-0.014834028,-0.015886256,-0.016415853,-0.015390243,-0.016939577,-0.018510688,-0.0171487,-0.016829573,-0.018811975,-0.016452342,-0.017421838,-0.01795662,-0.020822136,-0.018313784,-0.017849458,-0.018099412,-0.019019704,-0.017099826,-0.018595863,-0.021100568,-0.021023924,-0.018911464,-0.017041935,-0.019189836,-0.01954693,-0.016211713,-0.019958619,-0.019533616,-0.018534204,-0.018881725,-0.018732198,-0.01781065,-0.019961437,-0.019123506,-0.0215066,-0.017700272,-0.018490447,-0.019335739,-0.019050526,-0.017634109,-0.021306464
844,-0.005793398,-0.006702949,-0.007850448,-0.010247342,-0.011161903,-0.011784062,-0.013786316,-0.016426172,-0.017060751,-0.017017145,-0.017221056,-0.016732644,-0.01824737,-0.017721793,-0.017665178,-0.018950621,-0.019171311,-0.018064898,-0.019490108,-0.019634871,-0.018415274,-0.016110305,-0.018352348,-0.018347237,-0.020188732,-0.018535296,-0.021712353,-0.020629486,-0.02053266,-0.017910469,-0.017976688,-0.014632797,-0.018062862,-0.019251255,-0.020055376,-0.019218268,-0.018170666,-0.018111926,-0.018898429,-0.016834702,-0.020045191,-0.018790508,-0.017628094,-0.017288325,-0.019591026,-0.017643306,-0.01889248
843.2000122,-0.004066844,-0.006496894,-0.009065354,-0.008663149,-0.010477149,-0.013296985,-0.013662567,-0.015438511,-0.015663141,-0.014160305,-0.014642607,-0.015186421,-0.016359966,-0.016705692,-0.016186725,-0.016925883,-0.018160339,-0.017518166,-0.018828038,-0.01763933,-0.018809346,-0.018318053,-0.016648099,-0.019862238,-0.016872203,-0.019683709,-0.018575279,-0.019288201,-0.019547177,-0.016248818,-0.016337728,-0.015462893,-0.019784532,-0.018750593,-0.016633999,-0.017518315,-0.018283954,-0.015727106,-0.017892683,-0.018278295,-0.018939666,-0.017676065,-0.018901899,-0.016698519,-0.020788774,-0.016054129,-0.019533616
842.4000244,-0.005501037,-0.006995725,-0.010396988,-0.00922519,-0.011976443,-0.012929035,-0.014108187,-0.013737312,-0.014752366,-0.014209762,-0.014613424,-0.015445006,-0.016932854,-0.013727731,-0.017163083,-0.01708992,-0.017461078,-0.016414756,-0.018183278,-0.018681766,-0.017609254,-0.02006457,-0.016012965,-0.019010238,-0.015685113,-0.018889507,-0.018832747,-0.018404208,-0.018729521,-0.017132774,-0.017747587,-0.016975923,-0.019922769,-0.016535429,-0.019048246,-0.018706065,-0.017125806,-0.019749213,-0.019608248,-0.016082117,-0.018772362,-0.018556627,-0.016014313,-0.016973533,-0.018031027,-0.018084465,-0.018335624
