wavelength (nm),DOMBlank1,DOMSTD28,DOM12273,DOM12702,DOM12704,DOM12710,DOM12841,DOM13050,DOMBlank2,DOM13070,DOM13089,DOM13094,DOM13131,DOM13144,DOM13437,DOM13494,DOMBlank3
300.7999878,0.009267535,0.210143209,0.196635172,0.421473861,0.669520915,0.347911358,0.129109845,0.324159622,0.021032577,0.486978322,0.353807658,0.110487297,0.26841405,0.124935351,0.186055794,0.151368886,0.023827037
300,0.004072258,0.208412394,0.195624635,0.42031309,0.675599575,0.346533656,0.128636107,0.321615011,0.017711842,0.489048898,0.355929852,0.109299116,0.265265226,0.12373361,0.184462681,0.149238989,0.020186689
299.1999817,0.003859587,0.2095287,0.199342668,0.424759716,0.68173939,0.351803988,0.128686577,0.326279312,0.018512346,0.493970484,0.359905303,0.110265546,0.270356029,0.125488207,0.187162727,0.15027386,0.021172745
298.3999939,0.003833105,0.210980862,0.200415745,0.430192143,0.687232792,0.356983781,0.131346405,0.328565955,0.018330827,0.500883579,0.359825105,0.113519743,0.272252113,0.125781268,0.188790143,0.151290804,0.020383038
297.6000061,0.004878117,0.214419946,0.202345192,0.435807675,0.693778217,0.359041572,0.132734105,0.335938633,0.01887423,0.503684402,0.366776705,0.11307855,0.277069271,0.130590916,0.191546053,0.155217558,0.020693867
296.7999878,0.003390882,0.21559386,0.204305947,0.43864724,0.703123093,0.362217039,0.13418749,0.338745177,0.016924199,0.507230878,0.367282838,0.11430569,0.277355492,0.129650876,0.191645399,0.155275405,0.020827707
296,0.004027264,0.220809668,0.206113011,0.445303291,0.706386209,0.364764333,0.136041686,0.3444767,0.018177105,0.513526738,0.37413761,0.116314687,0.284189463,0.130193353,0.195634544,0.157673374,0.020519901
295.1999817,0.005741526,0.222519696,0.209540099,0.452501059,0.711111367,0.370282918,0.139826104,0.346493959,0.018911352,0.519303381,0.376425505,0.11687927,0.286009938,0.132920384,0.198663354,0.158677042,0.021349881
294.3999939,0.006196075,0.223225549,0.213359296,0.456175059,0.724472463,0.371717006,0.141516298,0.35202688,0.019152192,0.525054038,0.382614732,0.118135251,0.286871553,0.135710567,0.202482522,0.162092194,0.024329644
293.6000061,0.006259545,0.226165935,0.215058878,0.460236937,0.728502035,0.380769461,0.142425299,0.356716842,0.0192615,0.530916393,0.386508793,0.119669214,0.292101979,0.135160387,0.201901168,0.163555756,0.02243665
292.7999878,0.006184023,0.229578063,0.218236104,0.468038142,0.739266634,0.379785657,0.144665405,0.362022221,0.020856928,0.536967278,0.389174461,0.119174048,0.294554621,0.138821691,0.204084039,0.164788455,0.021983551
292,0.006335974,0.233070627,0.221133828,0.470713556,0.743697047,0.386035144,0.148371697,0.366270661,0.019909581,0.543881536,0.393417627,0.123044297,0.29754743,0.138656557,0.208044574,0.167669088,0.022588125
291.1999817,0.0047037,0.228780806,0.219356731,0.470942527,0.74904263,0.388936609,0.147614166,0.369098425,0.018293295,0.54869926,0.394384176,0.121366128,0.296813041,0.139785186,0.207678869,0.167743042,0.02246053
290.3999939,0.004632634,0.236850336,0.222327933,0.479479998,0.761149943,0.395127684,0.150873333,0.373350024,0.020128634,0.554870665,0.401135683,0.126934156,0.303401232,0.141142041,0.212635368,0.17215468,0.022489807
289.6000061,0.005829696,0.235107511,0.2247715,0.484092414,0.767207742,0.397052288,0.152563259,0.377931625,0.020855272,0.557476938,0.406874776,0.125426143,0.307263017,0.143404931,0.213957131,0.172733858,0.023567412
288.7999878,0.004913355,0.239288837,0.228428498,0.491625607,0.773098946,0.401341438,0.152656928,0.382721394,0.019403588,0.563932002,0.406375974,0.125930503,0.310566306,0.145037651,0.215030372,0.175158143,0.021705322
288,0.007595301,0.241923034,0.231613457,0.497211546,0.784334898,0.409510166,0.15505594,0.388224334,0.022004873,0.574351072,0.413951695,0.129748732,0.314017564,0.148075923,0.221009582,0.176448003,0.02301969
287.1999817,0.005090738,0.243310869,0.233657152,0.499375224,0.792150199,0.411112845,0.156959742,0.393426865,0.018533686,0.575874984,0.417188823,0.129606605,0.316148043,0.147953257,0.219688371,0.177662268,0.021802483
286.3999939,0.006822726,0.246411935,0.23566325,0.507420838,0.796523392,0.418290407,0.160116032,0.399938941,0.020640114,0.581908464,0.421565741,0.132841855,0.318735153,0.1489577,0.222191602,0.179025501,0.023903776
285.5999756,0.004547715,0.247427598,0.236998588,0.509876013,0.807257831,0.419147581,0.158259124,0.400748879,0.017322987,0.588516295,0.425893128,0.129236773,0.320579261,0.149516121,0.222816259,0.177317292,0.021716697
284.7999878,0.005891144,0.250834346,0.239389449,0.518263221,0.811572135,0.423134267,0.162510514,0.406962931,0.017643442,0.595081866,0.427464068,0.134141058,0.325158209,0.152221039,0.226961464,0.183422446,0.023119492
284,0.006636933,0.250466317,0.240213826,0.525306225,0.819197953,0.427042037,0.164283767,0.41114825,0.019243101,0.60179466,0.433702678,0.134136722,0.327507883,0.151450068,0.230517775,0.185220629,0.021091187
283.1999817,0.005323299,0.252773047,0.243266046,0.525612354,0.829067409,0.43153584,0.167411953,0.413819462,0.018210335,0.609536111,0.43654266,0.134777322,0.328687042,0.154628739,0.231926769,0.187550858,0.020244047
282.3999939,0.005068764,0.257886887,0.247787938,0.533297002,0.838947892,0.435382217,0.165641472,0.42104578,0.019779546,0.611994803,0.440058082,0.137331441,0.332741886,0.154199407,0.234067023,0.188884914,0.022385571
281.5999756,0.007007731,0.258249641,0.25016436,0.538755357,0.848043084,0.439408958,0.171536431,0.424153119,0.0205798,0.617303431,0.445655823,0.138538301,0.337326735,0.157114521,0.236236483,0.190293238,0.022095781
280.7999878,0.004456798,0.262151122,0.253219217,0.547093689,0.856581986,0.444235891,0.173000917,0.428476393,0.020042961,0.62364018,0.448855162,0.141273677,0.339918822,0.159063339,0.23945643,0.194159195,0.022770094
280,0.005861337,0.2639274,0.255101413,0.548906803,0.863233745,0.449094892,0.175591692,0.434559077,0.019326612,0.630948365,0.452394217,0.140615553,0.344615907,0.161177293,0.241211563,0.196242303,0.020806523
279.1999817,0.005064155,0.265462458,0.257050872,0.555288374,0.870304883,0.453345746,0.176874235,0.437935948,0.018197458,0.635816991,0.457817853,0.142455921,0.347447127,0.163122222,0.246185005,0.197287515,0.023068361
278.3999939,0.005385829,0.268183857,0.26047191,0.561577559,0.87756592,0.459253162,0.177278116,0.441615075,0.019023575,0.642292202,0.46136412,0.14532344,0.351871878,0.164379045,0.247784764,0.197866857,0.021590093
277.5999756,0.00399573,0.26878044,0.261876166,0.566630781,0.885858178,0.462365061,0.17933318,0.44849208,0.019813197,0.649898708,0.46446389,0.145162419,0.350123525,0.164151043,0.245978996,0.201805949,0.020481883
276.7999878,0.006617194,0.274608493,0.269054323,0.575299382,0.894840419,0.47013405,0.182820767,0.453365207,0.021446282,0.658733785,0.472940177,0.149483472,0.35755685,0.169412673,0.252162874,0.204858705,0.024633313
276,0.005150379,0.274150074,0.268408001,0.57840246,0.901238918,0.471483916,0.183028594,0.455359697,0.020178853,0.663763762,0.474715352,0.14879249,0.360751182,0.169155195,0.252994031,0.205368325,0.022788262
275.1999817,0.00522635,0.278514236,0.269839674,0.584145188,0.915197969,0.476481617,0.184704125,0.463441342,0.02043806,0.670179188,0.47994104,0.151009396,0.365146995,0.171570748,0.25637266,0.208225206,0.021932118
274.3999939,0.005387166,0.279977083,0.273823053,0.593686104,0.920748711,0.484297484,0.188400179,0.467176795,0.020408295,0.672293603,0.4842031,0.152390286,0.364861667,0.173761711,0.260424614,0.209581077,0.022786517
273.5999756,0.005857349,0.284114957,0.276941419,0.599074483,0.930559635,0.48858875,0.192354977,0.470999062,0.020607188,0.682512701,0.489307016,0.153642818,0.368896604,0.175046757,0.263353854,0.212087676,0.023609336
272.7999878,0.004149714,0.284973621,0.279661179,0.605372906,0.937113166,0.490464985,0.192636594,0.477881044,0.020919345,0.689824045,0.492015481,0.155370712,0.371156126,0.176275954,0.263110399,0.215239808,0.022028347
272,0.006035827,0.289364249,0.283172101,0.609403014,0.94890964,0.496516794,0.195506543,0.480577886,0.021192396,0.692925692,0.494614989,0.157287806,0.377770305,0.180675626,0.267446131,0.214810848,0.024276288
271.1999817,0.007094395,0.289992034,0.284133583,0.618250191,0.955894768,0.50158006,0.19724834,0.484823763,0.019974545,0.700853705,0.500736058,0.156347439,0.378663123,0.182137683,0.268929482,0.217199862,0.021787513
270.3999939,0.006258521,0.293584168,0.287428141,0.622650504,0.96467793,0.507072806,0.198158979,0.491016388,0.021636263,0.70965004,0.505264461,0.162485033,0.381681472,0.184191093,0.272821844,0.219141319,0.023600863
269.5999756,0.006341148,0.295450032,0.290315986,0.626121879,0.971011341,0.509802461,0.200046137,0.495197296,0.020838896,0.712514997,0.508749604,0.162558645,0.385721117,0.183953837,0.274699658,0.221514329,0.024017762
268.7999878,0.007345566,0.300126582,0.296050757,0.631939709,0.98311013,0.516085267,0.20182544,0.499291837,0.020974193,0.719800174,0.513384581,0.165022418,0.389816731,0.185847133,0.279043824,0.224504143,0.024220886
268,0.005823609,0.298969239,0.297384292,0.637875736,0.990151763,0.518488228,0.202290207,0.503278077,0.01924816,0.725521207,0.515939832,0.165544674,0.389247835,0.188337311,0.279148698,0.224786565,0.023044394
267.1999817,0.007402121,0.305339664,0.300328314,0.644499064,1.003857851,0.524686754,0.207020432,0.510352433,0.021979222,0.731417656,0.523317576,0.168379799,0.395550102,0.189903811,0.281198829,0.227454156,0.023690056
266.3999939,0.005998949,0.304552376,0.301342309,0.653223693,1.010533214,0.527589917,0.209636822,0.511311531,0.02045065,0.739457667,0.525681436,0.169757292,0.398342967,0.191442698,0.28263849,0.228295043,0.022633718
265.5999756,0.007845734,0.307493657,0.30605948,0.654330671,1.017129183,0.531742513,0.210768685,0.516249239,0.021559106,0.74193573,0.530410886,0.170394555,0.401416868,0.192036927,0.287299871,0.231606841,0.022730786
264.7999878,0.006772793,0.307820082,0.305811614,0.660795152,1.020661712,0.535306752,0.210033402,0.518148184,0.020439254,0.750344873,0.533351719,0.171825171,0.402154058,0.191156343,0.288560003,0.231974676,0.022221906
264,0.007177497,0.311815828,0.310530096,0.664985538,1.032562613,0.538919032,0.213019058,0.526141882,0.021891851,0.755354047,0.537009716,0.171803787,0.406100392,0.19493112,0.289803207,0.234153301,0.023882061
263.1999817,0.00815671,0.313153356,0.313481391,0.669763386,1.037647843,0.544680119,0.215032071,0.530246437,0.021862695,0.762228131,0.542007208,0.174541906,0.412204951,0.198414505,0.294905692,0.23665759,0.024180215
262.3999939,0.00665854,0.315429568,0.313359141,0.675008059,1.047971487,0.547766805,0.217092648,0.532708526,0.019717265,0.765671253,0.541696727,0.176283062,0.410715252,0.1986081,0.296441943,0.238387644,0.023307012
261.5999756,0.00677516,0.31639266,0.318374127,0.678503931,1.053279638,0.551542521,0.219493985,0.541032672,0.020312641,0.774787903,0.550585151,0.177770183,0.416360527,0.202349976,0.299572319,0.240840271,0.024554389
260.7999878,0.008081728,0.320160478,0.316610277,0.683208287,1.062491894,0.554592371,0.219229564,0.539853931,0.019665666,0.777923822,0.55066669,0.176374629,0.418953657,0.200510576,0.299176365,0.242336124,0.024159499
260,0.007208447,0.319348842,0.320536286,0.688237071,1.065268517,0.558349013,0.22040011,0.544199228,0.021364402,0.786088526,0.554480493,0.178726897,0.421640217,0.202173218,0.301738679,0.243415639,0.022963276
259.1999817,0.007000444,0.320770502,0.322231531,0.692634285,1.074111462,0.561268985,0.222832426,0.551426053,0.019334326,0.791159987,0.558174729,0.178728417,0.423672915,0.202989176,0.303796411,0.243360817,0.022466527
258.3999939,0.006807764,0.323280335,0.325977385,0.696371615,1.07920301,0.566173375,0.224980816,0.550688148,0.020840526,0.793780506,0.562144995,0.180805802,0.427559316,0.204103038,0.305366576,0.245030239,0.021764187
257.5999756,0.007400778,0.325849086,0.326399028,0.700761974,1.089620948,0.568534017,0.223002628,0.555317819,0.020117246,0.801678419,0.564502776,0.181400731,0.429801524,0.204805687,0.307541251,0.246917799,0.024309304
256.7999878,0.009609224,0.326696783,0.331840903,0.709375322,1.096313238,0.57458812,0.229043603,0.56395036,0.022514453,0.807829559,0.568793118,0.186008275,0.433043391,0.207960203,0.31174922,0.249684781,0.026124576
255.9999847,0.006115891,0.328171313,0.330451995,0.709186554,1.099913359,0.573879123,0.225871474,0.564290524,0.020226283,0.809608996,0.569718361,0.182816744,0.432823062,0.206464276,0.30939135,0.249830768,0.022018189
255.1999969,0.007238478,0.330256611,0.332983881,0.715003431,1.104767919,0.578235328,0.229530677,0.566918135,0.018967433,0.818858624,0.575079203,0.185770899,0.437129766,0.208676785,0.31468764,0.252753377,0.024657203
254.3999939,0.006416383,0.331932187,0.336763322,0.718722463,1.113035917,0.584632695,0.230649754,0.571209192,0.017208941,0.817987204,0.578209162,0.18625167,0.44037047,0.21076557,0.316355079,0.252549201,0.022667263
253.5999908,0.007898717,0.331792772,0.335807949,0.724880397,1.117902398,0.58724165,0.23075895,0.574361324,0.019903917,0.824809432,0.582183242,0.18761079,0.440763831,0.211283252,0.318415582,0.254425615,0.024357297
252.7999878,0.006982398,0.333799601,0.338626742,0.728042543,1.12588501,0.589518964,0.233013123,0.577940106,0.019397065,0.828502715,0.582414091,0.186006412,0.442724645,0.21209456,0.318682462,0.255819142,0.023903146
251.9999847,0.008165309,0.334938079,0.33898145,0.731655538,1.130992651,0.591883659,0.236840248,0.580964327,0.020534312,0.83747083,0.588407099,0.18896398,0.449218243,0.214158297,0.322553694,0.258335084,0.023918573
251.1999969,0.008038479,0.337346613,0.344605804,0.733983278,1.140779495,0.597239912,0.235682502,0.588872194,0.019627072,0.842534423,0.590074658,0.188705996,0.451588601,0.213015512,0.324373126,0.260046244,0.024009692
250.3999939,0.006444599,0.337721705,0.344018698,0.741583407,1.144223452,0.599238753,0.237860009,0.590340555,0.017636729,0.846648812,0.593447805,0.188724339,0.453727752,0.214951173,0.327329427,0.260470778,0.022822229
249.5999908,0.008587313,0.341601789,0.347350419,0.745660961,1.153972268,0.60665983,0.240875751,0.596115828,0.020172887,0.852152407,0.598972499,0.193280816,0.457014233,0.216818437,0.329946935,0.263213813,0.024604436
248.7999878,0.006636171,0.342940003,0.348794997,0.749526322,1.155537009,0.60662359,0.239585713,0.600948274,0.019275084,0.8565256,0.601884723,0.193200469,0.459302247,0.216581255,0.330876768,0.262074292,0.023475321
247.9999847,0.007216922,0.346240401,0.350371182,0.754499257,1.167968154,0.610606551,0.239759579,0.604713321,0.020023173,0.865908802,0.606043339,0.193391472,0.462874562,0.219150275,0.332341194,0.266848534,0.023138139
247.1999969,0.00782312,0.347646058,0.352910191,0.763799608,1.176276088,0.616656721,0.244346961,0.611067474,0.020238161,0.869385243,0.610630095,0.194580898,0.467240751,0.221626774,0.334897369,0.26836136,0.023073329
246.3999939,0.008171481,0.351535291,0.358052075,0.765706599,1.186595559,0.62144649,0.248385876,0.614561379,0.020081649,0.88252002,0.617411017,0.197906822,0.473673433,0.223055393,0.339376956,0.270422518,0.024381746
245.5999908,0.005086442,0.351573914,0.357897401,0.770796299,1.191189051,0.624121666,0.246349722,0.617969871,0.018471692,0.883726299,0.617383003,0.196238399,0.4738473,0.223321587,0.34121275,0.270892292,0.022289097
244.7999878,0.005205025,0.354077458,0.359431177,0.777264774,1.204059362,0.630756199,0.248242766,0.624927223,0.018392503,0.893490791,0.62476331,0.196976751,0.476163685,0.223814428,0.345541835,0.272185206,0.02227076
243.9999847,0.006650365,0.357446253,0.363897383,0.782598376,1.212342024,0.635658979,0.252107948,0.631139934,0.01966805,0.896030307,0.628205419,0.198803991,0.48377943,0.227645099,0.346795589,0.274322093,0.023662528
243.1999969,0.007429611,0.362013459,0.366401136,0.792041898,1.223966002,0.643914998,0.25567314,0.639352441,0.019413956,0.909290791,0.638918579,0.200063333,0.48852241,0.230208382,0.352342039,0.277062088,0.024643175
242.3999939,0.007915298,0.365713269,0.370381862,0.799154282,1.238099933,0.648657382,0.257495612,0.645933151,0.020418769,0.919238269,0.644929111,0.20347853,0.493444324,0.230738774,0.355085611,0.281459868,0.026728615
241.5999908,0.00839406,0.368525744,0.375955552,0.805397809,1.247510552,0.65375483,0.260970086,0.650867999,0.019178055,0.927943587,0.651786566,0.205493152,0.495747298,0.233869419,0.361107111,0.282382011,0.024801532
240.7999878,0.008319776,0.372034431,0.377739847,0.81314975,1.26088202,0.658486128,0.263324916,0.659555018,0.020286709,0.935666382,0.654879689,0.205650106,0.500458717,0.234635159,0.363783836,0.283437252,0.025065271
239.9999847,0.007371288,0.376098752,0.381475687,0.822252154,1.272476792,0.667227626,0.265736967,0.665425241,0.021372477,0.946483672,0.661270857,0.208407253,0.506135702,0.238039598,0.367139667,0.287718505,0.027330572
239.1999969,0.007046877,0.378872484,0.38371557,0.827158034,1.285555005,0.671485245,0.269020647,0.67149359,0.020226065,0.956973493,0.667985857,0.209236741,0.51222527,0.240234166,0.372576118,0.289604724,0.02597497
238.3999939,0.008783953,0.384975761,0.390110135,0.836984158,1.29255569,0.678641856,0.273406118,0.68028456,0.021186037,0.966371656,0.679033816,0.212204084,0.516954422,0.243769348,0.378471583,0.294680417,0.026684817
237.5999908,0.009177634,0.387654185,0.395085067,0.845650435,1.314603448,0.68951422,0.274955392,0.691334128,0.021671716,0.977246463,0.688345552,0.215974048,0.523246169,0.246196508,0.384707332,0.296323776,0.026195811
236.7999878,0.007746271,0.391219974,0.398890287,0.857036352,1.325623274,0.697006762,0.278558284,0.695469916,0.020389033,0.98371613,0.69208014,0.214977294,0.527635574,0.248680219,0.388455361,0.297860622,0.026267773
235.9999847,0.007209816,0.395455718,0.401433736,0.86125046,1.340558648,0.698750973,0.280989885,0.704964697,0.018710207,0.997649968,0.696449578,0.216423929,0.53429991,0.249222279,0.394492954,0.299462885,0.025017666
235.1999969,0.008704742,0.402364761,0.408068091,0.873901963,1.355698586,0.710048318,0.284789413,0.713164866,0.022762511,1.008196831,0.707237244,0.221406043,0.54050523,0.255733728,0.403080493,0.306184709,0.028147414
234.3999939,0.007334956,0.405189216,0.411652058,0.883330524,1.364267945,0.719313562,0.288225561,0.724164307,0.022858433,1.021496773,0.715529323,0.222780973,0.547722101,0.257663578,0.409733921,0.30964002,0.02788892
233.5999908,0.007276804,0.409246385,0.414195895,0.891801477,1.383862257,0.725157738,0.291580945,0.728114784,0.021691171,1.024426579,0.722038686,0.223705486,0.553968191,0.259100705,0.41714567,0.313040108,0.025938667
232.7999878,0.007527843,0.415976167,0.419101447,0.901098728,1.398498178,0.732882202,0.294931263,0.738153398,0.02163131,1.04078424,0.730087221,0.227094144,0.560597003,0.261323869,0.422792882,0.315726399,0.027466031
231.9999847,0.007167812,0.419706732,0.425070971,0.909328938,1.407705665,0.739301682,0.299901843,0.746820569,0.021695744,1.049061537,0.740703821,0.229956091,0.567015529,0.264194548,0.433380574,0.319994599,0.027234675
231.1999969,0.009321009,0.422316462,0.431942523,0.92011404,1.430894256,0.749152958,0.305090338,0.759304881,0.022584308,1.058862209,0.745146036,0.234184459,0.576173902,0.268416494,0.444993794,0.322282583,0.028113777
230.3999939,0.009133457,0.427389115,0.435470492,0.929859221,1.442231417,0.754501879,0.30840382,0.768011868,0.023144174,1.069568872,0.755815089,0.234416708,0.580910504,0.272273272,0.454871386,0.325644642,0.027939133
229.5999908,0.00756896,0.431314617,0.441857576,0.936231673,1.455853343,0.763478518,0.310243666,0.775414109,0.022637209,1.081843019,0.762581706,0.235936001,0.589309752,0.272498608,0.463536382,0.329023331,0.028272299
228.7999878,0.008051374,0.437105238,0.443520695,0.948957801,1.467669725,0.77083832,0.315668732,0.785482228,0.021851996,1.089071512,0.771232128,0.239873529,0.59215188,0.278801829,0.475129068,0.331154078,0.027688019
227.9999847,0.007272961,0.441251129,0.447269261,0.95812732,1.47841835,0.778312504,0.320321262,0.79832828,0.022679374,1.101760626,0.777971983,0.240874931,0.599850535,0.281464756,0.487317801,0.336318195,0.027597092
227.1999969,0.007393327,0.44719103,0.454550535,0.968864083,1.498972535,0.788602173,0.323797703,0.806304812,0.023259025,1.115078688,0.79025805,0.246157229,0.612627804,0.286513299,0.501665056,0.341408461,0.028765753
226.3999939,0.006816573,0.4513385,0.461511225,0.975098193,1.511403322,0.793929517,0.328541279,0.815942168,0.022659846,1.129117131,0.799657702,0.246554449,0.61655885,0.288212627,0.516206384,0.34334901,0.027759014
225.5999908,0.006408029,0.455048055,0.465873718,0.988907814,1.52494061,0.800790548,0.331602454,0.826080918,0.02240544,1.135842204,0.804874063,0.249674812,0.623290837,0.292015046,0.531228662,0.346227557,0.02853163
224.7999878,0.008072365,0.458960831,0.471561581,1.002072811,1.53715539,0.812544584,0.340107113,0.836589992,0.023177758,1.145314813,0.81456846,0.254042,0.631767809,0.297067642,0.548787534,0.354584217,0.028139792
223.9999847,0.008091723,0.465814292,0.479152441,1.006567121,1.554646015,0.825107396,0.344149292,0.850234926,0.025408095,1.159096122,0.823699772,0.256667107,0.64142412,0.300444394,0.566433013,0.357446104,0.02846764
223.1999969,0.008056121,0.466701657,0.48533839,1.017491817,1.582017779,0.829600513,0.350208014,0.862362683,0.025501229,1.172115445,0.834317684,0.261727095,0.65179044,0.307216078,0.584913552,0.359663457,0.030216904
222.3999939,0.007941661,0.469374627,0.488443375,1.027890682,1.583056211,0.838858247,0.353790015,0.87132591,0.025268557,1.180307508,0.84513104,0.263107508,0.659490049,0.308813989,0.604815722,0.365412355,0.029652396
221.5999908,0.009074138,0.475363523,0.496181279,1.037382841,1.597684741,0.845993102,0.361340195,0.883849859,0.024284473,1.193085909,0.853363633,0.267305195,0.669044256,0.315174609,0.627887487,0.370913088,0.029868267
220.7999878,0.007927873,0.479630858,0.501690388,1.053488135,1.615548015,0.855838776,0.36594224,0.892494917,0.024853062,1.205479383,0.858927488,0.270049095,0.676458716,0.317793071,0.648182213,0.376580566,0.028722081
219.9999847,0.00613482,0.485509962,0.506194115,1.059919119,1.630325079,0.868048251,0.369213432,0.908584476,0.024984816,1.221321106,0.871323705,0.272582829,0.689509094,0.321730971,0.670548976,0.379981607,0.031749472
219.1999969,0.007464872,0.491103828,0.51488632,1.074483871,1.641678214,0.879547477,0.378306061,0.920477986,0.025304638,1.22851944,0.880461395,0.27811408,0.701028168,0.326399207,0.695388377,0.385617763,0.030381028
218.3999939,0.006976611,0.494491667,0.523146927,1.086119056,1.658300996,0.890033245,0.382339031,0.93612659,0.024245465,1.242760301,0.892789125,0.27962181,0.71049422,0.333321244,0.72078824,0.391757727,0.029840373
217.5999908,0.007622883,0.497283161,0.527299941,1.096821189,1.679452777,0.897770286,0.389739543,0.947175741,0.025682803,1.25401926,0.903329849,0.28239733,0.722710908,0.338597775,0.746601105,0.395256519,0.02919985
216.7999878,0.007433772,0.507215202,0.537009239,1.109353185,1.691454053,0.909823716,0.394320577,0.962042153,0.026256416,1.265442729,0.915305734,0.288221747,0.731521905,0.345985174,0.771340787,0.402641326,0.029566653
215.9999847,0.006339782,0.509045959,0.5436306,1.120350838,1.71198535,0.920222044,0.39914009,0.972356021,0.024424436,1.285921097,0.923056364,0.290887326,0.742505491,0.35160917,0.799296856,0.406723052,0.030079613
215.1999969,0.008294313,0.513806164,0.54926616,1.129693866,1.727079511,0.932691157,0.4084346,0.990341067,0.026105279,1.29698348,0.93327111,0.299123436,0.755939245,0.355214775,0.827883005,0.414526373,0.031304445
214.3999939,0.006851994,0.519167423,0.556855381,1.144047856,1.750946999,0.94432205,0.412598372,1.002177954,0.026273521,1.311034203,0.948770404,0.298782855,0.767186046,0.362215191,0.85264796,0.419212341,0.028618827
213.5999908,0.008068436,0.526322305,0.565339267,1.156159878,1.756403685,0.952419698,0.420119882,1.016842961,0.02611479,1.326597929,0.960865557,0.304535091,0.778850198,0.366847903,0.879997194,0.424178869,0.031634331
212.7999878,0.006037874,0.527370989,0.569716692,1.165952682,1.771405339,0.96796006,0.423766345,1.033028126,0.023988955,1.335287333,0.96990335,0.306157231,0.790725946,0.370280296,0.902466357,0.428022265,0.030190319
211.9999847,0.005238586,0.534431279,0.575783253,1.178894877,1.798987865,0.976692259,0.434028298,1.041785955,0.024687013,1.354077578,0.980436504,0.309702575,0.799339056,0.375055879,0.929264545,0.433619738,0.032006539
211.1999969,0.006076749,0.537206113,0.584167779,1.193214178,1.801342964,0.990608454,0.438391656,1.059836984,0.025855606,1.377507567,0.990580916,0.315224648,0.81409514,0.381952882,0.957217395,0.441085398,0.029969906
210.3999939,0.006161206,0.54381609,0.588275492,1.208320379,1.827108502,0.999057233,0.447576135,1.076909661,0.025999483,1.382889628,0.999690712,0.321780473,0.826715291,0.389771342,0.979470968,0.451513678,0.031759135
209.5999908,0.006545683,0.548371911,0.598730862,1.215547085,1.838902712,1.012146354,0.454497576,1.09320581,0.027187107,1.388168454,1.016918898,0.325643927,0.838550985,0.394018948,1.001352191,0.454696745,0.033323132
208.7999878,0.005732844,0.552776396,0.605814576,1.225659966,1.867007971,1.022647381,0.463725746,1.10575366,0.027994541,1.412300825,1.022951484,0.328790039,0.851318657,0.400950164,1.024959803,0.460561305,0.033366289
207.9999847,0.005586584,0.558626175,0.614636838,1.236726761,1.874173284,1.0294379,0.465928435,1.123491764,0.02840949,1.429210424,1.036707163,0.334923714,0.85832268,0.40360108,1.051205277,0.463623524,0.034566995
207.1999969,0.004961346,0.563276827,0.614729166,1.252058268,1.885094762,1.039617062,0.476610154,1.141630054,0.026628749,1.436435461,1.040855289,0.3365964,0.86311692,0.408087075,1.067016244,0.47049582,0.033091929
206.3999939,0.007793575,0.566586793,0.625160217,1.262542129,1.899133921,1.05048728,0.479654431,1.150218248,0.031633131,1.453861237,1.054879546,0.340686142,0.880699933,0.417987406,1.083262205,0.476688296,0.032837067
205.5999908,0.005467635,0.568988621,0.628320754,1.270264149,1.908361197,1.06701088,0.483173281,1.172731876,0.028391721,1.466570854,1.064077854,0.344884843,0.882553935,0.415729493,1.098999858,0.479320794,0.03298752
204.7999878,0.003991994,0.571748793,0.635527968,1.270567417,1.923738003,1.072679281,0.489146352,1.180362582,0.026685974,1.469165087,1.069521904,0.347420037,0.892754972,0.420285344,1.108816862,0.487568259,0.033143111
203.9999847,0.007276935,0.570145488,0.639114797,1.280791283,1.924577713,1.083934784,0.495431632,1.197317243,0.028859498,1.476479173,1.077267289,0.349101007,0.901858985,0.423108459,1.124166846,0.490376681,0.03364563
203.1999969,0.004063766,0.575619817,0.644832492,1.304862976,1.950227857,1.085937977,0.500339329,1.211794853,0.030916018,1.492216229,1.08454895,0.35443905,0.908218086,0.429344773,1.135201931,0.494283527,0.035410021
202.3999939,0.006890364,0.582241058,0.645820081,1.302313089,1.92086637,1.096087217,0.507115185,1.221440196,0.030151749,1.502042413,1.091012478,0.359193414,0.91514498,0.435259104,1.148380995,0.501630724,0.036534198
201.5999908,0.008006099,0.582378447,0.64973551,1.309568048,1.952718019,1.096944213,0.513861716,1.230159402,0.03325804,1.502705455,1.098618627,0.361379474,0.929709613,0.436970472,1.163440704,0.506911576,0.037524763
200.7999878,0.003505923,0.578754008,0.648811519,1.308432341,1.947834969,1.096853137,0.516971767,1.243285775,0.025728779,1.495262861,1.093912125,0.358872473,0.93011725,0.435499966,1.1575495,0.508366048,0.031133438
199.9999847,0.00261116,0.582028508,0.657613337,1.31142211,1.958212376,1.103677154,0.522902906,1.259033322,0.028557809,1.514279842,1.101464868,0.365078062,0.931008339,0.440623492,1.170780063,0.518982768,0.034113389
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
