wavelength (nm),DOMBlank1,DOMSTD16,DOM12101,DOM12117,DOM12126,DOM12146,DOM12172,DOM12206,DOM12210,DOMBlank2,DOM12253,DOM12259,DOM12260,DOM12262,DOM12290,DOM12291,DOM12306,DOM12207,DOM12470,DOMBlank3,DOM12534,DOM13288,DOM13296,DOM13315,DOM13432,DOMBlank4
397.6000061,-0.003186801,0.041495308,0.001763693,0.011145007,0.016076006,0.017415427,-0.000198138,-0.001075007,-0.000194464,0.000604729,-0.00030157,0.005624502,0.002880649,0.011544052,0.031618487,0.013947785,0.002748163,0.001811545,0.010080585,0.001125062,0.026582321,0.008306266,0.003170409,0.005396575,0.018529363,0.001091947
396.7999878,-0.002937831,0.041706547,0.001797223,0.011509733,0.015660539,0.0178401,-8.12E-05,-0.001320195,-0.000718569,0.00031051,-0.000709989,0.005476836,0.003200162,0.011826856,0.032297194,0.014366752,0.002359666,0.001894007,0.010651213,0.000508258,0.026311666,0.008540926,0.003220503,0.005688858,0.018715478,0.001162151
396,-0.002831733,0.042571668,0.002068496,0.010600176,0.016528895,0.017730098,-7.39E-05,-0.002012623,-0.000693035,0.000498902,-0.000431253,0.004769412,0.003185481,0.012322255,0.032805797,0.014070737,0.002327238,0.001186757,0.010856063,0.001126386,0.027310392,0.008421217,0.00345804,0.005066354,0.019530885,0.000869344
395.1999817,-0.002738316,0.043943267,0.002651501,0.011520765,0.017743068,0.018567806,0.000101485,-0.001203581,-0.000480281,0.000626037,-0.000319574,0.005626835,0.003453108,0.01267334,0.032685939,0.01481438,0.003127569,0.002006676,0.01119356,0.001103418,0.028126562,0.009012898,0.003912399,0.005664468,0.019861778,0.001181255
394.3999939,-0.002702096,0.043906178,0.001696173,0.011823904,0.01743569,0.018010998,-0.000537267,-0.000685282,-0.000815057,0.000714626,-0.000260749,0.006166641,0.002464906,0.012453833,0.033264272,0.015105247,0.002640588,0.001119846,0.010232898,0.000522693,0.027796598,0.008687391,0.002904701,0.005425747,0.019610984,0.001270839
393.6000061,-0.002632684,0.044886909,0.002354175,0.011852048,0.017606456,0.019043723,-9.54E-05,-0.001055847,-0.000477747,0.00073524,-0.000593005,0.006077931,0.003614417,0.013080115,0.034254063,0.015369891,0.002831297,0.001392384,0.010783903,0.00034942,0.02892706,0.009562172,0.003483873,0.006026482,0.020673044,0.001436663
392.7999878,-0.002592389,0.045308094,0.002261113,0.01196874,0.018078892,0.019305665,0.000249276,-0.000795833,0.000131624,0.000584821,-0.000198086,0.005995564,0.003566365,0.013151456,0.034805011,0.016219661,0.002945304,0.001359145,0.010555588,0.000737574,0.029687706,0.00931244,0.003643391,0.005597571,0.020673994,0.001134535
392,-0.002375312,0.045841582,0.002842475,0.012337223,0.018688994,0.019635927,0.000195379,-0.000827252,9.26E-05,0.001082605,-0.000239379,0.006034278,0.003380342,0.013459874,0.034968439,0.016372127,0.002846957,0.001573816,0.011537777,0.000714782,0.030141288,0.009924194,0.003471635,0.006139992,0.021447098,0.00111206
391.1999817,-0.002347301,0.046593562,0.00314303,0.013023482,0.019453695,0.020097481,0.000742008,8.49E-05,0.000898836,0.001180424,0.000634177,0.006730858,0.004305791,0.014456985,0.035889834,0.016948422,0.003131845,0.002614311,0.011990162,0.001651789,0.031246053,0.010200115,0.004558153,0.006546208,0.022755828,0.001706178
390.3999939,-0.002531761,0.04712335,0.003960724,0.013287021,0.019184306,0.020013686,0.001209496,-0.000808391,0.00041642,0.001077285,-0.000321437,0.006784809,0.00367443,0.0147978,0.037094478,0.01620405,0.003336647,0.002200722,0.011872159,0.001878642,0.031066531,0.010407165,0.003791009,0.006135424,0.022138791,0.001880071
389.6000061,-0.002806066,0.047826283,0.004266576,0.013675803,0.01980309,0.020442672,0.000371804,-0.000396909,0.000697462,0.001835617,0.00051427,0.007213527,0.003856792,0.014896347,0.037248615,0.016237101,0.004117282,0.001868658,0.012838057,0.001822203,0.031406228,0.010664903,0.004540077,0.006774634,0.022702038,0.001342318
388.7999878,-0.002345396,0.048449021,0.004367625,0.014253907,0.020188641,0.021705214,0.001550798,0.000638506,0.000946853,0.002458762,0.000966803,0.006885078,0.005263974,0.015298479,0.03778841,0.017784623,0.00410952,0.002575015,0.013292919,0.002384184,0.032627583,0.010196008,0.005020865,0.007494684,0.023731392,0.002004205
388,-0.002463505,0.049584616,0.004456406,0.013935676,0.021099232,0.022094173,0.002228562,0.000181809,0.000865764,0.002142577,0.000295123,0.007529265,0.004482585,0.015726186,0.038495872,0.018167092,0.004226817,0.002834189,0.013319584,0.002282009,0.033321761,0.011164953,0.00524752,0.007486019,0.023968192,0.001899597
387.1999817,-0.00235039,0.050937973,0.004584129,0.014282878,0.021453245,0.022934539,0.001698459,0.000277509,0.000903739,0.002296607,0.001107778,0.007741633,0.005047263,0.016419869,0.039444689,0.018474367,0.004949224,0.002847452,0.013885587,0.00212031,0.03374074,0.011715042,0.005645402,0.007908707,0.024500076,0.002280916
386.3999939,-0.002278243,0.051432848,0.005091838,0.01449365,0.021827579,0.023080399,0.00171109,0.000381882,0.001612995,0.00200007,0.000928382,0.008193322,0.006041207,0.016435597,0.040613282,0.018550625,0.004853877,0.002852377,0.014197174,0.002630197,0.034888655,0.011919171,0.005810623,0.008386671,0.025141159,0.001989538
385.6000061,-0.002665153,0.051642243,0.004267648,0.014539687,0.021730522,0.022717858,0.001943668,8.49E-06,0.001486116,0.002534785,0.000825511,0.007856567,0.004949616,0.016334174,0.040648758,0.018784832,0.005060435,0.00272266,0.014513751,0.002258355,0.034671422,0.011652817,0.005802254,0.007917169,0.025200903,0.002519814
384.7999878,-0.00303136,0.052558724,0.005499591,0.015311163,0.022549542,0.024131831,0.00176455,0.000379473,0.00146248,0.002290362,0.000894141,0.008356744,0.005488056,0.01645818,0.041202333,0.018985443,0.005378517,0.003190957,0.014287666,0.00263288,0.035492063,0.012001338,0.005837409,0.008730704,0.025360672,0.002227079
384,-0.002256355,0.053188641,0.004840186,0.014909126,0.022395737,0.023789849,0.001985611,0.000573546,0.002095755,0.002876453,0.001282626,0.008195037,0.00464043,0.016793683,0.04192958,0.019164475,0.004678396,0.00359364,0.015198314,0.002281072,0.036015421,0.01282126,0.006093891,0.008617308,0.026095355,0.002624936
383.1999817,-0.002250535,0.054335922,0.006115524,0.016535725,0.023239307,0.024356173,0.003212027,0.000743771,0.002021109,0.003385377,0.001206667,0.008652401,0.006357408,0.01815257,0.042495295,0.020279169,0.005385646,0.004239076,0.015687002,0.003119799,0.037587028,0.013959439,0.006582475,0.008943529,0.026822692,0.002856702
382.3999939,-0.001483989,0.054572199,0.005435996,0.015965374,0.023906074,0.025378812,0.003728603,0.001339903,0.002127177,0.003490631,0.001742276,0.008546549,0.005612255,0.018213898,0.042893939,0.020554451,0.005669267,0.003262179,0.015774099,0.002928286,0.037701808,0.012946667,0.005801572,0.009180913,0.027280346,0.002771583
381.6000061,-0.002518533,0.05478185,0.005562671,0.015970424,0.02331974,0.024586329,0.002512394,0.000281575,0.001291687,0.002492424,0.001388203,0.007981156,0.005804929,0.017780444,0.042770863,0.020681893,0.004701004,0.003347707,0.016149776,0.003018545,0.038416199,0.012803637,0.006272755,0.00855938,0.027173493,0.002269466
380.7999878,-0.002097489,0.055732708,0.005756976,0.016003242,0.024214674,0.025489753,0.003442619,0.000900911,0.002022097,0.003290634,0.001079361,0.009120345,0.005837776,0.018436795,0.043915313,0.021032903,0.005475631,0.004507982,0.016713293,0.003062287,0.038152765,0.01294056,0.006650654,0.009020087,0.02874097,0.002362712
380,-0.001821034,0.057357922,0.006653072,0.017101118,0.025807887,0.026865318,0.003970389,0.001294959,0.002207565,0.003673125,0.002431897,0.009807149,0.006948623,0.018761802,0.045513522,0.022066856,0.006120092,0.004614293,0.017159551,0.004702313,0.039657202,0.013853328,0.007565166,0.009713854,0.029126903,0.003416815
379.1999817,-0.001487601,0.058683045,0.0069209,0.018174054,0.025644934,0.026752621,0.003666729,0.002132406,0.002710808,0.003521111,0.002822152,0.010231892,0.0070639,0.01962458,0.046108976,0.022482147,0.005723322,0.004360931,0.017318301,0.004508558,0.040205371,0.014336544,0.008250806,0.010318751,0.029479489,0.003502687
378.3999939,-0.001780819,0.059111483,0.007038537,0.018025786,0.025498895,0.028123111,0.003676754,0.001616191,0.00181009,0.003987788,0.001432923,0.009876313,0.006623896,0.019985875,0.046734069,0.022657663,0.005945174,0.004957995,0.018547004,0.00384901,0.040133987,0.014896052,0.007467585,0.009509144,0.029344453,0.003205717
377.6000061,-0.001269661,0.060424484,0.007573674,0.018747559,0.026249981,0.027594306,0.004177783,0.001355665,0.003228874,0.004367547,0.00316595,0.009987178,0.006510313,0.021378079,0.047619235,0.023238707,0.006201721,0.005366566,0.018457457,0.0044438,0.041828837,0.015548968,0.008396964,0.011081802,0.030486479,0.003234794
376.7999878,-0.002015251,0.060701277,0.007591455,0.017576022,0.026190476,0.027510293,0.003126734,0.00081939,0.002033488,0.004285163,0.001872454,0.009617957,0.00622026,0.020118142,0.047704142,0.023215905,0.005655944,0.005058105,0.017970635,0.004094076,0.041091315,0.015342215,0.007688723,0.0101994,0.030207109,0.002722035
376,-0.000472317,0.061594315,0.008575696,0.019249134,0.027923426,0.029155195,0.004053993,0.001698512,0.003766829,0.004210716,0.003340403,0.010779472,0.008014325,0.021942355,0.04943265,0.02546137,0.007277199,0.005438119,0.019489378,0.005185089,0.042938601,0.016284801,0.009379092,0.011991492,0.031432163,0.004196601
375.1999817,-0.001494618,0.062309131,0.007996026,0.018531147,0.027488725,0.028900858,0.003156302,0.002422344,0.002766086,0.003738368,0.002673978,0.009606155,0.006581686,0.021044234,0.048959378,0.023678109,0.005865981,0.004309503,0.019114807,0.004653199,0.043183137,0.015799521,0.007856593,0.010904955,0.030991046,0.003332577
374.3999939,-0.00148626,0.062611587,0.008105358,0.019466339,0.027611932,0.029760776,0.003751319,0.002525776,0.003403875,0.004073852,0.00250401,0.011092848,0.007758525,0.022556223,0.050578415,0.024620628,0.007036117,0.004880028,0.020052098,0.004460982,0.043446723,0.015789105,0.008860563,0.011910204,0.032416947,0.003259232
373.6000061,-0.001851244,0.063927583,0.007694019,0.018430449,0.027885221,0.029160315,0.004077039,0.001647787,0.0024635,0.004010282,0.001031148,0.010492177,0.00646567,0.021995179,0.050314333,0.024598738,0.006424448,0.004619212,0.019907223,0.004806002,0.043986663,0.015963415,0.00776008,0.010559911,0.031742789,0.003008535
372.7999878,-0.000985241,0.066142991,0.009694741,0.020784175,0.029695772,0.031091141,0.004172059,0.002686558,0.003861833,0.004798778,0.003168192,0.011589857,0.008144366,0.022662327,0.052689016,0.025284113,0.007659925,0.00633952,0.021552496,0.005008034,0.045395594,0.016896209,0.009486364,0.013171601,0.032383505,0.004657438
372,-0.001733484,0.067040443,0.00878818,0.019196454,0.029031826,0.03092066,0.003739126,0.002247661,0.002479355,0.004196314,0.002637958,0.011470262,0.00820063,0.023286827,0.052051447,0.025391353,0.007482859,0.006143484,0.020431276,0.004634491,0.045211133,0.016320171,0.010509521,0.011771876,0.033256724,0.003823912
371.1999817,-0.000336801,0.068750799,0.010477273,0.020987449,0.03170241,0.032543205,0.005238769,0.003107154,0.003610188,0.005045036,0.003604864,0.011994233,0.009587735,0.024305332,0.053314295,0.026902331,0.008488577,0.007119603,0.022745762,0.005103545,0.046768721,0.017847572,0.010613305,0.013330447,0.034049608,0.004875604
370.3999939,-0.000371512,0.068057828,0.009618884,0.020473741,0.03045574,0.031789716,0.004489647,0.002499246,0.003900148,0.005235704,0.004046912,0.011144608,0.008461495,0.023938486,0.053290296,0.027515918,0.0074738,0.006163884,0.022051169,0.005275294,0.046685643,0.017122928,0.010794996,0.013328019,0.03518245,0.003897745
369.6000061,-0.000237465,0.070149712,0.010653733,0.022780707,0.031907015,0.034105521,0.006509734,0.004221798,0.004139835,0.005875007,0.004742561,0.011597593,0.00919162,0.025391161,0.055077873,0.02851673,0.008541586,0.007410679,0.023160966,0.006696446,0.0488576,0.018664511,0.012198652,0.014104963,0.035671458,0.006384412
368.7999878,-0.001227949,0.070779547,0.009962651,0.021204682,0.031977978,0.033515695,0.005571979,0.003255241,0.003675161,0.005954674,0.003744191,0.010789529,0.00840364,0.024322553,0.055408888,0.027760779,0.007835033,0.006668319,0.022025134,0.005401293,0.048568681,0.018205151,0.01061365,0.014048412,0.036487121,0.004960378
368,-2.72E-05,0.072635874,0.010629911,0.022821466,0.032047309,0.034653533,0.006075201,0.003395343,0.004575601,0.006225984,0.004001765,0.011904138,0.010033403,0.026006684,0.056119863,0.028249508,0.007980892,0.006368887,0.023108464,0.006807869,0.049901564,0.018540358,0.010860628,0.014448849,0.036459867,0.00589327
367.1999817,-0.000533338,0.072680794,0.010827426,0.022319919,0.032133851,0.034034714,0.005382999,0.003636735,0.004746408,0.006157504,0.003665372,0.011832789,0.009273671,0.025404006,0.057183608,0.02937633,0.008101586,0.006949727,0.024270102,0.005884925,0.050640423,0.018748559,0.011252132,0.013894781,0.036709037,0.005045717
366.3999939,-0.002064925,0.073624074,0.010067153,0.021744428,0.032280128,0.034643777,0.003069821,0.002776454,0.002238137,0.004289529,0.001167524,0.010324079,0.009494036,0.024748502,0.056351364,0.027645752,0.007553866,0.005641468,0.021468448,0.004899401,0.048858788,0.016846476,0.009562648,0.011965095,0.037143115,0.003560649
365.6000061,-0.001655252,0.07597544,0.010745082,0.022923596,0.033763628,0.036456041,0.004703176,0.003891111,0.003740327,0.006515989,0.003213775,0.013248349,0.008936896,0.025776984,0.058701802,0.030302247,0.008915545,0.008427129,0.023873555,0.00596428,0.051343452,0.018797671,0.012402129,0.01359217,0.036919992,0.004074165
364.7999878,-0.001284321,0.07707949,0.010797703,0.023212109,0.033902731,0.037179153,0.004833878,0.003289539,0.003937919,0.007093316,0.00380289,0.01275789,0.009138162,0.026723495,0.059263401,0.029093575,0.009044905,0.007443515,0.024306018,0.005827413,0.050971419,0.019838747,0.011531956,0.014907438,0.038846411,0.004668244
364,0.000643847,0.078732722,0.011806294,0.023856107,0.035631638,0.038538639,0.005429365,0.005033671,0.005557191,0.006862172,0.005336533,0.013762633,0.011199934,0.029089645,0.061242998,0.029670771,0.009214888,0.008456955,0.026381802,0.0068683,0.053944521,0.020492112,0.012036227,0.016163101,0.040770378,0.006597981
363.1999817,-0.001200277,0.078909822,0.011410039,0.022841545,0.036287606,0.037039109,0.004571729,0.003532046,0.004114041,0.005048781,0.003003609,0.012718146,0.011305559,0.026487855,0.060714405,0.028281001,0.008187994,0.007013071,0.025647761,0.005090685,0.053166814,0.020283971,0.009447712,0.014376518,0.038341772,0.004266524
362.3999939,-0.000531217,0.080046043,0.012386414,0.024781855,0.036081601,0.038722381,0.005257922,0.004707782,0.005211208,0.006298808,0.005501295,0.011498543,0.011773073,0.02855311,0.061974194,0.030150251,0.009845066,0.006245285,0.025793327,0.006493128,0.052995812,0.019349102,0.01139537,0.015269306,0.039970193,0.004687738
361.6000061,-0.001343111,0.081039481,0.013053571,0.025170701,0.036509927,0.038042214,0.006605183,0.004210088,0.004908721,0.006307738,0.003724609,0.01223393,0.011055221,0.028776374,0.062915154,0.031171538,0.00854771,0.0098,0.026446175,0.008589451,0.05395129,0.021865634,0.012417738,0.017063774,0.041292056,0.006776842
360.7999878,0.000119402,0.084177069,0.013431252,0.025543889,0.036382344,0.040199745,0.006687639,0.003780747,0.006116757,0.005929272,0.005139692,0.012732833,0.011346131,0.030003022,0.064059742,0.031302944,0.009425013,0.007585291,0.027273014,0.007530846,0.055022072,0.020860622,0.012635442,0.01673495,0.042209435,0.005767127
360,0.000916709,0.084656902,0.013461049,0.025838792,0.0389737,0.041643891,0.005881593,0.005861862,0.005026705,0.007861628,0.00629416,0.01363902,0.011441824,0.030223953,0.06462267,0.033528697,0.010972011,0.009443161,0.028469907,0.006206815,0.056860268,0.022552432,0.012636535,0.017230164,0.042583201,0.005681961
359.1999817,0.001177439,0.085505694,0.014501331,0.02690525,0.038617626,0.042988725,0.006203769,0.005322041,0.005513748,0.007587109,0.005332759,0.013877515,0.013642252,0.032058179,0.067274131,0.034322552,0.010377577,0.010005694,0.030018223,0.008664521,0.056724824,0.021882458,0.01477691,0.017748084,0.0449217,0.007156838
358.3999939,-0.001138783,0.087177768,0.013442572,0.025874015,0.03717041,0.041527178,0.004928854,0.004614607,0.00606512,0.007143575,0.005056795,0.013206424,0.01235203,0.031189894,0.066562355,0.033736516,0.010169428,0.007877549,0.027592981,0.007413154,0.058877766,0.023656186,0.013650933,0.016998408,0.043956414,0.006468639
357.6000061,-0.001288038,0.086280301,0.01218582,0.024201946,0.037881386,0.040913597,0.006918375,0.003775759,0.004759912,0.006518879,0.002690283,0.011833507,0.012366652,0.029220449,0.066297062,0.0323231,0.007092342,0.008006494,0.02697237,0.006523399,0.058016177,0.020805627,0.01181321,0.015565442,0.042954117,0.004545936
356.7999878,-0.000611927,0.09111505,0.015762718,0.030575875,0.042262871,0.045885023,0.0077892,0.007191893,0.006705542,0.008745707,0.007146628,0.016218694,0.015382523,0.034142122,0.069693901,0.035926472,0.009561695,0.009841306,0.030662928,0.009420807,0.061946128,0.023377184,0.014867228,0.020894926,0.04773679,0.007409546
356,3.59E-05,0.090794794,0.01481079,0.028177466,0.040721163,0.046656415,0.004289764,0.007043957,0.007320739,0.008911794,0.008364529,0.014748522,0.015884306,0.032480769,0.071919173,0.035824582,0.012842643,0.010432725,0.031692468,0.010185195,0.062703155,0.023185732,0.014432604,0.018635137,0.045988064,0.007794366
355.1999817,0.000369964,0.090887584,0.015974855,0.027492007,0.041570503,0.046886012,0.006205502,0.007284911,0.007640244,0.008902811,0.006772951,0.0149958,0.0109053,0.033506941,0.072525211,0.035951272,0.010091342,0.010214559,0.032216921,0.009245957,0.061179426,0.024625121,0.015095946,0.019643268,0.046813149,0.006442182
354.3999939,0.000382401,0.093860947,0.013596524,0.029498134,0.045197893,0.047903914,0.006722156,0.007176287,0.00589403,0.00897228,0.006684774,0.018361177,0.015583526,0.034948435,0.07052052,0.036989581,0.01191659,0.011152524,0.032463446,0.010994232,0.060851309,0.024650024,0.015666498,0.021467142,0.048287936,0.007946934
353.6000061,-0.001098711,0.090881392,0.013042741,0.027378762,0.04362468,0.044131115,0.005244507,0.003761685,0.006003595,0.006047559,0.00425314,0.013255021,0.010583253,0.033880621,0.070369303,0.034843914,0.010532779,0.009901206,0.03085993,0.007965283,0.061907947,0.024408169,0.015437318,0.018723911,0.046379555,0.007450651
352.7999878,-0.000786273,0.096566603,0.017649293,0.029058563,0.043828715,0.046528868,0.007206684,0.005608374,0.008375402,0.008254473,0.007039195,0.013418516,0.014265115,0.034607109,0.075801536,0.036507674,0.009670654,0.007318002,0.030452298,0.008911423,0.064835429,0.024044108,0.013277999,0.0189458,0.050010093,0.006035065
352,0.000870433,0.094587557,0.016715823,0.029960863,0.04156683,0.045715973,0.00778754,0.007396196,0.008798535,0.006485245,0.005939506,0.015518893,0.015886212,0.034764908,0.074232891,0.041110411,0.011713021,0.009468744,0.036100335,0.01084473,0.064701408,0.024832888,0.015513072,0.020360982,0.04923638,0.010227041
351.1999817,-0.002508907,0.098551944,0.019261934,0.03295546,0.045984726,0.04882675,0.013169333,0.00833698,0.00826413,0.010014621,0.00844674,0.022155816,0.016022285,0.039577514,0.074592732,0.041013643,0.015145452,0.012479753,0.037306096,0.012778257,0.066889375,0.027684184,0.015993869,0.023878178,0.051681694,0.008696344
