wavelength (nm),DOMBlank1,DOM11501,DOM12016,DOM12156,DOM12506,DOM12579,DOM12584,DOM12619,DOMBlank2,DOM12784,DOM12811,DOM12864,DOM12897,DOM13187,DOM13195,DOM13239,DOMSTD11,DOMBlank3
365.6000061,-0.003420373,-0.004803248,-0.002572781,-0.00579585,-0.007500701,0.073449731,0.031483427,0.052775472,-0.004175102,0.017826291,-0.002684088,0.004240043,-0.004515445,0.028248651,-0.001430017,-0.003438659,0.07228893,-0.002788731
364.7999878,-0.003789434,-0.00548156,-0.00347076,-0.005300856,-0.006648195,0.073345356,0.030783536,0.053138584,-0.004563912,0.01736965,-0.00397359,0.003885051,-0.004568216,0.029451314,-0.003548717,-0.003555649,0.072432406,-0.002085226
364,-0.003643705,-0.004535888,-0.002108772,-0.004450319,-0.005532936,0.075330734,0.031361453,0.054767374,-0.002889388,0.017608721,-0.002221177,0.005356397,-0.003128209,0.029423585,-0.002132523,-0.003188446,0.075543568,-0.002319648
363.1999817,-0.00454301,-0.00633901,-0.004256573,-0.005529664,-0.008025979,0.07579235,0.031406421,0.05492324,-0.005243008,0.018551003,-0.003538858,0.004748004,-0.004083666,0.029586578,-0.002514569,-0.004128848,0.075146407,-0.003192814
362.3999939,-0.004570726,-0.006448336,-0.004513498,-0.006362786,-0.008180914,0.074112557,0.031366713,0.055008881,-0.005236512,0.017651152,-0.004861102,0.002825591,-0.005384723,0.029030498,-0.004081974,-0.005303924,0.075351976,-0.004109155
361.6000061,-0.005114396,-0.005777,-0.00686223,-0.005655342,-0.00684475,0.078036383,0.033157863,0.05681365,-0.005604289,0.018179832,-0.003233618,0.004862123,-0.005886314,0.030066963,-0.003600527,-0.003649096,0.075754009,-0.003490379
360.7999878,-0.004829104,-0.004365092,-0.004647308,-0.005529204,-0.007100964,0.078118734,0.032656968,0.056230869,-0.00456007,0.018906431,-0.003565354,0.00431732,-0.004382466,0.031639591,-0.00434259,-0.004060279,0.077376239,-0.003791897
360,-0.004823882,-0.004004215,-0.002753647,-0.004687771,-0.005585122,0.077874132,0.034790598,0.05762133,-0.003686623,0.019279577,-0.003994468,0.004412837,-0.003937524,0.032390088,-0.003616238,-0.003676202,0.079507202,-0.002436014
359.1999817,-0.003876826,-0.005330365,-0.0035196,-0.005511773,-0.005860826,0.080495104,0.034730136,0.059565585,-0.003578397,0.020998154,-0.003621988,0.006369832,-0.004235502,0.03320067,-0.003174364,-0.004098078,0.080107339,-0.001265996
358.3999939,-0.003695658,-0.006165094,-0.003859431,-0.007269975,-0.007122661,0.080085762,0.035957459,0.059657075,-0.00453681,0.020681893,-0.002611276,0.005754589,-0.004632915,0.032992687,-0.002319957,-0.004214788,0.081393607,-0.003171331
357.6000061,-0.00605682,-0.006290027,-0.00326707,-0.00801439,-0.008464571,0.081625558,0.035679016,0.060230736,-0.006513827,0.021320028,-0.002986475,0.004769988,-0.005225156,0.033389769,-0.003909305,-0.006488785,0.081223421,-0.001739156
356.7999878,-0.004211968,-0.006289211,-0.003062977,-0.006218532,-0.008654774,0.083435595,0.036571059,0.061216857,-0.003186596,0.019442055,-0.002392561,0.006412521,-0.003903046,0.033917762,-0.004495258,-0.004046738,0.083943255,-0.003404347
356,-0.001548272,-0.003410408,-0.002284424,-0.004372216,-0.005604289,0.084437855,0.037662283,0.062444448,-0.003434447,0.020625483,-0.002083886,0.008042566,-0.003431776,0.036914721,-0.001945831,-0.003977796,0.087161407,-0.002800459
355.1999817,-0.00659486,-0.006240272,-0.003695914,-0.004594752,-0.006190359,0.08475399,0.039157797,0.062367402,-0.005977371,0.019916004,-0.0031187,0.006432251,-0.005014151,0.035793241,-0.003795028,-0.005062562,0.08461161,-0.004450114
354.3999939,-0.00510227,-0.002853798,-0.002446105,-0.006001983,-0.00595383,0.086613797,0.038982425,0.06538859,-0.004082076,0.021107901,-0.001716261,0.007105788,-0.00310955,0.03685312,-0.003503115,-0.003480929,0.0882774,-0.002592544
353.6000061,-0.004985746,-0.00733015,-0.006155395,-0.005373781,-0.006842558,0.086999319,0.038035065,0.063916817,-0.00588708,0.019258577,-0.004603358,0.003879723,-0.006956547,0.035567325,-0.00508129,-0.007452204,0.087496281,-0.004146181
352.7999878,-0.005946833,-0.007197164,-0.001481925,-0.004677373,-0.007611566,0.089783885,0.040675621,0.066720799,-0.004704057,0.01999867,-0.003077628,0.004845893,-0.005074895,0.035509367,-0.003974257,-0.003585791,0.087178372,-0.005097051
352,-0.001336556,-0.004968242,-0.000268251,-0.00182887,-0.004798127,0.092678756,0.040717639,0.067476399,-0.00441665,0.025845552,-0.000601225,0.009828543,-0.000817951,0.038540307,-8.34E-06,-0.001083167,0.092401311,0.001661429
351.1999817,-0.004427054,-0.006248233,-0.005961745,-0.007173231,-0.006957107,0.089983478,0.041550223,0.065386817,-0.00479567,0.019436641,-0.00337635,0.005503628,-0.007679831,0.037326802,-0.003088372,-0.006443388,0.087433212,-0.00200546
350.3999939,-0.003190604,-0.010254877,-0.00566684,-0.005711653,-0.007976473,0.089184955,0.034404479,0.066172145,-0.007730184,0.023894204,-0.008170396,0.00723103,-0.005585071,0.038277365,-0.007096329,-0.006346,0.090280764,-0.005293184
349.6000061,-0.007065819,-0.009550661,-0.007964579,-0.009774913,-0.009815761,0.092956729,0.04024652,0.066917069,-0.009056482,0.020053508,-0.007145018,0.005952444,-0.006895556,0.039997242,-0.004310451,-0.007996754,0.091763109,-0.004445758
348.7999878,-0.004195048,-0.006696934,-0.002639425,-0.004171564,-0.004552795,0.095119447,0.045865979,0.068348221,-0.007571731,0.024159634,0.000263521,0.00735715,-0.003447596,0.042593822,-0.001374077,-0.004981498,0.094953008,-0.002352862
348,-0.00375674,-0.007091491,-0.003241789,-0.005329035,-0.005270168,0.093894459,0.04455065,0.072870933,-0.008055354,0.021461375,-0.002208969,0.006286806,-0.002042511,0.043495048,-0.003490019,-0.00723347,0.095098153,-0.005556448
347.1999817,-0.006915378,-0.008690653,-0.007954972,-0.010207344,-0.010906559,0.092800342,0.039977998,0.072708093,-0.008164248,0.018824838,-0.006427167,0.002152125,-0.006067031,0.040523589,-0.004418034,-0.006017812,0.092452616,-0.005764636
346.3999939,-0.000413668,-0.010512119,0.000583966,-0.001094528,-0.006783183,0.10031943,0.043813538,0.076243103,-0.002498663,0.028212104,0.000114768,0.006636092,-0.002504171,0.048968185,-0.002510657,-0.002518584,0.098553181,-0.00017661
345.6000061,-0.006098223,-0.012102687,-0.008877867,-0.009179268,-0.011567247,0.09849605,0.042874135,0.070078887,-0.006513827,0.023804476,-0.003845782,0.005599852,-0.007246351,0.041011166,-0.003519703,-0.004439045,0.093657449,-0.005413358
344.7999878,-0.004924325,-0.011199492,-0.003298722,-0.006677612,-0.006917824,0.099677995,0.043127615,0.072856084,-0.005823385,0.023624834,-0.002987863,0.006831877,-0.001953253,0.044865869,-0.001982372,-0.004723006,0.102163665,-0.003755713
344,-0.005529255,-0.007609429,-0.002251153,-0.005509933,-0.006242007,0.101244196,0.04567476,0.078583762,-0.007824567,0.027617697,-0.002854261,0.004850997,-0.000957708,0.046333846,-0.002256149,-0.003613414,0.102914386,-0.003716858
343.1999817,-0.005187915,-0.008580063,-0.002827927,-0.005866445,-0.006295895,0.103288785,0.046982743,0.079826482,-0.006035784,0.028349856,-0.002537577,0.007518414,-0.003952812,0.046035778,-0.00420238,-0.00654769,0.104112506,-0.005191445
342.3999939,-0.005416732,-0.009284182,-0.00563439,-0.008639346,-0.011545267,0.100890331,0.045490902,0.074774176,-0.012680662,0.022652319,-0.006288139,0.004335386,-0.003722042,0.039712965,-0.009131364,-0.006143094,0.099248424,-0.007819178
341.6000061,-0.009053845,-0.007465232,-0.007671693,-0.00700031,-0.009682472,0.104989186,0.046594568,0.077866293,-0.009078942,0.023570281,-0.004506172,0.004285111,-0.003181251,0.044132233,-0.004228273,-0.005821699,0.102934428,-0.006268288
340.7999878,-0.006444664,-0.008131222,-0.005919205,-0.005899133,-0.009442467,0.105648063,0.047612652,0.078823186,-0.008497115,0.026483977,-0.004409834,0.004668061,-0.004509502,0.04212426,-0.004309631,-0.007222828,0.104248494,-0.004793877
340,-0.00996935,-0.01105189,-0.005294258,-0.006149934,-0.007200016,0.104335882,0.047156762,0.079256251,-0.009953109,0.02702716,-0.006590628,0.002153451,-0.007600272,0.045779821,-0.005506865,-0.004903696,0.104531407,-0.007282652
339.1999817,-0.006379571,-0.011145705,-0.008934827,-0.007757545,-0.008803296,0.106938392,0.046144094,0.077767484,-0.00881187,0.024968173,-0.005836921,0.003158336,-0.008480716,0.04671951,-0.003256639,-0.004451703,0.107582822,-0.009899116
338.3999939,-0.010015694,-0.009771673,-0.006772071,-0.006211029,-0.011494144,0.106819361,0.047130678,0.07789544,-0.008675074,0.024158377,-0.007113238,0.003464668,-0.006311815,0.045484059,-0.004730176,-0.006363704,0.104852103,-0.009789846
337.6000061,-0.007721742,-0.007444977,-0.007715231,-0.009265228,-0.01021412,0.109502092,0.049286686,0.07827054,-0.009153517,0.027248098,-0.000378702,0.004249271,-0.003953941,0.050046284,-0.00359226,-0.008391351,0.109967105,-0.0082913
336.7999878,-0.003247441,-0.004524002,-0.005247253,-0.003411846,-0.004358736,0.114559777,0.052818298,0.083072558,-0.007844042,0.028245751,0.000139755,0.006577192,-0.001564574,0.052197937,-0.002692578,-0.005771789,0.112795554,-0.002722213
336,-0.006639935,-0.009378735,-0.007221962,-0.008511077,-0.006634122,0.112848751,0.05005439,0.082424842,-0.007783684,0.027195623,-0.004842057,0.006739297,-0.006950178,0.049393438,-0.002154778,-0.005448176,0.112724543,-0.008488891
335.1999817,-0.004859004,-0.007424162,-0.007679323,-0.007737559,-0.006459711,0.114955455,0.050809078,0.086383842,-0.008171615,0.028517893,-0.006590016,0.0094134,-0.004075768,0.052135322,-0.003849887,-0.007136819,0.11212565,-0.009017438
334.3999939,-0.006243641,-0.009846837,-0.009730973,-0.008076902,-0.009307543,0.114774533,0.049381547,0.084893934,-0.008690856,0.027092069,-0.005769694,0.005855407,-0.003135353,0.048944253,-0.004023707,-0.004258624,0.114234023,-0.004620211
333.6000061,-0.002363212,-0.003520525,-0.003871336,-0.00272103,-0.002655428,0.122532018,0.058363117,0.091505617,-0.005017989,0.035351776,-0.001601714,0.009426018,-0.00324035,0.053064574,-0.00102775,-0.003134377,0.120526202,-0.000816039
332.7999878,-0.010462139,-0.009782303,-0.006944319,-0.011694265,-0.008878273,0.114908166,0.0544497,0.088518605,-0.00706205,0.02881521,-0.005464485,0.009441997,-0.006674604,0.050935324,-0.005668935,-0.006485826,0.116383717,-0.008028469
332,-0.005336808,-0.007905305,-0.00744228,-0.007379831,-0.008213885,0.121100359,0.058871541,0.09267462,-0.006481491,0.031325869,0.000279244,0.009552117,-0.00650582,0.05321284,-0.004182178,-0.005883096,0.119797409,-0.00449823
331.1999817,-0.006782367,-0.008547932,-0.005767957,-0.008456803,-0.007291104,0.120730251,0.052421428,0.091969535,-0.007861125,0.02909662,-0.00461473,0.006990842,-0.003652946,0.053729061,-0.004152078,-0.003554879,0.120641731,-0.00351883
330.3999939,-0.005236256,-0.005072899,-0.004923608,-0.008463809,-0.007957768,0.123282194,0.055168185,0.095300168,-0.009135774,0.030897368,-0.002551062,0.009391682,-0.003360168,0.053893086,0.000812751,-0.007035256,0.120579369,-0.007807838
329.6000061,-0.006875479,-0.005956179,-0.006830174,-0.006339878,-0.009717152,0.12024381,0.058948059,0.091985784,-0.009908124,0.029083693,-0.000485453,0.006800691,-0.00678094,0.054518957,-0.008129291,-0.006214296,0.124129638,-0.008461575
328.7999878,-0.004243807,-0.00872521,-0.004218172,-0.004868884,-0.010603728,0.12777476,0.060897678,0.096473172,-0.005934475,0.035303675,-0.002125413,0.008054565,-0.003006784,0.056162044,-0.002960714,-0.006746228,0.129728898,-0.006094394
328,-0.001709041,-0.002213038,-0.000424581,-0.001559879,-0.00245985,0.1321854,0.066725954,0.102096789,-0.004333825,0.040004905,0.001070019,0.012286386,-0.000470456,0.060072593,-0.000137485,-0.002561716,0.131507486,-0.004234528
327.1999817,-0.00879117,-0.008011697,-0.004982778,-0.007987554,-0.009335971,0.128735945,0.058844831,0.099977687,-0.006270432,0.032806996,-0.001501531,0.011350914,-0.004797769,0.058919121,-0.003823921,-0.005134146,0.128507882,-0.008931834
326.3999939,-0.006474503,-0.013506314,-0.008274131,-0.011336554,-0.010158896,0.131659836,0.055102736,0.096312031,-0.012224263,0.02908743,-0.008254271,0.006276406,-0.009576236,0.054298196,-0.005405228,-0.008846822,0.126253143,-0.008194732
325.6000061,-0.002665153,-0.005544079,-0.002897565,-0.005976707,-0.006090412,0.13412191,0.06603238,0.104181729,-0.005454362,0.033993673,0.000353772,0.012138221,-0.00283878,0.06469696,-0.001180967,-0.002598925,0.135118395,-0.004229708
324.7999878,-0.008975906,-0.009749704,-0.006462976,-0.00898407,-0.010827034,0.134244502,0.059387267,0.100266211,-0.008982296,0.030069459,-0.005786451,0.009407051,-0.005531913,0.055703692,-0.004826851,-0.008917684,0.130592078,-0.008214951
324,-0.003081843,-0.007973322,-0.00395507,-0.004954729,-0.006987421,0.139182627,0.066977829,0.103763528,-0.006211437,0.037347056,-0.001431307,0.010623015,-0.000825185,0.061556134,-0.00325073,-0.003422427,0.134068444,-0.007281736
323.1999817,-0.005351127,-0.005209043,-0.006224248,-0.006458946,-0.00796463,0.13485232,0.065616958,0.107109256,-0.009528072,0.034679916,-0.003406196,0.009516871,-0.006333449,0.059664171,-0.002339216,-0.006238333,0.135904282,-0.010494079
322.3999939,-0.007295329,-0.006356715,-0.006060444,-0.005604953,-0.007746815,0.141355977,0.067778848,0.10733898,-0.008536003,0.035845105,-0.002642666,0.009766535,-0.002577567,0.062378846,-0.000916999,-0.005303873,0.142625243,-0.007703991
321.6000061,-0.008024149,-0.009334653,-0.006158356,-0.009558663,-0.010492562,0.140494123,0.064947151,0.108254746,-0.009058712,0.033393152,-0.003483446,0.010092083,-0.00418587,0.058477867,-0.00357357,-0.006308448,0.140557349,-0.005264286
320.7999878,-0.005206332,-0.004393537,-0.004090641,-0.003876724,-0.005271498,0.144136086,0.069459453,0.107135393,-0.006778901,0.038796704,-0.000400168,0.013817545,-0.001195837,0.064327993,-0.000940919,-0.005393007,0.143980011,-0.007813483
320,-0.004978069,-0.004695606,-0.005137881,-0.005850202,-0.007409911,0.145402089,0.073001251,0.10964115,-0.00917871,0.036056146,-0.003190656,0.011411979,-0.00168599,0.063093729,-0.005448227,-0.002375827,0.144714966,-0.005782772
319.1999817,-0.007747069,-0.007148736,-0.007780429,-0.0071881,-0.007291052,0.145186946,0.068876393,0.111379698,-0.007614516,0.037975449,-0.000740535,0.009659696,-0.002665513,0.065245107,-0.001856812,-0.004210687,0.142460883,-0.004806627
318.3999939,-0.009357454,-0.008888164,-0.008486555,-0.009527059,-0.009263099,0.145992398,0.072559044,0.111056685,-0.010059758,0.034503173,-0.004971518,0.010384656,-0.004593625,0.063571312,-0.004753783,-0.008759206,0.143204451,-0.006785986
317.6000061,-0.006091587,-0.004379238,-0.00512729,-0.003745448,-0.008223893,0.150870398,0.077356219,0.115661666,-0.005429003,0.038262609,-0.00062816,0.014888846,-0.00120575,0.070256971,-0.004016731,-0.003353746,0.152055576,-0.008800556
316.7999878,-0.00488583,-0.00680882,-0.004522362,-0.007393879,-0.007883801,0.153596804,0.075720266,0.117718302,-0.007877853,0.039204486,-0.003214861,0.011636518,-0.002563517,0.068241194,-0.001319008,-0.001366904,0.150196478,-0.005765453
316,-0.007028685,-0.00730658,-0.003932188,-0.006631012,-0.008971089,0.155811071,0.077310041,0.11537952,-0.011091205,0.040511765,-0.000643669,0.012480525,-0.000337681,0.067515045,-0.001486208,-0.003678563,0.152636573,-0.007284485
315.1999817,-0.006400028,-0.004863713,-0.004524617,-0.00382818,-0.005851786,0.157607183,0.079618536,0.11934714,-0.008473913,0.0398959,-0.003055163,0.016044175,-0.001625905,0.070017785,-0.003339464,-0.000918704,0.150680438,-0.007035613
314.3999939,-0.007349697,-0.007379831,-0.003953428,-0.008089403,-0.007797363,0.158179119,0.078695141,0.119336642,-0.008573515,0.039026488,-0.003600938,0.014033786,-0.00322072,0.067523845,-0.006790319,-0.009361001,0.157300368,-0.006406354
313.6000061,-0.009159854,-0.004630968,-0.00213582,-0.003499161,-0.008822117,0.158167675,0.082962528,0.12234997,-0.009422558,0.042792629,-0.001963252,0.012655323,-0.006243538,0.068456858,-0.005136602,-0.00487769,0.156436503,-0.008603818
312.7999878,-0.003493255,-0.003367257,-0.002466182,-0.000529925,-0.005715128,0.166829482,0.083667941,0.128109649,-0.005213647,0.046590533,0.00125869,0.016825568,-0.000534113,0.073985279,0.001733726,-0.001014889,0.160833418,-0.004661547
312,-0.008564632,-0.004315834,-0.003636672,-0.007246301,-0.009558308,0.165393606,0.082338817,0.12359795,-0.007747221,0.042609986,-0.001398436,0.01394431,-0.001509167,0.072307184,-0.003099012,-0.006988949,0.160963029,-0.007377286
311.1999817,-0.004969829,-0.00535128,-0.004970289,-0.005490558,-0.005566467,0.167819545,0.088188745,0.129273698,-0.008345848,0.047291104,0.000156509,0.014769358,-0.000822343,0.07185448,-0.001961448,-0.00472531,0.164111525,-0.005526904
310.3999939,-0.008408312,-0.006742966,-0.006246804,-0.006162541,-0.009479092,0.165703237,0.083570816,0.127099916,-0.007759172,0.046058316,-0.003650893,0.015852034,-0.003415134,0.073456749,-0.001954748,-0.00241125,0.163074628,-0.009127917
309.6000061,-0.006548659,-0.004003599,-0.004126592,-0.004641725,-0.005369792,0.171619773,0.085946709,0.132248431,-0.00578829,0.047847465,0.001260273,0.016870562,-0.00213005,0.075171612,-0.000780123,-0.003297283,0.168688133,-0.005632704
308.7999878,-0.003978515,-0.003347581,-0.003048942,-0.003575419,-0.007791464,0.174376488,0.089731172,0.134220138,-0.003846397,0.045650262,0.002193099,0.016863752,-0.003531206,0.078940488,-0.001228621,-0.003403987,0.175165191,-0.003362017
308,-0.005549804,-0.004102181,-0.001652725,-0.002164772,-0.006955732,0.176695928,0.091464266,0.136333764,-0.007598084,0.046925347,0.001608526,0.017012192,-0.002095222,0.078723133,0.000597237,-0.000415116,0.173368529,-0.002896383
307.1999817,-0.007101677,-0.006210723,-0.005478647,-0.007590199,-0.006612197,0.174360707,0.091691613,0.136560231,-0.006771103,0.050206397,-0.000871844,0.017636351,-0.003067604,0.074251227,-0.001210758,-0.003086521,0.174633026,-0.005117671
306.3999939,-0.00724406,-0.00482808,-0.004663391,-0.004803606,-0.008012866,0.178413481,0.092031956,0.133986354,-0.006982683,0.05036578,-0.000587835,0.015989814,-0.00249295,0.076465495,-0.003305093,-0.003237472,0.175038427,-0.006274208
305.6000061,-0.007932961,-0.004531994,-0.005692747,-0.005163206,-0.009175618,0.178923398,0.095320091,0.138599426,-0.007206432,0.049551826,0.001872662,0.015590261,0.000906592,0.079138704,-0.000379426,-0.001305536,0.178367063,-0.00512289
304.7999878,-0.006773142,-0.003402189,-0.000846216,-0.002880491,-0.005430435,0.185780898,0.098271184,0.141251788,-0.008292011,0.05300742,-0.000188564,0.021508103,-0.001312814,0.080894537,-0.002366353,-0.000320609,0.183385328,-0.003081021
304,-0.005198863,-0.003311567,-0.001512469,-0.003008378,-0.005007242,0.187810957,0.09943936,0.141527519,-0.005703631,0.054615319,0.002153425,0.019064171,0.000456065,0.084126197,-0.000637156,0.000504111,0.18204616,-0.004105411
303.1999817,-0.005103088,-0.001962221,0.0004123,-0.001297535,-0.007023591,0.191409275,0.103054263,0.145910382,-0.001874391,0.055405624,0.002703098,0.020241443,0.000919562,0.082908913,0.001719146,5.10E-06,0.186066479,-0.000835623
302.3999939,-0.006787668,-0.004540807,-0.001880886,-0.006087758,-0.009521792,0.189820275,0.099663049,0.144942045,-0.007679221,0.052274745,0.000640814,0.017579338,-0.000557536,0.081382088,-0.002480132,-0.004496641,0.184421077,-0.005485548
301.6000061,-0.006797862,-0.001047015,5.34E-05,-0.002055032,-0.005106363,0.193735585,0.104637124,0.151039004,-0.006358501,0.057959583,0.0039305,0.023038469,0.001335853,0.086614616,-0.001852533,0.000664328,0.192375898,0.000109278
300.7999878,-0.004929853,-0.002617812,0.000393101,-9.39E-05,-0.00529569,0.197857782,0.107284233,0.153206378,-0.004259239,0.059310284,0.003095239,0.024221735,0.003717429,0.088179521,0.001939196,0.001768319,0.19404535,-0.002520849
300,-0.003792205,-0.002808072,-0.005285972,-0.002496399,-0.008316544,0.197103068,0.105198592,0.155046627,-0.005944127,0.056794886,0.002274774,0.023144774,8.92E-05,0.087333471,-0.000981108,-0.002160445,0.195378125,-0.003700586
299.1999817,-0.00621848,-0.000633433,-0.000961995,-0.002942819,-0.005439893,0.202333301,0.109034777,0.155591086,-0.005425169,0.059994571,0.002780232,0.021213163,0.00250138,0.089721248,-0.000188305,0.000362581,0.196721122,-0.003441689
298.3999939,-0.007496833,-0.004599465,-0.001838666,-0.004534966,-0.005916039,0.202684581,0.105829649,0.15781121,-0.004187819,0.05914966,0.003960462,0.02453568,0.001685518,0.088005796,-0.001465208,-0.000526822,0.198311508,-0.002480132
297.6000061,-0.006369724,-0.00250762,-0.000486022,-0.003611617,-0.008017491,0.20495905,0.111076474,0.160407648,-0.006608883,0.061662037,0.002036531,0.020826239,0.000540395,0.089625075,-3.50E-05,-0.001800772,0.203706086,-0.002993313
296.7999878,-0.010100782,-0.004578155,-0.00469366,-0.005384979,-0.007761105,0.208709225,0.110016428,0.161819652,-0.005330007,0.060553826,0.003500417,0.023234501,0.002982601,0.091603033,0.000161558,-0.002678634,0.200446919,-0.001716828
296,-0.005978392,-0.002303839,0.001233508,-0.000945568,-0.003948965,0.212339595,0.115553029,0.167584017,-0.004406964,0.064268924,0.003286643,0.025468782,0.002383534,0.095552504,0.003348568,0.002623712,0.205267265,4.58E-05
295.1999817,-0.004041608,-0.001976961,-0.001161399,-0.00066445,-0.005630761,0.213368729,0.118886307,0.168923646,-0.004949099,0.066656627,0.002729798,0.025163844,0.003438418,0.094837353,0.001105883,0.001762211,0.206994787,-0.000960962
294.3999939,-0.0081769,-0.002753493,-0.000823531,-0.002251102,-0.006315693,0.213962942,0.119777866,0.170873195,-0.004464975,0.067586266,0.00506295,0.025273331,-0.000108759,0.094116047,0.002608139,0.001121455,0.209654346,-0.005070852
293.6000061,-0.007250272,-0.002333501,-0.000769271,-0.002920502,-0.004911016,0.219754145,0.119242206,0.171967253,-0.007707806,0.067626581,0.003748264,0.023973444,0.001790075,0.095934004,-0.000219768,-0.000428615,0.213011399,-0.00289772
292.7999878,-0.007429353,-0.002418922,0.001005305,-0.00408818,-0.005042758,0.223514229,0.123497866,0.174934834,-0.004079153,0.067357853,0.006974454,0.024406334,0.001685908,0.099408902,0.00406549,0.002793206,0.217044517,-0.003209105
292,-0.008468278,-0.002668343,-0.00109365,-0.002338084,-0.005899338,0.225486845,0.121357977,0.173623353,-0.006873797,0.069090553,0.005150772,0.024307687,0.001135522,0.097190768,0.001194441,0.00144539,0.215540454,-0.002481316
291.1999817,-0.005451755,-0.004785275,-0.003217174,-0.002724683,-0.00733183,0.227998436,0.124814533,0.176411942,-0.00734476,0.068748735,0.001883191,0.024444589,0.000181447,0.10008987,0.000921871,0.001530717,0.218550429,-0.00344775
290.3999939,-0.006982632,-0.002864445,-0.001659533,-0.002436735,-0.005452062,0.228279948,0.125636593,0.180442274,-0.008283021,0.070674203,0.004405829,0.026897566,0.001315288,0.100788489,0.001589508,-0.001519382,0.22069253,-0.001112241
289.6000061,-0.008212818,-0.002066162,-0.00251251,-0.004683981,-0.005084259,0.232728988,0.12798506,0.181336865,-0.006854279,0.070099756,0.003151791,0.025899237,-0.000107879,0.101856105,0.001788879,-0.001342492,0.220777467,-0.00416418
288.7999878,-0.006163205,0.000411575,0.000770636,-0.002499024,-0.003936755,0.238376796,0.131213561,0.186616942,-0.005580011,0.073421858,0.004433548,0.026363593,0.001530561,0.107786521,0.002701066,0.001271774,0.225951567,-0.003096082
288,-0.005009186,-3.12E-05,0.00072549,-0.003059995,-0.004864481,0.237973183,0.132905275,0.185720995,-0.004181512,0.075387664,0.004371521,0.028169539,0.004335935,0.105146751,0.003374577,0.003210724,0.228797555,-0.003061434
287.1999817,-0.007953955,-0.001477385,-0.000455251,-0.001969282,-0.005559311,0.242863521,0.136597499,0.189204142,-0.006406048,0.074539714,0.005743834,0.028416011,0.002551528,0.10668581,0.00163282,-0.000935133,0.231611207,-0.00384378
286.3999939,-0.004813078,-0.001984382,0.001420224,-0.000369494,-0.004674762,0.245193958,0.137757033,0.1937159,-0.005186636,0.076567039,0.005677056,0.029044723,0.004861861,0.110131763,0.004865421,0.001994011,0.236177832,0.000183389
285.5999756,-0.00658048,-0.000484625,0.00053319,-0.000460267,-0.004985593,0.247436747,0.139065936,0.19744806,-0.005605413,0.07866405,0.007078502,0.029878832,0.003896936,0.110666812,0.003872541,-0.000398151,0.236837074,-0.003092587
284.7999878,-0.00871978,-0.001418097,-0.002291942,-0.000390806,-0.005244031,0.250026286,0.137226433,0.193738461,-0.008204893,0.080373384,0.004991746,0.025901793,0.003323265,0.110515848,-0.000260024,0.001865981,0.238577411,-0.003741137
284,-0.006678734,0.000696814,0.000201181,-0.000152079,-0.003788869,0.255566448,0.143941104,0.201659888,-0.004872724,0.08050672,0.008183193,0.032099094,0.003861075,0.112430073,0.004374946,0.001778638,0.241973996,-0.002215305
283.1999817,-0.007555653,-0.002169614,-0.001203323,-0.002000409,-0.004764537,0.258859903,0.145169765,0.202139482,-0.005710172,0.08234895,0.005210526,0.028206,0.004851155,0.112120993,0.002716357,0.00104695,0.243968725,-0.002846906
282.3999939,-0.006673788,0.001073808,-0.003008686,-0.000659126,-0.004072537,0.26245606,0.145981357,0.205821469,-0.005683345,0.083510667,0.007020358,0.033457536,0.003418746,0.115065396,0.004641896,0.000776496,0.245745912,-0.001349511
281.5999756,-0.006554473,8.98E-05,-0.000413926,-9.59E-05,-0.003203504,0.263857275,0.148632705,0.209089413,-0.005194873,0.086060591,0.008941811,0.032175161,0.004484285,0.116828516,0.004391812,0.00245832,0.25030908,-0.000655301
280.7999878,-0.006980696,0.000493771,-0.001996699,0.001015087,-0.005452215,0.26497218,0.150203988,0.210114986,-0.004259188,0.084709726,0.00821192,0.035073072,0.00504302,0.117966987,0.005762747,0.000902234,0.251390189,0.001792102
280,-0.00653897,0.000491386,0.001774687,0.001014023,-0.005037896,0.267645955,0.153750822,0.213122517,-0.006666956,0.088176541,0.005471174,0.032195065,0.004167459,0.120079719,0.004596294,0.004066195,0.256860822,-0.002411868
279.1999817,-0.007388941,-0.0011157,-0.000865695,-0.000567567,-0.005623403,0.272371084,0.15369691,0.216031,-0.008413389,0.088214599,0.004973391,0.033007432,0.003308997,0.119791411,0.005653847,0.001060107,0.255291224,-0.002046942
278.3999939,-0.006788891,-9.16E-06,-0.000313056,0.000998404,-0.004300456,0.273207814,0.15817219,0.21966961,-0.004737294,0.090012871,0.007877787,0.032843877,0.005160097,0.120799102,0.003159561,0.001515547,0.26029107,-0.002239616
277.5999756,-0.007058383,-0.001926967,-0.001377638,-0.002654913,-0.006988032,0.274388194,0.157884747,0.217551172,-0.006538358,0.091501333,0.008530893,0.03291117,0.002910747,0.124451287,0.003415928,0.000719371,0.260336131,-0.002586574
276.7999878,-0.007564506,-0.00014975,-0.002272836,-0.000532872,-0.004086333,0.278704613,0.159940392,0.223377705,-0.004723569,0.091525555,0.007677235,0.03387427,0.005573264,0.124613866,0.005111377,0.002367657,0.265277177,-0.002870668
276,-0.007999143,0.000153919,-0.000530804,4.69E-05,-0.004675479,0.284458786,0.163501516,0.224780485,-0.004932924,0.096011564,0.008031307,0.034568537,0.007222107,0.128048465,0.005159181,0.000581063,0.266274273,-0.000317505
