wavelength (nm),DOMBlank1,DOMSTD9,DOM12030,DOM12040,DOM12051,DOM12054,DOM12087,DOM12118,DOM12292,DOMBlank2,DOM12578,DOM12612,DOM12631,DOM12687,DOM12691,DOM12692,DOM11828,DOM12017,DOM12080,DOMBlank3,DOM12173,DOM12249,DOM12538,DOM12544,DOM12561,DOM12572,DOM12575,DOM12587,DOM12646,DOM12650,DOM12664,DOMBlank4
264.7999878,0.000521009,0.302633315,0.321327269,0.555536866,0.539072931,0.221639156,0.567902744,0.309164643,0.411805958,0.002660565,0.456581026,0.087356605,0.144970998,0.172812164,0.451343715,0.416715115,0.004581958,0.007926186,0.017521091,0.008231627,0.008793305,0.011181474,0.019173916,0.017802289,0.015781857,0.009375758,0.010873846,0.032914072,0.68435967,0.267995656,0.068833597,0.010677902
264,0.000542313,0.302987874,0.321460128,0.555974186,0.542484462,0.224029347,0.573307693,0.311416954,0.415309727,0.002753842,0.457287371,0.085849293,0.14602606,0.172629848,0.454745263,0.417090863,0.00570512,0.007966945,0.01937495,0.007672677,0.0091163,0.010398495,0.020833898,0.01611896,0.014270733,0.008899005,0.012390196,0.030179968,0.68820256,0.268473208,0.06710694,0.01006771
263.1999817,-0.001446065,0.304444373,0.324884951,0.558448553,0.543766558,0.224973083,0.574474216,0.310856938,0.414864332,0.001157142,0.460426539,0.083755828,0.144872338,0.172441363,0.456452072,0.422910839,0.002615353,0.008412904,0.017590955,0.005857113,0.006824436,0.007972244,0.019439131,0.013139103,0.012050413,0.009207855,0.010230779,0.03087227,0.691214383,0.268477529,0.067744076,0.008452653
262.3999939,0.000477729,0.307291895,0.327555239,0.563127935,0.550654531,0.223899543,0.580805779,0.312012881,0.420522332,0.001301398,0.460703015,0.086033449,0.147345051,0.173663318,0.458278209,0.422351956,0.003413397,0.008990698,0.017055159,0.006985213,0.007789806,0.010768247,0.01934986,0.015434609,0.013300926,0.009773206,0.009188976,0.029734774,0.69703877,0.270549625,0.065972142,0.008876177
261.5999756,0.001018642,0.312199444,0.33151266,0.566600144,0.554590404,0.229263857,0.58525312,0.318926901,0.421374381,0.001643941,0.46605286,0.087680414,0.150310159,0.180347383,0.460398257,0.427602232,0.003903492,0.008292914,0.020328591,0.007360099,0.008696529,0.012998302,0.019542446,0.017515324,0.014483185,0.010670155,0.010229162,0.03131051,0.697793067,0.272690475,0.069304414,0.009536636
260.7999878,-0.000653543,0.312805027,0.330570161,0.567960143,0.55764091,0.228990525,0.587018848,0.31716764,0.425077766,0.001665457,0.471000403,0.086299561,0.151267812,0.179297507,0.464468211,0.428334683,0.004100244,0.007342038,0.016485363,0.006807817,0.00749579,0.009995919,0.018794915,0.017766394,0.012818221,0.008022737,0.007954131,0.030925358,0.705593586,0.274803013,0.070448942,0.008445288
260,-7.34E-05,0.312750399,0.332053363,0.572880328,0.558853567,0.230095327,0.58985436,0.316913813,0.428417206,0.001142088,0.473552465,0.087920278,0.150557146,0.179406151,0.466917425,0.429473817,0.001847757,0.00816879,0.017882422,0.005551161,0.006959276,0.011380063,0.01950343,0.016432101,0.014284831,0.008414065,0.009047865,0.031892587,0.709293485,0.27554211,0.070836253,0.008856337
259.1999817,-0.000534165,0.315156877,0.335367858,0.574655891,0.564824343,0.234139666,0.595774591,0.32079646,0.430566311,0.003470408,0.476516396,0.089542039,0.152933478,0.180492401,0.469993293,0.436081141,0.001905759,0.009336878,0.018278338,0.006388615,0.007542277,0.007744031,0.017430678,0.018388668,0.014814915,0.009999124,0.011195791,0.03046146,0.71235162,0.278153181,0.071723066,0.009635028
258.3999939,0.000494781,0.316628814,0.338355452,0.57783699,0.564241529,0.236144081,0.60116303,0.322492153,0.433813483,-0.000611565,0.476573318,0.09147884,0.152422607,0.182364732,0.472036302,0.435980856,0.002114795,0.009061795,0.018723991,0.00617864,0.008499558,0.008489607,0.020151682,0.017950105,0.013553043,0.009266451,0.010598584,0.031634942,0.716369927,0.28009367,0.071905643,0.009846204
257.5999756,-0.000706474,0.318725139,0.339305669,0.581884801,0.568789423,0.235168234,0.603018045,0.327471346,0.435269505,0.003032438,0.478807896,0.089660205,0.152785406,0.183290973,0.471835524,0.441046983,0.002540566,0.009672031,0.018737612,0.007007994,0.008882598,0.010532514,0.022029381,0.018038845,0.012053765,0.009725262,0.011951099,0.031147871,0.72050786,0.280799061,0.073227189,0.008837393
256.7999878,-0.000828905,0.320299685,0.338724375,0.58457458,0.570087135,0.236691386,0.601987779,0.32538411,0.43595165,0.002219221,0.483742088,0.089696355,0.154117331,0.183074802,0.474646777,0.443831652,0.002596472,0.008215402,0.0191694,0.006483642,0.007037091,0.007933594,0.021313963,0.017332982,0.013766347,0.008407889,0.010635111,0.03195541,0.725382268,0.280532837,0.072076157,0.009690057
255.9999847,0.001065374,0.321987033,0.344131231,0.587442875,0.57676363,0.236228988,0.608873546,0.325792283,0.44196865,0.002504817,0.485598177,0.092459597,0.157009751,0.18498899,0.480501741,0.44639948,0.003959992,0.008526591,0.019140694,0.006573802,0.009132743,0.010155834,0.020512709,0.018499406,0.014719038,0.010477857,0.009999787,0.031788796,0.727891147,0.284800679,0.074159473,0.011277025
255.1999969,-0.002326446,0.320521861,0.343578011,0.588998735,0.576440871,0.23782067,0.61251682,0.325107426,0.43993932,0.000527618,0.488552779,0.091346242,0.155703917,0.183989182,0.482778251,0.447697103,0.00357597,0.007837906,0.016820967,0.007545332,0.009361158,0.010267142,0.021092629,0.016805548,0.014092743,0.010786982,0.009554366,0.030768558,0.732230663,0.283318549,0.072224393,0.007478777
254.3999939,0.000285616,0.325006038,0.346520066,0.589798331,0.582389176,0.24068819,0.617744148,0.331622392,0.446082592,0.003785864,0.490854293,0.093038432,0.158417568,0.187984198,0.486032426,0.450940132,0.005092545,0.011184077,0.020222811,0.007948068,0.009355762,0.012443577,0.021888256,0.018799482,0.015551651,0.011672574,0.011082545,0.034211714,0.737986445,0.290105462,0.07384865,0.010635403
253.5999908,-0.001851708,0.325062484,0.349362791,0.595872164,0.585073233,0.241171047,0.620417535,0.330942482,0.443857729,0.002113807,0.492051482,0.093562104,0.158468947,0.187739238,0.48875156,0.452363044,0.003574586,0.009048262,0.018065695,0.005964542,0.008488577,0.009334392,0.020045456,0.017326921,0.01398005,0.010022674,0.010435429,0.032577664,0.738797247,0.288329363,0.073858559,0.009790627
252.7999878,0.00252963,0.327371389,0.350914925,0.601315677,0.587018311,0.242414147,0.620697379,0.333361894,0.448331803,0.001925415,0.495265126,0.093527488,0.157612428,0.188411251,0.491742253,0.454703599,0.003940531,0.00829616,0.018683346,0.008822917,0.008601333,0.011037669,0.021218002,0.01732843,0.013962354,0.010491301,0.010313714,0.032235604,0.742872059,0.287762493,0.073774926,0.010339136
251.9999847,0.000655928,0.328776032,0.353832752,0.602792919,0.59069705,0.24411507,0.626251698,0.3334575,0.449101776,0.002934984,0.498432636,0.09442991,0.160761595,0.188787341,0.494049788,0.460840583,0.003531185,0.009975788,0.018617222,0.007976963,0.008468991,0.009444854,0.021249153,0.017145898,0.014403276,0.010545987,0.011005622,0.032138702,0.750403404,0.289378882,0.073913895,0.009748083
251.1999969,-0.000272649,0.327982426,0.352605552,0.603518248,0.591765881,0.245342776,0.627741695,0.335369498,0.450557143,0.000712137,0.498368442,0.09195184,0.159776211,0.189400092,0.494323731,0.463061035,0.002744646,0.007502032,0.017467191,0.005980577,0.005919746,0.0092252,0.020349424,0.016214207,0.013318784,0.009979602,0.011019561,0.029007915,0.749029219,0.292158216,0.073915578,0.008911239
250.3999939,-0.002239925,0.329279542,0.357207984,0.605200887,0.593406916,0.244963482,0.630048931,0.3387537,0.455035269,-0.000268044,0.502778769,0.092253551,0.1614829,0.190311253,0.498964995,0.465359062,0.002898264,0.008318693,0.016864641,0.004790324,0.005096814,0.009225042,0.019683298,0.017454768,0.013809688,0.008456929,0.01055458,0.029417213,0.758422613,0.291839272,0.073729463,0.007905175
249.5999908,-0.00205395,0.335380435,0.357647002,0.612426281,0.60001874,0.248309299,0.637503684,0.339755654,0.460450292,0.002538691,0.508696556,0.094544433,0.161288798,0.191285849,0.502887905,0.468906879,0.003717246,0.009170125,0.018317489,0.005660875,0.009307177,0.010346718,0.020402707,0.018136861,0.012945388,0.01047433,0.01114923,0.030963581,0.761291921,0.297279209,0.076245204,0.010266055
248.7999878,-0.000918343,0.335863769,0.361152977,0.614832103,0.604508281,0.249096483,0.64111948,0.341596156,0.464263678,0.003318465,0.510461986,0.097252063,0.165485337,0.190606281,0.505946875,0.472377449,0.003640442,0.011092636,0.020046432,0.00654182,0.009235882,0.010369438,0.023351725,0.020026671,0.014656596,0.012154114,0.011902356,0.031936102,0.768366039,0.2988545,0.076725341,0.01024517
247.9999847,-0.000385737,0.341685265,0.368266195,0.622650862,0.606419206,0.252049685,0.647643447,0.345688582,0.464780241,0.003425138,0.517442644,0.098027222,0.166883573,0.196608961,0.514285386,0.476948708,0.00624652,0.01096232,0.021449002,0.006388011,0.011213774,0.011597274,0.024499061,0.020271113,0.015436513,0.012019195,0.012697328,0.032966517,0.775190115,0.302423894,0.078422025,0.011692996
247.1999969,-0.000461922,0.341190964,0.366721422,0.624488533,0.61110723,0.251049519,0.652166545,0.345001519,0.467619062,0.001781133,0.516248941,0.095041826,0.165443689,0.193124905,0.513841331,0.48020938,0.00246665,0.009311382,0.020844327,0.006329696,0.007933383,0.009859683,0.022229999,0.018418267,0.014395757,0.01157885,0.010385451,0.03283757,0.778988004,0.300211281,0.076792188,0.008492907
246.3999939,-0.000344044,0.343993098,0.372015715,0.630561173,0.614455044,0.256207436,0.657021523,0.350095034,0.472303122,0.003754922,0.520710528,0.098768905,0.168013692,0.197981179,0.518368661,0.482652426,0.005084766,0.010117467,0.020654041,0.006634699,0.010315384,0.012353548,0.021384332,0.018114001,0.015219009,0.012867654,0.010747045,0.033469334,0.783768117,0.305641949,0.077368379,0.010882526
245.5999908,0.002423203,0.349829257,0.374537259,0.637715519,0.620510519,0.257885009,0.663200975,0.354892612,0.47626859,0.005261302,0.526378512,0.098828278,0.169724792,0.200669393,0.523446381,0.486349404,0.005824842,0.011060611,0.022153744,0.007756364,0.008813671,0.011814754,0.022252396,0.020716835,0.015763281,0.013444281,0.012776524,0.034073099,0.795531988,0.307367623,0.079672582,0.011995351
244.7999878,0.000467519,0.347586811,0.376092285,0.637171269,0.62688148,0.258764118,0.666002691,0.355409712,0.478033721,0.002256117,0.528498352,0.098839685,0.170147285,0.199154064,0.523833096,0.490113169,0.003848226,0.008128198,0.01948973,0.005459666,0.00665762,0.009046543,0.022241006,0.017446766,0.012717559,0.011625484,0.012414329,0.030625178,0.796478212,0.307774484,0.078295961,0.009196432
243.9999847,-0.000594918,0.352243394,0.377895743,0.643749952,0.632383585,0.259558559,0.670299947,0.356528461,0.480528384,0.002904649,0.53081888,0.100382343,0.169857755,0.199314848,0.528682292,0.495960057,0.004407084,0.008514368,0.020023689,0.005212177,0.008475062,0.009396549,0.022294929,0.018933821,0.013628282,0.011868116,0.012093131,0.030883443,0.804506898,0.312174052,0.080926061,0.010497798
243.1999969,0.000415332,0.358509719,0.385690779,0.649094522,0.634387493,0.263676971,0.678088546,0.360141695,0.487069428,0.002984373,0.536293864,0.100837037,0.173174828,0.202877328,0.535878718,0.500531435,0.004763367,0.011540595,0.021203976,0.006115838,0.009324976,0.012216491,0.023997435,0.020659633,0.014404106,0.013782967,0.012127414,0.034291599,0.812217414,0.314445406,0.079904981,0.010638718
242.3999939,0.001740769,0.358602464,0.389143407,0.655269384,0.642750442,0.268064737,0.682219684,0.363971084,0.492787331,0.004414301,0.540949106,0.101140082,0.173913136,0.205732837,0.543351233,0.506420791,0.005850055,0.009625685,0.022424439,0.00612781,0.009312334,0.009838155,0.025306256,0.01986037,0.015159069,0.012954962,0.012523766,0.034637861,0.822189689,0.319438726,0.081032805,0.01212422
241.5999908,0.001158361,0.36524865,0.391962826,0.658655942,0.646847367,0.2683568,0.68698144,0.367576808,0.495936543,0.002462095,0.543452203,0.100802362,0.176356182,0.207365722,0.546629369,0.51042974,0.004676722,0.011103551,0.02085978,0.005677083,0.010473958,0.010391708,0.023053784,0.019515477,0.015130415,0.01226431,0.012372325,0.032766379,0.832500577,0.320846856,0.079938769,0.010640496
240.7999878,0.001892837,0.36688596,0.395384491,0.667403698,0.652223229,0.271249324,0.693668127,0.371910036,0.499684721,0.003843342,0.551457942,0.102448203,0.179437801,0.209309459,0.554717541,0.516661584,0.00471906,0.012064039,0.022738561,0.007377634,0.010285855,0.012165241,0.024991013,0.021340257,0.016566973,0.015873538,0.01205491,0.035557911,0.83661741,0.323238522,0.082391106,0.010772758
239.9999847,-0.000668896,0.368828535,0.398074687,0.671928227,0.65501529,0.272267044,0.703887641,0.372060806,0.505024314,0.002765721,0.553845465,0.103170618,0.177742079,0.210979357,0.557661951,0.516620994,0.002837577,0.007894315,0.02134148,0.006503691,0.00915955,0.011457106,0.022970945,0.018748749,0.012914959,0.014493383,0.010417798,0.032733552,0.845038652,0.325036526,0.082059458,0.009505361
239.1999969,0.000119351,0.376322508,0.400597811,0.679124117,0.664866447,0.275702179,0.70939374,0.376849502,0.505686402,0.00062837,0.556663454,0.10499917,0.179763526,0.212928683,0.559939206,0.521490395,0.004813095,0.009209097,0.02273736,0.005443755,0.008313047,0.010873714,0.02280575,0.019002831,0.013697737,0.012585423,0.010546915,0.033841919,0.852898359,0.328730047,0.083228514,0.008515424
238.3999939,0.000145555,0.378707677,0.406609982,0.68746984,0.669756115,0.280007005,0.715250373,0.38024807,0.514559925,0.003286252,0.566182613,0.105793282,0.18399848,0.217723265,0.567890644,0.529294014,0.00347093,0.012569275,0.022485908,0.006695999,0.009547962,0.011724244,0.026334465,0.020266041,0.016491707,0.015108489,0.0122105,0.03670501,0.863650799,0.334477812,0.085928664,0.01130423
237.5999908,-0.000320712,0.384110808,0.411525667,0.691449642,0.674804747,0.281879872,0.724249005,0.385554195,0.520606875,0.00181872,0.569132924,0.104403429,0.18672441,0.218511507,0.572833598,0.537282825,0.004376672,0.0111934,0.022019034,0.005868054,0.009704694,0.010947348,0.02528362,0.019467719,0.015752519,0.014475478,0.012159891,0.036466878,0.873551786,0.336161673,0.083516032,0.011948678
236.7999878,-0.000243984,0.386108726,0.413429886,0.699813128,0.680809438,0.283798486,0.731879115,0.387754411,0.524989486,0.003121494,0.577251494,0.107615024,0.1862773,0.220616669,0.581873,0.539943814,0.004997088,0.011234626,0.024894755,0.005456206,0.00943361,0.011007136,0.025584113,0.019868825,0.014705167,0.015013432,0.011448283,0.034867417,0.877852142,0.339951277,0.085694849,0.010932615
235.9999847,-0.00014975,0.389921039,0.417471349,0.704584837,0.690845966,0.288433164,0.738887131,0.389425218,0.531077802,0.001391683,0.579549134,0.107222028,0.188285321,0.222332209,0.581312835,0.545498967,0.003929795,0.010649224,0.022729751,0.004604169,0.008475432,0.01209337,0.024027228,0.019146403,0.014856325,0.014076272,0.010083526,0.035452034,0.889858127,0.341547936,0.087863609,0.011177649
235.1999969,-0.000694431,0.394982815,0.421590954,0.709570169,0.695184112,0.28609851,0.747437835,0.393893361,0.533690214,0.001052607,0.588888109,0.108713344,0.190015167,0.225439817,0.590269446,0.551913321,0.004902673,0.009671633,0.023758158,0.004736725,0.007103683,0.011445943,0.023934245,0.019820403,0.015312101,0.013398039,0.011323254,0.035672329,0.898093581,0.347529024,0.086313516,0.011014516
234.3999939,-0.002484405,0.397375107,0.425048292,0.71805048,0.704265356,0.289269507,0.752448618,0.399153739,0.541652083,-0.000327231,0.588640273,0.108490929,0.191395521,0.227478817,0.595378637,0.556267262,0.003791766,0.008829971,0.022741534,0.003965531,0.007475722,0.010477353,0.022751218,0.020136632,0.013992107,0.013230334,0.010065722,0.033242557,0.907107353,0.350281358,0.086683981,0.009792057
233.5999908,0.000596097,0.404172421,0.429092169,0.728122413,0.717333317,0.295539528,0.763377309,0.403339893,0.548373699,0.002126501,0.600730538,0.112701491,0.19656989,0.232685372,0.602094114,0.565810442,0.005944571,0.012350778,0.024498733,0.004317451,0.009048473,0.01312843,0.024810797,0.021170815,0.014667199,0.01350404,0.012158852,0.035430014,0.917158783,0.354468375,0.088843666,0.010468071
232.7999878,-0.001716055,0.40863955,0.434636653,0.73318845,0.718741417,0.297611624,0.766821384,0.409450918,0.551564038,0.000239977,0.604997158,0.112480849,0.197483584,0.234263465,0.608390272,0.571913242,0.005261145,0.011426569,0.023355467,0.00403492,0.009911111,0.012292137,0.024370329,0.021677703,0.015181693,0.014554785,0.011447352,0.038033482,0.926101148,0.356690794,0.088914558,0.011256356
231.9999847,0.001993283,0.410434663,0.442969739,0.738407731,0.728822827,0.303527236,0.779495776,0.411772788,0.55878377,0.001608267,0.610363007,0.115417235,0.198482364,0.24081476,0.615839422,0.577493906,0.006651863,0.013229747,0.023982691,0.00453495,0.010595427,0.013346517,0.025338087,0.022231033,0.015076595,0.015100234,0.013383596,0.038112547,0.936439455,0.364000976,0.0885626,0.011439645
231.1999969,-0.001499261,0.414932013,0.444373906,0.74796927,0.734346807,0.304633826,0.781845748,0.417094797,0.560905099,0.000489236,0.614780843,0.115024172,0.20110862,0.239464745,0.621151865,0.583044648,0.00623381,0.011745281,0.02345073,0.004861023,0.009259867,0.01413954,0.026654705,0.021046842,0.015350904,0.014545362,0.011764908,0.038389955,0.945196152,0.364191026,0.090363562,0.011212047
230.3999939,0.001826024,0.421376854,0.451862186,0.755369961,0.741238296,0.30970794,0.79306066,0.42325154,0.570296407,0.003299763,0.621574342,0.117051512,0.204194248,0.244144365,0.629921317,0.589799881,0.007716679,0.014103921,0.025372254,0.005178277,0.009962015,0.015294511,0.027737904,0.02146755,0.016953161,0.015230457,0.013213015,0.039358154,0.956817567,0.368210256,0.094528951,0.013808326
229.5999908,-0.000655456,0.423094064,0.455675721,0.762942791,0.748278081,0.311768413,0.800091267,0.424557865,0.576673567,0.001598186,0.626127303,0.120876201,0.20818983,0.249185756,0.63258481,0.596460819,0.006774266,0.01005131,0.024248559,0.005461947,0.009931768,0.015460976,0.026356909,0.020133568,0.016157109,0.016509131,0.01302855,0.03790528,0.963735044,0.374731302,0.094156556,0.010813228
228.7999878,-0.000350769,0.431631923,0.460139185,0.769589663,0.757224202,0.317224085,0.811679125,0.430548638,0.580344915,0.001391579,0.635835946,0.12086495,0.206125245,0.250804186,0.640460849,0.599931896,0.00681539,0.012796279,0.026114708,0.004782786,0.010711411,0.016675256,0.026286913,0.022933528,0.017130548,0.0151562,0.011541127,0.037565235,0.9733814,0.376442492,0.095768414,0.009662131
227.9999847,-0.000398358,0.434867531,0.462305129,0.782465041,0.764360607,0.321093679,0.821049988,0.434896946,0.590059221,0.001326843,0.637069106,0.120081835,0.207806334,0.255785704,0.648032606,0.608150363,0.007150391,0.014682969,0.025345029,0.004689596,0.010631079,0.017954474,0.025556134,0.022904875,0.017748246,0.015772274,0.013284992,0.037355464,0.982494533,0.380072326,0.094417073,0.011761983
227.1999969,-0.001366594,0.440003425,0.469330162,0.785178185,0.76944983,0.323543757,0.823606134,0.437238038,0.594861031,0.000968619,0.643402815,0.120010026,0.209233731,0.259023637,0.650885582,0.615571559,0.006464094,0.014668403,0.024423366,0.004219498,0.010774298,0.017289827,0.026289608,0.022963248,0.017213952,0.016669419,0.012081739,0.036825672,0.993080735,0.386178792,0.09708982,0.010960382
226.3999939,0.000816797,0.445011556,0.472785354,0.796585321,0.780498087,0.32578519,0.836738825,0.439687878,0.599104822,0.000429583,0.653199792,0.123492502,0.213798553,0.262637556,0.658898413,0.622454405,0.007950282,0.014485434,0.025220325,0.00360964,0.010775836,0.02048883,0.028258404,0.024047391,0.018353051,0.017135018,0.014330043,0.038928088,1.005295277,0.386931062,0.096111126,0.011309889
225.5999908,0.000511964,0.447965652,0.4775199,0.8009547,0.790331841,0.334199309,0.842378199,0.447476029,0.605130374,0.001998536,0.658088028,0.125638604,0.220114261,0.270594031,0.666950882,0.629251242,0.008623592,0.015708661,0.026941633,0.006506818,0.011822201,0.022636855,0.030062856,0.026339389,0.018351348,0.01847839,0.014074641,0.03897775,1.010372162,0.390462488,0.098286599,0.009944746
224.7999878,0.000129423,0.451833427,0.482445538,0.811819315,0.796348214,0.33545047,0.851686597,0.450980216,0.609648466,-0.000328834,0.665515721,0.126423642,0.220972344,0.273608089,0.67306608,0.631579757,0.006858806,0.016926864,0.0247835,0.003778657,0.011391437,0.021939578,0.029813174,0.025331255,0.01856805,0.015314461,0.014612152,0.039830014,1.025786161,0.397016704,0.098775886,0.010157265
223.9999847,-0.001170693,0.454632103,0.485201657,0.815192521,0.804153442,0.335376054,0.855718613,0.456157714,0.616990149,-0.000666466,0.664006114,0.128434464,0.221007735,0.276284486,0.67691344,0.639352262,0.00705356,0.014912314,0.026921472,0.003824304,0.012681549,0.022025432,0.030690597,0.024190068,0.018405331,0.014726349,0.013787803,0.039281413,1.028287649,0.400032818,0.098545708,0.009947951
223.1999969,0.000717089,0.460855454,0.488639593,0.827662468,0.812980592,0.341532886,0.86740917,0.460456729,0.623954833,0.001922425,0.673115492,0.130172536,0.223126054,0.282055378,0.686405897,0.650883496,0.009489857,0.017176975,0.027517959,0.003873429,0.012329926,0.023794934,0.028730046,0.025836732,0.021076133,0.015463417,0.014493248,0.039729387,1.04703033,0.404301554,0.101052888,0.010190072
222.3999939,0.000606828,0.464203894,0.494462848,0.830433667,0.823517144,0.34694308,0.875356138,0.464585781,0.625300467,0.001505754,0.680963993,0.130343005,0.224992588,0.287956119,0.694401324,0.655238569,0.008291727,0.016200475,0.027058374,0.003016798,0.013517071,0.024144802,0.028945046,0.023927901,0.019734684,0.016701,0.014924637,0.040253732,1.050045729,0.406352252,0.10059689,0.011562341
221.5999908,0.001605201,0.470497638,0.501691461,0.842729747,0.833681107,0.352117717,0.888785422,0.471686751,0.635264397,0.001910205,0.688997746,0.133412615,0.22780481,0.29521361,0.700868964,0.659936488,0.009690268,0.018121855,0.029670883,0.005138068,0.013135074,0.026467111,0.031560056,0.026855679,0.02108252,0.016710496,0.016274454,0.04170008,1.059406281,0.410870343,0.102490775,0.012243462
220.7999878,0.000766461,0.471991748,0.502207696,0.852315962,0.838181734,0.35367462,0.893290699,0.473347306,0.641593456,0.001156363,0.692872107,0.131407604,0.229843661,0.301120311,0.706074238,0.672068179,0.01077122,0.020525629,0.029260542,0.005429993,0.013316354,0.02787926,0.031001,0.025957437,0.022386853,0.018647216,0.015784757,0.043128759,1.075695157,0.415568858,0.104138464,0.01023698
219.9999847,0.000377426,0.479812175,0.510119319,0.859803379,0.85019052,0.35768044,0.904484212,0.480787695,0.646381378,-0.000466577,0.699331522,0.136061758,0.232982591,0.304811537,0.714520454,0.677401364,0.010472023,0.020494636,0.027986258,0.005810255,0.015084261,0.029064873,0.030987656,0.027465921,0.022171289,0.018798294,0.016162913,0.042990383,1.087199092,0.41944769,0.104804784,0.010996064
219.1999969,-0.000287808,0.483452171,0.513383627,0.865196705,0.859661758,0.363483161,0.910531282,0.485675544,0.654555738,-0.001786594,0.706384957,0.137001425,0.23548536,0.307874203,0.717440784,0.685058713,0.008264103,0.020505302,0.029952988,0.005276421,0.015554441,0.030920161,0.031019626,0.026802234,0.021779591,0.019811463,0.015401243,0.041794918,1.092159033,0.425032795,0.10525734,0.010500291
218.3999939,-0.0006446,0.489180088,0.519951224,0.874154568,0.872031987,0.369470209,0.917494237,0.488640338,0.66310966,0.001974741,0.708672285,0.137848362,0.237067342,0.316673249,0.726146102,0.688616037,0.010072478,0.022646645,0.030283373,0.005957194,0.015815843,0.032584973,0.031337552,0.027657533,0.024374874,0.020270653,0.017971823,0.042770777,1.107109785,0.426408291,0.106100373,0.011157888
217.5999908,-0.000434977,0.494569063,0.523547053,0.885996819,0.882906735,0.372863293,0.926119149,0.494308978,0.67019701,0.001752387,0.720198333,0.139400229,0.24140206,0.322697491,0.733296394,0.701110303,0.012187311,0.02368057,0.030793706,0.005448971,0.017197657,0.03404709,0.033221208,0.0287358,0.02385824,0.018986849,0.017563218,0.044308841,1.114276648,0.433546126,0.10869053,0.013730143
216.7999878,-0.001587271,0.496264368,0.527035058,0.895001888,0.892308354,0.37286371,0.935828924,0.499311328,0.672084272,7.28E-05,0.724310994,0.137950137,0.243973091,0.32794705,0.738021672,0.709453642,0.010911193,0.023349376,0.031758856,0.002141927,0.016498646,0.035206001,0.031239294,0.026594844,0.025824727,0.017673422,0.01622224,0.042658787,1.119616747,0.434530973,0.109252907,0.010091819
215.9999847,-0.001181329,0.501513362,0.533847392,0.904710174,0.894557595,0.380054444,0.944266021,0.504507005,0.682946086,-0.000436891,0.729835808,0.13990441,0.244713575,0.335377365,0.749438465,0.71508348,0.010659703,0.026307374,0.031640176,0.00431447,0.017380238,0.036365397,0.032403197,0.027932839,0.023370327,0.018562403,0.016600724,0.043503288,1.135518551,0.44077307,0.110412158,0.010582483
215.1999969,0.000565822,0.509976983,0.539314508,0.919935525,0.909247518,0.388087153,0.95924598,0.510667265,0.695897996,0.00236659,0.736031294,0.144392908,0.249847934,0.342371494,0.759364367,0.721622944,0.012907838,0.027997661,0.034938701,0.006111113,0.022641791,0.040470932,0.03494605,0.02991613,0.027202953,0.019896626,0.019656999,0.045405049,1.154434204,0.448625475,0.112056889,0.010251451
214.3999939,-0.000176972,0.515779674,0.54225713,0.925921738,0.921231628,0.393871933,0.965590298,0.514612675,0.702108383,0.002261972,0.746822774,0.14568384,0.253627598,0.345821977,0.76559937,0.736441076,0.01328614,0.029687401,0.034638058,0.006420271,0.020616172,0.041443586,0.034395762,0.031119337,0.026720108,0.021215282,0.019268861,0.045847539,1.157859206,0.45008266,0.11469847,0.012246924
213.5999908,-0.000962977,0.519590318,0.550529242,0.937502027,0.929052889,0.398303866,0.983337045,0.523106098,0.707253814,0.000946827,0.753036559,0.147922069,0.257565528,0.35456878,0.772043943,0.740075707,0.013242023,0.030297445,0.035432573,0.004899846,0.021502636,0.044283099,0.035038698,0.029843146,0.029087182,0.021132739,0.019062791,0.046731647,1.172500014,0.455513418,0.11683885,0.012127334
212.7999878,0.003671298,0.527115464,0.559708953,0.950362742,0.945206225,0.404629588,0.991624594,0.528454244,0.7180987,0.004008427,0.759387136,0.150514931,0.260013282,0.364157826,0.782944799,0.751722634,0.015936453,0.033480909,0.037199344,0.00923538,0.025567556,0.047836483,0.036729518,0.031155158,0.032640502,0.024987366,0.020788981,0.049497224,1.180665135,0.463988125,0.117687449,0.015523964
211.9999847,-0.000121802,0.527059674,0.560911298,0.950330854,0.952701032,0.405302703,0.997869968,0.530448318,0.721783221,0.000247126,0.762234569,0.149376079,0.260323495,0.364052296,0.78739655,0.753659427,0.011311669,0.029153811,0.035377078,0.00412358,0.021670165,0.046499021,0.035100099,0.030367536,0.028430024,0.022028783,0.018507104,0.047819085,1.195326924,0.45986101,0.114837855,0.010238411
211.1999969,-0.000616994,0.533486545,0.564840496,0.963350833,0.9581756,0.410601646,1.002520323,0.540460169,0.731009901,0.000442409,0.769541025,0.151902363,0.260980278,0.369473964,0.794581056,0.766438246,0.012558989,0.032001022,0.038928539,0.005004499,0.024737377,0.049705692,0.038471233,0.03171828,0.031012677,0.022113839,0.020824637,0.047311194,1.201449037,0.465961218,0.118237332,0.011495672
210.3999939,3.15E-05,0.540476441,0.572419047,0.97612977,0.964224219,0.416457534,1.018450856,0.542652786,0.73558265,0.001870348,0.781817854,0.153284848,0.265681952,0.37601462,0.802725554,0.769916773,0.014437716,0.035034124,0.039395537,0.004417962,0.024603505,0.050543778,0.038375761,0.035972364,0.032043688,0.023193786,0.021145349,0.048651945,1.213514805,0.47625044,0.120031938,0.012485667
