wavelength (nm),DOMBlank1,DOMSTD22,DOM11960,DOM12423,DOM12425,DOM12449,DOM12455,DOM12469,DOM12483,DOMBlank2,DOM12497,DOM12535,DOM12577,DOM13165,DOM13287,DOM13311,DOM13435,DOM12152,DOM12717,DOMBlank3,DOM12718,DOM12838,DOM12840,DOM12982,DOM12995,DOM13009,DOM13016,DOM13020,DOM13021,DOMBlank4,DOM13022,DOM13043,DOM13052,DOM13056,DOM13060,DOM13061,DOM13067,DOM13145,DOM13146,DOM13452,DOMBlank5
377.6000061,0.009461679,0.070148923,0.016233178,0.050199743,0.021357549,0.041973457,0.016639106,0.018273829,0.012681549,0.016213024,0.013874147,0.045385595,0.028948504,0.018417943,0.041454181,0.02272795,0.013635601,0.063187309,0.051467091,0.006735959,0.072785489,0.049423572,0.091915116,0.021219714,0.109702326,0.069451988,0.030604817,0.030133048,0.012136518,0.010571449,0.037566788,0.016571438,0.043749545,0.046630133,0.04209565,0.041492887,0.079379484,0.049257081,0.032431059,0.098543987,0.01725613
376.7999878,0.008359331,0.071587183,0.016456647,0.051037241,0.020539116,0.04107888,0.0149734,0.017254917,0.013607181,0.016191099,0.014416602,0.04595077,0.029197939,0.020328917,0.040190689,0.021762146,0.014220926,0.064439319,0.054228008,0.006804188,0.072513215,0.050447211,0.093267895,0.021496026,0.108113311,0.06897445,0.029641725,0.029192651,0.010611475,0.01010647,0.038666636,0.01941382,0.045217168,0.046558231,0.041314602,0.039461214,0.080408588,0.048405584,0.033528838,0.100261517,0.014286248
376,0.008225532,0.072782554,0.014717137,0.051520597,0.020517053,0.041767418,0.013460488,0.016475065,0.011569332,0.015951624,0.011513322,0.046691149,0.028746171,0.020054918,0.041049659,0.022392195,0.013616102,0.064280391,0.052945539,0.004511801,0.075117387,0.050638154,0.093570642,0.021547111,0.11077033,0.069544695,0.029218733,0.029276464,0.010739961,0.009959711,0.038768005,0.018952642,0.045417435,0.046121869,0.042053699,0.040473435,0.080045737,0.046943981,0.031086747,0.100746051,0.015407465
375.1999817,0.009595992,0.074469991,0.018347757,0.052350666,0.022982899,0.042068131,0.015963791,0.017832387,0.012625981,0.01556359,0.014641924,0.0482352,0.029708801,0.020905955,0.041665688,0.023257442,0.01573134,0.067586444,0.054138299,0.005172383,0.076092198,0.051056921,0.097536929,0.022375869,0.114013478,0.071536146,0.03117012,0.031056188,0.012704711,0.01305117,0.038699996,0.018832084,0.048246741,0.048020847,0.043931238,0.043296948,0.083303049,0.050219968,0.032413796,0.103383757,0.015397327
374.3999939,0.009278351,0.07622543,0.018275287,0.053655069,0.021672668,0.042744666,0.014839959,0.016940914,0.01324608,0.017164882,0.013497123,0.048847113,0.029053967,0.021086758,0.040593814,0.022375187,0.01553118,0.067637987,0.053702578,0.005735073,0.077932484,0.053867266,0.096284598,0.02206081,0.113127179,0.072065949,0.030013813,0.031528153,0.011350249,0.014581259,0.040441155,0.019417258,0.046383042,0.047604736,0.043688428,0.042290293,0.085253015,0.050322149,0.034464024,0.103776544,0.015885353
373.6000061,0.009495942,0.076964356,0.017499343,0.05264328,0.020590793,0.040623486,0.013037273,0.016053254,0.009368035,0.014036407,0.01327074,0.04817443,0.029440649,0.018534226,0.040767308,0.020656999,0.012989581,0.066910759,0.056092054,0.003721006,0.074290358,0.052112412,0.097646214,0.023152392,0.114376962,0.073869914,0.029027095,0.030507,0.010764108,0.011583583,0.040711384,0.018472692,0.046906807,0.045389101,0.042297482,0.042332694,0.083738253,0.047913536,0.032850552,0.104360431,0.014200251
372.7999878,0.009229113,0.075621694,0.017769953,0.055228475,0.023206074,0.042310037,0.017329264,0.018308658,0.013886388,0.016010789,0.01252651,0.048307031,0.030996524,0.021862993,0.040531829,0.021157281,0.015648624,0.068130888,0.058124769,0.004067058,0.077681787,0.05411059,0.098340362,0.023083702,0.117709473,0.074618094,0.028274288,0.030402156,0.011294479,0.011615752,0.041566886,0.018013535,0.047976151,0.048657242,0.043521315,0.040004082,0.086329244,0.050174955,0.034456234,0.105071373,0.01292896
372,0.006517959,0.078552932,0.016176401,0.052365735,0.020107513,0.042993698,0.013939578,0.015586719,0.011816961,0.014021488,0.01026974,0.049495369,0.028245807,0.019668564,0.040460248,0.02139646,0.01530706,0.070387021,0.054912198,0.003085332,0.076752305,0.052329347,0.098323673,0.022195453,0.115410171,0.071262427,0.030984402,0.029321687,0.008526775,0.011210719,0.039507512,0.021238199,0.047603175,0.04769114,0.042791002,0.039946496,0.086451501,0.047067463,0.031669691,0.105744675,0.012289528
371.1999817,0.007589533,0.076996744,0.015977487,0.052577741,0.020097047,0.04036212,0.011379506,0.014574165,0.012654417,0.013722181,0.011858592,0.04815612,0.030029098,0.019050431,0.041612182,0.019814225,0.012603703,0.06997472,0.054963164,0.00187105,0.078930244,0.051144365,0.09716852,0.022189105,0.114983656,0.074380606,0.027037602,0.030279737,0.010753388,0.007064242,0.039515365,0.019208169,0.045045387,0.04682941,0.042114135,0.040191852,0.088083535,0.048382867,0.033193152,0.104542173,0.014153126
370.3999939,0.010384549,0.080547698,0.017931543,0.057771366,0.024477726,0.048479322,0.01733635,0.022021839,0.017223135,0.018045159,0.018036254,0.051116962,0.034087293,0.024839219,0.047743317,0.02448041,0.019543692,0.07593172,0.05877088,0.004728612,0.083675541,0.055582549,0.104795493,0.025825607,0.122867048,0.078350708,0.03325586,0.03415066,0.015412696,0.015289685,0.044240505,0.020783685,0.052047946,0.052260265,0.047660891,0.046650968,0.092316359,0.05307762,0.041433107,0.113120869,0.018323321
369.6000061,0.008883337,0.079984389,0.017921185,0.053657822,0.0225391,0.044941854,0.015889462,0.015918111,0.013282937,0.015403362,0.014505775,0.050413255,0.031751588,0.02398745,0.043776199,0.022201037,0.014936399,0.070629515,0.057308149,0.005099957,0.08179684,0.055676058,0.104577743,0.022756156,0.120727621,0.075976953,0.031808041,0.030003717,0.013181634,0.01155628,0.040238168,0.015676374,0.049007274,0.050860729,0.046004236,0.043522488,0.089672714,0.053424735,0.03826303,0.111258447,0.014460544
368.7999878,0.008949527,0.081788339,0.014607655,0.055700395,0.023536585,0.045472592,0.014716521,0.018211117,0.013424898,0.01124573,0.012877787,0.053652577,0.031874336,0.018818865,0.044023931,0.023593921,0.013524976,0.073721237,0.056601658,0.002776142,0.07957314,0.055904351,0.106045477,0.021902142,0.124242172,0.07948637,0.03184481,0.032418005,0.012226768,0.010947029,0.043177992,0.020179801,0.051160965,0.049895871,0.047750916,0.042636283,0.090351924,0.052544259,0.037237052,0.112668738,0.015513099
368,0.008097024,0.083747856,0.017624572,0.056302942,0.02212231,0.047526754,0.014611349,0.016924549,0.012184543,0.014728143,0.012178952,0.053170912,0.029759806,0.02264501,0.044260655,0.025234673,0.017003255,0.07368701,0.05828407,0.004380542,0.083837211,0.055469178,0.10777919,0.025079312,0.126609206,0.07927601,0.032095693,0.034345526,0.011393643,0.010958551,0.043534391,0.020216247,0.05165749,0.053933382,0.046850543,0.047067177,0.092157938,0.052355628,0.035987578,0.113890953,0.016437478
367.1999817,0.010477087,0.086168602,0.019978801,0.059415817,0.025763441,0.050756093,0.017568232,0.019942997,0.016300658,0.020795716,0.014183481,0.05743831,0.033748381,0.024834504,0.048481639,0.026363401,0.020203367,0.077901013,0.060856968,0.005660088,0.088713139,0.058449764,0.111111216,0.026448898,0.127015844,0.081774309,0.032801915,0.03693115,0.015176225,0.011945458,0.045636632,0.023577824,0.050698981,0.05524135,0.05157429,0.048354827,0.096552409,0.056100715,0.03956243,0.115106322,0.017891645
366.3999939,0.006552436,0.084737912,0.017274607,0.057492886,0.023269376,0.047023617,0.015896523,0.018003875,0.015148776,0.016037943,0.016168932,0.056086931,0.031970568,0.022056943,0.046314809,0.025509464,0.017566049,0.077866979,0.060397621,0.004746513,0.088720731,0.058285017,0.112026103,0.025456375,0.129906118,0.084085606,0.031146452,0.031901862,0.010400139,0.012305639,0.042448167,0.023319822,0.055211809,0.052996073,0.047397103,0.047171451,0.093813688,0.056720722,0.038279627,0.113875307,0.015953183
365.6000061,0.008458248,0.085600421,0.016182177,0.056098595,0.02152456,0.046319045,0.016334953,0.016872419,0.013631167,0.014848022,0.016420085,0.055385184,0.031804811,0.020895524,0.047442578,0.023983292,0.015958339,0.077560052,0.062429681,0.007565298,0.089093924,0.057320498,0.111926071,0.025130132,0.131576106,0.082032248,0.032865543,0.034614258,0.012850882,0.011943383,0.042802084,0.020108651,0.054392044,0.054215044,0.048105743,0.044901781,0.095626444,0.055434238,0.03685078,0.116087332,0.015553636
364.7999878,0.006943783,0.088766426,0.018590312,0.060286138,0.024084793,0.04812159,0.018095568,0.016455652,0.014651268,0.01524708,0.015181184,0.057078261,0.035304826,0.023310099,0.050364736,0.024558799,0.016905118,0.080861792,0.064261116,0.005498936,0.08969871,0.061544862,0.115569577,0.02610635,0.13311325,0.08501938,0.035689753,0.037203517,0.014038919,0.014426236,0.045063049,0.020657787,0.057171974,0.055609588,0.049846571,0.047641885,0.096114255,0.057473857,0.040752836,0.119745366,0.016999487
364,0.009097029,0.087661088,0.017779203,0.060396697,0.022823539,0.049151931,0.017741989,0.019886898,0.012501625,0.017551655,0.01642729,0.058667906,0.036336828,0.023485322,0.048240349,0.026399683,0.017103946,0.081871718,0.063011631,0.005437569,0.091943845,0.061175223,0.117598526,0.028365137,0.132887512,0.087634899,0.036839113,0.036565285,0.012702659,0.013412189,0.046126161,0.021262826,0.056048319,0.055204839,0.048082031,0.047997139,0.101153158,0.059436031,0.036015112,0.121773541,0.017665198
363.1999817,0.007292229,0.084172256,0.016086482,0.059664734,0.023571402,0.048656695,0.012438942,0.016211465,0.011541738,0.01527424,0.011778791,0.055703219,0.032929096,0.020678772,0.047108144,0.024088487,0.013667816,0.080367282,0.06286528,0.002140912,0.089112356,0.058697626,0.115436614,0.02548451,0.135031208,0.086196952,0.03173162,0.033415265,0.007707509,0.012706604,0.045519359,0.019596713,0.053059395,0.054967541,0.050648335,0.04431076,0.100912012,0.057841185,0.03640759,0.122179039,0.012460119
362.3999939,0.011045131,0.094534457,0.019911071,0.062748015,0.024103509,0.054071508,0.022438886,0.021424063,0.015172901,0.018529471,0.019256007,0.062368598,0.033121906,0.02578396,0.051877353,0.02694279,0.015019354,0.082457386,0.06445127,0.00522001,0.093965709,0.064012825,0.119211175,0.027515395,0.138520181,0.08935301,0.036170918,0.04023033,0.01151,0.015609098,0.04691286,0.022360906,0.062181119,0.056083661,0.052861564,0.050361216,0.100624859,0.059786394,0.038201295,0.124265634,0.015390381
361.6000061,0.009154104,0.090689525,0.016111625,0.058786768,0.021878619,0.04857583,0.015868627,0.016175998,0.013445082,0.014650491,0.013250964,0.059247024,0.031099733,0.022163961,0.051355489,0.025719,0.015351869,0.084294222,0.067685872,0.004700114,0.092681542,0.062007483,0.117230646,0.024970751,0.137586147,0.087896124,0.034687907,0.037875507,0.007278883,0.009760446,0.043587506,0.023090037,0.058410645,0.05213185,0.050814517,0.046627421,0.09992148,0.058213379,0.037897259,0.1243812,0.01751403
360.7999878,0.008285923,0.092970543,0.017598558,0.060879514,0.020925865,0.048162427,0.013524361,0.018041436,0.008719347,0.011739855,0.011595945,0.057613023,0.033008996,0.019935435,0.05075423,0.023419693,0.013192521,0.084884085,0.068639755,0.00122964,0.090917684,0.058355536,0.116533317,0.024293616,0.137584224,0.0848573,0.033971056,0.035496388,0.009149134,0.006725285,0.042417485,0.02245325,0.054084819,0.054440103,0.052366521,0.045044899,0.10124214,0.05772524,0.035341807,0.123109937,0.012582785
360,0.004918722,0.089359529,0.012003787,0.059205133,0.021446526,0.04728071,0.012106945,0.014109696,0.006071158,0.009756448,0.003694115,0.055237882,0.02766672,0.015449281,0.04954559,0.019020978,0.009400412,0.080049627,0.06457521,-0.0034685,0.086425602,0.054985259,0.114127696,0.021810893,0.136419341,0.079824209,0.029780265,0.029769121,0.002607774,0.00131695,0.038017802,0.014376063,0.053308822,0.049854759,0.043572765,0.043224912,0.098174982,0.050791852,0.035915617,0.117011517,0.011001002
359.1999817,0.002458658,0.09324678,0.00859291,0.056097563,0.017026084,0.051732399,0.008859321,0.012921012,0.006287962,0.004121933,0.004470554,0.054357454,0.026197324,0.013265642,0.044363309,0.01777594,0.007982343,0.077481456,0.060748942,-0.002897514,0.086579196,0.056038067,0.11198958,0.018154109,0.134140283,0.07902097,0.024719922,0.028898783,-0.002086566,-0.001076556,0.036233664,0.014183749,0.052041817,0.049751233,0.04403118,0.041024394,0.094793849,0.051011391,0.029243568,0.116789594,0.006127049
358.3999939,0.010011283,0.094358079,0.012730007,0.062862106,0.017101495,0.047969937,0.010146454,0.010145235,0.007588531,0.003409066,0.008527752,0.053575464,0.025365502,0.015441261,0.041723814,0.019899853,0.011230057,0.081186436,0.06360092,-0.003791794,0.091136187,0.054068342,0.11502292,0.016682923,0.13745667,0.080850504,0.02741069,0.033289731,0.000853963,-0.002296062,0.037055742,0.014197576,0.05504173,0.049319483,0.045894489,0.042691629,0.093604587,0.053454068,0.025884043,0.116308563,0.004086185
357.6000061,0.013185716,0.096945696,0.0168806,0.064152874,0.023845688,0.050409708,0.00951957,0.017595485,0.005886946,0.008194932,0.008141333,0.056934368,0.029609524,0.018871013,0.045319501,0.018063158,0.009666842,0.081682041,0.063743174,-0.005522712,0.090380073,0.056514762,0.118196622,0.020907693,0.139697686,0.086250365,0.029083971,0.032118019,0.002384627,0.003193564,0.038185947,0.013175763,0.060047563,0.049481966,0.050202794,0.045066036,0.099951684,0.053301975,0.031392284,0.123478741,0.008710104
356.7999878,0.007907443,0.098258235,0.017735923,0.064255029,0.024483122,0.046687718,0.008045547,0.012334852,0.00462693,0.010395473,0.005454738,0.054358479,0.0243953,0.017215999,0.042852595,0.019844763,0.0080716,0.08414904,0.064880513,-0.004054431,0.090940215,0.056823298,0.116790615,0.021601519,0.139497772,0.081241772,0.027418161,0.031692717,0.000715456,0.002438587,0.035173018,0.016850002,0.051653937,0.051365394,0.04455303,0.040005986,0.098109052,0.046486143,0.02877192,0.119576275,0.003678111
356,0.007972771,0.092867307,0.016408013,0.065452568,0.016354816,0.046358157,0.006554591,0.014158796,0.008433992,0.003654877,0.004862672,0.05654861,0.028680876,0.012957735,0.043676175,0.016764706,0.007134891,0.081241116,0.068048291,-0.001974229,0.089630291,0.059507631,0.119001471,0.018450921,0.142370582,0.085386664,0.027606415,0.029881634,0.002137739,0.001580389,0.03884811,0.012504636,0.050540868,0.052885044,0.044221703,0.043633897,0.101419799,0.055285476,0.033139229,0.1228351,0.007940106
355.1999817,0.003616087,0.103522085,0.018070985,0.068796985,0.023657827,0.054928236,0.012926719,0.016341215,0.015174107,0.011162377,0.009716315,0.053976879,0.032226875,0.019219154,0.050016657,0.023130195,0.011031562,0.095280729,0.067932248,-0.001084458,0.095299914,0.062109523,0.127820551,0.02415107,0.148138836,0.094718054,0.035814349,0.037651021,0.007760475,0.006409946,0.045349129,0.02161066,0.055532333,0.056313701,0.048527863,0.04947013,0.106365345,0.0552136,0.034903996,0.128333718,0.008788021
354.3999939,0.007832846,0.103205815,0.012997609,0.065288275,0.021840237,0.049816929,0.011100497,0.019286884,0.011407276,0.011706824,0.014344143,0.059472512,0.025263755,0.021257553,0.049441904,0.026885532,0.014106086,0.08822681,0.065555036,-0.001867741,0.09908703,0.061446205,0.119716995,0.027606471,0.152447745,0.093274474,0.033920925,0.040160164,0.002290388,0.006692371,0.046799913,0.02133403,0.063551806,0.057279795,0.060554869,0.048009891,0.105766535,0.062365487,0.036840834,0.131778583,0.015933659
353.6000061,0.01128457,0.105513081,0.020736439,0.074852906,0.033226654,0.057451192,0.016368739,0.023813283,0.016118772,0.015987638,0.013308961,0.066046029,0.038704157,0.022041909,0.059112404,0.02963233,0.012730327,0.094500475,0.07364364,0.006885814,0.103903092,0.064517997,0.13514398,0.02921732,0.156822026,0.097162083,0.034416638,0.0419732,0.017441887,0.008289247,0.051410265,0.023230759,0.064452112,0.059281085,0.057821043,0.056640908,0.118654952,0.066259034,0.036707122,0.14029552,0.017804474
352.7999878,0.003131662,0.098699205,0.013156579,0.066443428,0.026397537,0.046400841,0.008203399,0.010066703,0.004315542,0.015274642,0.01663881,0.063383617,0.029733581,0.018361367,0.045148775,0.026489066,0.011928509,0.0871007,0.063325599,-0.009011201,0.102286108,0.060487174,0.132141665,0.026669789,0.161362782,0.093220502,0.031685118,0.037466235,0.002864728,0.005638924,0.047488403,0.018437119,0.058861107,0.063531578,0.052950308,0.04960255,0.109106191,0.065037705,0.035550103,0.138009429,0.006643136
352,0.008073104,0.101309568,0.021299284,0.073218241,0.031304639,0.058051828,0.01428261,0.020558657,0.012485054,0.01524783,0.013791597,0.065430358,0.035861552,0.020753572,0.053822756,0.021978024,0.01388695,0.093928143,0.070262872,-0.002981076,0.096923694,0.062431715,0.128886357,0.027140535,0.155722961,0.098758571,0.036463417,0.0387339,0.009508166,0.010959932,0.055346604,0.014694564,0.06507238,0.063879326,0.056824889,0.05026751,0.109893918,0.061319903,0.038423579,0.137915716,0.00786914
351.1999817,0.009448028,0.106310055,0.024636846,0.069004305,0.025160525,0.059417065,0.016872177,0.016254999,0.015574994,0.005043046,0.013324202,0.0642616,0.035335798,0.021160541,0.060099851,0.026389752,0.016082909,0.095394865,0.073309071,0.002894277,0.103679448,0.06890063,0.139376506,0.0290168,0.16477786,0.101751715,0.039962873,0.037318818,0.012868107,0.008060472,0.054021582,0.023927299,0.071436018,0.062975273,0.05978886,0.050408196,0.112734005,0.061196681,0.039451491,0.134320036,0.018104069
350.3999939,0.014379916,0.109132983,0.027325306,0.073712893,0.031221241,0.067143284,0.018442035,0.02007075,0.017765045,0.016636468,0.016790105,0.079566889,0.041491546,0.028160755,0.062725641,0.033245768,0.020774318,0.10487771,0.089827843,0.009806116,0.114097193,0.06764546,0.147132248,0.037247851,0.166715801,0.104069047,0.038046114,0.048692714,0.01424853,0.01225981,0.05546803,0.029627535,0.073967263,0.073804498,0.066274472,0.066261053,0.125700042,0.077168718,0.048821911,0.146807015,0.011943595
349.6000061,0.008621189,0.116664924,0.015835522,0.081773214,0.028469713,0.067093976,0.011381073,0.025359437,0.009449589,0.01852523,0.010857522,0.071785852,0.043766208,0.027071487,0.056670196,0.027423428,0.015428654,0.10898494,0.078087598,-0.00016362,0.113032304,0.07817018,0.12589477,0.030763863,0.168172762,0.103419229,0.04231289,0.049593698,0.010520341,0.01252992,0.052623179,0.030390605,0.070147522,0.07130333,0.068572089,0.059791058,0.114913359,0.060791578,0.045734722,0.143782005,0.018016718
348.7999878,0.002340641,0.105328955,0.012936453,0.071154498,0.02260345,0.058525201,0.016833991,0.022636201,0.019851699,0.01928683,0.023191957,0.07905072,0.051363762,0.034825262,0.071976639,0.045053717,0.033666048,0.11404451,0.092725605,0.022392003,0.125357807,0.087512337,0.152906135,0.04843545,0.187504858,0.12125437,0.060884308,0.058980022,0.030251622,0.025341792,0.067614511,0.040502731,0.083573639,0.078600146,0.072665922,0.070362821,0.130798459,0.079473905,0.052412901,0.158905551,0.027978335
