wavelength (nm),DOMBlank1,DOMSTD8,DOM12503,DOM12508,DOM12809,DOM12810,DOM12816,DOM12438,DOM12539,DOMBlank2,DOM12540,DOM13194,DOM13234,DOM11565,DOM11773,DOM11783,DOM11846,DOM11985,DOM12192,DOMBlank3,DOM12234,DOM12543,DOM12761,DOM12813,DOM12818,DOM12820,DOM12821,DOM12849,DOMBlank4
851.2000122,0.000634722,0.003387256,0.002322475,0.000988207,0.000403491,0.002821683,0.000899977,-0.000295672,0.000378126,0.000836248,0.000675372,-7.05E-05,0.003536978,0.001380386,0.00180762,0.001035845,-0.000259662,-0.001037822,-0.000269131,0.002329502,-0.000403375,0.004678082,0.001471389,-0.002296268,0.002211182,-0.000255989,0.003043178,0.000832073,0.002229108
850.4000244,0.005024505,0.005216316,0.003715053,0.004877332,0.004559015,0.005057843,0.002712189,-4.73E-05,0.003276471,0.002236186,0.002816368,0.004607622,0.003814459,0.004053628,0.005093776,0.003701294,0.003379612,0.002469176,0.001857116,0.004383,0.00077883,0.003448621,0.002441086,0.002304857,0.003587532,0.006809342,0.005453978,0.006173967,0.002129518
849.5999756,0.002734356,0.005049829,0.002872701,0.0025715,0.001088055,0.005343216,0.006227901,0.00025816,0.002951377,0.004815582,0.004974386,0.002337544,0.003909186,0.004052217,0.002404045,0.003877033,0.004872489,0.002784114,0.004606314,0.003853606,0.003162638,0.003370377,0.002668118,0.00168466,0.004276693,0.002090266,0.004570839,0.002535488,0.002715732
848.7999878,9.69E-05,0.002531296,0.003159718,0.001374647,0.001945488,0.000688854,0.003452404,0.000885711,0.000130588,0.001053619,0.001350861,0.000990776,0.00298333,0.001172793,0.001230704,0.00237229,0.001648904,0.002146635,0.000520749,0.002260281,0.001167576,0.00317067,0.002500365,0.000689424,-0.000303226,0.001796833,0.002141225,0.001816354,0.001976328
848,0.00157379,0.005242097,0.00445447,0.003442045,0.005581419,0.003130306,0.00530679,0.003839843,0.003697717,0.000559912,0.00440405,0.005475657,0.004389459,0.002364325,0.00461207,0.005822979,0.002192891,0.003863191,0.00238926,0.005672519,0.0019393,0.005558476,0.002777288,0.00269992,0.004919534,0.004829114,0.00420473,0.002725552,0.004965457
847.2000122,0.001184759,0.00416887,0.002747772,0.003240636,0.003034003,0.001861925,-0.000221527,0.001256067,-0.00022634,0.00232526,0.000848594,-0.000281186,0.001494454,0.002287031,0.00235355,0.000757462,-0.000808546,0.001085849,-0.000285946,0.003620394,0.002276492,-0.00011466,0.00116646,0.000462259,0.001719718,0.002095052,0.000830957,-0.000800433,0.002158316
846.4000244,0.001121221,0.002451317,0.002727584,0.001440273,0.001734921,0.000578833,0.001700331,0.002022695,0.000509476,0.003168531,0.003064581,0.001031901,0.001184733,0.002501146,0.000185901,0.002912389,0.002617384,-0.000889772,0.002300771,0.001992607,0.002140886,0.002217972,0.002590639,0.000684032,0.001278966,0.00181768,0.002623634,0.002731569,0.002330231
845.5999756,0.003345907,0.004277399,0.004725838,0.003750901,0.00480095,0.005479877,0.00240001,0.004200574,0.003197815,0.003958425,0.004551403,0.003365864,0.005443466,0.004549886,0.002832939,0.0017337,0.004247284,0.003233282,0.002003347,0.002621082,0.003369072,0.003348516,0.001684686,0.003112447,0.002628166,0.006239534,0.002507134,0.006030367,0.003657175
844.7999878,0.003483012,0.003880403,0.004875421,0.002925158,0.002608191,0.005448159,0.00418416,0.003012993,0.001658285,0.005075992,0.002260307,0.004876573,0.005901509,0.002217192,0.005889806,0.003218573,0.004487581,0.002670931,0.002544862,0.001793246,0.003266378,0.004053654,0.00332483,0.003753538,0.004442178,0.003682628,0.004252173,0.00272998,0.002033931
844,0.000787621,0.001635315,0.00141799,0.000965376,0.00079509,0.000877825,0.001249759,0.001191404,-0.000123562,0.001927365,0.002173717,0.004662095,0.00272339,0.000369187,0.002992792,0.001944032,0.000728187,4.17E-05,0.000702336,0.002796775,-5.29E-05,0.004190694,-0.001908618,0.001345201,-0.000325472,0.0041102,0.00183793,0.001884933,0.002536972
843.2000122,0.004428109,0.004313869,0.004223105,0.002663299,0.003844805,0.003566287,0.002566734,0.005081754,0.001188055,0.003498695,0.002377079,0.002762282,0.002027325,0.000770298,0.001577635,0.002189223,0.001156674,0.001131654,0.000914167,0.00254658,0.004926419,0.001752075,0.002725578,0.00175995,0.002506692,0.003193304,-0.000170348,0.000952898,0.002508358
842.4000244,0.000197218,0.003145898,0.002564756,-0.000360752,0.003191061,0.005068292,0.001058628,0.001037453,0.000919692,0.001080555,0.001677618,0.003026234,0.002950152,0.001159192,0.001683075,0.001989018,0.00082769,0.001107389,0.001810974,0.001050947,0.001823035,0.001950272,0.001430664,0.000299993,0.001139077,0.004557341,0.00040774,0.001025492,0.003217269
841.5999756,0.001024791,0.002356153,0.000710789,0.001312121,-0.000202899,0.001832965,0.001065634,4.37E-05,0.000344886,-0.000365356,0.000877385,0.001783005,9.50E-06,-0.001204356,-0.001058894,-0.001538574,-0.001450709,0.000958501,-0.000282117,0.000822477,0.001661689,-0.000424581,0.001552461,-0.001492554,-0.000641343,0.000618079,0.002467249,0.000701403,0.002191278
840.7999878,0.00114079,0.001376361,0.001884855,0.00102819,0.000775485,0.002462693,0.002746965,-0.000949339,-0.001681864,0.000690021,0.001803305,0.001600186,0.002512316,0.000429298,-0.001242766,0.001786332,0.000246064,0.001910647,0.000131469,0.000508102,0.000300925,0.000579611,-0.001477127,0.000105239,0.001851786,0.003869799,0.002320029,0.000714289,-0.000175937
840,0.002521428,0.004458759,0.003908036,0.004330785,0.002319821,0.003522416,0.000834588,0.000775615,0.004203345,0.002000148,0.005357655,0.006117309,0.005052264,0.000534926,0.002195675,0.002856337,0.00297989,0.003424956,0.005079842,0.003125014,0.004690564,0.004257401,0.002487738,0.001917771,0.004759467,0.003864784,0.002459491,0.005244927,0.002654132
839.2000122,0.00097181,0.004354499,0.002340849,0.00366498,0.002577385,0.005465984,0.002210297,0.002846853,0.002697784,0.003124518,0.004903014,0.001589508,0.003558013,0.002253984,0.003369542,0.003760614,0.003334769,0.004416681,-0.000624386,0.00371923,0.003671298,0.00423215,0.00212853,0.00375816,0.004905448,0.003502113,0.003501513,0.002251251,0.002659757
838.4000244,-5.69E-05,-8.90E-05,-0.000519221,0.000821258,0.000426992,-0.001044433,0.000155447,0.000389137,-0.001885834,0.00323808,0.001299476,0.000630133,0.001307707,0.000921612,0.000564759,-0.000865954,-0.001494515,-0.000470404,-0.001438944,0.001158673,-9.14E-05,0.000116088,-0.000442632,0.000449535,0.000826756,0.000970487,0.000151252,0.000482498,1.70E-05
837.5999756,0.00384141,0.002846748,0.002029873,0.003319039,0.004180527,0.003237063,0.003433148,0.002751419,0.001778664,0.003741867,0.005929508,0.003966392,0.003358011,0.002184878,0.003492719,0.002355997,0.003750797,0.000170803,0.00094745,0.003786152,0.003774584,0.003146602,0.002158524,0.002229108,0.004688052,0.003443037,0.002073594,0.00501534,0.003414232
836.7999878,-0.000583854,0.002816316,0.000826367,0.00217083,0.001731647,0.002661971,0.000943895,0.001323883,0.000376416,0.003910518,0.001196647,-0.000150268,-0.001274513,0.001923075,0.000560404,0.001538121,0.000913207,-0.000586594,-0.000425409,0.002123275,0.003138285,0.001762445,0.003134869,0.003740979,0.002590275,0.000605377,0.001394695,0.002714299,0.002926696
836,-0.002310791,0.002376532,0.002107278,-0.000727407,1.65E-05,0.004148877,0.002364768,0.001564723,-0.000396961,-0.000725185,9.94E-05,0.001061741,-0.00175478,-0.00020709,0.000163527,0.000307168,-0.000305606,0.002157562,-4.18E-05,-0.000676546,0.001596263,-0.001726317,0.000884881,-0.001054504,0.000448084,0.003136721,0.002019132,0.002346965,0.00185657
835.2000122,-0.000983794,0.002265823,0.001820098,0.00272662,0.002022851,0.004838773,0.001371271,0.001619647,0.000434377,0.000293905,0.000698162,0.001435832,0.000811817,0.001519963,0.000284243,0.001860755,0.001531704,0.002519397,-0.000639017,0.002488858,0.000372244,0.003180083,0.001371375,0.001457675,0.000382634,0.000959072,0.001880721,0.002977231,0.002429164
834.4000244,-0.002905382,0.002787422,0.00151695,0.001717639,-0.000322368,0.002693513,0.001045938,-0.001675882,-0.000558881,0.000393386,0.001366649,0.001198152,0.000399345,0.001338735,-0.000256454,0.001154961,-0.000747771,0.00023674,0.001150705,0.000130977,0.000691265,-0.000319212,0.001295296,0.000751732,-0.000198862,0.000588165,0.001331724,0.003145247,0.000631611
833.5999756,0.002907985,0.00412716,0.004678291,0.002580249,0.003556474,0.004864635,0.003197242,0.000948487,0.002935088,0.004192838,0.005488554,0.002958101,0.00293196,0.002595457,0.001274033,0.005028041,0.004204155,0.001301034,0.001239842,0.002439447,0.004245533,0.005126359,0.003121728,0.003872332,0.005237276,0.004622875,0.004562913,0.005274167,0.004092561
832.7999878,0.001713065,0.001604473,0.001120754,0.001677124,0.001240309,0.001667302,0.001065504,0.000505899,-0.000531683,-0.001770455,0.003175806,0.001387242,0.001336606,-0.000595176,0.001452714,0.001477207,0.000438523,0.002374945,0.001368519,0.001710076,0.001224656,0.001174999,0.002632072,0.002685074,0.003085567,0.003311058,0.00021457,0.002833694,0.00126209
832,0.002017312,-0.000102548,0.002385746,0.003822633,0.003133461,0.002493544,0.00058985,0.00140433,0.001215856,0.000936191,0.001315081,-0.000792578,0.001352445,0.000599052,-0.000923509,0.001391449,0.002330075,0.000131624,0.001843233,0.003806833,0.002320133,0.001881657,0.000454666,0.002430231,0.001746435,0.001553006,0.000764334,0.002517367,0.004056188
831.2000122,-0.000459233,0.002846045,0.003912921,0.003336308,0.00137044,0.003510725,0.001731049,0.00141799,0.0008716,0.00287945,0.003032882,0.002831115,0.003229344,0.002634442,0.001682426,0.002316568,0.000976428,0.003871078,0.003178232,0.003191531,0.002466859,0.001291506,0.002431194,0.002438275,0.001272241,0.003357803,0.002796411,0.003083508,0.001275954
830.4000244,0.000909212,0.00430898,0.003744034,0.003252633,0.001295037,0.004010517,0.002395325,0.002092373,0.003461302,0.003917649,0.004377666,0.002720576,0.003398683,0.003816835,0.002106966,0.002837551,0.003581112,0.001070902,0.002681453,0.002062357,0.003665319,0.001752309,0.000908408,0.001328816,0.002692158,0.004406169,0.002203741,0.003187254,0.00341011
829.5999756,0.000801703,0.006064464,0.004753395,0.004572043,0.002247713,0.004647495,0.005848953,0.001917173,0.001437702,0.005651197,0.004683472,0.006398309,0.004243964,0.002757359,0.003721006,0.004231705,0.004086211,0.004210794,0.003260979,0.00444427,0.004601553,0.004358683,0.004165865,0.003921567,0.004216727,0.006630389,0.003538466,0.00531646,0.003463128
828.7999878,0.000103297,0.002673874,0.002661346,0.002772234,0.002548559,0.002167057,0.003631801,0.003157736,-0.001340324,0.001099707,0.001163501,0.001998978,0.00068048,0.000595112,0.001868086,0.001150731,0.002079758,0.001255392,0.002891385,0.001591846,0.003167645,0.001198204,0.001504117,0.001349537,0.001816718,0.00310293,0.001505442,0.003222329,0.001236831
828,0.001768709,0.002403316,0.006241215,0.005239503,0.002862513,0.003543477,0.004651629,0.002407272,0.001432872,0.003088826,0.00275689,0.003350212,0.004000537,0.000441217,0.002313211,0.002006103,0.001708517,0.002858109,0.002876975,0.003302685,0.003714531,0.004384177,0.003850472,0.001711505,0.004399892,0.004788675,0.000773151,0.003490109,0.001719224
827.2000122,0.001524587,0.00451698,0.00464459,0.001184162,0.003718656,0.005602029,0.002387074,0.004310732,0.004940609,0.003957432,0.00469059,0.003210176,0.002644339,0.001576959,0.001923179,0.003545382,0.003243349,0.003900958,0.002298169,0.004093319,0.003478523,0.002933915,0.004896678,0.003119173,0.003763983,0.004035181,0.004425284,0.004348956,0.002782889
826.4000244,0.002782472,0.008134,0.004537592,0.002931074,0.003189262,0.003567435,0.004290104,0.003482203,0.003036296,0.003486665,0.006206999,0.004194954,0.007038616,0.003276419,0.006296813,0.003111091,0.004674602,0.004685461,0.003182299,0.004408156,0.005818965,0.004389642,0.004899584,0.004035077,0.006077275,0.006084283,0.005964962,0.006489791,0.003677067
825.5999756,0.001337541,0.003692209,0.001890003,0.001939846,0.00330078,0.001781419,0.003193095,0.000715326,0.003150696,0.00367819,0.003566678,0.00137392,0.002943871,0.00017751,-0.000472731,0.002172807,0.002295358,0.002124758,0.00344836,0.003941837,0.003668087,0.002968474,0.001950871,0.001453364,0.00125869,0.003250573,0.001243944,0.004365926,0.001576102
824.7999878,-0.000959877,0.002080252,0.003227779,-0.000492693,0.002080668,0.001252511,0.002835727,0.000594671,0.001932435,0.001384515,0.001655556,0.001145202,0.0008999,-0.000903154,-0.001394669,0.000882728,0.000699562,0.002635953,0.004000615,0.001248591,0.001162203,0.00118385,0.002549757,0.001851422,0.002633088,0.001950689,0.001696485,0.001926195,0.00134089
824,0.001570932,0.005108234,0.004451489,0.004274393,0.002309958,0.005739926,0.005564271,0.003326917,0.00316123,0.004158442,0.002582697,0.00335402,0.004534845,0.002527313,0.002388583,0.002408418,0.00348309,0.003918746,0.001878434,0.005424778,0.005153653,0.002419116,0.003804509,0.003987762,0.005298064,0.004957733,0.002483807,0.005313629,0.002722869
823.2000122,0.000954636,0.001857324,0.002737092,0.001226317,0.001568412,-0.000256868,0.002157536,-0.000277771,-0.001452721,0.001074145,0.001415731,0.000354731,0.002036375,0.001287404,-2.80E-06,0.001349901,0.001612554,0.001014828,0.002746704,0.000251529,0.003164881,0.000646543,0.002383065,-4.93E-05,0.001243269,0.002752122,0.000694402,0.00181074,-0.000151355
822.4000244,-0.000235291,0.003466599,0.00373876,0.002492164,0.003338316,0.002028937,0.001947568,0.002783879,0.001513157,-0.00042784,0.003297624,0.000740607,0.001548045,0.000279115,0.002152541,0.000257357,-0.000343474,0.001945462,0.001970321,0.003567592,0.004069618,0.003200918,0.001260714,0.002318806,0.002418856,0.003350264,0.001361378,0.002745506,0.004677951
821.5999756,-0.000299035,0.002012215,0.000767809,0.002122573,0.002060823,0.002687548,0.001441286,0.001788827,-0.001436158,0.001358729,0.001960284,0.002585249,0.003919634,0.000721342,-0.000477385,0.000203304,0.000843381,0.002940691,0.001126386,0.002494039,0.000563515,-8.26E-05,0.00198985,0.002802299,0.000324472,0.002829056,0.001696614,0.002887007,0.001936959
820.7999878,0.002124472,0.004676172,0.005329536,0.003550288,0.005141866,0.0049393,0.003588837,0.001550435,0.002695284,0.003926713,0.004313791,0.002238189,0.006173652,0.003133174,0.002904467,0.002854826,0.004628526,0.001565788,0.001455935,0.004300379,0.005346491,0.00305543,0.004187845,0.002896232,0.003823077,0.003958895,0.005405277,0.006060133,0.005203715
820,0.001902093,0.005259704,0.004856416,0.005229337,0.002886069,0.004809352,0.002165522,0.003246582,0.001571945,0.002909392,0.004509525,0.004701946,0.004726911,0.00145139,0.004082945,0.00364039,0.003499086,0.004109207,0.002531661,0.00431183,0.005161564,0.002958622,0.00293759,0.00265684,0.004553732,0.006383309,0.003670227,0.005263084,0.005049672
819.2000122,-0.000730715,0.006319033,0.004256068,0.003444315,0.003441158,0.005060331,0.004656208,0.004172033,0.002899984,0.002910148,0.005822245,0.005045167,0.001699031,0.001489311,0.002163987,0.004607753,0.002764002,0.00340724,0.002863763,0.002871737,0.00594402,0.003171921,0.004085558,0.003431635,0.00355222,0.004620573,0.003819133,0.004347047,0.003027407
818.4000244,0.001373141,0.004571415,0.003497651,0.004178828,0.001050454,0.004309738,0.002949552,0.002622983,0.001554799,0.003049721,0.002757202,0.00373547,0.002698097,0.001387683,0.001461961,0.004740441,0.002561579,0.002837863,0.002403862,0.004030844,0.0032307,0.001797587,0.003165142,0.001451909,0.003322978,0.003036218,0.000979671,0.004032333,0.003672185
817.5999756,0.002918357,0.003256806,0.004023554,0.00357918,0.001135937,0.004679783,0.003771973,0.002004361,0.000339213,0.002583843,0.003658584,0.00368918,0.001626558,0.000982603,0.002790497,0.003019613,0.00271383,0.002696873,0.003713278,0.002650563,0.004197333,0.002032812,0.003529332,0.002697342,0.002479563,0.001726371,0.003275219,0.003109135,0.00353784
816.7999878,0.000404009,0.000911754,0.002283778,0.001460116,0.002006338,0.002453946,-0.000942313,0.003019066,-6.13E-05,0.002095313,0.003728995,0.001453364,0.001265621,0.000252954,-7.34E-05,0.000771725,0.001379192,0.000456454,-0.000705544,0.002528198,0.003649813,0.000451401,0.001879915,0.001700643,0.002008392,0.001854204,0.001332867,0.003983895,0.003838249
816,0.001129163,0.00092955,0.001751347,0.003109031,0.004229274,0.00438538,0.003388404,0.002275113,0.001751685,0.00133484,0.005566368,0.003207985,0.002078354,0.001091169,0.002268113,0.002387568,0.001789997,0.003672655,0.001845261,0.002437833,0.004372123,0.002030497,0.002784947,0.000993604,0.002599728,0.004768156,0.002521246,0.004304745,0.004270289
815.2000122,5.04E-05,0.002073932,0.002899984,0.001568906,0.001195531,0.001865097,0.002489977,0.000447359,0.0022595,0.002712449,0.003389682,0.001376855,0.000774292,0.001459415,0.002685438,0.002672571,0.003232186,0.003185142,-0.000290706,0.00320264,0.004880656,0.001599381,0.004078032,0.000994304,0.00133954,0.002117865,0.002506562,0.002544601,0.00134385
814.4000244,0.000782098,0.003435627,0.004507799,0.004017859,0.001708699,0.003400144,0.003032048,0.000305847,0.00061515,0.004202927,0.003414258,0.00128678,0.004233927,0.00208959,0.00232271,0.002493856,0.001411316,0.00116825,0.002841068,0.001316431,0.004115557,0.001957839,0.005249407,0.00121178,0.002687756,0.002067299,0.003008952,0.003129707,0.001802006
813.5999756,0.000604884,0.004343858,0.002642229,0.000598896,0.000897409,0.004365507,0.001341617,-4.06E-05,0.000891677,0.001645371,0.002131131,0.000390925,0.002267983,0.000731454,0.00106226,0.003937448,0.003095709,0.001275798,0.002011461,0.00210772,0.002641812,0.003157189,0.003561041,0.002393112,0.003484395,0.001816562,0.002716617,0.002362633,0.00324786
812.7999878,-0.000876649,0.001354133,0.002207123,-0.000379995,0.001004138,0.001114837,0.000332943,0.000916086,-0.000989838,0.00100009,0.001024921,0.001114837,0.001893851,0.000846312,0.001070383,0.001520898,0.000926592,0.001624973,0.00045635,0.000717686,0.003078319,0.001186654,0.002008808,0.001535939,0.002654184,0.001085901,0.001622115,0.001526847,0.003001185
812,0.001894501,0.003171269,0.003768578,0.003145794,0.000917254,0.001620582,0.003756097,0.002246203,0.001658701,0.002954582,0.004107482,0.002218571,0.002412322,0.003342751,0.002658872,0.001805437,0.001998068,0.001472298,0.002013437,0.002750794,0.00383966,0.002388609,0.003362524,0.003080092,0.002870356,0.0019419,0.003592935,0.002709141,0.004094312
811.2000122,-0.001312246,0.003550654,-8.86E-05,-0.001211739,-0.000817847,0.000352296,0.000214751,0.000613853,6.55E-05,0.000753754,0.001154261,-0.000650906,0.000647321,0.000253731,-0.000188098,-0.001251387,0.000346,0.000788633,0.001921593,0.00089274,0.000781657,0.000964624,0.000899329,0.000535626,0.002309307,0.000443601,0.000737237,0.003950458,0.000339446
810.4000244,0.00179231,0.004295568,0.004851076,0.004130296,0.003283983,0.004742665,0.00357798,0.003046802,0.004547689,0.003744765,0.002735268,0.004217851,0.005135946,0.002662518,0.002442023,0.003933818,0.004585097,0.002058794,0.003809549,0.003583121,0.004674445,0.004178488,0.005681698,0.003903074,0.005423651,0.005285617,0.004452404,0.005138984,0.005248856
809.5999756,-0.001158404,0.003515552,0.003509759,0.002906942,0.002646579,0.003740927,0.001511313,0.001610657,0.001361715,0.004507773,0.003653937,0.001143126,0.003811638,0.002454311,0.001975886,0.002101373,0.001255263,0.002910617,0.001482194,0.002176241,0.002881769,0.002840573,0.004345661,0.002264392,0.002892271,0.002777705,0.002068964,0.00465728,0.002885939
808.7999878,0.001907006,0.002541998,0.001669952,0.001876354,0.000994719,0.001906071,0.001838866,0.000761948,-0.000304571,0.002787761,0.001772348,0.003074279,0.002026544,0.00051808,0.001178763,0.0023675,0.002221095,0.001439624,0.00299592,0.002586968,0.003015599,0.003036244,0.004210559,0.001677774,0.001615412,0.00246967,0.003075738,0.00480909,0.00300804
808,-0.001589334,0.002578426,0.003298537,0.001194051,0.001246202,0.002985311,0.00137218,-0.000146283,-0.001428418,0.001921541,0.000589357,0.001354211,0.002506822,0.000449743,-0.001007503,0.001662572,0.002376142,0.003759152,0.001351718,0.002912962,0.004004142,0.001663612,0.003696308,0.003058428,0.002567359,0.002521871,0.001361222,0.003805084,0.000995653
807.2000122,0.001422353,0.00522132,0.003830258,0.004393565,0.00237419,0.004999183,0.003741266,0.00269557,0.002685438,0.006540427,0.00527608,0.003004052,0.003388012,0.001797587,0.00360489,0.002841668,0.004637971,0.002538404,0.001900351,0.003424747,0.006808606,0.003575683,0.004448298,0.004111324,0.00396843,0.003120868,0.003387647,0.005112634,0.004632451
806.4000244,0.000535497,0.002629937,0.001590989,0.002420157,0.001210742,0.002033202,0.001609384,0.000707055,0.00086662,0.004149635,0.00331124,0.001886909,0.002670696,0.002336321,0.002232777,0.002800084,0.001880071,0.00175982,0.001862185,0.002605405,0.002927973,0.002412062,0.004381588,0.001422483,0.003138884,0.003487291,0.003881865,0.00284925,0.002632177
805.5999756,-0.000398513,0.002638974,0.003062964,0.001379581,0.002819442,0.003384986,0.000963794,0.000768846,-0.000366494,0.002332755,0.002751862,0.00218082,0.002835388,-0.000775575,0.00225211,0.002068834,0.000327711,0.002313315,0.002011747,0.002741859,0.00377649,0.001888105,0.003285391,0.001155351,0.002865405,0.002795186,0.001723824,0.003605699,0.003106685
804.7999878,0.001228991,0.003631906,0.00320423,0.002290336,0.00307016,0.003375177,0.0010565,0.001328297,0.002245657,0.003506471,0.002741364,0.002542102,0.00234582,0.001143775,0.001652672,0.000911002,-0.00014856,0.001309291,0.001096852,0.002193099,0.003819838,0.001637134,0.002652543,0.002192033,0.002066727,0.000924517,0.002211025,0.004829507,0.003948028
804,0.000445856,0.002400895,0.002094194,0.00118045,0.002060797,0.000715067,0.000279814,-0.000339336,-0.00086368,0.000992748,0.002567568,0.001671382,0.00190477,-0.000245433,0.000417742,0.000432822,-0.001184014,0.00057072,0.001687051,0.000780671,0.002041447,0.001554981,0.002272042,2.32E-05,0.003439514,0.001774063,0.001884595,0.003435653,0.001214973
803.2000122,-0.001437345,0.002517861,0.001385995,0.00155311,-0.000220441,0.001279848,-0.000287964,0.001075469,-0.000359666,0.001621804,0.001953991,0.000639518,-0.000172366,-0.000545592,-0.000980747,0.001040801,0.000579093,0.001321156,0.000203485,0.000715145,0.001191144,0.001610449,0.001715612,-0.002404197,0.000720927,0.000472572,0.001506377,0.003308475,0.002968813
802.4000244,0.000766201,0.002548012,0.002167681,0.003144099,0.001265673,0.002654105,0.001051673,7.12E-06,0.001530665,0.003147932,0.003356133,0.000733736,0.001944552,-0.000421685,0.001993595,0.001139856,0.000745949,0.002459231,0.001329102,0.002572072,0.001722784,0.002721254,0.002738889,0.00084779,0.003585627,0.003423938,0.000480787,0.003540006,0.003914514
801.5999756,0.000345068,0.001660442,0.000533138,0.001544304,0.000660568,0.001067606,0.001845833,0.001266841,-0.001971601,0.002409146,0.001615594,0.00164971,0.000673687,-0.000584939,-0.000167398,0.000505925,0.001515495,0.002505051,0.00115901,0.001995233,0.001480376,0.001693392,0.002036999,0.000506547,0.003551019,0.001385892,0.001124751,0.002631864,0.001760028
800.7999878,0.001089612,0.002466078,0.001878538,0.001404304,-0.000406789,0.003317292,0.00135029,0.000277224,0.002352014,0.003240036,0.002150017,0.002087561,0.001247423,0.001081359,0.000514607,0.001975418,-3.33E-05,0.000730235,0.002025972,0.00208444,0.001187354,0.002124732,0.002954009,0.001051984,0.002360655,0.002477715,0.001893669,0.002839791,0.003034602
