wavelength (nm),DOMBlank1,DOMSTD26,DOM12168,DOM12277,DOM12700,DOM12719,DOM12727,DOM12735,DOM12765,DOMBlank2,DOM13017,DOM13156,DOM13157,DOM13196,DOM13458,DOM13466,DOM13129,DOM13257,DOMBlank3,DOM13258,DOM13259,DOM13309,DOM13369,DOM13395,DOM13473,DOM13475,DOM13514,DOM13515,DOMBlank4,DOM13521,DOM13525,DOM13529,DOM13594,DOM13595,DOM13601,DOMBlank5
456,0.009022387,0.0304099,0.021173017,0.027073443,0.020311123,0.019341957,0.021143474,0.029653061,0.014169012,0.010767928,0.012015602,0.012316343,0.037320003,0.019570526,0.028142415,0.048816554,0.021796031,0.003602279,0.004672247,0.009086932,0.005663183,0.009004812,0.007363969,0.006252087,0.006907959,0.010784408,0.013656917,0.014689075,0.005106374,0.010637631,0.013980451,0.014912956,0.012079289,-0.000449614,0.00263887,0.001638485
455.1999817,0.009724892,0.031448942,0.023065576,0.027166355,0.021588732,0.020559661,0.023248374,0.030621622,0.01558138,0.011627238,0.013231135,0.014520148,0.037446707,0.021421861,0.028573982,0.050116323,0.023366367,0.005636118,0.006012702,0.010504322,0.006640824,0.010067497,0.007149496,0.007739973,0.007369024,0.011366724,0.014092476,0.016854255,0.006491079,0.012665611,0.015847683,0.015128217,0.014140557,-8.75E-06,0.002938841,0.002209959
454.3999939,0.010085407,0.032440796,0.022773722,0.028359527,0.022722576,0.019077506,0.024638189,0.030514861,0.015936801,0.010027495,0.012636907,0.013134032,0.039129186,0.02099291,0.029581396,0.048847288,0.022359842,0.004752375,0.005337162,0.010884065,0.005704202,0.009885104,0.008321728,0.00742574,0.006782311,0.011909752,0.014317897,0.016825164,0.00612907,0.012175411,0.015700394,0.015064,0.014166177,0.000632492,0.002632619,0.002307173
453.6000061,0.010015309,0.032876432,0.022308419,0.028262299,0.022028401,0.018612521,0.022862528,0.030219957,0.015481927,0.009961591,0.012904906,0.013531758,0.038779184,0.02102603,0.029377189,0.048835296,0.023235949,0.003617732,0.006379237,0.010857257,0.006343197,0.00851677,0.008306925,0.007234504,0.006270234,0.012494672,0.014604335,0.01616603,0.006251956,0.012637947,0.013902211,0.01671453,0.014146654,0.001041216,0.003801141,0.002530255
452.7999878,0.010029535,0.032554448,0.022872323,0.029316675,0.023501169,0.019635385,0.024152931,0.031520776,0.014951402,0.010662727,0.012325718,0.01353742,0.039826892,0.022064596,0.030891337,0.050521214,0.024903225,0.005605228,0.007787382,0.009995919,0.007902829,0.008812192,0.008485542,0.007977807,0.007506193,0.014088037,0.01508083,0.017375739,0.00739696,0.013256515,0.014938247,0.017481286,0.014348879,0.001017241,0.004889243,0.00283161
452,0.008686811,0.032869287,0.022113867,0.029050481,0.022233704,0.019425731,0.023296524,0.031965412,0.015041301,0.009597368,0.012096324,0.014017611,0.040534157,0.020932956,0.02989547,0.051530946,0.024357952,0.005296859,0.006886078,0.009528884,0.007639138,0.009005393,0.008365242,0.007506167,0.007271039,0.013587336,0.016513892,0.017282501,0.007119945,0.014259069,0.015300142,0.01738983,0.015428574,0.000947994,0.003232291,0.002768951
451.1999817,0.010220257,0.032965485,0.022846239,0.027593561,0.022555677,0.020646576,0.024234764,0.031848349,0.015240056,0.009493481,0.012276214,0.014067662,0.039462321,0.020985221,0.030183299,0.051397473,0.024687013,0.005336481,0.005729224,0.009138454,0.006578559,0.009481258,0.009647865,0.007482965,0.00711834,0.014037877,0.015833668,0.017105535,0.005170366,0.013932308,0.015486997,0.017549634,0.014305564,0.000502116,0.003829997,0.00241365
450.3999939,0.010546146,0.033374339,0.023985617,0.028781684,0.023135083,0.021351023,0.024256004,0.031973269,0.01576704,0.010173853,0.01382965,0.015913386,0.041486107,0.022200193,0.03105502,0.052811224,0.025572937,0.003528262,0.006204741,0.011193533,0.006379421,0.009641143,0.009597024,0.008519304,0.009147892,0.013811158,0.016223155,0.01753163,0.005368532,0.014489529,0.016918736,0.017276844,0.014955769,0.000968178,0.004061936,0.003730118
449.6000061,0.008236138,0.031233732,0.022734441,0.028514436,0.022657037,0.020983048,0.02284823,0.031029524,0.015545802,0.009575641,0.012897706,0.01464677,0.040496536,0.022023009,0.029653199,0.051513515,0.025020627,0.003453213,0.004278157,0.009635108,0.005955147,0.010804152,0.008126483,0.008486835,0.009028571,0.012921252,0.01584065,0.016308237,0.004470057,0.012647461,0.015782528,0.015718,0.01474563,0.001656258,0.003111273,0.001055332
448.7999878,0.009411284,0.033005033,0.024184458,0.028866967,0.023228521,0.021697132,0.023824085,0.032699306,0.016302351,0.010484725,0.012960723,0.014481151,0.041584264,0.023099754,0.030955408,0.05408898,0.026592091,0.005047681,0.006280608,0.011263609,0.007384743,0.010464227,0.008454183,0.008855253,0.007809546,0.013931319,0.016560681,0.017294675,0.005926831,0.013955858,0.016986968,0.017958332,0.014943793,0.001479311,0.00404605,0.001423756
448,0.009602317,0.033318464,0.02426137,0.028628919,0.021856651,0.020781133,0.02307857,0.03300076,0.016452696,0.010111293,0.013910042,0.014392091,0.04223999,0.023808606,0.030177832,0.055899788,0.026976999,0.00596113,0.006231288,0.010441635,0.007619037,0.010195239,0.008720852,0.00861171,0.007856779,0.014135824,0.017608209,0.017910745,0.006271311,0.014301792,0.017389102,0.018898265,0.015222093,0.00124654,0.003631331,0.001644487
447.1999817,0.008469889,0.03315451,0.023344213,0.028852498,0.021687608,0.020511353,0.024163138,0.03203031,0.016424548,0.009820944,0.013697015,0.013496643,0.042845879,0.022700155,0.031351797,0.054238655,0.025873767,0.005949505,0.005659065,0.009967101,0.008135029,0.010320527,0.009707183,0.008078036,0.007263695,0.014116757,0.01748452,0.01837649,0.005593978,0.013136994,0.016844701,0.018640514,0.015356348,0.001123142,0.003821484,0.001133653
446.3999939,0.010357163,0.034453012,0.023808086,0.029811842,0.023564214,0.021730658,0.025584249,0.033454347,0.01752306,0.010729957,0.014840843,0.013387601,0.043871466,0.023777816,0.032027133,0.054423675,0.026573267,0.007195498,0.007440065,0.010747151,0.009171235,0.01137839,0.010521852,0.0096566,0.00813458,0.014703748,0.01877402,0.020078205,0.006504085,0.014150211,0.017906105,0.019163853,0.016675849,0.001670706,0.005338603,0.002823038
445.6000061,0.011440601,0.03481954,0.024163358,0.030638956,0.024702439,0.022508238,0.027364893,0.035417687,0.019228002,0.011473797,0.014872988,0.014564448,0.043414652,0.024889601,0.032909215,0.057542149,0.028292164,0.007402595,0.007143365,0.011774058,0.009449801,0.012825446,0.011985452,0.010462211,0.008830394,0.014773214,0.019001776,0.020487092,0.007746456,0.015410711,0.018962106,0.020474231,0.016946593,0.002795212,0.005492198,0.003836709
444.7999878,0.010193835,0.034744829,0.023690028,0.029722936,0.023808004,0.022258062,0.026362274,0.033716068,0.017209966,0.010178226,0.014973373,0.01449986,0.043858092,0.0236701,0.031868625,0.056757715,0.027389873,0.007014492,0.00693313,0.010843111,0.009200372,0.011602672,0.01139351,0.009723172,0.008231864,0.014890695,0.018348891,0.019183142,0.006605314,0.016313909,0.017897176,0.020982206,0.01739379,0.001636822,0.00493629,0.001673486
444,0.009617614,0.035346355,0.024952052,0.030681957,0.025030799,0.023886409,0.028131064,0.035778396,0.018281173,0.011054238,0.016660757,0.016226863,0.045370162,0.025021339,0.033702608,0.05813054,0.029974371,0.007614558,0.007424951,0.011948997,0.010202925,0.011597142,0.011692917,0.010142028,0.008868569,0.016177207,0.019080291,0.02103899,0.008135821,0.016668182,0.018535199,0.022371998,0.018625814,0.003167097,0.006069399,0.003068152
443.1999817,0.009180093,0.037353124,0.025104543,0.032266773,0.026586642,0.024398914,0.028270753,0.034987602,0.017407263,0.011322537,0.016471542,0.017812079,0.046051867,0.026661862,0.033926271,0.058012832,0.029677147,0.007102868,0.008756377,0.012951148,0.010688302,0.012496883,0.011875698,0.011042157,0.009962306,0.017108414,0.019734196,0.021256547,0.008738681,0.017834274,0.017919052,0.022529883,0.019191828,0.002677025,0.005888756,0.00446977
442.3999939,0.009588026,0.035760183,0.025452394,0.031395957,0.026366591,0.023402672,0.028275145,0.036407731,0.018379945,0.011748046,0.016420219,0.017496647,0.045479894,0.026105829,0.034541097,0.059966188,0.030087519,0.006637065,0.009402554,0.012138594,0.010891232,0.01234641,0.011915951,0.009900359,0.009679601,0.016483024,0.019136989,0.021168994,0.008294445,0.018008409,0.018888315,0.022634128,0.019686712,0.003602436,0.007070583,0.004156535
441.6000061,0.010187448,0.035956562,0.025386222,0.030982595,0.027773749,0.023722123,0.027860215,0.03718764,0.018662484,0.012007912,0.016363714,0.017531522,0.046047002,0.026436986,0.03568545,0.061282195,0.030652734,0.007711066,0.008844474,0.012270009,0.011102143,0.01170733,0.012294561,0.010927943,0.009451256,0.016114231,0.019235063,0.022450525,0.009112864,0.01671445,0.018610684,0.023066232,0.019204516,0.002964721,0.005788691,0.003860684
440.7999878,0.007918383,0.036696784,0.026482215,0.030768642,0.026320577,0.023831412,0.027608071,0.038253818,0.017507076,0.012159332,0.015107122,0.01790918,0.046520025,0.027181348,0.034374747,0.060851786,0.030601123,0.00735715,0.008682163,0.012224291,0.010254817,0.01125091,0.011564574,0.010256249,0.008938878,0.015278315,0.020465113,0.022803321,0.008260963,0.016107516,0.018110249,0.022740552,0.018532444,0.003506654,0.004284536,0.004059297
440,0.009349838,0.036858499,0.026308639,0.031328984,0.025688598,0.023943957,0.027866619,0.03824494,0.019239448,0.010955763,0.015584626,0.018679453,0.046734214,0.026428705,0.035229161,0.06028584,0.031055743,0.00813102,0.008542906,0.013348226,0.010856409,0.011747886,0.011318338,0.01009015,0.009473638,0.016112164,0.020659443,0.020869151,0.008407731,0.017975897,0.019919474,0.022967042,0.018315328,0.003703278,0.005013925,0.004500161
439.1999817,0.008394588,0.036683884,0.024447327,0.030031705,0.024378214,0.022145845,0.027541844,0.03670191,0.018238571,0.009859285,0.014994085,0.016528277,0.045866236,0.025896462,0.034587599,0.060656298,0.030030733,0.006016508,0.005967665,0.012031863,0.008952725,0.010422941,0.010861079,0.009638019,0.008343418,0.016116193,0.017712815,0.019562023,0.006979662,0.015829964,0.018531336,0.021810431,0.017537532,0.002717815,0.003730379,0.003347603
438.3999939,0.009028835,0.037327256,0.02571661,0.030872937,0.025741989,0.023416251,0.028286776,0.038330235,0.01887615,0.010159888,0.015403523,0.017851455,0.048429053,0.027204799,0.035666596,0.063093461,0.030171117,0.006377529,0.00754549,0.012880346,0.010167387,0.012069043,0.011853192,0.011674674,0.009564474,0.017305883,0.018927304,0.021632779,0.007912109,0.017013593,0.01988549,0.022146799,0.019141154,0.002797088,0.005416731,0.004321451
437.6000061,0.009492978,0.036143854,0.026041809,0.031531021,0.02531372,0.025201287,0.029027343,0.038945556,0.019680643,0.009747156,0.016340651,0.01835089,0.049174715,0.027940955,0.034950987,0.063671954,0.03083339,0.007321819,0.007824412,0.012950242,0.010931261,0.013157139,0.011906985,0.011918079,0.01031443,0.017513733,0.020385994,0.023079416,0.009042975,0.019624472,0.020467203,0.024775825,0.02013609,0.002321564,0.005324137,0.005257712
436.7999878,0.010101303,0.036757603,0.026542282,0.031085385,0.025250724,0.024034176,0.029535148,0.038632993,0.019599963,0.009689315,0.016717732,0.018423103,0.049373481,0.02789698,0.035304066,0.063717067,0.031626478,0.008244369,0.007677261,0.012747147,0.010490691,0.011852101,0.011761025,0.010790166,0.009708427,0.017986581,0.019850967,0.023284588,0.007913611,0.01884933,0.019227812,0.024066133,0.019269483,0.002497996,0.00647061,0.005162167
436,0.009308896,0.037533712,0.02565578,0.031809602,0.025484921,0.025123056,0.029647186,0.040242996,0.019047808,0.010656121,0.017798513,0.018901078,0.049062829,0.028893111,0.036848187,0.065653391,0.032444004,0.008925216,0.008490108,0.013410026,0.011062656,0.012553154,0.012095978,0.011099407,0.009681401,0.017788723,0.02079816,0.023176994,0.008150511,0.019529991,0.020065544,0.024307413,0.019872021,0.00345971,0.006897808,0.00471312
435.1999817,0.006218027,0.037846643,0.027042752,0.029998779,0.026158474,0.02471951,0.028594857,0.039705645,0.01920384,0.010075154,0.016266501,0.01838289,0.048758827,0.028140234,0.037174698,0.064638682,0.032047197,0.007308472,0.007210447,0.013271247,0.01047319,0.012238217,0.010799242,0.010332005,0.009273882,0.016187793,0.020722212,0.022247627,0.008957639,0.018482065,0.019255439,0.023493683,0.018599471,0.001582909,0.004716601,0.002964304
434.3999939,0.008514869,0.039023004,0.02701278,0.031071898,0.026810383,0.024983115,0.030611649,0.039900351,0.018910568,0.009505229,0.01718026,0.019018058,0.050177805,0.02849083,0.038270693,0.066804111,0.032950461,0.008725765,0.007991702,0.013450609,0.010848738,0.014096273,0.012458761,0.011776797,0.009122565,0.016852612,0.021934513,0.02332736,0.007801271,0.019180816,0.019559586,0.024441961,0.019986905,0.002421042,0.006590622,0.002966128
433.6000061,0.008747132,0.038784731,0.026103161,0.03179704,0.026304569,0.025768138,0.03110332,0.040528957,0.017392874,0.009557647,0.016447749,0.018767316,0.051719569,0.029537948,0.03812781,0.066143446,0.034628525,0.006695657,0.008477332,0.013151403,0.011625484,0.01335271,0.012736805,0.009897551,0.010060715,0.018336901,0.021625923,0.023928339,0.006661037,0.018988714,0.019476652,0.025700847,0.020952431,0.002116278,0.006724102,0.003513674
432.7999878,0.009155743,0.038997263,0.025936965,0.033159681,0.025143271,0.026505245,0.030586319,0.04043499,0.018270968,0.011377831,0.016542798,0.019792171,0.052614059,0.02955715,0.038660295,0.065896876,0.034796204,0.007942583,0.008941018,0.014143953,0.012357543,0.013894567,0.013736128,0.010598079,0.010359787,0.018038629,0.022216322,0.023860401,0.008764671,0.020356316,0.021107003,0.025440702,0.020711025,0.002144424,0.006382573,0.004451724
432,0.009192228,0.039590474,0.026686084,0.033330563,0.025700269,0.025744488,0.030785926,0.041226812,0.018380215,0.011121583,0.01605978,0.018534957,0.052965574,0.028431876,0.038629226,0.066362806,0.034713592,0.007652943,0.007723978,0.012984086,0.011622505,0.012318181,0.013367953,0.011459552,0.01045659,0.016282786,0.021531388,0.023607451,0.006903304,0.020347796,0.020682817,0.025528517,0.02049488,0.001836968,0.00393481,0.003331899
431.1999817,0.009494354,0.040219709,0.028653694,0.033086233,0.025817201,0.025768057,0.030817522,0.041858338,0.019410221,0.010639594,0.015783414,0.018269185,0.052831482,0.0297824,0.039335877,0.066944011,0.034998123,0.008179157,0.008511068,0.012961202,0.010988206,0.012908532,0.01222517,0.011481426,0.00964633,0.017379887,0.022237001,0.023521282,0.007587214,0.02035835,0.021927407,0.026539503,0.018518964,0.001788359,0.004391865,0.004093972
430.3999939,0.009352747,0.040988605,0.027683383,0.033170242,0.026425706,0.025424453,0.030771144,0.042256679,0.020905547,0.011341614,0.016543148,0.019478278,0.052759044,0.031078795,0.039706893,0.06837704,0.035758246,0.009176867,0.009306278,0.012559815,0.012026327,0.013914613,0.014102156,0.012369395,0.010382508,0.017338317,0.02305755,0.023576949,0.009294192,0.021160623,0.022385271,0.027093941,0.020109437,0.002718962,0.005842472,0.004747088
429.6000061,0.008873747,0.039967299,0.027279437,0.032002836,0.026691562,0.025498593,0.030760057,0.04296729,0.020455372,0.011212419,0.016903825,0.018603984,0.052499272,0.030348297,0.039413396,0.069208659,0.034882762,0.007688828,0.009483242,0.013610172,0.010835866,0.012325319,0.013287688,0.011510133,0.010390488,0.017029017,0.022523178,0.023278087,0.007571593,0.020640982,0.021732481,0.024765411,0.018982116,0.002274072,0.006374482,0.003986142
428.7999878,0.007989462,0.040307496,0.028197464,0.032650635,0.026982948,0.025224989,0.032399263,0.044243973,0.019312268,0.010513021,0.016010119,0.019852404,0.054219443,0.029946359,0.038508091,0.069761984,0.03568621,0.00760194,0.009059971,0.01373888,0.012038569,0.011901291,0.012837977,0.011726265,0.008843048,0.017972928,0.022739707,0.023739347,0.007689039,0.021246843,0.021685023,0.026591789,0.0190011,0.001660468,0.006745581,0.003705393
428,0.009118943,0.041699879,0.028446523,0.03264999,0.027356265,0.025540074,0.032108318,0.044710528,0.019504648,0.010073883,0.015263032,0.018789805,0.053763866,0.030214878,0.039381821,0.07111007,0.035806142,0.008185752,0.008011847,0.013925117,0.01048857,0.012550596,0.012676618,0.012044877,0.008346612,0.017382259,0.023306465,0.024585836,0.007625807,0.022282232,0.022348696,0.02674593,0.020078747,0.002241832,0.007004916,0.003365185
427.1999817,0.009947421,0.042296827,0.030415509,0.035138775,0.028944546,0.027014323,0.034432136,0.045704093,0.02181484,0.011534694,0.017395111,0.020940071,0.056118004,0.032018051,0.041783206,0.073913582,0.038298231,0.009148394,0.009814272,0.015000891,0.013245173,0.014368732,0.013615781,0.013174963,0.010174807,0.019126493,0.023527374,0.026811292,0.008605162,0.023391554,0.023276176,0.028797423,0.021945812,0.005076778,0.00721229,0.005400664
426.3999939,0.009887806,0.042651877,0.029783703,0.034980278,0.028896652,0.027926518,0.033632707,0.044956151,0.021470677,0.011979304,0.017154139,0.020215543,0.055805024,0.032177977,0.040888309,0.073466189,0.037465531,0.009664355,0.008950188,0.015565496,0.011341641,0.013720178,0.013753121,0.012590245,0.010523815,0.019058518,0.024540968,0.025268063,0.008080171,0.021514904,0.023209324,0.027903881,0.02248531,0.003332786,0.007151417,0.005035582
425.6000061,0.009051486,0.043399319,0.030839449,0.035496388,0.028829455,0.028606026,0.033388149,0.045746401,0.021648724,0.012192529,0.016739415,0.020416599,0.057224832,0.032763615,0.042316858,0.074569374,0.036599588,0.009183953,0.009139035,0.014773268,0.01231424,0.013867333,0.014190809,0.013753228,0.010586329,0.018896427,0.025557589,0.026129168,0.007982949,0.020439878,0.021917006,0.027786002,0.021869527,0.002263195,0.006905014,0.004917779
424.7999878,0.008594231,0.044578016,0.030944483,0.035409119,0.02933149,0.028779637,0.034283251,0.044477317,0.022400126,0.012726195,0.015971391,0.02083273,0.057728462,0.032993216,0.041555889,0.075838558,0.037458308,0.009394672,0.009952374,0.015024499,0.01260309,0.014667038,0.014288576,0.013185503,0.009924167,0.019077668,0.025448743,0.025756052,0.008269591,0.022049071,0.023449391,0.029744115,0.020903103,0.000622823,0.007459579,0.005712201
424,0.010616754,0.045284476,0.032052968,0.035285506,0.028031679,0.029300861,0.034373965,0.046454825,0.022412417,0.012650739,0.016143758,0.021004023,0.057952601,0.033176582,0.042133756,0.076643832,0.038970359,0.009055874,0.008099107,0.014791158,0.012672034,0.014044642,0.013965374,0.012409002,0.010141366,0.017685285,0.025138333,0.026318183,0.007263405,0.022671163,0.023864912,0.02974453,0.020746376,0.001040386,0.007053139,0.005090738
423.1999817,0.010013535,0.043937054,0.029911721,0.034434039,0.026884072,0.028115239,0.033896856,0.046134796,0.022491362,0.011898018,0.017187638,0.020463267,0.057650771,0.034061115,0.041846994,0.078473814,0.039846554,0.009464722,0.009237522,0.014407022,0.011228144,0.013815835,0.013756007,0.011386229,0.010154589,0.018705128,0.023996724,0.026223116,0.007698419,0.021374598,0.023240782,0.028987382,0.02178441,0.001598575,0.007053507,0.004350211
422.3999939,0.008583616,0.043653876,0.029665589,0.034266669,0.027914481,0.025709167,0.033927556,0.0465376,0.020830613,0.010993993,0.015494561,0.020298781,0.056502614,0.03243915,0.042602789,0.077482536,0.039723855,0.008873958,0.007268012,0.014038866,0.011063453,0.011928828,0.01283651,0.012677978,0.008240887,0.017564459,0.023315178,0.02588157,0.006989053,0.021036219,0.022867847,0.028744927,0.021426756,0.001010287,0.006288487,0.002877001
