wavelength (nm),DOMBlank1,DOMSTD33,DOM13474F,DOM12725,DOM12778,DOM12865,DOM12925,DOM12956,DOM12966,DOMBlank2,DOM12967,DOM13115,DOM13211,DOM13212,DOM13491,DOM13511,DOM13512,DOM13513,DOMBlank3
445.6000061,-0.001629722,0.018935416,0.042758092,0.012913599,0.022881709,0.009556905,0.010069299,0.026807189,0.016364116,-0.002793,0.016583405,-7.50E-05,0.004671096,0.015372788,0.021141246,0.010362412,0.038298454,0.019043831,-0.00140499
444.7999878,-0.002318515,0.021199735,0.044035621,0.011760014,0.023396909,0.011138554,0.011534056,0.027451664,0.017732956,-0.001836243,0.01782408,0.001430846,0.0049393,0.017039733,0.022299208,0.0109984,0.039311819,0.019487347,-0.000601846
444,-0.001501944,0.020987287,0.043364648,0.011037191,0.024111116,0.010294575,0.011211622,0.028131314,0.019145835,-0.002726741,0.018933713,0.002399463,0.004907778,0.017885011,0.023027742,0.011265256,0.038525287,0.019649604,-0.000720378
443.1999817,-0.002039728,0.021066895,0.044439577,0.013392673,0.023648588,0.010622245,0.012305026,0.030135434,0.019516209,-0.003602632,0.019465229,0.003213722,0.005185482,0.018589718,0.023455374,0.010159491,0.041042518,0.020879988,0.000252487
442.3999939,-0.000858823,0.022184474,0.045433071,0.01428368,0.024940345,0.010886427,0.013745319,0.030445801,0.020003684,-0.002376651,0.019680101,0.0022977,0.006110273,0.01953603,0.024186894,0.010690716,0.041440114,0.021374652,0.000749839
441.6000061,-0.001388321,0.02034739,0.044761259,0.013817865,0.024637202,0.00979812,0.01317507,0.029806241,0.018966405,-0.00288116,0.01871256,0.002114353,0.006502298,0.017803393,0.023790505,0.009420384,0.04150499,0.019932752,0.000469074
440.7999878,-0.001373974,0.019755922,0.045128182,0.013185423,0.025061924,0.010782656,0.013227292,0.029899076,0.019665016,-0.002612151,0.017855825,0.001693158,0.005992204,0.018751748,0.02439823,0.010999807,0.041489411,0.019993871,-8.36E-05
440,-0.003503629,0.019182276,0.044168282,0.012130156,0.023228467,0.009850997,0.010385823,0.028767828,0.018724911,-0.002660059,0.017926823,-3.38E-05,0.005217233,0.017291443,0.022850113,0.009856797,0.040459737,0.019766433,-0.000701978
439.1999817,-0.001916349,0.020883275,0.044682611,0.012758743,0.023027414,0.010218163,0.0122809,0.029019456,0.01858961,-0.002541437,0.019091435,0.001252121,0.005706011,0.01755028,0.022536073,0.010608239,0.042577632,0.021253774,-6.32E-05
438.3999939,-0.004258316,0.019793337,0.045238912,0.011436349,0.023255667,0.0087769,0.012059674,0.028861379,0.019279171,-0.004064125,0.018337253,0.001354782,0.005000204,0.01825547,0.022606285,0.010154934,0.041839469,0.020185739,-0.000954298
437.6000061,-0.003765106,0.020542318,0.04490643,0.011991785,0.024175728,0.008641944,0.01215044,0.029899906,0.017786458,-0.005572242,0.019243101,0.000351363,0.004868065,0.017456088,0.021691771,0.00955508,0.042822197,0.021360677,-0.002433388
436.7999878,-0.004066792,0.0210707,0.04684025,0.013278853,0.025360288,0.007968843,0.01277775,0.031518217,0.018126065,-0.004790908,0.020567045,0.001349251,0.006635619,0.018526932,0.022692656,0.011232235,0.043942608,0.021997821,-0.001010292
436,-0.0033932,0.021521866,0.046361901,0.013109648,0.023874348,0.007928426,0.01140382,0.031767879,0.018094948,-0.003939781,0.018853143,0.000613231,0.005942445,0.019260176,0.022489807,0.011151939,0.043617871,0.021853901,-0.001384812
435.1999817,-0.001389611,0.022445291,0.048981313,0.01513213,0.027116507,0.011039103,0.013017854,0.033032544,0.020814372,-0.002053486,0.021199355,0.00313427,0.008147268,0.020760577,0.026148302,0.013258143,0.046671923,0.023000449,0.000345482
434.3999939,-0.003161618,0.022233786,0.048668623,0.014935408,0.025972826,0.011081244,0.012743975,0.030444106,0.019889148,-0.003598986,0.01939046,0.00063721,0.006657357,0.02015686,0.025230229,0.012129623,0.044930257,0.021632589,-0.000752526
433.6000061,-0.002323562,0.02339904,0.049429256,0.015237777,0.026687268,0.011690577,0.012800012,0.030868629,0.020953925,-0.003291323,0.020335237,0.001576829,0.007890334,0.020923883,0.02665586,0.01352802,0.046010856,0.022067646,0.000519376
432.7999878,-0.001705328,0.024533628,0.050588883,0.014753798,0.02687146,0.011020942,0.014781543,0.032263789,0.022372434,-0.002190425,0.022055881,0.002899828,0.008657392,0.020946102,0.027795358,0.01288096,0.046318728,0.024710385,0.000275592
432,-0.002851278,0.024077516,0.050169785,0.015199467,0.027111301,0.010894072,0.013026123,0.032525852,0.020465845,-0.003433214,0.020856468,0.000730728,0.005865535,0.019191692,0.02623252,0.011922522,0.046016987,0.022717886,-0.000359511
431.1999817,-0.002483272,0.023185048,0.050586034,0.014959414,0.027529707,0.01096463,0.013387948,0.033195917,0.020451574,-0.002880183,0.02188039,0.002844038,0.007532874,0.020766225,0.026531082,0.012361165,0.047017559,0.024356667,0.000192013
430.3999939,-0.002433234,0.024233231,0.051328801,0.014795604,0.028445557,0.012337569,0.013838924,0.033867218,0.021566533,-0.003342598,0.022940379,0.001938286,0.007679211,0.021614198,0.026885036,0.012108728,0.049018256,0.025638891,0.000431319
429.6000061,-0.001553018,0.026633428,0.053404566,0.016777808,0.030225284,0.012850642,0.015061293,0.036606371,0.023848586,-0.002019683,0.023317091,0.002402327,0.009218141,0.023213364,0.02875101,0.013801191,0.049375512,0.027079973,0.001491753
428.7999878,-0.000274408,0.027357753,0.053265918,0.017162351,0.030710906,0.013114876,0.015202388,0.035750709,0.02331515,-0.002526717,0.022204526,0.002289763,0.009715891,0.024953093,0.02905347,0.013633705,0.05089321,0.026746893,0.001568958
428,-0.000661866,0.026711408,0.053665172,0.017674284,0.030098118,0.013333304,0.01653032,0.036649913,0.022938304,-0.002418046,0.02379477,0.002013411,0.010517132,0.024169514,0.028863814,0.014906312,0.051223438,0.026845738,0.000163604
427.1999817,-0.001794585,0.027108904,0.053775262,0.017697094,0.031329177,0.013655448,0.015517069,0.03719452,0.023571046,-0.002956549,0.023872515,0.001757377,0.009451177,0.023220083,0.029334342,0.01456932,0.052039657,0.027209347,0.001493675
426.3999939,-0.003184437,0.025604375,0.053820442,0.01604482,0.030351935,0.0135985,0.015455236,0.035407521,0.023335282,-0.003612336,0.022928234,0.001584832,0.009300883,0.022510281,0.029260265,0.013894727,0.050967578,0.026542749,-0.000476868
425.6000061,-0.003872311,0.0258966,0.054236013,0.016111519,0.029825235,0.012571273,0.016044363,0.035101138,0.02292466,-0.004010986,0.022917319,0.000965324,0.008917713,0.022467589,0.028753582,0.013611481,0.050686385,0.025984671,0.000252306
424.7999878,-0.002967296,0.026141759,0.054321222,0.01685393,0.030114431,0.011771983,0.016549224,0.036017925,0.023269102,-0.004209918,0.023303024,0.001167913,0.009008696,0.022922749,0.028267631,0.014386177,0.051077276,0.026333475,-0.001435487
424,-0.002160754,0.026989916,0.056094442,0.016558744,0.030944539,0.0133084,0.016322671,0.037730016,0.023456249,-0.004300045,0.024398174,0.001038699,0.009545448,0.023631394,0.029505864,0.014807925,0.050761271,0.025410401,-0.00205833
423.1999817,-0.00289592,0.027775984,0.055688769,0.016728574,0.031280883,0.012450849,0.016268542,0.038066741,0.02322123,-0.003670914,0.023447806,0.001763615,0.008522947,0.025187928,0.029717781,0.015191933,0.052926738,0.024855144,-0.000773715
422.3999939,-0.002702148,0.027845034,0.057623073,0.017394599,0.031720176,0.013333224,0.016866928,0.038977183,0.024672464,-0.003257873,0.025243891,0.002034191,0.009260951,0.025366956,0.029855153,0.015338568,0.053974945,0.027958319,-0.000733041
421.6000061,-0.003433625,0.02805062,0.058327854,0.017278891,0.031312209,0.013728006,0.017285462,0.038141996,0.025117626,-0.003149848,0.024287239,0.001196881,0.010340991,0.024413783,0.030095953,0.015712149,0.055425152,0.027927263,-0.000784464
420.7999878,-0.003873337,0.027672071,0.056923211,0.017039921,0.031314991,0.013044395,0.016052045,0.038416594,0.024000062,-0.002056372,0.023834011,0.000124478,0.010080532,0.02372792,0.029433612,0.015684076,0.055628713,0.028620929,-0.00180005
420,-0.004612067,0.027672844,0.059247646,0.017943656,0.031881664,0.013801458,0.016923284,0.039103609,0.023314714,-0.00344698,0.025056878,0.001282782,0.009182578,0.025239337,0.030461572,0.015344816,0.056752935,0.029344756,-0.001030074
419.1999817,-0.003488119,0.028832581,0.060554154,0.018063454,0.034605734,0.014188696,0.01740605,0.041593295,0.022607949,-0.004024118,0.025193222,0.002189093,0.009696674,0.025968485,0.031966221,0.015927536,0.057912257,0.031332321,0.000287585
418.3999939,-0.004983136,0.028433092,0.06031701,0.017648133,0.033509627,0.013425484,0.016767316,0.041628107,0.02308766,-0.004549107,0.02504251,0.001285794,0.009213222,0.026575359,0.032542955,0.014800961,0.057469513,0.029641116,-0.000776506
417.6000061,-0.00284598,0.028892033,0.061393842,0.018383106,0.035006654,0.015062874,0.017415723,0.042264327,0.026576515,-0.003405682,0.027327953,0.002030888,0.011562182,0.02835729,0.03394435,0.016842198,0.059100065,0.032293599,0.000314266
416.7999878,-0.002456607,0.030241298,0.062953636,0.019068768,0.035081971,0.016355757,0.019473242,0.042773776,0.026602935,-0.002468344,0.028122088,0.002957684,0.01067777,0.028378125,0.033898842,0.017718261,0.060456526,0.033132046,0.001613229
416,-0.004333825,0.030918688,0.063191712,0.019514665,0.036446411,0.014471811,0.019315407,0.043192428,0.025442459,-0.002417429,0.027165199,0.002620118,0.011668107,0.026896106,0.033552773,0.017126644,0.062000945,0.032789439,0.000729198
415.1999817,-0.002883268,0.032339245,0.06565538,0.020763945,0.038397562,0.014605273,0.021157471,0.044877697,0.026227817,-0.001968199,0.02787062,0.003771868,0.012444136,0.028899005,0.034958255,0.017786566,0.062308952,0.03271798,0.001354964
414.3999939,-0.003583275,0.032285791,0.065401167,0.019942075,0.036891639,0.014463274,0.020292081,0.044917881,0.026830925,-0.001454063,0.027445212,0.003312753,0.012381674,0.028783565,0.035330743,0.018652054,0.061838426,0.033931505,0.001447234
413.6000061,-0.003366384,0.033690974,0.065640867,0.020247815,0.037187077,0.016043503,0.02006137,0.046521492,0.027951445,-0.001190984,0.028683255,0.004235992,0.012728088,0.030503668,0.037044942,0.019882536,0.063100345,0.034716591,0.002243784
412.7999878,-0.003005344,0.032527357,0.066723026,0.020727914,0.038106218,0.01578873,0.019817341,0.045224261,0.028093202,-0.001888308,0.029763132,0.004055691,0.011724005,0.031149985,0.03650362,0.019243479,0.063706756,0.035064515,0.00109392
412,-0.00285817,0.034406271,0.066552907,0.022112696,0.038363602,0.017169435,0.021009592,0.047602944,0.028506558,-0.001414794,0.031271312,0.004943646,0.01368884,0.031048348,0.037832581,0.01971128,0.065925494,0.035488635,0.000436165
411.1999817,-0.003281663,0.035488609,0.06881012,0.020882867,0.040007886,0.016352721,0.020761719,0.047692958,0.028813245,-0.001333305,0.030386331,0.005023458,0.012913599,0.030573431,0.037579887,0.020471543,0.065929562,0.036230005,0.000394422
410.3999939,-0.00280051,0.037081592,0.07006073,0.02249736,0.039643534,0.017860923,0.02187998,0.048883237,0.030945344,-0.001892793,0.030040026,0.004848301,0.013955109,0.03179175,0.038469084,0.02089566,0.066819996,0.036860753,0.001375219
409.6000061,-0.002067811,0.037938952,0.070762791,0.023899892,0.040412888,0.019708082,0.021309506,0.049941931,0.031551257,-0.00172807,0.032795746,0.005178827,0.015038005,0.033387866,0.039430231,0.021909056,0.07022249,0.036953729,0.003380995
408.7999878,-0.003622245,0.036690813,0.071071222,0.022385461,0.038107038,0.017351652,0.020707496,0.049458295,0.031114526,-0.002186562,0.030523745,0.00425646,0.013420999,0.033274721,0.039622974,0.021003615,0.06928914,0.037569754,0.002484484
408,-0.004202842,0.037240941,0.071456797,0.022067292,0.039154824,0.016785664,0.020146286,0.050431132,0.030912239,-0.001934802,0.031530995,0.004546852,0.014247273,0.03366977,0.039261747,0.020889223,0.069839165,0.03849519,0.002145725
407.1999817,-0.002907337,0.037614208,0.072583795,0.023308596,0.041897506,0.017710064,0.022347197,0.051899754,0.033288278,-0.000309745,0.033510327,0.006631098,0.014759663,0.035530828,0.040907368,0.022725904,0.07304085,0.03980865,0.004009916
406.3999939,-0.003768493,0.037347227,0.074656546,0.023175737,0.043452244,0.018561376,0.023309361,0.053280611,0.033189185,-0.001690012,0.032952275,0.005848166,0.015792703,0.036630902,0.041845597,0.022553332,0.073858254,0.039396472,0.003661769
405.6000061,-0.00537915,0.03825523,0.074499331,0.023552926,0.042679776,0.018590879,0.022521622,0.050735347,0.032555286,-0.001840676,0.032228548,0.005861678,0.014053945,0.035639647,0.041262276,0.02282092,0.073128633,0.039828025,0.002612254
404.7999878,-0.002139941,0.039403617,0.077027373,0.024480192,0.04444629,0.020595597,0.024875812,0.053850096,0.03569765,-3.46E-05,0.035250749,0.007869431,0.017564135,0.038529418,0.043238752,0.025128843,0.075854585,0.042562958,0.005419221
404,-0.00557628,0.038675547,0.075276025,0.024257319,0.044480529,0.019854002,0.02389661,0.053682014,0.035114639,-0.000961375,0.034219556,0.005915416,0.015565093,0.037742384,0.044186823,0.02349483,0.075679034,0.042676494,0.004808279
403.1999817,-0.004773037,0.03936011,0.077057265,0.025440646,0.04532453,0.020118088,0.024528751,0.05469555,0.035805609,-0.00103746,0.035707373,0.006995446,0.016380273,0.038874604,0.044480298,0.023589358,0.076375641,0.042164333,0.003525678
402.3999939,-0.004258726,0.038473271,0.076940902,0.025172567,0.044254262,0.019824766,0.022861054,0.05489751,0.034463968,-0.000579976,0.034811661,0.006493522,0.015540651,0.038452115,0.041267034,0.023025831,0.075243056,0.040592704,0.002842866
401.6000061,-0.004352021,0.040055431,0.079426758,0.024967268,0.046485651,0.020492112,0.023739429,0.056985427,0.035154998,-0.001760865,0.035383228,0.006606313,0.016673453,0.03848201,0.042570751,0.025054274,0.076993033,0.042541429,0.004057494
400.7999878,-0.003598114,0.041348625,0.079935752,0.026448926,0.047058176,0.020933608,0.025045993,0.057820395,0.037328158,-0.000533338,0.036817193,0.006788911,0.016296493,0.040826626,0.044323146,0.025186583,0.078721359,0.044440065,0.004016866
400,-0.004222171,0.044048026,0.080559917,0.026924722,0.049050484,0.02045057,0.026508959,0.059705306,0.038624108,0.000554547,0.038677782,0.007289492,0.017465467,0.041006815,0.045856427,0.026200512,0.07979469,0.044970736,0.003876772
399.1999817,-0.004526871,0.043167554,0.079594344,0.026461884,0.049517505,0.021806838,0.027248373,0.060214113,0.037159443,-3.05E-05,0.037404638,0.007123892,0.018211873,0.040802427,0.046023317,0.026318926,0.08112216,0.045077723,0.004174385
398.3999939,-0.004092385,0.042560674,0.081395298,0.026480015,0.049208142,0.022004383,0.026027352,0.059064031,0.035899565,-0.001161657,0.037136998,0.007019201,0.018842248,0.03974865,0.044977136,0.024458036,0.082059018,0.044859096,0.004072754
397.6000061,-0.00295948,0.043107346,0.082971454,0.025943203,0.048010033,0.022508645,0.026210193,0.061480168,0.036782537,-0.001832685,0.037448119,0.005987847,0.018566294,0.040850855,0.045999717,0.025300194,0.082401678,0.043903343,0.003593301
396.7999878,-0.004641417,0.042371735,0.083543234,0.027323844,0.049892042,0.020720446,0.025840936,0.061671853,0.036898743,-0.002079971,0.036367059,0.006189275,0.015813267,0.040906969,0.046204697,0.025373816,0.08188951,0.044554811,0.001243009
396,-0.005806527,0.045001917,0.084863439,0.027702503,0.050643913,0.021002175,0.025319977,0.061759636,0.03762725,-0.002148544,0.038081151,0.006425867,0.015940212,0.042504773,0.046650998,0.024564607,0.083045289,0.046030108,0.000872768
395.1999817,-0.00463983,0.047209658,0.086719982,0.029797897,0.050630622,0.022856442,0.02724129,0.063259564,0.038173538,-0.000848748,0.037406586,0.006779551,0.01594808,0.042638596,0.048795842,0.026294751,0.086295076,0.046671923,0.001614294
394.3999939,-0.005218608,0.047927298,0.08959084,0.028076854,0.053008474,0.02273556,0.028768325,0.063394666,0.040142704,-0.000742241,0.038009297,0.006157005,0.017269354,0.043336019,0.048906993,0.024942895,0.086974747,0.046597738,0.002147026
393.6000061,-0.004319832,0.047651935,0.089778885,0.028488951,0.053117577,0.022428773,0.026141291,0.062377382,0.039654538,-0.001527946,0.039786689,0.005068502,0.016525185,0.042136978,0.050074607,0.024940318,0.085278377,0.04687494,0.00302063
392.7999878,-0.005454567,0.048093252,0.09022484,0.028623998,0.052187573,0.022781525,0.025716804,0.064446583,0.039806832,-0.000241759,0.039607745,0.004951396,0.01757648,0.042430386,0.049604811,0.02512056,0.08572714,0.048117369,0.003265517
392,-0.00397718,0.049803108,0.089809537,0.029605394,0.054468453,0.02392593,0.028668322,0.06492392,0.041708626,0.000399889,0.040805925,0.006129438,0.016745899,0.044848017,0.051754359,0.02705179,0.090074182,0.048995685,0.002940795
391.1999817,-0.004381031,0.049564827,0.091124885,0.030363038,0.053932503,0.023799911,0.02756457,0.065487094,0.041846681,-0.001800721,0.040589921,0.005192659,0.017611388,0.043920211,0.05053927,0.02584764,0.091000281,0.05023865,0.003004599
390.3999939,-0.002777465,0.049613286,0.091091707,0.031441372,0.055519272,0.025536697,0.029718002,0.068597011,0.042302817,-0.000131222,0.04131614,0.005727335,0.019849369,0.046806805,0.052583937,0.02689046,0.092979074,0.051317584,0.00259754
389.6000061,-0.003493204,0.051464263,0.09379942,0.031321112,0.055528626,0.02365553,0.029341239,0.069960274,0.042660184,0.000994849,0.042284727,0.005949609,0.018905133,0.046499595,0.05224622,0.026142446,0.093038045,0.052102052,0.003069638
388.7999878,-0.003146661,0.053319592,0.095583633,0.03260247,0.056831941,0.024355544,0.030179691,0.0732252,0.04475667,0.000835782,0.043468207,0.00726122,0.019376304,0.048027728,0.053161431,0.029792823,0.094966896,0.052182142,0.003712808
388,-0.00446518,0.054565974,0.095895037,0.033307925,0.057728317,0.024741651,0.03059279,0.072256893,0.044291783,0.000411912,0.043058578,0.007199473,0.01918317,0.048270725,0.052334372,0.030207664,0.096420549,0.053259425,0.003659707
387.1999817,-0.003794976,0.05434607,0.095533185,0.032200947,0.058690988,0.025548365,0.030090127,0.071961761,0.045540344,0.00049447,0.043833036,0.006667714,0.019664772,0.04861642,0.05597923,0.029957037,0.097724169,0.052864812,0.000936891
386.3999939,-0.004040531,0.054909464,0.098156489,0.033478029,0.059889283,0.027015397,0.030466015,0.073276863,0.046250276,0.001496714,0.044871096,0.006249619,0.020960554,0.050017152,0.055524919,0.030753277,0.09968555,0.053974945,0.002824627
385.6000061,-0.003469938,0.056097738,0.101518028,0.035605393,0.062512897,0.029049456,0.033034638,0.076291397,0.048442509,0.001014153,0.045698944,0.006105705,0.021422703,0.05126876,0.057217892,0.031542599,0.102266386,0.055278569,0.004302104
384.7999878,-0.004462874,0.055655431,0.098512061,0.034525737,0.060909323,0.026503595,0.032191414,0.076652639,0.045060378,0.001090442,0.044660233,0.005730168,0.019438995,0.048850182,0.055551514,0.029707912,0.100360885,0.054595828,0.002728443
384,-0.003679128,0.057759244,0.101617523,0.036552079,0.063075684,0.027538562,0.033315163,0.078148767,0.047512662,0.001956305,0.048108749,0.004661781,0.021368533,0.052301548,0.056523725,0.030736078,0.102492414,0.057604749,0.003125717
