wavelength (nm),DOMBlank1,DOMSTD20,DOM11407,DOM11740,DOM11743,DOM11902,DOM11904,DOM11915,DOM11934,DOMBlank2,DOM11961,DOM12617,DOM12627,DOM13189,DOM13236,DOM13337,DOM13238,DOM11609,DOM11762,DOMBlank3,DOM12140,DOM12200,DOM12221,DOM12278,DOM12733,DOM12737,DOM12771,DOM12776,DOM12826,DOMBlank4,DOM12828,DOM12833,DOM12907,DOM13038,DOM13125,DOM13213,DOM13244,DOM13245,DOMBlank5
870.4000244,0.000811506,0.002201841,-0.001071598,-0.003647453,-0.007009327,-0.001572363,3.77E-05,-0.011546981,-0.004493259,-0.005733522,-0.012626556,-0.005644304,-0.001425373,-0.010225802,-0.010951289,-0.008657921,-0.008684716,-0.015289194,-0.013760486,-0.014331301,-0.007182244,-0.006970863,-0.011144293,-0.007776412,-0.013952445,-0.012357832,-0.011236625,-0.014051951,-0.008364487,-0.010201327,-0.015090173,-0.009754564,-0.01505812,-0.010666018,-0.008548084,-0.012631232,-0.012327538,-0.009790503,-0.012293016
869.5999756,-0.006284312,-0.004921919,-0.007525074,-0.008547475,-0.013510128,-0.009187073,-0.018573046,-0.019222975,-0.017286832,-0.008890193,-0.014789396,-0.014960093,-0.016279936,-0.014064983,-0.018446734,-0.015146825,-0.016779467,-0.020692378,-0.018356021,-0.012405381,-0.01958875,-0.013695727,-0.016227823,-0.012136017,-0.011710139,-0.009600645,-0.012623438,-0.022134297,-0.020971043,-0.017650414,-0.014273742,-0.011997495,-0.017970281,-0.010339209,-0.013670895,-0.017872859,-0.011205446,-0.024110073,-0.014875003
868.7999878,-0.008552196,-0.001502357,-0.009341798,-0.007681815,-0.009785543,-0.012428123,-0.013637282,-0.01444239,-0.014365963,-0.011341698,-0.014694462,-0.01429864,-0.019549107,-0.015435264,-0.014682651,-0.020933697,-0.020914061,-0.013744936,-0.016941169,-0.019217178,-0.017056271,-0.016869763,-0.018812867,-0.021775583,-0.011810211,-0.014338063,-0.017275339,-0.015450503,-0.017811595,-0.01629325,-0.021233112,-0.017385479,-0.016318033,-0.016201537,-0.017695151,-0.016195552,-0.01567962,-0.008726124,-0.017943406
868,-0.000791958,-0.003592825,-0.002620436,-0.00847376,-0.003775833,-0.014121368,-0.013104937,-0.017442079,-0.018155424,-0.015005059,-0.011851573,-0.012672869,-0.009674675,-0.00875606,-0.015216915,-0.014830875,-0.015150074,-0.016439581,-0.013138441,-0.01226629,-0.011226434,-0.018926136,-0.015418525,-0.015307186,-0.01305234,-0.013249885,-0.010312313,-0.015508005,-0.014339015,-0.013845143,-0.009312863,-0.010780068,-0.012004546,-0.014909222,-0.015982477,-0.011560895,-0.012031588,-0.016055077,-0.016801681
867.2000122,0.00070257,0.000817705,-0.004207559,-0.00590133,-0.008353974,-0.008573008,-0.009171613,-0.010187875,-0.011606313,-0.010609589,-0.012349176,-0.010079942,-0.01075416,-0.011104628,-0.010426962,-0.009894359,-0.012620018,-0.007278122,-0.010104221,-0.015907569,-0.014424861,-0.009267813,-0.014452054,-0.013120408,-0.008468531,-0.011695726,-0.010529705,-0.016180839,-0.010366659,-0.010781634,-0.007197114,-0.013813599,-0.014010447,-0.011303667,-0.00799101,-0.007552397,-0.010229392,-0.01409696,-0.011386485
866.4000244,-0.006446194,-0.009157725,-0.012876115,-0.009809131,-0.014154041,-0.011186223,-0.008570064,-0.014780139,-0.018930845,-0.019872623,-0.014558005,-0.012154996,-0.016672762,-0.019353516,-0.019674011,-0.018295469,-0.017446307,-0.017055376,-0.016188072,-0.013499489,-0.017650414,-0.022156976,-0.024218149,-0.016272606,-0.014474839,-0.015691355,-0.018183624,-0.018792739,-0.014506586,-0.011783709,-0.012156306,-0.017218418,-0.015512002,-0.019528024,-0.015429717,-0.017717617,-0.011003384,-0.016844712,-0.01785383
865.5999756,-0.008675988,-0.007607394,-0.009724746,-0.012430739,-0.016536377,-0.012380676,-0.015120725,-0.016570663,-0.016162084,-0.015770944,-0.02051745,-0.015880167,-0.019352725,-0.018234214,-0.01630412,-0.018497938,-0.016904671,-0.014196384,-0.01812136,-0.016419392,-0.020445691,-0.019386096,-0.018211477,-0.018959194,-0.013649172,-0.019338662,-0.015007309,-0.020268291,-0.021049177,-0.022998903,-0.015943252,-0.022429541,-0.019294688,-0.012897174,-0.018046621,-0.017836737,-0.012134355,-0.021421254,-0.018939072
864.7999878,-0.002091306,-0.001363756,-0.004282308,-0.006948242,-0.009112201,-0.005898929,-0.004780616,-0.009188442,-0.008067398,-0.009771623,-0.005678849,-0.008403589,-0.012891143,-0.010890857,-0.00990615,-0.015885508,-0.009874724,-0.007475817,-0.012996018,-0.009141604,-0.009067788,-0.014168173,-0.019262349,-0.010561286,-0.012057975,-0.008652237,-0.011995934,-0.013053596,-0.010376921,-0.010603273,-0.011409532,-0.010302354,-0.012057018,-0.010687083,-0.010146202,-0.012988531,-0.008516559,-0.014598957,-0.011513303
864,-0.000486694,-0.00681147,-0.005193593,-0.0058123,-0.009492363,-0.008110389,-0.015393591,-0.011368783,-0.01039628,-0.00934727,-0.017905353,-0.010120963,-0.01497785,-0.014856442,-0.011080052,-0.01336341,-0.016887143,-0.014568569,-0.01401556,-0.014762674,-0.01414026,-0.011811571,-0.015039016,-0.016073337,-0.011318548,-0.013768861,-0.015608804,-0.014783341,-0.012880337,-0.013254003,-0.011866486,-0.020241905,-0.012305647,-0.010465272,-0.010856926,-0.016757401,-0.011594821,-0.009294976,-0.014013655
863.2000122,0.00134733,0.002585639,0.000551955,-0.002686815,-0.004672201,-0.003383593,-0.008894251,-0.008961097,-0.012072326,-0.008417452,-0.00810358,-0.008152715,-0.007731862,-0.00701381,-0.011045177,-0.010037398,-0.011420173,-0.013192685,-0.015482428,-0.006798983,-0.014195181,-0.008271237,-0.010143116,-0.013504507,-0.010986626,-0.008058657,-0.010436716,-0.008798881,-0.008696286,-0.008459748,-0.005481356,-0.014587943,-0.007315794,-0.009944102,-0.006241497,-0.008590012,-0.008317254,-0.013740121,-0.007044629
862.4000244,-0.003610179,-0.004125258,-0.006054982,-0.003606175,-0.00941653,-0.014295734,-0.008823943,-0.012373027,-0.008185485,-0.0131849,-0.010779463,-0.013503504,-0.011041795,-0.010411647,-0.013124226,-0.016206326,-0.012154695,-0.012559365,-0.011574758,-0.016082518,-0.014690408,-0.014894914,-0.010424232,-0.015310085,-0.012001524,-0.012724707,-0.015193819,-0.018860955,-0.010035526,-0.012613128,-0.01159971,-0.013257769,-0.013494972,-0.01086955,-0.011736998,-0.013005815,-0.014294031,-0.015201868,-0.017254442
861.5999756,-0.003962252,-0.005997285,-0.006926333,-0.011755592,-0.016052432,-0.011085603,-0.012456145,-0.01437007,-0.013984581,-0.014883508,-0.015682166,-0.013367476,-0.018047167,-0.015107375,-0.015874527,-0.017941171,-0.015473285,-0.018276757,-0.021227688,-0.020192735,-0.019712949,-0.014245686,-0.020699438,-0.018641992,-0.018276459,-0.013146427,-0.017201351,-0.016690547,-0.012115526,-0.015562704,-0.016911741,-0.015795257,-0.017748829,-0.018123198,-0.014788545,-0.019329749,-0.016184978,-0.016340919,-0.016335584
860.7999878,-0.005577609,-0.009578312,-0.009374834,-0.008645132,-0.010713349,-0.013797901,-0.012742002,-0.015414878,-0.013950239,-0.013750203,-0.012160383,-0.016122777,-0.016960537,-0.015286945,-0.013298492,-0.017500911,-0.016370237,-0.016523071,-0.016505178,-0.018020945,-0.016519681,-0.016176,-0.02055019,-0.01594959,-0.016710674,-0.017035961,-0.017981805,-0.017615914,-0.018294031,-0.01293984,-0.015609554,-0.015254255,-0.013327763,-0.017138546,-0.014674542,-0.014749213,-0.013117646,-0.01738717,-0.015787018
860,-0.008721455,-0.012662611,-0.012382085,-0.014282159,-0.01865186,-0.017029889,-0.01905543,-0.020856529,-0.017943108,-0.020345168,-0.018762147,-0.019351486,-0.017073793,-0.020918354,-0.022040315,-0.022878587,-0.020556066,-0.025342472,-0.018589167,-0.021070631,-0.022759024,-0.019212425,-0.021208409,-0.022777742,-0.020654565,-0.019023122,-0.01868117,-0.022173604,-0.016148865,-0.021383701,-0.022953087,-0.018790508,-0.016215403,-0.018569574,-0.021961572,-0.020401681,-0.022617362,-0.018370662,-0.02562627
859.2000122,-0.006564927,-0.011541536,-0.010584629,-0.011421181,-0.014705473,-0.016627222,-0.010853796,-0.018841324,-0.015910812,-0.018178809,-0.014917525,-0.017628791,-0.013064648,-0.019041557,-0.012161289,-0.016169617,-0.017830277,-0.01678161,-0.017389258,-0.017707925,-0.019447833,-0.016395813,-0.020534093,-0.019753862,-0.01832669,-0.017968293,-0.016249366,-0.016465552,-0.011670477,-0.019977013,-0.016105017,-0.017864861,-0.017159648,-0.017752159,-0.014606566,-0.014522558,-0.016295495,-0.018359844,-0.016450349
858.4000244,-0.000649097,-0.001450193,-0.009151083,-0.011153122,-0.011556156,-0.008613614,-0.008822878,-0.008501227,-0.008952323,-0.014247139,-0.016593985,-0.013161797,-0.012679758,-0.014028894,-0.017131928,-0.015344469,-0.018183427,-0.016471084,-0.014777387,-0.01446863,-0.015445506,-0.013749301,-0.017079419,-0.018667631,-0.0133734,-0.013185956,-0.012203977,-0.015617845,-0.0160209,-0.01645658,-0.016198844,-0.016373577,-0.017037604,-0.012016581,-0.014288271,-0.014538179,-0.018450951,-0.015999742,-0.016354831
857.5999756,-0.001269609,-0.002591669,-0.002022105,-0.007278122,-0.007122711,-0.007876937,-0.008478432,-0.007666861,-0.007710196,-0.010895856,-0.008712068,-0.008525139,-0.012319537,-0.013074947,-0.012999334,-0.00831954,-0.015048319,-0.01141049,-0.016418196,-0.014559107,-0.015731052,-0.012548853,-0.014407133,-0.01032288,-0.011669217,-0.013948985,-0.008034314,-0.008512447,-0.009639383,-0.011721931,-0.015952835,-0.008338585,-0.012446636,-0.010378487,-0.009063833,-0.010596503,-0.012110743,-0.008529809,-0.009705103
856.7999878,0.005604021,0.000340042,-0.001327524,-0.00498288,-0.003524171,-0.007381052,-0.009638066,-0.009089184,-0.007585824,-0.007978761,-0.006203578,-0.008183149,-0.013240745,-0.007103918,-0.013512788,-0.011895703,-0.010003957,-0.009046848,-0.012864756,-0.011675416,-0.006228688,-0.010946392,-0.010834861,-0.013616159,-0.008664264,-0.008312785,-0.009856251,-0.009562613,-0.011399345,-0.01046133,-0.014051551,-0.010867429,-0.012254665,-0.014686654,-0.009686269,-0.011374885,-0.013808483,-0.012181073,-0.015361111
856,-0.002963131,-0.005595345,-0.007218449,-0.010121368,-0.009655738,-0.007345167,-0.006991089,-0.009184489,-0.010667433,-0.013156172,-0.011625669,-0.009839094,-0.015018412,-0.012612927,-0.017199958,-0.011232892,-0.011212509,-0.012503734,-0.014373777,-0.015918249,-0.015246558,-0.014870451,-0.016224181,-0.014955692,-0.015577339,-0.011579698,-0.015700642,-0.016112251,-0.014626689,-0.012908179,-0.014374027,-0.012269109,-0.014486507,-0.013754517,-0.011481892,-0.011362933,-0.013603967,-0.013794039,-0.014811562
855.2000122,5.36E-05,0.001938754,-0.001477953,-0.005501804,-0.006197657,-0.007132694,-0.009095927,-0.008928436,-0.010777796,-0.012005251,-0.01328383,-0.007269161,-0.009468758,-0.014736802,-0.01300672,-0.013965981,-0.012551619,-0.013719605,-0.012060593,-0.014498224,-0.011923608,-0.012867269,-0.010821731,-0.010915698,-0.012343893,-0.010280815,-0.012502224,-0.015140275,-0.00946967,-0.008007275,-0.012412375,-0.012454334,-0.007223082,-0.006400283,-0.011979465,-0.011661405,-0.010619288,-0.011199241,-0.013696279
854.4000244,0.002587931,0.002521532,1.63E-05,-0.003823099,-0.005404819,-0.002943539,-0.007113086,-0.004410142,-0.007951159,-0.008785387,-0.008990156,-0.006426759,-0.008653404,-0.010955681,-0.010215789,-0.01116493,-0.009348587,-0.011200199,-0.010173158,-0.005248072,-0.010083735,-0.010241578,-0.007942772,-0.010071797,-0.006621732,-0.00586195,-0.009448091,-0.008446851,-0.006854738,-0.008642543,-0.011085099,-0.008190058,-0.008537677,-0.00970971,-0.009575932,-0.008487926,-0.007489862,-0.009027275,-0.011584537
853.5999756,-0.000720688,-0.00148079,-0.00423663,-0.009003595,-0.007394948,-0.007122915,-0.007357282,-0.008417858,-0.00811857,-0.011973975,-0.009327204,-0.011432275,-0.013057916,-0.010598777,-0.012147042,-0.009539062,-0.009980633,-0.011738208,-0.010262512,-0.012364071,-0.011972414,-0.014229604,-0.014972698,-0.013688353,-0.012460521,-0.011992257,-0.011815602,-0.011070916,-0.012195823,-0.009114026,-0.015279247,-0.012043824,-0.013464958,-0.008684463,-0.009995508,-0.00879462,-0.008887809,-0.011839634,-0.013466815
852.7999878,0.000503023,-0.006185561,-0.003560527,-0.006927505,-0.00649006,-0.005331592,-0.00750813,-0.014125627,-0.007672201,-0.010875104,-0.01189535,-0.011687309,-0.01100182,-0.010698701,-0.014191724,-0.01257546,-0.011688015,-0.013111567,-0.011139802,-0.014726092,-0.014666583,-0.012903657,-0.012927176,-0.014255055,-0.013259677,-0.012993104,-0.009357251,-0.010058645,-0.009903772,-0.011027915,-0.011094132,-0.0125232,-0.01217181,-0.009427878,-0.014871401,-0.01256359,-0.010952855,-0.012428776,-0.012785085
852,-0.004336594,-0.005073717,-0.007064699,-0.010167949,-0.006331408,-0.008270627,-0.007921981,-0.013223371,-0.010888333,-0.01069961,-0.014195632,-0.013234117,-0.012572039,-0.010405328,-0.013299697,-0.013805022,-0.014563463,-0.013905667,-0.01265371,-0.012836258,-0.015834743,-0.011580857,-0.014336361,-0.014755018,-0.014603713,-0.011565735,-0.012867119,-0.013568089,-0.012254412,-0.014107485,-0.015972247,-0.013744083,-0.013793137,-0.014147978,-0.010245421,-0.011470194,-0.012419469,-0.011281573,-0.014479697
851.2000122,-0.003405682,-0.003919926,-0.00715999,-0.007353159,-0.013646162,-0.012630276,-0.011886535,-0.014820669,-0.013194894,-0.013141204,-0.012824596,-0.010421554,-0.013766755,-0.015587928,-0.014630894,-0.017945293,-0.014988904,-0.016454585,-0.015948642,-0.012507305,-0.014030047,-0.015281696,-0.016729753,-0.017226679,-0.012852996,-0.015715523,-0.012559314,-0.012817559,-0.013576671,-0.014804057,-0.015299539,-0.012326733,-0.016591992,-0.012843847,-0.016347302,-0.014492665,-0.016008025,-0.017418008,-0.015969701
850.4000244,-0.002329536,-0.002911296,-0.004092898,-0.010405986,-0.009275364,-0.007947652,-0.00999141,-0.012879382,-0.012254261,-0.013350306,-0.013777388,-0.01277106,-0.014361355,-0.00967832,-0.014038318,-0.012459717,-0.013772021,-0.015089974,-0.013744987,-0.014181753,-0.014072302,-0.016577143,-0.013594082,-0.015075472,-0.013026214,-0.013745087,-0.014870801,-0.016036816,-0.014833878,-0.014299542,-0.01563807,-0.014721438,-0.013703603,-0.013196452,-0.014232459,-0.01234022,-0.015283045,-0.014511643,-0.014983252
849.5999756,-0.002630162,-0.001770198,-0.00467763,-0.007014319,-0.008221352,-0.004810569,-0.008734648,-0.011924717,-0.007907949,-0.010692993,-0.011609036,-0.007514592,-0.013267762,-0.011704495,-0.013712834,-0.010744109,-0.013702048,-0.007803262,-0.010209924,-0.009436743,-0.012225723,-0.011905223,-0.014540933,-0.012380173,-0.013576219,-0.012048205,-0.011691442,-0.012869934,-0.010388547,-0.012541459,-0.012644206,-0.014184959,-0.01281027,-0.010921352,-0.011023372,-0.009983315,-0.012151422,-0.0096169,-0.015290443
848.7999878,-0.000251332,-0.007708569,-0.007161213,-0.010573413,-0.006607455,-0.011223811,-0.01130286,-0.011763857,-0.013073389,-0.015337123,-0.01358776,-0.012617604,-0.014471184,-0.014899666,-0.014355845,-0.012815548,-0.016162882,-0.015094974,-0.017426314,-0.017747041,-0.015224713,-0.015858304,-0.016356625,-0.015000857,-0.014788195,-0.014278552,-0.013850759,-0.01881014,-0.010133557,-0.014937785,-0.018996611,-0.015410881,-0.016131954,-0.012108175,-0.013709723,-0.015074322,-0.015597567,-0.013832305,-0.017711155
848,-0.003050742,-0.003035678,-0.006358399,-0.008817602,-0.011222348,-0.009909035,-0.007953701,-0.011706561,-0.012306049,-0.012872597,-0.010867126,-0.012869732,-0.015112424,-0.010707894,-0.014642607,-0.013035811,-0.010859299,-0.015910912,-0.017292306,-0.010622472,-0.015469737,-0.019466793,-0.014149732,-0.014974699,-0.011976494,-0.012630176,-0.011477556,-0.00994901,-0.014397867,-0.012494477,-0.012532506,-0.013881247,-0.016427418,-0.013367124,-0.01375256,-0.011263111,-0.015318981,-0.01328137,-0.013070174
847.2000122,-0.003282074,-0.006184234,-0.010222464,-0.010143116,-0.011073845,-0.014317976,-0.013197757,-0.014055009,-0.01529799,-0.014676244,-0.01255338,-0.015157123,-0.013673454,-0.016272556,-0.016525911,-0.01851188,-0.019366341,-0.017913997,-0.018322073,-0.017444018,-0.018159544,-0.015856357,-0.015208017,-0.015859453,-0.01653867,-0.016173705,-0.014406933,-0.018812718,-0.016944606,-0.018755652,-0.016558902,-0.014433475,-0.015255655,-0.015043117,-0.014992905,-0.017773231,-0.015277848,-0.016054977,-0.017971521
846.4000244,-0.004569701,-0.004241603,-0.007273335,-0.011398588,-0.008529809,-0.009834589,-0.011101046,-0.009403357,-0.010918979,-0.015410431,-0.013664624,-0.012822133,-0.015726158,-0.014278903,-0.016252907,-0.012067995,-0.014344274,-0.01768014,-0.015475033,-0.015964212,-0.014454909,-0.015136825,-0.017917672,-0.015861899,-0.015994502,-0.014315021,-0.014479346,-0.015779929,-0.014017466,-0.015345168,-0.014785893,-0.013931087,-0.013252346,-0.011724703,-0.012778148,-0.013418328,-0.013466916,-0.015931025,-0.011813335
845.5999756,-0.003281046,-0.003225447,-0.006174077,-0.008692632,-0.007192276,-0.011633835,-0.009374022,-0.012928432,-0.012370763,-0.014396114,-0.012024437,-0.013014759,-0.013996712,-0.015206067,-0.013766354,-0.016455732,-0.01505932,-0.015751272,-0.011615538,-0.015650256,-0.016827183,-0.014867999,-0.017231554,-0.013108503,-0.015523641,-0.015095124,-0.01439311,-0.013751959,-0.013252798,-0.012987375,-0.016972089,-0.015405633,-0.010798704,-0.010572049,-0.014394261,-0.011931164,-0.011329543,-0.012910542,-0.019166457
844.7999878,-0.002539945,-0.004690383,-0.004685159,-0.009113519,-0.008616862,-0.009773445,-0.013682685,-0.01249146,-0.010537336,-0.012775986,-0.012497395,-0.008323705,-0.014771231,-0.010386221,-0.009805335,-0.012521088,-0.015865941,-0.012966523,-0.012421682,-0.011781895,-0.016385343,-0.013159486,-0.017647183,-0.01663938,-0.01308223,-0.01344729,-0.013053997,-0.015567399,-0.015846124,-0.014390054,-0.016258392,-0.012959387,-0.013555294,-0.011274108,-0.011054817,-0.011893788,-0.011003687,-0.012769552,-0.014274494
844,-0.001838769,-0.000634622,-0.00500545,-0.007406959,-0.008393382,-0.008543617,-0.009808776,-0.011777159,-0.0084994,-0.012401205,-0.013783306,-0.011304474,-0.012808612,-0.012153839,-0.013097452,-0.011748236,-0.012449554,-0.015017462,-0.012734058,-0.016790176,-0.016636539,-0.017929347,-0.015853362,-0.011884923,-0.011716085,-0.009343013,-0.015576639,-0.013184499,-0.011225172,-0.011441352,-0.015295391,-0.015241059,-0.012398438,-0.010146809,-0.013941315,-0.012973307,-0.012452321,-0.01433045,-0.014921627
843.2000122,-0.002390604,-0.001828561,-0.006047527,-0.008778841,-0.008400796,-0.012585317,-0.011530495,-0.01361069,-0.011353904,-0.012449454,-0.012105154,-0.013523578,-0.015584431,-0.015196469,-0.012500615,-0.015709531,-0.014798452,-0.011757256,-0.01551485,-0.016449951,-0.013386603,-0.014843584,-0.014801155,-0.012851738,-0.01165954,-0.013041086,-0.01373696,-0.015318831,-0.013838021,-0.01246349,-0.016151011,-0.015255155,-0.017053036,-0.011587108,-0.014807209,-0.011887794,-0.015245858,-0.016926581,-0.011885729
842.4000244,-0.001225936,-0.005003557,-0.003704076,-0.005843306,-0.010790522,-0.009617457,-0.008533261,-0.008582398,-0.009978812,-0.011770709,-0.010820367,-0.011199341,-0.014042328,-0.010058544,-0.012481097,-0.013335395,-0.012926221,-0.014636651,-0.011827341,-0.012489397,-0.010681678,-0.013165313,-0.016992053,-0.013650477,-0.012392702,-0.011593964,-0.012128817,-0.013261084,-0.01089626,-0.012639931,-0.012215002,-0.012334634,-0.012287832,-0.013189521,-0.013360548,-0.014558656,-0.012572492,-0.012555241,-0.015603011
841.5999756,-0.00459757,-0.00376372,-0.007157546,-0.010470781,-0.009264062,-0.012107772,-0.011234607,-0.012084108,-0.01403922,-0.012816403,-0.014703271,-0.012237703,-0.015791612,-0.013982024,-0.015460745,-0.016837243,-0.014860995,-0.017751612,-0.015670281,-0.015127675,-0.016233606,-0.015833845,-0.017782226,-0.015816523,-0.013399956,-0.014070347,-0.012138383,-0.01597015,-0.01434733,-0.014535075,-0.015004208,-0.01549127,-0.013523026,-0.013150395,-0.013038876,-0.014994156,-0.011708526,-0.012617554,-0.017022222
840.7999878,-0.00329605,-0.003168864,-0.006464455,-0.008302424,-0.007967426,-0.008446039,-0.010415994,-0.011188292,-0.012923758,-0.01245549,-0.012666382,-0.008679794,-0.012254161,-0.013379323,-0.013442773,-0.014102273,-0.01600543,-0.014092099,-0.013249684,-0.013252547,-0.014716883,-0.016070245,-0.013563473,-0.014219032,-0.013524883,-0.011749546,-0.012059032,-0.011301599,-0.011081717,-0.014657875,-0.014331852,-0.014412842,-0.012980844,-0.01052925,-0.01067203,-0.01490487,-0.012080683,-0.012673774,-0.015398588
840,-0.002917159,-0.00610828,-0.007714977,-0.010227521,-0.011235616,-0.012614134,-0.011686252,-0.014392409,-0.013194342,-0.014775234,-0.014735451,-0.013918402,-0.013501496,-0.012861087,-0.017283797,-0.017393785,-0.016007725,-0.018904228,-0.015813328,-0.015023763,-0.017044973,-0.016340071,-0.012895012,-0.017396471,-0.01737185,-0.013597343,-0.014864197,-0.018070957,-0.014214973,-0.015941756,-0.015384447,-0.013804572,-0.015052269,-0.012708618,-0.013040031,-0.01684536,-0.015106425,-0.017476294,-0.016853627
839.2000122,-0.003369826,-0.003663214,-0.008608183,-0.009792883,-0.012243491,-0.01378135,-0.012056262,-0.014062628,-0.014715182,-0.01430901,-0.015172172,-0.015670031,-0.014737052,-0.014554451,-0.013164761,-0.016186226,-0.016185028,-0.01910671,-0.017351951,-0.015753519,-0.016096087,-0.017712597,-0.018343713,-0.016048592,-0.012402111,-0.018540801,-0.012348472,-0.015312984,-0.017751114,-0.01825829,-0.015588926,-0.017976787,-0.015338922,-0.012153033,-0.016925883,-0.015489272,-0.017650861,-0.015221514,-0.016190216
838.4000244,-0.001948872,-0.001197231,-0.008019321,-0.007237746,-0.009359633,-0.010630757,-0.010609487,-0.010069723,-0.011089943,-0.012856312,-0.011682925,-0.011564222,-0.015991259,-0.010711379,-0.013827941,-0.01380412,-0.011296051,-0.012891042,-0.015230312,-0.013666481,-0.014373075,-0.013879793,-0.015372904,-0.01579326,-0.012491862,-0.013032042,-0.011698246,-0.014854541,-0.015165873,-0.014117709,-0.012148301,-0.013564126,-0.013782002,-0.011992811,-0.012474909,-0.011079143,-0.0107682,-0.01202197,-0.017211154
837.5999756,0.000225215,-0.001642152,-0.005823845,-0.006401457,-0.00679251,-0.006146514,-0.00927136,-0.012181023,-0.007674439,-0.011183549,-0.011087471,-0.01037323,-0.01224787,-0.010033654,-0.013358138,-0.01428276,-0.012850532,-0.012365178,-0.013536726,-0.011388805,-0.012637217,-0.013449901,-0.015439861,-0.012930995,-0.011710946,-0.008507929,-0.010467092,-0.012097702,-0.015013911,-0.011942195,-0.012444775,-0.014020422,-0.010603273,-0.009826997,-0.011994322,-0.010250629,-0.010226105,-0.012958131,-0.012596984
836.7999878,-0.002261196,-0.006477155,-0.009687028,-0.012214045,-0.01248668,-0.01062722,-0.011342809,-0.013846296,-0.013905265,-0.016774535,-0.016826984,-0.016659409,-0.015670281,-0.012660448,-0.015673427,-0.01364556,-0.016462361,-0.017109979,-0.018227909,-0.017186023,-0.019464169,-0.016726566,-0.018186206,-0.013509727,-0.017669056,-0.016276246,-0.011054211,-0.018054221,-0.013958862,-0.016012816,-0.016132653,-0.015485674,-0.015776085,-0.013604418,-0.012493472,-0.016389381,-0.015319181,-0.016484842,-0.017570125
836,8.74E-05,-0.000188875,-0.007129943,-0.007883038,-0.008452842,-0.011887694,-0.00921115,-0.010459511,-0.010635405,-0.012366638,-0.010925391,-0.012493321,-0.012079174,-0.013345587,-0.013211619,-0.015429967,-0.015912211,-0.015598766,-0.015736293,-0.015168923,-0.01368429,-0.013067462,-0.014705623,-0.015681168,-0.013165464,-0.012651598,-0.011457589,-0.017256433,-0.013899799,-0.013316266,-0.016475771,-0.012891545,-0.012337251,-0.01133373,-0.011972918,-0.012584613,-0.012600656,-0.013564426,-0.012275501
835.2000122,0.001014568,-0.00133955,-0.005744762,-0.005733164,-0.00398821,-0.009215155,-0.006615052,-0.0103247,-0.008325686,-0.009601202,-0.009236289,-0.010119446,-0.011802453,-0.011983746,-0.011939474,-0.010975773,-0.013384745,-0.011897416,-0.011913434,-0.009307543,-0.011072785,-0.011416794,-0.011465253,-0.012722696,-0.008372257,-0.012474457,-0.011751058,-0.012717819,-0.011061025,-0.011729742,-0.009670827,-0.009267154,-0.008511787,-0.009082492,-0.009801437,-0.009244601,-0.010446875,-0.011874646,-0.012664974
834.4000244,-0.003786713,-0.006689287,-0.006754231,-0.009866677,-0.009910705,-0.010030315,-0.010042103,-0.013356029,-0.012721841,-0.013920057,-0.009525236,-0.015675975,-0.014508839,-0.014765477,-0.015795905,-0.014150684,-0.015369706,-0.016083365,-0.016035318,-0.01683824,-0.017247178,-0.017770149,-0.017282454,-0.015644813,-0.016120283,-0.01580005,-0.013682283,-0.016069844,-0.014311064,-0.014294282,-0.016355678,-0.017869679,-0.014972649,-0.012989888,-0.012948081,-0.016446909,-0.015052419,-0.014603262,-0.015166272
833.5999756,-0.001837583,-0.006867835,-0.007438208,-0.009314283,-0.009996773,-0.010152321,-0.01213798,-0.013721512,-0.01385096,-0.016004631,-0.012505947,-0.013889671,-0.017217573,-0.014887961,-0.015607606,-0.01749902,-0.01796894,-0.016360166,-0.014588544,-0.017978378,-0.017284095,-0.016590148,-0.018394532,-0.016791271,-0.017109282,-0.014128033,-0.017007088,-0.015325328,-0.016682077,-0.017275788,-0.01529949,-0.013052993,-0.014219482,-0.014929131,-0.012158722,-0.014897165,-0.012781517,-0.017978327,-0.018211527
832.7999878,-0.003937062,-0.000150682,-0.006111445,-0.00789646,-0.008127106,-0.007892952,-0.009674978,-0.00945113,-0.01113309,-0.008598895,-0.010098455,-0.010824912,-0.012726014,-0.013937655,-0.012040854,-0.013420286,-0.015268651,-0.014521156,-0.014861945,-0.013632264,-0.012936825,-0.01439987,-0.013308031,-0.013922914,-0.012805345,-0.013105338,-0.011636154,-0.014460167,-0.013454016,-0.014786843,-0.014008092,-0.013951844,-0.011701975,-0.010682082,-0.010604586,-0.012423091,-0.010684052,-0.013545057,-0.015091874
832,-0.001262124,-0.003741598,-0.004971364,-0.008272506,-0.01172556,-0.008603158,-0.009518753,-0.011013176,-0.011603642,-0.012932503,-0.011770407,-0.012199195,-0.013997314,-0.016393818,-0.013565129,-0.013035509,-0.014904569,-0.016306814,-0.012635054,-0.013965279,-0.012590044,-0.014820018,-0.011477253,-0.014277951,-0.011660598,-0.014882607,-0.012395418,-0.013163153,-0.01500941,-0.014193678,-0.012854654,-0.013824932,-0.01185767,-0.010216143,-0.012150013,-0.014155796,-0.010803905,-0.012183087,-0.016601011
