wavelength (nm),DOMBlank1,DOMSTD32,DOM12918,DOM12924,DOM12957,DOM13090,DOM13109,DOM13111,DOM13143,DOMBlank2,DOM13262,DOM13313,DOM13335,DOM13476,DOM13531,DOM13589,DOMBlank3
291.1999817,0.001660338,0.221013591,0.332591146,0.236181676,0.325041533,0.371504694,0.063518606,0.175762951,0.097884022,-0.002697106,0.0355855,0.038950965,0.026952429,0.098640792,0.32066071,0.235293791,-0.003633643
290.3999939,0.001842584,0.223669305,0.335716486,0.233934283,0.329419851,0.374601305,0.063821219,0.177471131,0.09940441,-0.003311155,0.034124509,0.039217263,0.029908033,0.100770824,0.327292264,0.236772955,-0.0057372
289.6000061,0.001237428,0.224431887,0.339884251,0.237183988,0.329626381,0.376474798,0.0658134,0.178293645,0.100965545,-0.003805343,0.032937221,0.036324613,0.026935214,0.097579837,0.326842308,0.237742662,-0.006635805
288.7999878,0.002887268,0.228769407,0.343287259,0.243684217,0.332933545,0.379425526,0.065850511,0.180158734,0.102293342,-0.002438794,0.034864783,0.04063696,0.028313437,0.102072425,0.331009448,0.241912007,-0.00601822
288,0.00480875,0.228480578,0.346912146,0.244414076,0.337812096,0.386414409,0.068307988,0.18037726,0.104747981,-0.002473852,0.037618838,0.039712369,0.028493179,0.102711216,0.335264593,0.244565621,-0.003219486
287.1999817,0.002441607,0.22970891,0.34934783,0.245191559,0.341924936,0.391461641,0.068613954,0.184689999,0.105068371,-0.002503657,0.03576811,0.04084821,0.027842358,0.103690393,0.33481124,0.248098552,-0.006172341
286.3999939,0.000767187,0.233023927,0.352917671,0.250599057,0.342896104,0.392812908,0.069185436,0.187084392,0.106204689,-0.002665873,0.035040632,0.041108534,0.029047906,0.103907429,0.340812415,0.249806792,-0.007269619
285.5999756,0.000342658,0.234961957,0.355601281,0.251559198,0.34590739,0.39942205,0.069336116,0.188075349,0.105349608,-0.003768237,0.034798,0.040543109,0.028834738,0.106341861,0.341041535,0.24891825,-0.007581448
284.7999878,0.002398813,0.240043059,0.361723542,0.256720603,0.350691378,0.405015796,0.071913488,0.192425653,0.109532036,-0.002555643,0.036791977,0.041007552,0.028829511,0.107112564,0.346829236,0.255304575,-0.006226391
284,-0.000804463,0.240412176,0.362920284,0.257811993,0.352714598,0.407618076,0.0725246,0.190231621,0.109844513,-0.002242397,0.035377301,0.041356824,0.028420158,0.106209286,0.348641247,0.253407806,-0.007603731
283.1999817,6.21E-05,0.243949562,0.36588195,0.26148057,0.360579133,0.411723793,0.073037572,0.193181604,0.110690028,-0.004550848,0.036838859,0.040719856,0.027436553,0.108301319,0.352217406,0.257108778,-0.008805782
282.3999939,0.002280682,0.24321039,0.369165808,0.26472801,0.363366246,0.419252753,0.074074298,0.195064992,0.111334734,-0.002921479,0.036202908,0.041097689,0.029136481,0.106987402,0.359139651,0.260909796,-0.00866254
281.5999756,0.001237817,0.248379961,0.373587847,0.267804474,0.362310529,0.421307683,0.077236466,0.197778478,0.113790691,-0.003219383,0.036448721,0.043747772,0.030689292,0.109385625,0.360221803,0.264692575,-0.007448591
280.7999878,-0.000925369,0.25019896,0.373489291,0.268820286,0.368252575,0.425958335,0.075425819,0.199996054,0.114371873,-0.004307478,0.036336944,0.042469032,0.029599935,0.110547267,0.361008048,0.266627401,-0.009064593
280,0.001119482,0.254001647,0.383075267,0.273967892,0.374429613,0.432559818,0.077828728,0.201054573,0.116620705,-0.002966062,0.038719129,0.045534711,0.031723183,0.113168128,0.368049771,0.269978464,-0.007959699
279.1999817,0.000105369,0.256811023,0.385274917,0.275727034,0.378964603,0.433756322,0.079587162,0.204067588,0.119733363,-0.003621526,0.038178992,0.045223515,0.033401284,0.113930054,0.371669769,0.27383998,-0.0070376
278.3999939,0.00235342,0.259675533,0.388039261,0.282114953,0.382164627,0.437847227,0.081849813,0.207610145,0.122237824,-0.00275092,0.042335548,0.045814484,0.034103703,0.116836749,0.377051503,0.274821043,-0.006175455
277.5999756,-0.000682594,0.259442061,0.389454901,0.281881571,0.382302702,0.443427414,0.08081913,0.207961172,0.121072307,-0.004719984,0.03948075,0.045685429,0.030564265,0.116654053,0.377235681,0.275118947,-0.009021495
276.7999878,0.000978685,0.262699097,0.39506495,0.284173131,0.390315473,0.447476268,0.080786489,0.208652228,0.121597871,-0.004061509,0.039560985,0.044901751,0.031019377,0.118419297,0.381268114,0.281579495,-0.00952868
276,0.000927345,0.266136676,0.396259785,0.289184213,0.39294377,0.454459846,0.084517002,0.213570595,0.124000847,-0.002150038,0.042587083,0.0480938,0.033814102,0.119713001,0.383762181,0.282182515,-0.007511895
275.1999817,-0.000635088,0.266673714,0.401855081,0.291796237,0.395889342,0.454412222,0.082590207,0.213414133,0.124865092,-0.003800416,0.041397285,0.048161674,0.032025963,0.120260239,0.387803912,0.285491556,-0.00865787
274.3999939,-0.000367736,0.270678401,0.409503788,0.296189427,0.401288629,0.4600707,0.087223716,0.219413102,0.128879696,-0.001200432,0.042803314,0.047913134,0.034375954,0.122812189,0.392402977,0.288615823,-0.007953091
273.5999756,0.000875647,0.273718089,0.412252754,0.300201803,0.404475302,0.46865058,0.087341696,0.21998626,0.130129188,-0.000102807,0.042641222,0.050685745,0.034578152,0.124388747,0.398017496,0.292112529,-0.00906363
272.7999878,0.00088361,0.277147234,0.415871143,0.301029623,0.4088898,0.474361628,0.089088142,0.222149119,0.13298367,-0.001363033,0.04440368,0.051129602,0.038308661,0.124709137,0.400934964,0.296204567,-0.009404422
272,0.000914193,0.279697835,0.418114692,0.305945396,0.411814094,0.478869677,0.090460494,0.22659798,0.132800803,-0.002517554,0.044070601,0.052258104,0.038310923,0.126299053,0.405496895,0.296515673,-0.008702832
271.1999817,-0.000412789,0.282998234,0.421147734,0.30910942,0.418835819,0.483220398,0.093011819,0.229488701,0.135469079,-0.002061215,0.043758534,0.051845323,0.037021011,0.128939927,0.408146262,0.29992035,-0.006580888
270.3999939,-0.000569377,0.284014344,0.422037602,0.309316099,0.421493977,0.487093806,0.091497689,0.229286194,0.136064023,-0.003919156,0.045552533,0.05171359,0.038308237,0.127783552,0.411986828,0.303934485,-0.008935739
269.5999756,-0.000221993,0.286137879,0.431815356,0.314101189,0.422139227,0.490461677,0.093207218,0.231061682,0.137388364,-0.001198264,0.045638643,0.052805346,0.040202416,0.130324379,0.414067835,0.305481106,-0.007828228
268.7999878,0.000746079,0.291413486,0.436626762,0.319415987,0.429105222,0.497293741,0.094732061,0.234032154,0.139880657,-0.000615288,0.047247577,0.055643719,0.041313149,0.133120596,0.420151293,0.309567571,-0.006272167
268,-0.000727097,0.290377051,0.438232213,0.318613857,0.433684945,0.50140959,0.094833195,0.235077053,0.139634207,-0.001509425,0.046870008,0.055464443,0.039108142,0.133407027,0.422668338,0.314893723,-0.009255396
267.1999817,-7.59E-05,0.293400675,0.441417396,0.324590892,0.436352432,0.504540682,0.096070595,0.238423556,0.141817674,-0.000759399,0.047628999,0.056605168,0.040033434,0.134583935,0.428776443,0.318168581,-0.007518459
266.3999939,0.001475545,0.29729107,0.44517827,0.327871889,0.442670703,0.512113273,0.097020842,0.240762934,0.145425856,-0.001936503,0.048556868,0.058622129,0.04138618,0.134884283,0.432078093,0.319786221,-0.007704551
265.5999756,2.59E-05,0.298434466,0.448553205,0.329588682,0.444291532,0.51396364,0.096825629,0.244276494,0.145329222,-0.001887896,0.05045221,0.057327911,0.040451128,0.137546167,0.433862537,0.320620209,-0.008797614
264.7999878,0.001129474,0.300354272,0.450917065,0.334927917,0.450235277,0.520644248,0.098175503,0.244132727,0.14606896,0.000303904,0.05095413,0.059847418,0.042357493,0.138853982,0.436803758,0.326810539,-0.007920709
264,0.00018313,0.304704905,0.459335357,0.335206986,0.452250004,0.524514556,0.101244099,0.247959614,0.149332479,0.001013478,0.051351786,0.060290392,0.043134648,0.141212612,0.44458276,0.327422142,-0.007074835
263.1999817,-0.000772578,0.307275772,0.460726142,0.339228749,0.456059754,0.528132618,0.100401983,0.251009405,0.148514077,0.001054424,0.051244933,0.06209065,0.04383089,0.14219439,0.445680618,0.32967931,-0.005889889
262.3999939,0.000809328,0.3090069,0.464137673,0.340339929,0.459685117,0.531161308,0.102671541,0.251301587,0.151050508,0.000649654,0.052544463,0.060230616,0.04483467,0.143622652,0.44806695,0.333280474,-0.005789567
261.5999756,0.001784538,0.310004085,0.466271222,0.341435373,0.462659448,0.537513554,0.101703815,0.252132565,0.152671635,0.000633425,0.053386591,0.061351534,0.045286689,0.145222709,0.451497257,0.334103525,-0.00624262
260.7999878,0.00050494,0.311158568,0.470890969,0.346988261,0.467027277,0.540685475,0.104327351,0.258664995,0.153557912,0.001484272,0.055106644,0.063860163,0.047810212,0.14793314,0.458859712,0.339050114,-0.004285999
260,0.000521605,0.311059773,0.471797258,0.347893357,0.469640255,0.543775082,0.103428461,0.255830109,0.155112028,-0.000215887,0.053970255,0.06404084,0.047359746,0.146640882,0.457712174,0.338427991,-0.006106034
259.1999817,0.00132583,0.314249903,0.476451725,0.34963268,0.470736682,0.545114815,0.105874866,0.259318113,0.154930815,0.002092555,0.05561059,0.065226845,0.048411254,0.149673507,0.462696046,0.342691958,-0.005339007
258.3999939,0.000298982,0.313185513,0.478667915,0.354249388,0.476173341,0.551092446,0.105821058,0.26199469,0.155927703,0.001528925,0.055057861,0.063931391,0.046881888,0.150394142,0.463787317,0.344719768,-0.005902607
257.5999756,-0.000768392,0.315373242,0.480791688,0.355388999,0.478297919,0.553294301,0.106042773,0.26390785,0.157027334,0.000968048,0.056797333,0.064781182,0.048879296,0.151717857,0.466080874,0.346737713,-0.005837841
256.7999878,-0.000167916,0.318261296,0.484737575,0.356176496,0.482538432,0.552849591,0.106954448,0.266860247,0.157638177,0.00043917,0.056492236,0.066789985,0.047712635,0.150661141,0.470836759,0.349371821,-0.005831967
255.9999847,0.000238061,0.319318324,0.486895084,0.35934341,0.486264229,0.555669367,0.107881948,0.267291784,0.159629047,0.002126189,0.057026926,0.069556974,0.049571875,0.152792841,0.476273358,0.352300406,-0.004533941
255.1999969,0.00054208,0.322423697,0.489223629,0.363012463,0.488650024,0.561008275,0.109362014,0.267540306,0.160462663,0.000802222,0.057262901,0.068552934,0.050793249,0.154634014,0.47942856,0.355598003,-0.005041274
254.3999939,-8.78E-05,0.320788652,0.492548019,0.363928139,0.490793586,0.563542604,0.108457968,0.26887399,0.160230011,0.000821258,0.056124605,0.067138113,0.049307276,0.153042942,0.479622066,0.355338216,-0.006040124
253.5999908,0.000217833,0.323246449,0.49354741,0.36395511,0.492694557,0.566558719,0.108882412,0.271804839,0.159735575,-5.29E-05,0.057776276,0.067047849,0.049930487,0.156558678,0.481592923,0.357904911,-0.004793673
252.7999878,0.001189924,0.325076908,0.499044418,0.368747711,0.496942878,0.569811046,0.109626383,0.271779656,0.163321823,0.002476517,0.059103657,0.069973074,0.051018782,0.157176927,0.487133265,0.361412376,-0.003560527
251.9999847,0.000171269,0.32726267,0.498093247,0.370332182,0.500166416,0.57567519,0.109767318,0.275238067,0.16151771,0.00237445,0.059821215,0.071270265,0.051869884,0.157461673,0.486388952,0.363820285,-0.004578564
251.1999969,0.000112877,0.328971416,0.502377629,0.371222913,0.504012227,0.575296581,0.111172698,0.277224183,0.16349797,0.002885157,0.059195463,0.070082083,0.05263507,0.159367129,0.494207084,0.363561392,-0.004370473
250.3999939,0.001761068,0.333848238,0.507146597,0.374905348,0.505487204,0.579804957,0.110589504,0.278700322,0.163606733,0.002986953,0.062343646,0.070842072,0.053577397,0.162135169,0.496732146,0.367779046,-0.004011191
249.5999908,0.000918239,0.33619836,0.510395348,0.376285166,0.510576069,0.583537221,0.111466616,0.28114599,0.166092068,0.000991087,0.060649987,0.071939148,0.054425787,0.162917063,0.500235796,0.371302187,-0.003639444
248.7999878,0.002224061,0.336683869,0.517119765,0.380953103,0.513928413,0.587210536,0.115242764,0.282957912,0.167126164,0.002589676,0.064283237,0.073282652,0.056526199,0.165626586,0.503685057,0.375506997,-0.001494257
247.9999847,0.001868372,0.33757028,0.517103791,0.382068425,0.516475856,0.587406993,0.111643992,0.28406781,0.167097986,0.002402301,0.063659601,0.072292633,0.054655183,0.163793042,0.508788288,0.375153631,-0.002696282
247.1999969,0.001137598,0.339571506,0.52166158,0.385637015,0.52085942,0.593401194,0.113989346,0.285503715,0.168200865,0.001459857,0.064197704,0.072145253,0.056309573,0.162777722,0.509198666,0.37909478,-0.003511692
246.3999939,0.002183655,0.343087316,0.526943564,0.388176024,0.52396965,0.599151671,0.11727076,0.288141221,0.170489147,0.001723486,0.064009376,0.072766453,0.057957396,0.167966619,0.516515076,0.382518649,-0.002719383
245.5999908,0.001292233,0.34335345,0.530483186,0.390844226,0.529499114,0.602295876,0.114603452,0.288770258,0.17338647,0.001437417,0.065677993,0.074739188,0.058382157,0.167876616,0.521484315,0.384814113,-0.002775819
244.7999878,0.001321676,0.345579833,0.530157387,0.393948823,0.531354189,0.607450247,0.114643596,0.291528106,0.168581948,0.002207851,0.06588497,0.073974013,0.058043249,0.169061422,0.526575863,0.387569547,-0.003652536
243.9999847,-0.001961242,0.349094302,0.536011219,0.396628678,0.534619868,0.609707415,0.11518728,0.294467568,0.171387062,0.000883454,0.066028848,0.074227087,0.057714537,0.170565158,0.528583527,0.390523642,-0.002967553
243.1999969,-0.000591971,0.353740007,0.54127866,0.399590343,0.541550756,0.616408825,0.116283491,0.296451628,0.173170045,-0.000427891,0.066399179,0.074281789,0.058767978,0.173627406,0.530766904,0.394836932,-0.004228837
242.3999939,-3.78E-05,0.356125444,0.547627568,0.403282881,0.544120967,0.623539567,0.117988251,0.299534291,0.175575554,0.000101019,0.066771716,0.074399844,0.059415996,0.173200518,0.53806144,0.3978993,-0.0037185
241.5999908,0.001300852,0.359805137,0.553281307,0.4081361,0.551512361,0.628106177,0.121299274,0.303773582,0.178828359,0.002061499,0.069221526,0.078159392,0.061450437,0.177537859,0.543242753,0.403956831,-0.001582783
240.7999878,0.002066051,0.364289939,0.557666957,0.411617458,0.557826102,0.63403976,0.121651441,0.303755403,0.180162221,0.001324558,0.071585469,0.078055002,0.061741762,0.178960457,0.548971057,0.407519877,-0.002348279
239.9999847,-0.001230995,0.367464632,0.563004196,0.415173054,0.560364187,0.638453662,0.122335009,0.307256103,0.180511475,0.002433537,0.07022237,0.077276237,0.062632702,0.180554465,0.552366316,0.410236299,-0.002293127
239.1999969,0.000540369,0.371928215,0.570398569,0.419353634,0.56804055,0.645682335,0.124799594,0.312203974,0.183222681,0.003026886,0.074186556,0.079087764,0.064160317,0.184865475,0.560357273,0.416032314,-0.002260887
238.3999939,-0.001456643,0.373888582,0.575878739,0.423231185,0.573858082,0.649703503,0.124308817,0.315913439,0.184690908,0.000255596,0.074158952,0.081068091,0.064776435,0.183757335,0.567338646,0.419448614,-0.002849735
237.5999908,-0.001695994,0.378606379,0.580159426,0.429677695,0.576932371,0.656147122,0.125499576,0.31600377,0.186051771,0.000566133,0.074000351,0.079554364,0.067021057,0.186698496,0.572127163,0.423373431,-0.00150019
236.7999878,-0.001410666,0.382241637,0.584672809,0.42858091,0.586320043,0.660353005,0.127340302,0.317966104,0.187901512,0.001044537,0.07568378,0.081501991,0.066248454,0.187683448,0.577120602,0.427274972,-0.001325769
235.9999847,-0.001233835,0.385554493,0.5908283,0.43584463,0.588601053,0.670528114,0.126711816,0.321634144,0.189229563,0.000599596,0.075771086,0.082670331,0.065497749,0.189053536,0.585226536,0.432643652,-0.001537439
235.1999969,-0.002476992,0.392935276,0.598161995,0.43863076,0.597570896,0.673690736,0.128466889,0.324522436,0.191067919,0.00087658,0.076822497,0.082610123,0.067998149,0.191382483,0.588967562,0.438080281,-0.002539173
234.3999939,-0.002596609,0.393581271,0.602246583,0.442919254,0.600144267,0.6808393,0.131177858,0.32845059,0.192881182,-0.000190065,0.079198249,0.08457157,0.06832438,0.192801088,0.596098065,0.439504802,-0.003928392
233.5999908,-0.000246158,0.40037638,0.611555696,0.452603698,0.609578431,0.69001013,0.133200482,0.331955075,0.197740316,0.001767799,0.081506863,0.087874003,0.071097717,0.195091844,0.604269624,0.446808428,-0.001301458
232.7999878,-0.00231867,0.404473573,0.618233025,0.456188768,0.613017321,0.695765674,0.134246096,0.334257633,0.196272895,1.03E-05,0.082576968,0.08605516,0.070560686,0.197363228,0.609146595,0.45012787,-0.003252991
231.9999847,0.000474801,0.409086078,0.625608027,0.463425279,0.622605741,0.703992426,0.135703951,0.337157011,0.19989346,-0.000135673,0.085537657,0.088094026,0.075066641,0.200806007,0.61942035,0.456430078,-0.001817013
231.1999969,-0.002139271,0.412332565,0.631243229,0.470949441,0.629245639,0.715915799,0.139311925,0.342089266,0.203034625,-0.000596676,0.087328814,0.089985035,0.077434488,0.203149945,0.623435915,0.46109134,-0.001195063
230.3999939,-0.003265837,0.414335579,0.633874595,0.473254591,0.635158956,0.715400279,0.139906272,0.343358934,0.204956055,0.000343772,0.088581137,0.091611281,0.076619037,0.203829497,0.629211187,0.466017813,-0.001843099
229.5999908,-0.001975363,0.418532133,0.641682863,0.47600174,0.638168991,0.724116862,0.142530859,0.348081857,0.205717996,-0.00048778,0.093345009,0.092398621,0.07928782,0.207203835,0.638324082,0.471860141,-0.002076982
228.7999878,-0.001897175,0.424349725,0.649556875,0.483180493,0.645690382,0.731954336,0.144928142,0.35245347,0.208967775,-0.001598206,0.09615282,0.094902955,0.081720278,0.210674867,0.643646359,0.47671023,-0.0023697
227.9999847,6.25E-05,0.429044902,0.653860986,0.488383591,0.654769301,0.739061296,0.146967694,0.35580501,0.211344138,0.001488065,0.099540561,0.095062256,0.085488766,0.213738501,0.652594507,0.482939452,-0.000538095
227.1999969,-0.000619113,0.432417572,0.664576709,0.497627407,0.660357654,0.74770993,0.151901811,0.359363675,0.213803917,0.001360313,0.105156444,0.101658016,0.087113164,0.217301458,0.662760735,0.490419865,-0.0003278
226.3999939,-0.000863629,0.439129323,0.670809627,0.501326203,0.663214505,0.751762867,0.15168798,0.361937136,0.216231331,-0.001129023,0.107307695,0.099999815,0.088651448,0.220040441,0.667666376,0.494563609,-0.001712187
225.5999908,-0.002679921,0.442779154,0.676334739,0.505720317,0.673728824,0.759292185,0.155685395,0.365671396,0.218401969,-0.000141935,0.11312221,0.103539594,0.091788851,0.221774012,0.676797152,0.499514252,-0.001848667
224.7999878,-0.002500414,0.445157379,0.682387054,0.513132632,0.678485096,0.767865837,0.161105216,0.3672674,0.218859598,-3.49E-05,0.116662115,0.104937069,0.093598135,0.22327973,0.684772372,0.506256402,-0.00281121
223.9999847,-0.000961685,0.450456291,0.69035399,0.522077978,0.686948597,0.773378789,0.162642017,0.370601565,0.222843975,0.001418146,0.124501452,0.110185802,0.098256968,0.227740556,0.692727268,0.515435755,-0.001058636
223.1999969,-0.000978732,0.456064791,0.699257553,0.528831184,0.695646286,0.781781077,0.165159807,0.376479805,0.228674248,-0.000320247,0.12814644,0.111208879,0.10129188,0.23503764,0.703115463,0.523369908,-1.47E-05
222.3999939,-0.000863215,0.458687931,0.704521716,0.534521818,0.701952636,0.790211618,0.169491991,0.379506558,0.229221508,0.000676954,0.132947356,0.115992248,0.103564858,0.235489368,0.709015787,0.526639402,-0.001472999
221.5999908,-0.000281031,0.465592802,0.713809311,0.541086614,0.708227992,0.795143127,0.174033269,0.383817434,0.232790649,0.00017764,0.140845269,0.118317343,0.109833613,0.239194006,0.722425699,0.538305998,2.62E-05
220.7999878,-0.002606542,0.467895925,0.719074369,0.549209118,0.714993894,0.799549639,0.177305177,0.383944154,0.23542732,-0.000263025,0.147103801,0.120880991,0.111086041,0.242514178,0.726562142,0.541916251,-0.001588457
219.9999847,-0.000507741,0.475747794,0.727526963,0.55537504,0.723146021,0.811313808,0.183301508,0.389087826,0.238657266,0.001555085,0.153831542,0.126305774,0.118171506,0.249315426,0.736044526,0.550351381,0.000534175
219.1999969,-0.001536304,0.480015069,0.734088719,0.563555181,0.727804959,0.82071352,0.185976654,0.393002987,0.242071629,0.000402299,0.160809308,0.12944825,0.121918365,0.252652884,0.745865047,0.559397757,-0.000488969
218.3999939,-0.001004869,0.48321718,0.740968943,0.572763503,0.74016571,0.8265329,0.1917703,0.399572194,0.246765986,-4.88E-05,0.168476969,0.133111209,0.125677005,0.25782451,0.757279575,0.568181753,0.000988103
217.5999908,-0.000434822,0.490060508,0.747815967,0.579167426,0.744165778,0.834161103,0.197518379,0.401865006,0.249660552,0.000276058,0.175357148,0.134867355,0.128495678,0.262226552,0.769110382,0.574486733,0.000928408
216.7999878,-0.002836053,0.49249953,0.758272052,0.590139389,0.753018677,0.847688139,0.203814223,0.405045271,0.251599252,0.000746312,0.18415767,0.141832709,0.134530291,0.266057223,0.779965878,0.585083365,0.000467934
215.9999847,-0.00338123,0.496564716,0.76650697,0.601570845,0.765768766,0.854358792,0.2056714,0.410432607,0.25588873,0.000309059,0.192586631,0.14338091,0.14151217,0.270296723,0.787539065,0.592765451,0.000852977
215.1999969,-0.000831903,0.501998961,0.777869642,0.609037578,0.773936391,0.860388577,0.212475196,0.41446799,0.260078162,0.002129805,0.19919911,0.151527628,0.145161346,0.276007921,0.80171746,0.603672981,0.002188052
214.3999939,-0.003045909,0.501102865,0.781250775,0.616065741,0.777364731,0.869836032,0.214905024,0.414425552,0.261517912,-0.00038465,0.206699908,0.152734742,0.148060411,0.280143648,0.807892382,0.607087076,-0.000584422
213.5999908,-0.003815812,0.511902213,0.790236354,0.621585488,0.785636902,0.88029933,0.219532177,0.420400202,0.263563007,-5.86E-05,0.213831365,0.157444105,0.154548362,0.284355789,0.818041205,0.617870927,0.000677654
212.7999878,-0.004168026,0.514579237,0.798111618,0.636274815,0.795949221,0.889116406,0.224793032,0.424748451,0.267385393,-0.001768444,0.22137256,0.160918906,0.158380106,0.287092656,0.826775849,0.62382859,0.001236857
211.9999847,-0.004104181,0.521100044,0.804766893,0.64213711,0.800639868,0.898433328,0.22803551,0.427129448,0.269933254,-0.000580493,0.227239102,0.161875382,0.160539836,0.292940795,0.841768265,0.632481754,-0.001925833
211.1999969,-0.003381539,0.528296113,0.817444265,0.65009892,0.8099913,0.908983648,0.233272255,0.431613535,0.274144262,0.002193074,0.236111134,0.168054283,0.166775465,0.299957156,0.849273861,0.643326759,0.000881509
210.3999939,-0.001525573,0.531741083,0.823245704,0.658374906,0.82063663,0.923148096,0.240017504,0.436418355,0.27937901,0.002504479,0.244253233,0.171325684,0.172903925,0.304208964,0.862615407,0.649326623,0.001677592
209.5999908,-0.003488581,0.535955906,0.829914272,0.663668871,0.823588908,0.923848689,0.241961986,0.441002756,0.281864494,0.000140765,0.248519123,0.17544961,0.175274313,0.307374805,0.871290624,0.65708977,0.000996328
208.7999878,-0.001575303,0.541212916,0.840958178,0.67932862,0.836697757,0.932770252,0.247185499,0.445478022,0.282754928,0.003019014,0.255235821,0.178291455,0.181706131,0.311711043,0.877132058,0.664817154,-5.95E-06
207.9999847,-0.001950831,0.54844141,0.841611564,0.681870341,0.842928052,0.94316411,0.252093703,0.448753834,0.28809768,0.001960258,0.263921976,0.183490768,0.186066121,0.317398012,0.893896401,0.678384304,0.001489415
207.1999969,-0.004147463,0.544359267,0.852180839,0.685218453,0.846273005,0.947881103,0.25135833,0.450622678,0.291067183,0.000941223,0.266296178,0.183012575,0.185699359,0.321134299,0.893961549,0.682566881,0.001487935
206.3999939,-0.003785225,0.549835563,0.858968794,0.695538521,0.856144846,0.950539291,0.25470072,0.457976848,0.299159825,0.001377997,0.272623897,0.187240124,0.19208619,0.323794335,0.904769242,0.688792467,0.003157189
205.5999908,-0.006178773,0.55697012,0.860685945,0.702272654,0.861159265,0.962170959,0.258510232,0.452463239,0.293583274,-0.000336077,0.271979809,0.187242881,0.196078301,0.326044232,0.911019862,0.690063238,-0.00127472
204.7999878,-0.003314033,0.553513765,0.867919982,0.704131782,0.869719744,0.963747978,0.258422911,0.460365564,0.297671258,0.002657465,0.280540884,0.191413611,0.201299354,0.330037296,0.916556776,0.696904898,0.001262688
203.9999847,-0.003582967,0.55785507,0.869663835,0.711114407,0.872463226,0.967699945,0.262515068,0.459658504,0.301916987,0.000189682,0.282331765,0.19304277,0.200682923,0.331810296,0.92545867,0.700380445,0.00073021
203.1999969,-0.002362594,0.560762823,0.874236465,0.72009474,0.876212418,0.980407119,0.263356149,0.463890225,0.304435879,0.001164175,0.285456002,0.19769533,0.205896571,0.338677108,0.935646415,0.698324978,0.001718132
202.3999939,-0.001802628,0.563832164,0.88158387,0.7229473,0.87835443,0.978271186,0.265418351,0.463663638,0.307663351,0.003967986,0.289285928,0.197160572,0.208088502,0.339601576,0.934775114,0.709176838,0.00215751
201.5999908,-0.003566433,0.563506126,0.882380009,0.725209951,0.882969499,0.985511601,0.268327326,0.466723174,0.310123473,0.001250096,0.287328363,0.202275857,0.210318074,0.342923611,0.934043765,0.711516678,0.001855816
200.7999878,-0.006559521,0.562290192,0.87909776,0.72927922,0.888903737,0.988307774,0.270732045,0.467884839,0.307886899,0.003431322,0.292556137,0.204905644,0.213024467,0.344260454,0.941391408,0.716301858,-0.002406514
199.9999847,-0.004064177,0.562269568,0.887743831,0.734562993,0.893920541,0.996780217,0.275114417,0.472750574,0.312564433,0.003970285,0.293712914,0.20753412,0.221051052,0.34852615,0.94337225,0.717202067,0.001326843
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
 New: 900.00,,,,,,,,,,,,,,,,,
 New:    0.800,,,,,,,,,,,,,,,,,
 New:1.0,,,,,,,,,,,,,,,,,
 New:1.0,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,
 New:    10.00,,,,,,,,,,,,,,,,,
 New:0,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,
 New:30,,,,,,,,,,,,,,,,,
 New:ON,,,,,,,,,,,,,,,,,
 New:ON,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
 New:191115,,,,,,,,,,,,,,,,,
 New:SIJ,,,,,,,,,,,,,,,,,
 New:18,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
