wavelength,DOMBlank1,DOM11188,DOM11392,DOM11339,DOM11372,DOM11381,DOM11382,DOM11385,DOMBlank2,DOM11389,DOM11393,DOM11394,DOMBlank3
524,-0.000473455,0.003248382,0.001990526,0.000930717,0.001752777,0.009246143,0.003047245,0.001824595,-0.000322575,0.001242127,0.001474999,0.000917331,8.44E-05
523.2000122,-0.000193273,0.003229057,0.001974117,0.001114577,0.001682503,0.009059786,0.003257823,0.001862237,-0.00023436,0.001284262,0.001422431,0.000889239,1.40E-05
522.4000244,-0.000215784,0.003403066,0.00222354,0.001189872,0.001831899,0.009350737,0.003209368,0.002186595,0.000153609,0.001619205,0.001632353,0.001096385,0.000116036
521.5999756,-0.000145921,0.003531446,0.002175616,0.001361715,0.002079186,0.009610785,0.003443246,0.00199037,-2.89E-05,0.001631313,0.001867619,0.001161865,0.000258807
520.7999878,0.000159875,0.003634177,0.002160371,0.001351355,0.001965562,0.009530656,0.003257901,0.002038014,-0.000339853,0.001512715,0.001509702,0.001293972,0.000286108
520,-0.000353148,0.003533377,0.002074842,0.001253523,0.001775545,0.009555424,0.003215183,0.001935945,-0.000123096,0.001184447,0.001433755,0.001104404,0.000168084
519.2000122,-0.000445114,0.003440402,0.001818382,0.000994564,0.00175366,0.009254921,0.003022794,0.001770659,-0.000308865,0.001424041,0.001419808,0.001126386,-0.000161602
518.4000244,-0.000151665,0.003539405,0.002177281,0.001306954,0.001742095,0.009606895,0.003290686,0.001917017,-0.000132878,0.001501234,0.001506871,0.001020354,-8.85E-06
517.5999756,-0.000182406,0.003622456,0.0021579,0.001339592,0.001915041,0.009781678,0.003198545,0.002221069,-0.00026375,0.001342344,0.00176138,0.001151094,-4.87E-06
516.7999878,-0.000228358,0.003483403,0.002021473,0.00108834,0.001704437,0.009682962,0.003002384,0.001861743,-0.000203416,0.001264998,0.001500818,0.00109187,-4.12E-05
516,4.44E-05,0.003856348,0.002467484,0.001379737,0.001952951,0.010143751,0.003401292,0.002194062,-0.00010524,0.001686453,0.001878694,0.001363403,0.000259222
515.2000122,-0.000258524,0.003419242,0.002039184,0.001216193,0.001728606,0.009808234,0.003121103,0.001896243,-0.000268044,0.001443494,0.001513988,0.001042903,-0.000205124
514.4000244,-0.000225512,0.003508637,0.002069692,0.00117936,0.001656492,0.010076929,0.003216617,0.001994843,-0.000266906,0.001369739,0.001496429,0.001127061,-2.68E-05
513.5999756,-9.16E-05,0.003520224,0.002092399,0.000980657,0.001763511,0.009927928,0.003201179,0.002178998,-0.000285325,0.001304669,0.00180042,0.00105022,4.79E-05
512.7999878,-0.00020176,0.003678581,0.002178192,0.001418899,0.002111362,0.010201865,0.003319509,0.002170361,-0.000223804,0.001574076,0.001617802,0.00135782,-3.46E-05
512,-0.000282842,0.003939747,0.002078926,0.001184006,0.001725201,0.010012104,0.003341107,0.002090839,-0.000287653,0.001243113,0.001630274,0.0008626,-0.000136346
511.1999817,-2.75E-05,0.003754818,0.002130325,0.001233664,0.002028417,0.010452825,0.003374316,0.002077261,-0.000167916,0.001544434,0.001539238,0.001276577,-3.04E-05
510.3999939,-1.72E-05,0.004065856,0.00226434,0.001313367,0.002063242,0.010612642,0.003714217,0.002199318,-9.58E-05,0.001481285,0.001834629,0.001326557,1.36E-05
509.6000061,0.000119506,0.004427455,0.002549653,0.001660156,0.002144528,0.010757606,0.003717533,0.002621499,9.15E-05,0.00194749,0.002020303,0.001569062,0.000292558
508.7999878,-0.000235498,0.004001399,0.002334109,0.001130668,0.001965146,0.010503871,0.00363342,0.002392618,-9.67E-05,0.001599952,0.001880331,0.001075261,-4.26E-05
508,-0.000225305,0.003897719,0.002334551,0.001411446,0.001945644,0.010796164,0.003658741,0.002208502,-7.54E-05,0.001727254,0.001723174,0.001288468,9.79E-05
507.1999817,-0.0002965,0.003555325,0.002136412,0.001230471,0.001797223,0.010585162,0.003308971,0.001953185,-0.00046456,0.00145087,0.001564385,0.001176193,-0.000229134
506.3999939,8.42E-05,0.003805449,0.002393971,0.001565294,0.002075701,0.010761188,0.003751371,0.002497397,8.98E-05,0.001679255,0.001841414,0.001372856,0.000202139
505.6000061,-0.000295103,0.003723512,0.002534343,0.001437079,0.002213913,0.011042157,0.003618802,0.002244252,-2.33E-05,0.001728424,0.001891407,0.001580415,0.000100812
504.7999878,-6.95E-05,0.003813649,0.002632854,0.001433755,0.002034997,0.010784063,0.003729883,0.002252006,1.08E-05,0.001914651,0.001840036,0.001436663,0.000154748
504,-0.000302088,0.00368033,0.002289061,0.00119605,0.001997106,0.010751742,0.003518763,0.002030497,-0.000218216,0.001600914,0.001774531,0.001193636,-0.00011321
503.1999817,-0.000113832,0.00388338,0.002438561,0.001326453,0.002187012,0.010819995,0.00372017,0.002299782,-0.000329455,0.001698434,0.001764862,0.0012529,0.000251374
502.3999939,-0.000309382,0.003958372,0.002094766,0.001189431,0.001933371,0.010598,0.003757142,0.002102986,-0.000626454,0.001494117,0.001577713,0.000916553,-0.000166363
501.6000061,-8.52E-05,0.004175927,0.002452046,0.001444663,0.002001864,0.010973258,0.003826837,0.002400479,-0.000281703,0.001652724,0.002085428,0.001462558,2.46E-05
500.7999878,-0.000387961,0.004216727,0.002420001,0.001296205,0.001942862,0.010937711,0.003845614,0.002281775,-0.000195033,0.001611358,0.001616919,0.001243736,-6.97E-05
500,-0.000184631,0.004303124,0.002477975,0.001350004,0.002096977,0.01089593,0.003773644,0.001999524,-0.000287343,0.001628507,0.001914287,0.001011766,-0.000208901
499.1999817,-0.000337629,0.004401775,0.002094038,0.001220606,0.001936439,0.010991391,0.003703957,0.002207409,-0.000457061,0.001708309,0.001961376,0.001340293,7.06E-05
498.3999939,7.20E-05,0.004355074,0.002534395,0.001587689,0.002213549,0.01128077,0.004020315,0.002575197,-4.91E-05,0.001825323,0.002002385,0.00149861,0.0002866
497.6000061,-0.000119577,0.004135444,0.002426301,0.001294258,0.002059887,0.01147898,0.003883354,0.002488441,-3.93E-06,0.001791141,0.001955265,0.00137257,1.04E-05
496.7999878,-1.94E-05,0.004492576,0.002608712,0.001515703,0.002327758,0.011823637,0.00416989,0.002531687,-0.000176248,0.002024022,0.00210733,0.001396617,0.000269246
496,-9.43E-05,0.00463661,0.00263288,0.001464818,0.002393581,0.011845025,0.00407751,0.002634234,-2.70E-05,0.001949778,0.002144658,0.001553188,0.000104152
495.1999817,-0.000267268,0.004503928,0.002472378,0.001598965,0.002044256,0.011838375,0.003843055,0.002294474,-0.000251953,0.001819838,0.001883295,0.001394409,7.95E-05
494.3999939,-0.000461405,0.004205279,0.002612853,0.001685388,0.00207968,0.012026034,0.003860161,0.00240506,-0.000379943,0.001824543,0.002028443,0.001242802,4.12E-05
493.6000061,-0.000204037,0.004541672,0.002796671,0.001436663,0.002272198,0.012375042,0.004042471,0.00249029,-0.000149543,0.001862055,0.002203116,0.001430326,2.11E-05
492.7999878,-0.000116057,0.0048171,0.002588868,0.001489623,0.002234234,0.012229617,0.004117308,0.002482844,-0.000130549,0.001836761,0.00217598,0.001553656,0.000101433
492,0.000207836,0.005213408,0.003219721,0.001985065,0.002474044,0.012713907,0.004347936,0.002914395,0.000145685,0.002390536,0.002484588,0.001882047,0.000200714
491.1999817,0.000340145,0.005503261,0.003012862,0.001776455,0.002568531,0.013051197,0.004625596,0.00289988,0.000206645,0.002549288,0.002740869,0.001721927,0.000490013
490.3999939,0.000163164,0.00552746,0.002757098,0.001633652,0.002614051,0.012834671,0.004533119,0.002712866,0.000167411,0.002258147,0.002419428,0.00194918,0.000242749
489.6000061,-9.55E-05,0.005046241,0.002526505,0.001734272,0.002198511,0.012663639,0.004236149,0.002664654,-0.00024652,0.002010759,0.002393242,0.001440533,-0.000169986
488.7999878,-0.000225822,0.005203532,0.002655824,0.001664339,0.002435151,0.012812968,0.004117334,0.002581369,-0.000315694,0.002007274,0.002371431,0.001450636,6.75E-05
488,7.91E-05,0.005631739,0.002891619,0.001752179,0.002653741,0.013287795,0.00460443,0.002933941,0.000153583,0.002226168,0.002647282,0.001816848,0.000215269
487.1999817,-6.73E-05,0.005434345,0.002767519,0.001605071,0.002188234,0.013304023,0.004349009,0.002733862,-0.000195913,0.002096327,0.002312872,0.001533237,0.000137735
486.3999939,-0.000288067,0.00521016,0.002660122,0.001674734,0.002206837,0.013007478,0.004262943,0.002655877,-0.000305088,0.002021993,0.002448141,0.001407628,-0.000143695
485.6000061,-3.18E-05,0.005590911,0.002968161,0.001607435,0.00246488,0.013393127,0.004483239,0.002772104,5.95E-05,0.001989044,0.002469332,0.001651607,-3.11E-05
484.7999878,-0.000161861,0.005716687,0.002763012,0.001870192,0.002330855,0.013631407,0.004507903,0.002700962,-0.00015565,0.00227121,0.002653272,0.001661377,-1.99E-05
484,-0.000328938,0.005618339,0.002839401,0.001657349,0.002488675,0.013657692,0.004311438,0.002811366,-0.000170348,0.002151084,0.002325338,0.001450636,-3.97E-05
483.1999817,-0.000270631,0.005592667,0.002574729,0.0016237,0.002264262,0.013419664,0.004346551,0.002743265,-0.000258731,0.002039184,0.002372342,0.001631495,-0.000111813
482.3999939,-0.000226909,0.005756871,0.002713283,0.001585559,0.002267931,0.013582287,0.004539031,0.002641161,-0.000205486,0.002144476,0.002375153,0.001536276,-8.05E-05
481.6000061,-0.000341457,0.005889937,0.002943845,0.001709426,0.002563037,0.014121383,0.004659975,0.00278896,3.81E-06,0.002083998,0.002652022,0.00179231,-1.04E-06
480.7999878,-0.00031228,0.005647343,0.002698618,0.001605954,0.002426951,0.013868989,0.004496604,0.002632333,-0.000199742,0.001915119,0.002443195,0.001357483,-0.000211126
480,-8.63E-05,0.006015983,0.002901366,0.001859637,0.002604832,0.014290128,0.004615915,0.002900584,-0.000129255,0.002122911,0.00268398,0.001677202,6.88E-05
479.1999817,-0.000293603,0.005949452,0.002914317,0.001687831,0.002429346,0.014150826,0.004548788,0.002869783,-8.29E-05,0.002164768,0.002561995,0.001651503,-1.26E-05
478.3999939,1.23E-05,0.006330615,0.003073888,0.001778274,0.00247433,0.014222638,0.004905239,0.002729954,8.00E-05,0.002327498,0.002651293,0.001716989,0.0001483
477.6000061,-0.000152545,0.006147947,0.003179223,0.001797405,0.002465245,0.014480242,0.004805347,0.002994955,-0.000197103,0.002253255,0.002720733,0.00158452,0.000226354
476.7999878,6.19E-05,0.006268264,0.003120034,0.001974117,0.002594051,0.01474946,0.004739316,0.003019562,-1.50E-05,0.00226702,0.002838958,0.001867358,0.000212576
476,-0.000116937,0.006323393,0.003085124,0.001647995,0.002335696,0.014481473,0.004591036,0.003018284,-0.000264629,0.002179545,0.002627098,0.001781653,-0.000155236
475.1999817,-0.000149906,0.00638872,0.003195155,0.001912649,0.002695649,0.014906045,0.005042522,0.003232108,-7.58E-05,0.002486514,0.002932794,0.001777416,1.40E-06
474.3999939,-1.82E-05,0.006483301,0.003280201,0.001706204,0.002541529,0.015069172,0.005213487,0.00320942,3.04E-05,0.002278782,0.003004834,0.001986885,8.31E-05
473.6000061,-0.00020621,0.006453217,0.003052459,0.001827168,0.002571005,0.01498728,0.004708096,0.002985103,-0.000175057,0.002300641,0.002886277,0.001820566,-6.51E-05
472.7999878,-0.000131015,0.006543213,0.003324465,0.001822541,0.002636812,0.015131514,0.005182443,0.002944522,-0.000155806,0.002320185,0.002861132,0.001699317,3.08E-05
472,-0.000254643,0.006760278,0.003358194,0.001986209,0.00259728,0.015400466,0.005002561,0.003062782,-0.00022546,0.002386267,0.002929928,0.001684634,-0.000226236
471.1999817,-0.000388271,0.006679805,0.003229318,0.001761276,0.002504479,0.015519323,0.005022175,0.003095682,-0.000179767,0.002419038,0.002833955,0.00175418,-1.16E-05
470.3999939,-0.000241087,0.006778709,0.003016329,0.001916835,0.00237255,0.0155333,0.005101398,0.00305212,-0.000223545,0.002346705,0.003013618,0.001810974,9.20E-05
469.6000061,-0.000231359,0.006982003,0.003248486,0.001874664,0.002757619,0.015878748,0.00514108,0.003423886,-0.000169209,0.002616134,0.003098707,0.001864005,0.000187092
468.7999878,-0.000277978,0.007208158,0.00334849,0.002076767,0.002740426,0.01589153,0.005364522,0.003272168,-0.000220648,0.002692419,0.003270342,0.002021603,2.38E-05
468,-2.03E-05,0.007375054,0.003482881,0.002067455,0.002834372,0.016093036,0.005618627,0.003359759,-0.000135259,0.002677182,0.003192991,0.001848355,0.000124219
467.1999817,-0.000425874,0.00704693,0.003297129,0.001757273,0.002772807,0.016149024,0.005031209,0.003111977,-0.000308244,0.002387126,0.00296996,0.001724656,6.33E-05
466.3999939,-0.000104101,0.007398329,0.003397509,0.002117423,0.003040989,0.016532606,0.00527891,0.003484864,-0.000181992,0.002727245,0.003083638,0.002114717,-1.40E-06
465.6000061,-0.000314349,0.007152786,0.003381073,0.00181612,0.002524188,0.01646415,0.005132069,0.003322769,-0.000281238,0.002466286,0.003047036,0.00183858,0.000125151
464.7999878,-0.000482764,0.007242084,0.003297233,0.0016699,0.00256223,0.016304851,0.005107291,0.003178492,-0.0004733,0.00247433,0.002893235,0.001830833,-0.000264681
464,-9.50E-05,0.007505693,0.003502244,0.002257757,0.002979108,0.017007131,0.005510392,0.003732807,-4.45E-05,0.002750794,0.003237846,0.00212879,0.000154826
463.1999817,-0.000442994,0.007357545,0.003520041,0.002044672,0.002823324,0.01688469,0.005329169,0.003146993,-0.000285791,0.002723911,0.003264213,0.002163545,-3.43E-05
462.3999939,-0.000140331,0.007832846,0.003675057,0.002245475,0.002895242,0.017106261,0.005520328,0.003548227,-0.000107983,0.002756838,0.003530689,0.00185579,0.000185409
461.6000061,-0.00019436,0.008112558,0.003799913,0.002212899,0.003116853,0.017480046,0.005717054,0.00357383,4.00E-05,0.002873431,0.003664823,0.002245371,0.000179919
460.7999878,-0.000147939,0.007584422,0.003602645,0.001905577,0.003058767,0.017377732,0.005588629,0.003647203,-0.00018903,0.002872753,0.003320213,0.001917069,5.80E-06
460,-0.000184786,0.007973193,0.00368811,0.002204183,0.00301354,0.017195394,0.005811331,0.003567801,-0.000270372,0.002952289,0.003512995,0.002392904,0.000232596
459.1999817,-0.0003592,0.007668672,0.003488883,0.002172442,0.002765096,0.017173393,0.00545597,0.00356031,-0.000212058,0.002760563,0.003443402,0.002026987,-0.000174126
458.3999939,-0.000152131,0.008358513,0.003744948,0.002308292,0.003024879,0.017443774,0.005975197,0.003679652,-0.000273839,0.002891567,0.003840104,0.002332052,0.000111272
457.6000061,-0.000310934,0.008529732,0.003332082,0.002020771,0.003023628,0.017678194,0.005681987,0.003744008,-0.000337732,0.00282791,0.003432652,0.002056141,0.000248266
456.7999878,-0.000143592,0.008439139,0.003700406,0.002360968,0.002994825,0.017799538,0.005629195,0.003637753,-0.000113883,0.00274673,0.003355898,0.001969541,-7.60E-05
456,0.000120956,0.00874362,0.003978383,0.00194034,0.002566448,0.018245293,0.005581655,0.003426286,-0.000164241,0.002795785,0.003438106,0.00182041,1.91E-05
455.1999817,-0.000590316,0.008512784,0.003693122,0.002027533,0.002588374,0.018275693,0.005741841,0.003492614,-0.000301001,0.002931231,0.003731528,0.002053021,-0.000284808
454.3999939,-0.000373995,0.009024898,0.003979167,0.002117943,0.002835388,0.01877656,0.006005721,0.003961168,6.55E-05,0.002954817,0.003765915,0.002369479,-9.68E-05
453.6000061,6.13E-05,0.008967576,0.00408399,0.00252372,0.003202718,0.019198509,0.006244498,0.004055822,-6.20E-05,0.00324108,0.003883171,0.002293901,0.000217989
452.7999878,4.63E-05,0.009295858,0.004333504,0.002467275,0.003488283,0.019374464,0.006317824,0.004254918,0.000304992,0.003385273,0.004102491,0.002621291,0.000363488
452,-0.000350769,0.009214914,0.003933792,0.002210687,0.002985494,0.019218288,0.006052809,0.003955211,-0.000238758,0.00314097,0.003787588,0.002448896,-0.00012646
451.1999817,-0.000264888,0.009249474,0.00409669,0.002356361,0.003112994,0.019569092,0.006460626,0.004032385,-0.000307623,0.003309884,0.004116759,0.00238585,3.23E-05
450.3999939,-5.95E-06,0.009393296,0.004257531,0.002646084,0.003381881,0.019788297,0.006579006,0.004159958,-0.000221941,0.003061009,0.004129277,0.002498491,0.000230887
449.6000061,-0.000324851,0.009467236,0.003942177,0.002227053,0.003153642,0.019760067,0.006228531,0.003976293,-0.000281238,0.003113229,0.004005814,0.002403368,-5.83E-05
448.7999878,-9.80E-05,0.009572095,0.004076438,0.002287369,0.003117817,0.019976471,0.006501484,0.004079313,-0.000352424,0.003444524,0.004016918,0.00230556,8.60E-05
448,-0.000223183,0.0098112,0.004280144,0.002763845,0.003539745,0.020626081,0.006548442,0.004354159,-9.99E-06,0.003614339,0.004283072,0.002567594,-1.55E-06
447.1999817,-0.000488297,0.009609065,0.003987135,0.002081397,0.003274176,0.020375116,0.006086804,0.003920391,-0.000434822,0.003087001,0.00408237,0.002208163,-0.000238034
446.3999939,-0.000214335,0.010107928,0.00448983,0.002390275,0.003229266,0.020936051,0.006620111,0.004292902,-9.57E-05,0.003461693,0.004256538,0.002603712,5.16E-05
445.6000061,-0.000436684,0.0098573,0.00423181,0.002490628,0.003437114,0.021146409,0.006627996,0.004196418,-0.000373529,0.003648299,0.004327438,0.002525204,-0.000151821
444.7999878,-0.000156789,0.010393617,0.004608407,0.002644755,0.003486378,0.021351648,0.006932184,0.004489647,-5.98E-05,0.0036229,0.004596399,0.002533535,0.000190407
444,-0.000211282,0.010434767,0.004391891,0.002568036,0.003492249,0.021553611,0.006767982,0.004314392,-0.000116471,0.003483977,0.004470659,0.002751471,-0.000132257
443.1999817,-0.000339905,0.010504111,0.004543896,0.002611889,0.003684638,0.021553475,0.006835059,0.004401278,-0.000300846,0.003422581,0.004303202,0.002618296,-9.12E-05
442.3999939,-0.000315746,0.010834008,0.004587975,0.002751289,0.003475653,0.021919919,0.006963721,0.004457739,-0.00018163,0.003624127,0.004610264,0.002672129,-0.000118749
441.6000061,-0.00011466,0.010740836,0.004701711,0.002804044,0.003569523,0.022080392,0.007049587,0.004603697,-0.000261939,0.003960854,0.004492184,0.002809385,1.60E-05
440.7999878,-0.000145817,0.01103228,0.004751275,0.00292826,0.003714322,0.022465436,0.007278225,0.004684283,-0.000113314,0.0038324,0.004697838,0.002953905,-2.55E-05
440,-0.000273684,0.011383093,0.00450568,0.002458372,0.003440636,0.022556277,0.007143365,0.004576229,-0.000276788,0.003777169,0.004687685,0.002703333,9.06E-07
439.1999817,-0.000441856,0.011286535,0.004674367,0.00282421,0.003732102,0.022992179,0.00719413,0.004636532,-0.000353407,0.003775968,0.004827518,0.002976528,-0.000131377
438.3999939,-0.000174902,0.011406451,0.00474544,0.002757958,0.003794508,0.02293713,0.007259352,0.004559042,-0.000304261,0.003859822,0.00481655,0.002815795,-6.64E-05
437.6000061,-0.000457216,0.011384236,0.004721102,0.00292852,0.003442463,0.023357544,0.007025304,0.004409071,-0.000264629,0.004004979,0.004903511,0.002915412,-0.00023229
436.7999878,-0.00028398,0.011883333,0.004800165,0.00289704,0.003675657,0.023806857,0.007363679,0.004758629,-1.69E-05,0.004098963,0.005373328,0.003125796,0.000321908
436,-0.000332042,0.011976857,0.005201829,0.0026795,0.003690329,0.023779431,0.00746661,0.004914114,-0.000252315,0.004135026,0.005299715,0.003089947,-9.72E-05
435.1999817,-0.000167916,0.012142933,0.00513186,0.002807171,0.00370615,0.024200004,0.007786802,0.004927833,6.16E-05,0.004189204,0.005209662,0.003122015,0.000126316
434.3999939,-0.000103894,0.012254192,0.005388686,0.002660669,0.003588785,0.0245714,0.007605759,0.005027622,-0.000216922,0.004245481,0.005363316,0.00330318,0.000136751
433.6000061,-0.000169572,0.012408416,0.0053608,0.002690205,0.003720797,0.02482494,0.007692016,0.004963127,-0.000322316,0.004142161,0.005281504,0.003158675,0.000120335
432.7999878,-0.000366029,0.012662306,0.005170392,0.002999699,0.003805136,0.02495992,0.007815397,0.005061117,-0.000282686,0.004206926,0.005387323,0.003263039,-0.000106223
432,-8.36E-05,0.012999129,0.005258603,0.003185533,0.00402426,0.025674179,0.008099424,0.005321334,-8.12E-05,0.004241769,0.005680256,0.003543712,0.000243888
431.1999817,-0.000416461,0.013054292,0.00528567,0.002915334,0.003964355,0.025594683,0.008037372,0.005058864,-0.000212834,0.004275308,0.00538824,0.003306858,0.00014773
430.3999939,-0.000382478,0.013191747,0.005208299,0.002925237,0.003893018,0.025938805,0.00819116,0.005312503,-0.000159584,0.004421937,0.005682774,0.003223267,0.0001613
429.6000061,-0.000373633,0.013378792,0.005509239,0.00332736,0.004346681,0.026472118,0.008233869,0.005522373,0.000169094,0.004919847,0.005841528,0.00333529,0.000136026
428.7999878,-0.000139606,0.013858593,0.005713827,0.003503157,0.004422094,0.026510501,0.008521997,0.005641652,8.26E-05,0.004922832,0.00615031,0.003717585,0.00033214
428,3.85E-05,0.013992481,0.005840268,0.003382821,0.004429599,0.027272215,0.008759389,0.005833132,0.000177329,0.004924193,0.006093314,0.003543712,0.000408103
427.1999817,-0.000351441,0.013960214,0.005661478,0.003330934,0.004383602,0.027091986,0.008803659,0.005740529,-0.000185718,0.004855578,0.005850003,0.003406823,0.000204133
426.3999939,2.80E-05,0.014355193,0.005897625,0.003518267,0.004556661,0.027795549,0.009065627,0.005888074,2.55E-05,0.004871625,0.006359588,0.003671037,0.000143302
425.6000061,-0.000184528,0.014535432,0.005721277,0.003325874,0.004213434,0.027917655,0.008580739,0.005829643,-0.000154615,0.004816707,0.005959451,0.003627233,0.000172435
424.7999878,-0.000213972,0.014474059,0.005818781,0.003446846,0.00430613,0.028228872,0.008722226,0.005814505,-0.000261473,0.004893615,0.005957089,0.003500078,6.69E-05
424,-0.000150785,0.01510144,0.006095467,0.003739126,0.004585097,0.028658921,0.009284116,0.006039108,0.000133877,0.005200361,0.006531019,0.003761946,0.000118211
423.1999817,-0.000401461,0.015004776,0.006042152,0.003349951,0.004471051,0.02866376,0.009052226,0.006076959,-0.000219354,0.005186372,0.006420875,0.003642922,-1.01E-05
422.3999939,-0.000147111,0.015333902,0.006043334,0.003670749,0.004572618,0.029198078,0.009202143,0.005960737,-0.000135828,0.005082278,0.006689926,0.003747037,0.000123753
421.6000061,-5.30E-05,0.015481954,0.006214194,0.003689337,0.004697367,0.029974759,0.009309663,0.006293346,0.000234383,0.005211679,0.006688586,0.003975379,0.000308541
420.7999878,-0.000182665,0.01588342,0.006016771,0.003670593,0.00475473,0.029907838,0.009488693,0.006053702,-0.000105343,0.005393692,0.006695263,0.003744113,3.08E-05
420,-5.32E-05,0.016224148,0.006175253,0.00385089,0.00485516,0.030418897,0.009659696,0.006226798,-0.000251332,0.005504231,0.006804898,0.003974203,0.000397324
419.1999817,-0.00045582,0.016198864,0.006008949,0.003559136,0.004595326,0.030793235,0.009371051,0.006320004,-0.000245588,0.00529982,0.006645134,0.003827307,-3.32E-05
418.3999939,-0.000320867,0.016304178,0.006335317,0.003664771,0.004575077,0.031041702,0.009801483,0.006236173,-0.000144885,0.005420584,0.006888155,0.004004064,1.41E-05
417.6000061,-0.000103014,0.01678467,0.006425315,0.00399492,0.004947286,0.031585302,0.010013455,0.006663114,-7.74E-05,0.005846906,0.007191024,0.004128231,0.000267666
416.7999878,-0.000355631,0.016848413,0.006603422,0.004077693,0.004620363,0.03190022,0.009810723,0.006377634,-0.000178059,0.005555959,0.006948307,0.004063635,0.000138823
416,-0.000309538,0.01696643,0.006539481,0.003767273,0.004719191,0.032155119,0.010016739,0.006400463,-0.000301984,0.005593401,0.007189603,0.004143258,-0.000368874
415.1999817,-0.000336439,0.017335219,0.006615827,0.004158495,0.005169842,0.032613993,0.010447044,0.006594092,-6.26E-06,0.006031916,0.007480094,0.004274157,0.000108528
414.3999939,-0.000266544,0.01751554,0.007146891,0.004115609,0.005030973,0.032993495,0.010437021,0.006790226,-0.000135518,0.006022991,0.007637083,0.004330131,-2.32E-05
413.6000061,-0.000652044,0.017479049,0.006773687,0.00387228,0.004933593,0.033601325,0.010723032,0.006786545,-0.000176351,0.006060448,0.007384611,0.004417152,0.000168032
412.7999878,-0.000518652,0.018140046,0.007108077,0.004017153,0.005239267,0.03365184,0.010545298,0.007020464,-2.22E-05,0.006021495,0.007748775,0.004483841,0.000237491
412,-0.000371926,0.018555757,0.006863592,0.00410061,0.005153287,0.034184743,0.010865406,0.006969298,-8.24E-05,0.006182106,0.007859915,0.004383576,7.83E-05
411.1999817,-0.000130083,0.018845789,0.007380372,0.004480493,0.005483049,0.034875777,0.010996064,0.007260589,-4.71E-06,0.006556011,0.008245213,0.004806473,0.00041344
410.3999939,-7.38E-05,0.019168613,0.00749932,0.004629677,0.00557114,0.035549119,0.011199164,0.007479304,5.32E-05,0.006605525,0.008360862,0.004623058,0.000473998
409.6000061,-0.000169158,0.019366587,0.007239242,0.004397147,0.005512044,0.035717491,0.011271711,0.007288807,0.000140169,0.006494783,0.008327454,0.00473068,0.000374732
408.7999878,-0.000223028,0.01982715,0.007421685,0.004241115,0.005490625,0.036118984,0.011327053,0.007561953,8.43E-05,0.006518143,0.008448693,0.004922832,0.000281187
408,-0.000249366,0.020097563,0.007542303,0.004481958,0.005618549,0.036734954,0.011807757,0.007767458,0.000104333,0.006893994,0.008489395,0.005136994,0.000326079
407.1999817,-4.27E-05,0.020200845,0.007847553,0.004625805,0.005603786,0.037463218,0.011713819,0.007861787,0.000166997,0.006762934,0.008762663,0.005014319,0.000372892
406.3999939,-0.000285687,0.020604528,0.007676971,0.004432685,0.005443414,0.037434716,0.011679062,0.007436089,6.09E-05,0.006978715,0.008803157,0.004971296,1.03E-05
405.6000061,-0.000233894,0.020720202,0.007525815,0.00468779,0.005298457,0.038096581,0.01171084,0.007703425,-0.000118956,0.006947728,0.008927198,0.004887908,0.00018862
404.7999878,-0.00056917,0.020814616,0.007414497,0.004770983,0.005600508,0.03834293,0.011800097,0.007778843,-0.000318332,0.006875085,0.008686546,0.004913905,7.95E-05
404,-0.000127392,0.021803271,0.0077746,0.004818042,0.006043097,0.039256617,0.012180549,0.007971559,8.93E-05,0.007122865,0.008990593,0.005265127,0.000464332
403.1999817,0.000319706,0.021918314,0.008582006,0.005044749,0.005943915,0.039941076,0.012996648,0.00840108,0.000371623,0.007604996,0.009521104,0.005673856,0.000599052
402.3999939,8.30E-05,0.022107465,0.007960485,0.005002404,0.005898202,0.040498693,0.012354374,0.008381445,0.000263755,0.007704453,0.009531609,0.005954911,0.000520257
401.6000061,0.000113266,0.022541199,0.008353499,0.004829402,0.0062237,0.040840901,0.012690664,0.008135688,6.72E-05,0.007463002,0.009466892,0.005563694,0.000713615
400.7999878,0.00021672,0.022812352,0.008300883,0.004847568,0.005885503,0.041214004,0.012949948,0.008376115,0.000192557,0.007490628,0.009771273,0.005692793,0.00091894
400,-0.000186184,0.022875378,0.008442728,0.004740886,0.005974436,0.041736953,0.012837551,0.008470206,-5.74E-05,0.007319186,0.009740669,0.005442077,0.00022954
399.1999817,-0.000365304,0.023143601,0.008465005,0.00455585,0.005984672,0.042084359,0.013058106,0.008258299,-0.000339957,0.007587293,0.00963434,0.005475604,0.000338746
398.3999939,0.000124245,0.023531638,0.00859732,0.005151479,0.006478571,0.042939514,0.013274263,0.008615538,-1.45E-06,0.007871698,0.010096827,0.005433689,0.000582229
397.6000061,-0.000348234,0.024128657,0.008855914,0.004966085,0.006238064,0.043484833,0.013363281,0.008838504,5.50E-05,0.008148375,0.010125839,0.005392618,0.000513674
396.7999878,-0.000159998,0.024602985,0.008792406,0.005074761,0.006372932,0.044132117,0.013712456,0.008916207,-2.31E-05,0.007967261,0.010143539,0.005703625,-6.83E-05
396,0.000470059,0.024849443,0.009228691,0.005713827,0.006870798,0.04459032,0.013833231,0.009290542,0.000254171,0.008346057,0.010792316,0.006105469,0.000345793
