wavelength (nm),DOMBlank1,DOMSTD12,DOM12158,DOM12236,DOM12251,DOM12307,DOM12335,DOM12444,DOM12501,DOM12558,DOMBlank2,DOM12640,DOM12749,DOM12748,DOM12850,DOM12905,DOM13193,DOM13186,DOM13286,DOM13327,DOMBlank3,DOM13372,DOM13375,DOM13414,DOM13429,DOM13431,DOM13436,DOMBlank4
219.9999847,0.004163303,0.483176768,0.018186903,0.203248486,0.022238526,0.005131965,0.010856753,0.044820264,0.033598892,0.01681919,0.005284334,0.136974707,0.080680966,0.167384043,0.127090007,0.031571135,0.055772174,0.070745513,0.031754121,0.030738579,0.009815039,0.03194942,0.041815639,0.026650686,0.250103802,0.711558163,0.119381592,0.008718582
219.1999969,0.006113161,0.485668898,0.017631149,0.204788774,0.022205669,0.006376558,0.012160104,0.045106642,0.033559207,0.018498676,0.005042234,0.140832529,0.083346106,0.171392202,0.127764925,0.031537257,0.055943392,0.070843324,0.033737272,0.032172598,0.007327611,0.030488007,0.044835445,0.028165754,0.256101698,0.716520488,0.120637596,0.010492946
218.3999939,0.006397678,0.491798997,0.018476473,0.20613493,0.023874484,0.005808943,0.011661113,0.046370771,0.035524704,0.016729569,0.005984383,0.139320493,0.083694436,0.176414385,0.130663618,0.03289634,0.057708655,0.072566845,0.035113569,0.034044623,0.010271833,0.03392921,0.045405511,0.0297009,0.258483321,0.728286386,0.127721056,0.009993323
217.5999908,0.008309036,0.498135746,0.019500911,0.210408911,0.022375895,0.007489996,0.013893337,0.047454733,0.037224077,0.017284278,0.004950035,0.140695214,0.084767774,0.177242607,0.131628335,0.034140609,0.05947192,0.072401337,0.039039515,0.036345329,0.009466759,0.035443414,0.046231706,0.029898908,0.261828959,0.731733501,0.129061341,0.011034855
216.7999878,0.008426681,0.499449074,0.021967324,0.216441736,0.026600348,0.00890635,0.014354417,0.048398841,0.040527936,0.019013893,0.005344002,0.144577578,0.088683456,0.179730833,0.135086611,0.038023565,0.059847508,0.074832946,0.040910751,0.040225361,0.011253753,0.037816171,0.048806589,0.032667715,0.266892701,0.746505797,0.131623805,0.010704009
215.9999847,0.00983511,0.511018038,0.022296019,0.219255,0.026709702,0.00826252,0.014175511,0.05053895,0.042348418,0.018902564,0.008092303,0.145174101,0.09111914,0.182335749,0.136667624,0.041373339,0.060814951,0.076836303,0.043554194,0.042028036,0.010566993,0.040996742,0.04927152,0.034260001,0.270169139,0.757662296,0.136944801,0.010669174
215.1999969,0.008515503,0.511339605,0.022942208,0.220091656,0.027619297,0.00805475,0.014321402,0.050225079,0.042091429,0.020524163,0.006075306,0.149052367,0.090900764,0.185565636,0.137359634,0.040930007,0.06211466,0.077266343,0.045146909,0.04087989,0.01196435,0.041209023,0.052535642,0.032952413,0.273317248,0.759968996,0.139285892,0.010700215
214.3999939,0.008120101,0.51970011,0.024385525,0.222610146,0.026772277,0.007381794,0.016881568,0.050715681,0.041699052,0.018804861,0.005336507,0.150306761,0.09388762,0.188245073,0.14210631,0.042496495,0.061957117,0.07874845,0.044880077,0.041953783,0.010203772,0.040929865,0.048954364,0.033454403,0.276174158,0.772650659,0.141055197,0.010301732
213.5999908,0.005710024,0.521972716,0.025658855,0.222208008,0.028427592,0.006204478,0.014504329,0.049187671,0.042233258,0.017241638,0.003913078,0.150447622,0.092334002,0.188820168,0.141196817,0.043619443,0.063587256,0.077885963,0.043902569,0.042527583,0.007076924,0.040746212,0.051933479,0.036880229,0.281348467,0.778544247,0.141897589,0.007412469
212.7999878,0.00733177,0.530202866,0.02707766,0.227835029,0.029421868,0.007532742,0.016812034,0.051374979,0.045871012,0.019056678,0.00588343,0.152271986,0.094024718,0.194011599,0.145021826,0.044960286,0.062362172,0.078187749,0.04684354,0.046739142,0.008483773,0.044486377,0.053031024,0.036600601,0.285404623,0.786907017,0.148159772,0.009624707
211.9999847,0.006399622,0.530989945,0.024176657,0.230607048,0.028577162,0.01020478,0.015783012,0.050685484,0.046891004,0.018400308,0.006563027,0.155987501,0.096575171,0.198787749,0.145173922,0.048055314,0.064993151,0.081349835,0.048286375,0.048084024,0.008164122,0.043708291,0.051058348,0.037681624,0.288311184,0.795726061,0.148849711,0.008588078
211.1999969,0.00849882,0.537179053,0.027665615,0.235523298,0.030174391,0.008258115,0.017038791,0.053072032,0.049106043,0.020890146,0.007111261,0.154545218,0.100316204,0.20020406,0.148282126,0.05296598,0.067146845,0.083527543,0.052402385,0.050340753,0.009613961,0.04481966,0.056458805,0.039177995,0.293248355,0.809492827,0.153123617,0.010652593
210.3999939,0.008568779,0.541451454,0.026008636,0.238037273,0.030903094,0.006854966,0.017034132,0.053544424,0.050495099,0.020860868,0.004785665,0.155685768,0.101136521,0.201149881,0.15104501,0.050811667,0.067660101,0.083007932,0.05240253,0.048320659,0.010467992,0.043632038,0.053284034,0.039577968,0.296628505,0.811597884,0.155912876,0.008456031
209.5999908,0.009177634,0.548389196,0.028777923,0.24075222,0.033206537,0.01148924,0.017894154,0.054930881,0.053011574,0.022370009,0.006390953,0.159775212,0.102738433,0.203438625,0.15227367,0.052796811,0.070613377,0.083091892,0.055460121,0.051387392,0.008625836,0.045427669,0.05571346,0.040051769,0.299871862,0.819328427,0.158550754,0.009507901
208.7999878,0.010602669,0.556111932,0.030913379,0.247297972,0.034673583,0.010535962,0.01831306,0.058350388,0.054897834,0.02294589,0.008472661,0.160574868,0.106215961,0.207933337,0.157106042,0.05702167,0.072976165,0.087838575,0.059221923,0.053028654,0.0088254,0.049215097,0.059540376,0.043942094,0.306210458,0.833393157,0.161605358,0.011397682
207.9999847,0.008277295,0.550222278,0.02905776,0.245585486,0.033109698,0.010614472,0.01765145,0.057026718,0.05345837,0.0227881,0.00516573,0.162095457,0.103587531,0.208737522,0.155773684,0.057076491,0.07143449,0.088052303,0.057166483,0.056043606,0.00858924,0.048922665,0.058612145,0.044331744,0.30577907,0.834931731,0.164615512,0.01272441
207.1999969,0.007558318,0.55661583,0.031173764,0.251525939,0.034724891,0.009151169,0.018176539,0.053644758,0.055217568,0.023359537,0.003644932,0.162741527,0.10771393,0.213930368,0.157913536,0.058809232,0.073780112,0.087070681,0.059219521,0.054640621,0.0098993,0.048450932,0.059142511,0.045803897,0.307312697,0.837601841,0.166053146,0.010949366
206.3999939,0.008152358,0.560909271,0.034095526,0.253471851,0.036940988,0.011964936,0.016493671,0.058832087,0.056449518,0.024509989,0.004733087,0.16699937,0.110456519,0.217020884,0.159210011,0.059256192,0.077037603,0.088108741,0.062639996,0.06050675,0.010536333,0.051581491,0.063094631,0.0457871,0.316256046,0.849392057,0.168641672,0.012824539
205.5999908,0.010042939,0.567711949,0.038292605,0.259247154,0.04005143,0.013364669,0.021935193,0.061638616,0.059168763,0.027304603,0.006003516,0.16772899,0.11511071,0.22073698,0.165778637,0.06121799,0.079409286,0.093146168,0.063431449,0.062244091,0.012589153,0.052938465,0.065037921,0.048983023,0.318488956,0.852056384,0.174041271,0.01298918
204.7999878,0.006262933,0.568521082,0.037243962,0.26427561,0.042884022,0.010656519,0.020315435,0.061079092,0.059697524,0.025814014,0.00654358,0.169915274,0.114579693,0.221145943,0.164049402,0.065369695,0.079351984,0.092741854,0.065020598,0.063398384,0.008658818,0.054783288,0.063855425,0.04726807,0.323879123,0.857034624,0.172377765,0.011662522
203.9999847,0.010354141,0.572474182,0.03697075,0.266290337,0.040793724,0.011850825,0.023298791,0.063622497,0.060434181,0.027940845,0.006700258,0.170102358,0.115513273,0.224419296,0.16527921,0.064002566,0.083839782,0.095935397,0.067010455,0.063772492,0.013593265,0.056970846,0.062299334,0.049570456,0.328908116,0.860584617,0.175233707,0.013988203
203.1999969,0.005173326,0.567604661,0.035034601,0.268157095,0.037173681,0.010607708,0.022863619,0.060227346,0.059984464,0.027183359,0.003743669,0.169580534,0.11798387,0.223274231,0.168163344,0.064886883,0.08076822,0.096775711,0.063917682,0.058903378,0.007818402,0.054773454,0.060134221,0.049630001,0.32353434,0.867398977,0.176202819,0.008212817
202.3999939,0.008571841,0.573509336,0.040017422,0.269774914,0.043549012,0.012467392,0.023354484,0.064391248,0.065679863,0.027405396,0.004817178,0.175501376,0.116321251,0.22798793,0.17308864,0.06502673,0.083565891,0.099442258,0.066806465,0.065291256,0.00927531,0.057015147,0.065049648,0.051594112,0.331674427,0.867223501,0.176418617,0.012593604
201.5999908,0.007408519,0.573755801,0.03812699,0.272954911,0.038559433,0.012615348,0.026994931,0.060450248,0.062964827,0.025969364,0.008196092,0.173373207,0.120385908,0.228955567,0.17047669,0.065693952,0.084748514,0.099831954,0.064345494,0.065334819,0.009584798,0.05893252,0.063272141,0.049807984,0.33398366,0.868229151,0.174151227,0.011394015
200.7999878,0.010824719,0.575768948,0.040942039,0.28238219,0.044529568,0.014000528,0.02593408,0.066326492,0.066802002,0.027519999,0.008328325,0.181027204,0.123211339,0.23535423,0.175822437,0.068595529,0.090340264,0.101976268,0.069996707,0.067879282,0.011725573,0.059847862,0.066185981,0.056072909,0.340939045,0.877725482,0.178345785,0.014247647
199.9999847,0.01167611,0.578303874,0.043683473,0.286230445,0.044626206,0.017228846,0.031336442,0.064159267,0.063509949,0.03251712,0.008714911,0.182971865,0.126266062,0.240807101,0.178885147,0.070964433,0.089229614,0.104343712,0.071775287,0.069294214,0.011153028,0.061516374,0.072777256,0.052237406,0.346988052,0.867067635,0.184175551,0.015058801
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New: 900.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:    0.800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:    10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New: 900.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:    0.800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:    10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New: 900.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:    0.800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:    10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New: 900.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:    0.800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:    10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New: 900.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:    0.800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:    10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 New:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
