wavelength (nm),DOMBlank1,DOMSTD23,DOM12446,DOM12471,DOM12478,DOM12479,DOM12523,DOM12528,DOM12529,DOMBlank2,DOM12628,DOM13290,DOM13292,DOM13294,DOM13314,DOM13317,DOM13398,DOM12274,DOM12703,DOMBlank3,DOM12705,DOM12722,DOM12723,DOM13001,DOM13008,DOM13049,DOM13053,DOM13064,DOM13068,DOMBlank4,DOM13072,DOM13450,DOM13457,DOM13618,DOM13619,DOMBlank5
713.5999756,-0.007708111,-0.007198539,-0.012558258,-0.014606867,-0.015956078,-0.017857954,-0.019750845,-0.02191432,-0.023140881,-0.023456926,-0.02126343,-0.026203498,-0.024637861,-0.026719209,-0.025716551,-0.026194921,-0.027284728,-0.021826396,-0.020597197,-0.02572909,-0.026239613,-0.025397751,-0.021008287,-0.022482242,-0.024556946,-0.022525944,-0.022490453,-0.023374464,-0.025209222,-0.025436472,-0.025239119,-0.024000695,-0.023680191,-0.025697423,-0.026805807,-0.025919491
712.7999878,-0.007797414,-0.007289016,-0.012854654,-0.015967706,-0.016412413,-0.018196087,-0.019255167,-0.021459643,-0.02294145,-0.025171164,-0.022429835,-0.025479145,-0.025269404,-0.025906274,-0.026911026,-0.02653924,-0.026856666,-0.022559958,-0.020567818,-0.025624415,-0.027380887,-0.025284106,-0.020969266,-0.023533633,-0.02432473,-0.022586597,-0.021829695,-0.022848625,-0.025551055,-0.027018603,-0.0261802,-0.024859104,-0.023283158,-0.02604204,-0.026809361,-0.02683905
712,-0.006093424,-0.00512248,-0.011332872,-0.014008944,-0.015041167,-0.016429013,-0.017845782,-0.021206586,-0.02171915,-0.021653598,-0.020132191,-0.023650825,-0.024309555,-0.024367513,-0.025748802,-0.024980534,-0.025053648,-0.021111023,-0.017515132,-0.023701664,-0.025657212,-0.023444418,-0.019948779,-0.021830039,-0.022263376,-0.021082124,-0.020652048,-0.021851603,-0.0243518,-0.024908481,-0.024966065,-0.023849687,-0.022308772,-0.024503857,-0.025356928,-0.025226125
711.2000122,-0.006522854,-0.006650897,-0.011980522,-0.014346127,-0.016377267,-0.016674006,-0.017855719,-0.021602372,-0.021995729,-0.022811294,-0.020777719,-0.024993241,-0.024931556,-0.024767324,-0.025652381,-0.025740508,-0.02629132,-0.02079366,-0.01948699,-0.023963315,-0.025080917,-0.024535662,-0.020739123,-0.02258468,-0.02287952,-0.021240653,-0.021483835,-0.022073826,-0.023707939,-0.025839888,-0.024574265,-0.022779509,-0.022464102,-0.02632465,-0.025839984,-0.026168793
710.4000244,-0.007069028,-0.006896371,-0.012908531,-0.015264153,-0.016351191,-0.017319817,-0.018251738,-0.021155898,-0.021546014,-0.023753477,-0.021873215,-0.025150595,-0.025218407,-0.025635201,-0.025623731,-0.026109321,-0.027378749,-0.022403972,-0.020214826,-0.024049239,-0.026478406,-0.024115412,-0.021080693,-0.022795623,-0.023352241,-0.020680087,-0.021353291,-0.022079337,-0.025255142,-0.025401805,-0.024587767,-0.024199003,-0.023300722,-0.025414892,-0.027296105,-0.027028186
709.5999756,-0.006993738,-0.005600915,-0.011828903,-0.015128925,-0.01610831,-0.018099461,-0.017114459,-0.02115708,-0.022458743,-0.023835033,-0.02121551,-0.024830893,-0.025433788,-0.026059641,-0.026207155,-0.025824813,-0.026303941,-0.022511737,-0.020001488,-0.024771187,-0.02621929,-0.025036056,-0.020735076,-0.021574391,-0.023776565,-0.021429485,-0.021842889,-0.023484539,-0.025250012,-0.025307454,-0.024878513,-0.023397768,-0.022552978,-0.025732849,-0.026608296,-0.026808728
708.7999878,-0.006193676,-0.006175353,-0.011508211,-0.015027664,-0.016995488,-0.019031398,-0.017849656,-0.021070976,-0.022488093,-0.022708222,-0.02164227,-0.024471169,-0.025290115,-0.024898753,-0.02495233,-0.025188997,-0.025379684,-0.022173949,-0.020786405,-0.024914935,-0.024601612,-0.024134316,-0.020686407,-0.022417249,-0.023747252,-0.022327065,-0.020955946,-0.022379879,-0.025299933,-0.024951207,-0.023422148,-0.024565948,-0.022345556,-0.025155922,-0.025972748,-0.026110101
708,-0.0064263,-0.006034457,-0.011871321,-0.013270172,-0.016375471,-0.016602257,-0.018376071,-0.020494981,-0.021320907,-0.023782298,-0.020671992,-0.024365556,-0.024998814,-0.026020391,-0.025242196,-0.025588639,-0.025597328,-0.021001134,-0.019473525,-0.024785955,-0.024956485,-0.02331299,-0.021500539,-0.02206241,-0.022531498,-0.02107946,-0.020559078,-0.023161644,-0.025702009,-0.026198868,-0.024031458,-0.024704432,-0.022153681,-0.025499357,-0.026093282,-0.026017757
707.2000122,-0.007097908,-0.005597184,-0.011402169,-0.014798352,-0.015526788,-0.015824459,-0.01774545,-0.020753585,-0.0216568,-0.022881582,-0.02026592,-0.023380598,-0.024953699,-0.02479158,-0.024277538,-0.025476363,-0.025759341,-0.022314625,-0.019257793,-0.023559526,-0.025185773,-0.02298265,-0.020650171,-0.022034902,-0.022384206,-0.020741789,-0.020622032,-0.023461979,-0.025260074,-0.025553007,-0.023830084,-0.023692792,-0.021219404,-0.024213105,-0.025971236,-0.025817398
706.4000244,-0.006552535,-0.005220552,-0.010956186,-0.014161509,-0.015113975,-0.017627498,-0.016703501,-0.020634225,-0.021808622,-0.0226066,-0.020594975,-0.023865318,-0.024645932,-0.024391104,-0.025487542,-0.025194567,-0.025954949,-0.021933418,-0.018567739,-0.024284832,-0.025349455,-0.023414593,-0.020334942,-0.021184742,-0.02256969,-0.02053587,-0.020056117,-0.021973139,-0.024476113,-0.024941526,-0.023319319,-0.022773026,-0.021433426,-0.024175107,-0.025545783,-0.025271701
705.5999756,-0.006631573,-0.00734364,-0.011631869,-0.014968847,-0.016114995,-0.018489057,-0.018415622,-0.02143042,-0.022477672,-0.024426881,-0.021227442,-0.0247126,-0.02570118,-0.025345694,-0.025459616,-0.02644085,-0.026785072,-0.02258876,-0.02083013,-0.026207495,-0.026282549,-0.02396111,-0.020892549,-0.022920921,-0.023283206,-0.022165585,-0.020682013,-0.022822788,-0.025422363,-0.026332008,-0.024739498,-0.024029156,-0.022242423,-0.024905255,-0.026780302,-0.026852969
704.7999878,-0.008070092,-0.006993535,-0.012237148,-0.014304701,-0.016419541,-0.017037952,-0.018010514,-0.021927757,-0.021608479,-0.023005923,-0.022158798,-0.024765074,-0.026774947,-0.025972504,-0.025945194,-0.026314564,-0.025833497,-0.021450231,-0.020060912,-0.026894091,-0.026069636,-0.024240378,-0.021016523,-0.022888016,-0.023442553,-0.021456193,-0.021794934,-0.023507543,-0.025293972,-0.026562812,-0.025553543,-0.023741763,-0.022255803,-0.025047686,-0.026121899,-0.026304526
704,-0.006310539,-0.006551719,-0.011812428,-0.01490627,-0.016186625,-0.01798399,-0.018225178,-0.021225963,-0.022635939,-0.02374588,-0.022771699,-0.024927596,-0.024821505,-0.025168723,-0.026723007,-0.025853936,-0.02607885,-0.022380125,-0.019392978,-0.025713038,-0.026356176,-0.024472639,-0.021271417,-0.021968808,-0.024454091,-0.021000739,-0.021378281,-0.023233691,-0.025734458,-0.026352376,-0.024497153,-0.023970369,-0.022032196,-0.02528142,-0.026169671,-0.025963189
703.2000122,-0.007297213,-0.006819522,-0.012581293,-0.015470437,-0.016394865,-0.01801106,-0.018646851,-0.022412922,-0.022865472,-0.024349157,-0.020698007,-0.024707073,-0.026737805,-0.02538779,-0.027003763,-0.027359646,-0.027695466,-0.02169561,-0.019410999,-0.025951095,-0.026195748,-0.024639377,-0.020607812,-0.022594608,-0.025232719,-0.022164652,-0.021752045,-0.023281096,-0.02463473,-0.02697248,-0.025138332,-0.024340346,-0.022151614,-0.025384568,-0.026478795,-0.025913639
702.4000244,-0.006465271,-0.006319979,-0.011188897,-0.012985516,-0.015707133,-0.016346304,-0.017804438,-0.021330619,-0.020980958,-0.02268051,-0.020895805,-0.024528127,-0.024474693,-0.025366109,-0.025072219,-0.025033319,-0.026222605,-0.020835508,-0.018246029,-0.024748448,-0.025142241,-0.02403954,-0.0204165,-0.022043711,-0.022474919,-0.020801853,-0.020456212,-0.021833386,-0.023913486,-0.025582001,-0.024987865,-0.022699526,-0.022507166,-0.024384057,-0.02513071,-0.025425291
701.5999756,-0.007218602,-0.006011123,-0.012014013,-0.013674307,-0.015142024,-0.016579833,-0.017368864,-0.021421697,-0.021769674,-0.023290517,-0.020400643,-0.024259718,-0.024406472,-0.024772752,-0.025414061,-0.024442738,-0.026581172,-0.020657726,-0.01888465,-0.024911072,-0.025155041,-0.023509014,-0.020447815,-0.021586066,-0.023076084,-0.021747515,-0.020013107,-0.022418674,-0.024534684,-0.024767568,-0.024753289,-0.023186872,-0.021241788,-0.026350085,-0.025809349,-0.024313129
700.7999878,-0.00727079,-0.007976219,-0.013157628,-0.015269101,-0.01724086,-0.018130051,-0.018424107,-0.022261655,-0.022478359,-0.023603952,-0.022915127,-0.026093915,-0.025394822,-0.025518445,-0.026786046,-0.026054423,-0.02801433,-0.022967722,-0.0196176,-0.025938464,-0.025935927,-0.024819745,-0.021411348,-0.022665964,-0.024296975,-0.022198988,-0.021239273,-0.02268159,-0.025727384,-0.027090257,-0.026796704,-0.024242191,-0.022783736,-0.02611444,-0.026317148,-0.027077124
700,-0.006189746,-0.005685491,-0.010476947,-0.013828794,-0.016276944,-0.017586235,-0.017232699,-0.020321207,-0.022179656,-0.022231504,-0.021545522,-0.023790581,-0.025154261,-0.025693471,-0.0256148,-0.025727432,-0.027691046,-0.021513153,-0.019040614,-0.024427272,-0.025092987,-0.024767177,-0.019694,-0.02089176,-0.023935046,-0.020756645,-0.020316415,-0.022716967,-0.024690835,-0.026303064,-0.024811285,-0.023371473,-0.021936076,-0.024987573,-0.026337709,-0.026241222
699.2000122,-0.008278449,-0.008226027,-0.01349989,-0.016279038,-0.018195441,-0.01878069,-0.019346336,-0.021889362,-0.025178885,-0.023778083,-0.023163557,-0.024857979,-0.026313394,-0.026473438,-0.02719312,-0.028228913,-0.027740637,-0.024225395,-0.020407263,-0.026203061,-0.027341805,-0.026538996,-0.020641729,-0.022417199,-0.024293548,-0.023355626,-0.022287477,-0.024352191,-0.025894325,-0.027255848,-0.026484543,-0.025726359,-0.022661051,-0.027094634,-0.02728186,-0.027840773
698.4000244,-0.007311925,-0.005833754,-0.011876863,-0.014756219,-0.015782127,-0.017540343,-0.018022632,-0.021228921,-0.022037067,-0.022514343,-0.021651382,-0.024560859,-0.024443667,-0.026180394,-0.026105616,-0.025649598,-0.026380733,-0.022241242,-0.018679187,-0.024271125,-0.025572337,-0.025169162,-0.0208662,-0.021862384,-0.023546383,-0.021506403,-0.01963695,-0.022115206,-0.025007464,-0.02557019,-0.025480952,-0.023595273,-0.02129424,-0.025008099,-0.027063843,-0.026289761
697.5999756,-0.006829563,-0.007169666,-0.012128364,-0.014451154,-0.016603801,-0.01783937,-0.01793357,-0.021873314,-0.021860464,-0.02430515,-0.022502447,-0.025252845,-0.024858909,-0.025267597,-0.026797241,-0.026115464,-0.028260881,-0.022125835,-0.0193091,-0.024710838,-0.025721332,-0.02515001,-0.021944838,-0.022142267,-0.02315644,-0.021067327,-0.021279106,-0.022306461,-0.025491059,-0.026937155,-0.026017465,-0.024282875,-0.022066692,-0.025394626,-0.026676804,-0.026472706
696.7999878,-0.008181167,-0.008123804,-0.011910562,-0.01506087,-0.017811693,-0.017502055,-0.017455557,-0.021921014,-0.023523629,-0.023406107,-0.023136757,-0.026452249,-0.026351986,-0.026509579,-0.026306037,-0.026466765,-0.027827129,-0.022757698,-0.020219026,-0.026134379,-0.026288444,-0.025122453,-0.021931646,-0.021752883,-0.022724533,-0.021891626,-0.021649363,-0.022213599,-0.025187043,-0.026818899,-0.025987817,-0.024692889,-0.021940457,-0.026108833,-0.02640626,-0.027077854
696,-0.006935861,-0.006224656,-0.010710975,-0.013723167,-0.015106624,-0.015818819,-0.0159445,-0.018983379,-0.020659156,-0.022022108,-0.020678557,-0.02378225,-0.024064964,-0.024027539,-0.024474008,-0.024242925,-0.025297685,-0.021295227,-0.018701205,-0.023661563,-0.025201749,-0.023467274,-0.018986253,-0.021411054,-0.023152808,-0.019723486,-0.0190807,-0.020457989,-0.023103328,-0.025035517,-0.02381788,-0.022735834,-0.020215072,-0.022972437,-0.025377829,-0.025296073
695.2000122,-0.006940854,-0.007151078,-0.011510228,-0.014465075,-0.016526759,-0.017424474,-0.017376823,-0.020809453,-0.022833889,-0.023708625,-0.021002712,-0.02424459,-0.025417333,-0.025580976,-0.02490193,-0.025186799,-0.02607144,-0.021093072,-0.018795663,-0.02391432,-0.025812471,-0.024169916,-0.019833947,-0.02175628,-0.023701862,-0.020742282,-0.019261209,-0.021844463,-0.024277734,-0.0251782,-0.024169624,-0.02331667,-0.020519821,-0.024243953,-0.025949389,-0.025382517
694.4000244,-0.006955936,-0.007144764,-0.012134858,-0.015939111,-0.016455881,-0.017804688,-0.017961785,-0.021567149,-0.021324605,-0.024224661,-0.021022985,-0.024695335,-0.024726782,-0.025424022,-0.026361145,-0.027102465,-0.026231524,-0.022216108,-0.0185475,-0.025286255,-0.026078802,-0.024088522,-0.01983449,-0.021516306,-0.023588507,-0.020642865,-0.020104462,-0.022403236,-0.025083458,-0.026721789,-0.024545252,-0.023831358,-0.022186199,-0.024909947,-0.026152123,-0.026327282
693.5999756,-0.004656681,-0.006106748,-0.010661725,-0.013993654,-0.01554632,-0.017000416,-0.016158791,-0.021305431,-0.021007201,-0.022548456,-0.021014748,-0.025101587,-0.024358995,-0.024428252,-0.025079599,-0.024974277,-0.02566985,-0.020867929,-0.017381748,-0.025022127,-0.025303254,-0.023933379,-0.020257371,-0.020755706,-0.021899896,-0.019943438,-0.019001666,-0.021674234,-0.024408039,-0.025658969,-0.023759702,-0.022367636,-0.019896263,-0.024439655,-0.026796121,-0.024909655
692.7999878,-0.005789209,-0.006025522,-0.011499085,-0.01339594,-0.014816365,-0.017100772,-0.01704303,-0.019752823,-0.021140661,-0.022574605,-0.019275671,-0.024436425,-0.023821164,-0.024418512,-0.025485247,-0.024781065,-0.025573118,-0.020432603,-0.017802153,-0.024158213,-0.025115855,-0.024269657,-0.019369114,-0.020501845,-0.021413812,-0.019547476,-0.019532477,-0.021070682,-0.02372794,-0.025120644,-0.023143874,-0.023897953,-0.02204622,-0.023939848,-0.024511833,-0.024408186
692,-0.006383244,-0.006551107,-0.011034274,-0.012834147,-0.015375652,-0.016428813,-0.015742434,-0.019697562,-0.021291628,-0.022839881,-0.020479621,-0.0235046,-0.024489911,-0.025021784,-0.026027218,-0.024242533,-0.025200283,-0.022013692,-0.017519906,-0.024495246,-0.02580969,-0.023730783,-0.019042894,-0.019846164,-0.02193711,-0.020410819,-0.019165268,-0.021269297,-0.024394531,-0.026183758,-0.024389636,-0.023213178,-0.021702701,-0.023995258,-0.025066061,-0.024417289
691.2000122,-0.007841194,-0.007001481,-0.012060039,-0.01453858,-0.015943551,-0.016921451,-0.016181886,-0.019691922,-0.022203367,-0.022866456,-0.020654812,-0.024096262,-0.02445096,-0.025079696,-0.026266808,-0.024914397,-0.025483539,-0.020905428,-0.018043095,-0.024253696,-0.025536411,-0.022922641,-0.01956168,-0.021279501,-0.022366751,-0.020608256,-0.019666044,-0.020804567,-0.024549264,-0.025503995,-0.024800038,-0.023064841,-0.021138441,-0.023826212,-0.025383689,-0.025744168
690.4000244,-0.006891734,-0.005606946,-0.011347499,-0.013833358,-0.016056124,-0.015727406,-0.016117239,-0.020189671,-0.021339048,-0.022885758,-0.021070927,-0.024319492,-0.025190804,-0.02488433,-0.024575438,-0.024686629,-0.025381686,-0.021096919,-0.016746841,-0.024240084,-0.024996908,-0.023500528,-0.019495899,-0.021415785,-0.021686843,-0.020879375,-0.019213315,-0.020349417,-0.024445526,-0.025013477,-0.024893375,-0.023346599,-0.019754753,-0.024389293,-0.02537944,-0.025595326
689.5999756,-0.006514133,-0.004581894,-0.011423047,-0.014558156,-0.016143877,-0.016458474,-0.016806563,-0.020021314,-0.020690404,-0.022873184,-0.021961031,-0.024762824,-0.025161883,-0.024804635,-0.0253476,-0.025076129,-0.025624171,-0.020857517,-0.017711604,-0.024237832,-0.025810471,-0.02406369,-0.019888943,-0.020890871,-0.022220632,-0.020319033,-0.019244172,-0.020868519,-0.024922511,-0.025166718,-0.024556261,-0.023129836,-0.020849226,-0.025157338,-0.025118642,-0.025414892
688.7999878,-0.006150699,-0.006107871,-0.011622695,-0.01431467,-0.015944101,-0.017045619,-0.016348399,-0.019978892,-0.02170605,-0.022730529,-0.021052727,-0.023876149,-0.023971204,-0.026349695,-0.024371868,-0.025309848,-0.025280541,-0.020979922,-0.017189657,-0.024521375,-0.025597766,-0.023185398,-0.019712355,-0.021271318,-0.021686548,-0.020626079,-0.019883702,-0.020957574,-0.024945047,-0.024432069,-0.025856132,-0.021936765,-0.020606281,-0.024930382,-0.024356352,-0.026016587
688,-0.006444919,-0.005150057,-0.010793098,-0.013498084,-0.015435164,-0.016357671,-0.015649308,-0.019012667,-0.020826034,-0.022640804,-0.020583915,-0.023072155,-0.023688722,-0.025609773,-0.024768399,-0.025877399,-0.02529202,-0.020249316,-0.01715507,-0.024200277,-0.024596035,-0.022952793,-0.019836914,-0.020595271,-0.022308575,-0.019179087,-0.018424207,-0.02060169,-0.024033809,-0.024596866,-0.023816312,-0.02216834,-0.020202519,-0.024184462,-0.024508653,-0.024465395
687.2000122,-0.005440865,-0.005235335,-0.009913387,-0.012619766,-0.014675793,-0.016073138,-0.014687255,-0.01907515,-0.019313704,-0.02163828,-0.019417437,-0.022235783,-0.022815125,-0.023852333,-0.023101414,-0.024210854,-0.024267502,-0.018488213,-0.015515848,-0.023136364,-0.023400906,-0.022601441,-0.018226668,-0.019535992,-0.021086117,-0.017364139,-0.017002707,-0.019089518,-0.02331613,-0.023262842,-0.022382241,-0.021768197,-0.020325013,-0.023427544,-0.024122218,-0.023994375
686.4000244,-0.006690918,-0.005326018,-0.010886162,-0.013608131,-0.015026313,-0.015393991,-0.016075682,-0.019903533,-0.020638915,-0.022267459,-0.019539902,-0.023444565,-0.023490131,-0.022912474,-0.024241749,-0.024341913,-0.025172729,-0.019135594,-0.016392272,-0.023267062,-0.024905352,-0.022809083,-0.019258585,-0.020018989,-0.02199248,-0.01931202,-0.017852388,-0.020274518,-0.023929803,-0.025351506,-0.022653975,-0.022488683,-0.020448111,-0.024175892,-0.025376607,-0.025116881
685.5999756,-0.005187506,-0.006266451,-0.01085728,-0.014582887,-0.015110524,-0.016178396,-0.016608635,-0.019544406,-0.020771008,-0.022795623,-0.020003416,-0.023904717,-0.023726664,-0.024841258,-0.024388315,-0.025003994,-0.025087172,-0.019654911,-0.016623635,-0.023471493,-0.024330849,-0.023053255,-0.019179484,-0.021014649,-0.021255346,-0.018588176,-0.017967599,-0.020093489,-0.024273768,-0.024772068,-0.023503765,-0.022128344,-0.019928357,-0.024561984,-0.025904324,-0.025095528
684.7999878,-0.005326938,-0.005510955,-0.010606456,-0.012719177,-0.013976609,-0.015104624,-0.015061771,-0.019201923,-0.020333854,-0.021143915,-0.019315042,-0.022870138,-0.022677807,-0.022955544,-0.023015548,-0.025260465,-0.024825366,-0.018718313,-0.014376732,-0.022692449,-0.023458201,-0.021563699,-0.01766642,-0.019476594,-0.02098752,-0.018239725,-0.016873,-0.019014996,-0.023062091,-0.023159925,-0.021937355,-0.021321647,-0.018577263,-0.023658818,-0.024348276,-0.023411896
684,-0.007340992,-0.005391422,-0.011200804,-0.012904511,-0.015526089,-0.016604599,-0.015989462,-0.019874206,-0.022539314,-0.022534449,-0.020762024,-0.024934391,-0.024148272,-0.024238909,-0.025979381,-0.025067918,-0.026951266,-0.020785665,-0.016962828,-0.025123088,-0.025602501,-0.023990162,-0.018661086,-0.02053987,-0.022194168,-0.020475473,-0.017720748,-0.020131549,-0.024574118,-0.025929831,-0.024308136,-0.022684686,-0.0206402,-0.024865069,-0.025959093,-0.025567016
683.2000122,-0.006966635,-0.004292356,-0.011135512,-0.013373149,-0.015691703,-0.016430708,-0.016087955,-0.019954516,-0.021003896,-0.022666603,-0.020660589,-0.025383541,-0.023796218,-0.024300989,-0.026390428,-0.024161641,-0.026097426,-0.019336879,-0.017708125,-0.024506353,-0.024735732,-0.022676235,-0.018026408,-0.018803695,-0.02159242,-0.019058254,-0.018007286,-0.019779339,-0.024461236,-0.025283374,-0.023313431,-0.022650681,-0.020066796,-0.023780877,-0.024929747,-0.025810178
682.4000244,-0.00627477,-0.006499853,-0.011700514,-0.013146779,-0.01594994,-0.016343063,-0.015426819,-0.019767961,-0.021381631,-0.021625819,-0.019655159,-0.024184559,-0.023888644,-0.024102775,-0.025132176,-0.025049446,-0.02589052,-0.020437937,-0.017988907,-0.024213009,-0.025047051,-0.022277739,-0.01707454,-0.019412633,-0.022939583,-0.019151051,-0.017263051,-0.020718392,-0.023784701,-0.026037553,-0.024014803,-0.021955911,-0.020009002,-0.024164334,-0.02511273,-0.024925787
681.5999756,-0.005921299,-0.004779079,-0.010255888,-0.01289461,-0.015152174,-0.015751172,-0.01485364,-0.019333016,-0.019959459,-0.022087457,-0.020219322,-0.024334863,-0.024140779,-0.023815872,-0.02510022,-0.023948127,-0.024784977,-0.019670349,-0.015981877,-0.02378916,-0.023641657,-0.023025956,-0.016588354,-0.019024163,-0.020838963,-0.018897586,-0.018092509,-0.019479614,-0.022269081,-0.024335941,-0.023546286,-0.019926082,-0.018639361,-0.024012305,-0.026000788,-0.025334315
680.7999878,-0.005514942,-0.004733965,-0.010391428,-0.011878021,-0.015377901,-0.015560506,-0.014133445,-0.019377332,-0.019642344,-0.022043711,-0.019905312,-0.023812735,-0.024521522,-0.02374745,-0.024826003,-0.024078531,-0.024755344,-0.01931311,-0.015748177,-0.0242323,-0.023830084,-0.022581339,-0.017353794,-0.019733431,-0.021092974,-0.018612877,-0.016954614,-0.019156648,-0.023376476,-0.023920935,-0.022873331,-0.020947708,-0.019400356,-0.023209743,-0.026298679,-0.024074269
