wavelength (nm),DOMBlank1,DOMSTD35,DOM12151,DOM12716,DOM13263,DOM13295,DOM13332,DOM13343,DOMBlank2,DOM13549,DOM13550,DOM13554,DOM13555,DOM13556,DOM13557,DOM13692,DOMBlank3
288.7999878,0.000113188,0.22859475,0.187275156,0.096086226,0.078534074,0.013434963,0.053590838,0.125452653,0.005549955,0.090785764,0.064398482,0.048682407,0.080720864,0.022077858,0.022265365,0.211443961,0.00691201
288,0.003190931,0.233065054,0.191371426,0.100637585,0.080894284,0.018448437,0.057505503,0.127346054,0.005761383,0.089473389,0.067381099,0.050161008,0.085249335,0.024902375,0.025703758,0.216613486,0.010407696
287.1999817,0.00141077,0.237327918,0.193423346,0.102330074,0.082453318,0.01648297,0.058544543,0.128323808,0.00564021,0.093073294,0.065633975,0.049786646,0.084386237,0.023947047,0.02385102,0.216059953,0.011121211
286.3999939,0.002114561,0.236628488,0.197365999,0.101380698,0.080897652,0.015444667,0.058197517,0.127618179,0.005697671,0.091506541,0.06432385,0.049947213,0.085890867,0.020636015,0.021912079,0.21957019,0.009116565
285.5999756,0.003566861,0.242628306,0.200938284,0.103938043,0.083341405,0.016437989,0.059209287,0.13190721,0.007570619,0.095276766,0.067555234,0.053009763,0.087002739,0.025855882,0.025232341,0.221891746,0.009741278
284.7999878,0.003750797,0.244239748,0.201265603,0.10958001,0.085119918,0.017941713,0.060561713,0.131566748,0.006966431,0.097690813,0.069300376,0.05333335,0.085447796,0.024812112,0.023970598,0.224395603,0.012454205
284,0.002949552,0.244916484,0.20439513,0.109078467,0.085360482,0.016628454,0.06117874,0.133791372,0.005890908,0.09636765,0.06951052,0.054891754,0.086237863,0.024640681,0.025067246,0.224597305,0.010611582
283.1999817,0.001303371,0.246894315,0.204245538,0.106290974,0.083755553,0.015999617,0.059765395,0.132763371,0.004966819,0.094297126,0.066687077,0.052297257,0.083463982,0.020895198,0.024176821,0.225574076,0.009040887
282.3999939,0.004802652,0.252300441,0.210200906,0.113704853,0.086517394,0.018499946,0.063002713,0.135105193,0.006566523,0.100193828,0.071989775,0.055754427,0.087146066,0.02788917,0.027665865,0.232439593,0.011771903
281.5999756,0.003886044,0.25019905,0.210042045,0.110291004,0.086195461,0.014805353,0.06320516,0.13560921,0.005194572,0.097227678,0.070225596,0.053683333,0.088154309,0.024326112,0.025563795,0.231274977,0.008235478
280.7999878,0.002261738,0.254248828,0.212623373,0.111831993,0.087641291,0.017905107,0.062242508,0.136794269,0.005098831,0.09712223,0.071117416,0.053114183,0.087359548,0.023081819,0.025380623,0.23367773,0.00937351
280,0.001690248,0.257889152,0.218413517,0.114583299,0.089570351,0.01702689,0.064769253,0.138285428,0.00608368,0.101956591,0.071301073,0.055304557,0.08841674,0.025199531,0.02583904,0.237008557,0.009555662
279.1999817,0.004032934,0.260823369,0.219836026,0.114772201,0.091579027,0.018588638,0.066966929,0.141676426,0.00800776,0.103987277,0.072304614,0.054854773,0.092156276,0.02347674,0.025585568,0.240004599,0.011881763
278.3999939,0.001097397,0.261842579,0.221125007,0.117583081,0.089770131,0.016975179,0.06401138,0.139141709,0.002882838,0.100952148,0.070803314,0.055585109,0.091391355,0.026114488,0.024589177,0.238309711,0.011043777
277.5999756,0.003627207,0.267049134,0.22506021,0.120095655,0.090878874,0.020109301,0.065644808,0.144518644,0.006572856,0.103716947,0.07603804,0.059058484,0.093984894,0.02497522,0.028010417,0.244264633,0.011274979
276.7999878,0.002057806,0.265654832,0.227526635,0.11840488,0.092299104,0.016557239,0.066288948,0.145163328,0.005346177,0.103874318,0.073719524,0.057790972,0.092926875,0.024942182,0.02516143,0.246442124,0.00900719
276,0.001414822,0.268359006,0.229326397,0.120283082,0.09082935,0.018096972,0.065387808,0.146002695,0.005597256,0.105916321,0.071569443,0.057211515,0.093652599,0.024544364,0.026440535,0.24508886,0.010057244
275.1999817,0.000828364,0.272634894,0.231291428,0.121001847,0.093692645,0.017231269,0.068405248,0.14676483,0.004640849,0.107239693,0.07444673,0.059240587,0.094245538,0.025176022,0.027212406,0.251720905,0.010468496
274.3999939,0.001182942,0.275902957,0.235289708,0.123018451,0.094254151,0.016900569,0.070589073,0.146669433,0.004505288,0.109054945,0.074456587,0.059209079,0.093198009,0.025156986,0.025358614,0.250382423,0.009708268
273.5999756,0.002998109,0.278322667,0.237128839,0.126767099,0.095193058,0.017694317,0.070728451,0.150996342,0.007027277,0.108653262,0.07919921,0.061443787,0.097634703,0.027503867,0.029087182,0.256289005,0.012283988
272.7999878,0.00253252,0.280931026,0.2426503,0.12651518,0.097053796,0.021510225,0.071764141,0.151969507,0.005846251,0.110174827,0.078949369,0.062669478,0.098235935,0.026146872,0.028504983,0.257748216,0.01248977
272,0.004355231,0.284121454,0.243148118,0.130241603,0.098119885,0.019818317,0.072331004,0.154881924,0.007047035,0.110826455,0.07935217,0.062091306,0.099265307,0.027956828,0.028588083,0.260207117,0.013633544
271.1999817,0.00220054,0.287011236,0.245010033,0.130959973,0.099292539,0.020559173,0.073397711,0.156134367,0.005144145,0.113409855,0.08226645,0.063936159,0.099395327,0.02723768,0.03027069,0.262564033,0.011740573
270.3999939,0.002615353,0.286967158,0.247332797,0.13165848,0.099881403,0.020441478,0.075977847,0.154248983,0.006519615,0.114290029,0.081653699,0.065793127,0.099646471,0.029260099,0.02899812,0.265024036,0.011054743
269.5999756,0.004200025,0.291587979,0.254860818,0.135771498,0.102175452,0.023194306,0.077070959,0.159804493,0.011148327,0.11595019,0.086095273,0.066400774,0.101313748,0.031934571,0.032168414,0.268889815,0.013987562
268.7999878,0.002429554,0.292534769,0.255509168,0.134831101,0.101903603,0.019240178,0.075711697,0.160252929,0.005968111,0.113575414,0.084557004,0.064052664,0.102341346,0.027738925,0.030872382,0.269954622,0.012741149
268,0.00366263,0.294870168,0.258280724,0.13372907,0.100692973,0.019666668,0.075746797,0.159297392,0.007120208,0.115573533,0.084890753,0.06521415,0.099680178,0.030099977,0.031963602,0.271621764,0.010838917
267.1999817,0.004368383,0.299217731,0.261847407,0.137289926,0.102755591,0.021150377,0.077471182,0.161843628,0.009058992,0.1187215,0.086699851,0.065916337,0.104791045,0.031264719,0.032373939,0.276242852,0.013498032
266.3999939,0.003680095,0.301171213,0.262345672,0.139806464,0.105457537,0.022316048,0.079368576,0.164259583,0.008966228,0.118422017,0.087895647,0.066949442,0.103344902,0.033163536,0.031800214,0.280113876,0.013412002
265.5999756,0.00305139,0.301208735,0.269687414,0.142541528,0.10550341,0.023622511,0.081189781,0.166165039,0.008966122,0.120011598,0.088924758,0.067503676,0.103910394,0.032454129,0.032068882,0.280821294,0.013527218
264.7999878,0.001781679,0.304210365,0.266321451,0.141101584,0.10287787,0.020092167,0.077468462,0.16422981,0.007861285,0.118710846,0.086873241,0.068327561,0.104446031,0.029959422,0.030560849,0.280669719,0.011942638
264,0.003001419,0.307425827,0.269801319,0.141396478,0.105910942,0.023821978,0.081037141,0.165879056,0.006783784,0.120551489,0.089980327,0.068343408,0.1042872,0.031321473,0.030884221,0.282160163,0.013906835
263.1999817,0.002010342,0.308560014,0.272851735,0.145553812,0.105725452,0.022312287,0.081752405,0.166365475,0.008752838,0.1210927,0.091474265,0.070132248,0.105903707,0.032998245,0.032919545,0.288550615,0.013654006
262.3999939,0.002493544,0.308873713,0.274322093,0.145689309,0.107733175,0.023965893,0.083095469,0.170662403,0.009392714,0.124794871,0.089921221,0.069730766,0.107387044,0.033010758,0.034152146,0.290225297,0.012813048
261.5999756,0.00060224,0.312441915,0.27571097,0.148031443,0.106595635,0.022479584,0.082739793,0.171776831,0.009843822,0.122998044,0.091755047,0.070041902,0.108547926,0.033035226,0.033166889,0.293190181,0.01244981
260.7999878,0.003237428,0.315157116,0.278140068,0.146369785,0.109163135,0.022606749,0.083426431,0.173068121,0.007625913,0.125130922,0.093166217,0.073253758,0.109132245,0.033818047,0.032868393,0.293316037,0.013816183
260,0.003130645,0.317418158,0.283693224,0.149671495,0.111190625,0.024492433,0.086133786,0.174871087,0.011152603,0.127390489,0.097031593,0.073219471,0.11106284,0.036054991,0.033708904,0.298466474,0.016632542
259.1999817,0.002552543,0.318754822,0.282547921,0.148385167,0.111774325,0.025626507,0.085561395,0.175273314,0.010195159,0.128221482,0.096046142,0.072885014,0.111029476,0.035441533,0.03404244,0.297449559,0.015756115
258.3999939,0.004092822,0.317903757,0.284158528,0.149580523,0.114435077,0.023938896,0.086840868,0.175797328,0.010518192,0.130455628,0.097611859,0.074511379,0.110851787,0.036777861,0.033157583,0.301476866,0.016414223
257.5999756,0.00266955,0.320013613,0.287069917,0.149434686,0.111314163,0.023072865,0.083789833,0.176058948,0.010957994,0.127227485,0.095319897,0.074268736,0.111433692,0.03372955,0.033249486,0.299640089,0.013941663
256.7999878,0.003135234,0.320453405,0.289148182,0.153689355,0.11344488,0.025180275,0.084668733,0.178492487,0.011286323,0.130009323,0.097606279,0.075588912,0.111449353,0.037432685,0.033695813,0.30452916,0.016559955
255.9999847,0.003156641,0.322195858,0.28916803,0.153429076,0.111975417,0.024499336,0.083951198,0.17670323,0.010788389,0.129391849,0.097543247,0.075530723,0.112098575,0.03538727,0.033626664,0.302828044,0.014493034
255.1999969,0.002988335,0.325298846,0.290991783,0.152588353,0.113721736,0.025489589,0.085735403,0.179389909,0.012393925,0.130342767,0.098817647,0.07569389,0.113770776,0.035429455,0.033505347,0.306886345,0.014430946
254.3999939,0.002059679,0.328317404,0.292810887,0.154512599,0.114259042,0.026373468,0.088613197,0.179657102,0.012386734,0.130438075,0.098684944,0.076921895,0.113756314,0.037347425,0.034424875,0.30835107,0.016148405
253.5999908,0.001156415,0.328763008,0.295363039,0.154432505,0.112181254,0.026418526,0.086078294,0.180298328,0.011664065,0.13210763,0.101498112,0.077276051,0.114135437,0.035578169,0.034823634,0.309732527,0.013544925
252.7999878,0.002197392,0.331648648,0.295619965,0.155473307,0.115334548,0.025227513,0.087322772,0.181084037,0.011792756,0.133386821,0.099229164,0.076901779,0.114694633,0.036335282,0.034115575,0.311570823,0.015283652
251.9999847,0.003379168,0.332461774,0.29641664,0.15740718,0.115618661,0.027803387,0.087952033,0.183965862,0.012046261,0.131950215,0.099699095,0.078442864,0.1157334,0.037008327,0.035396285,0.311527968,0.015392178
251.1999969,0.002381451,0.332806289,0.300397813,0.158665672,0.1164314,0.026631199,0.089650631,0.183731526,0.01254223,0.134304702,0.100264318,0.077814892,0.116844371,0.037866186,0.035224136,0.316705495,0.016201094
250.3999939,0.003484577,0.3366822,0.302837074,0.160050541,0.117897913,0.029518165,0.091383845,0.185185149,0.014330658,0.134880677,0.100354299,0.080370612,0.11805816,0.038658939,0.035539567,0.319472402,0.01616165
249.5999908,0.003574064,0.337644398,0.304458857,0.160099119,0.118737459,0.02874844,0.090348326,0.187214837,0.013439689,0.13636753,0.102653995,0.080529533,0.117608741,0.038869962,0.036789861,0.322477192,0.01616912
248.7999878,0.002896831,0.337083787,0.307435542,0.16128467,0.117836073,0.028715223,0.091383912,0.18792291,0.012571646,0.137566671,0.102205753,0.07999678,0.11795558,0.03746378,0.035506755,0.324346989,0.016883155
247.9999847,0.003720405,0.342837215,0.308556676,0.162678242,0.121227577,0.028670369,0.091340654,0.188456595,0.013060907,0.13765882,0.104160704,0.081422955,0.118921675,0.040415898,0.036430195,0.326199383,0.017485408
247.1999969,0.00559057,0.345088959,0.310377032,0.165303379,0.121379718,0.029508939,0.092360899,0.191892535,0.013893872,0.140071169,0.106612943,0.081747964,0.120376788,0.040331472,0.036033671,0.328479409,0.018315138
246.3999939,0.000716752,0.347171813,0.311798781,0.163595974,0.118890561,0.02631931,0.089779042,0.190220341,0.011596025,0.137543902,0.103439756,0.079777144,0.119261935,0.038637206,0.03462163,0.329099119,0.01433609
245.5999908,0.000440621,0.348444313,0.314828366,0.168178558,0.120219678,0.027778855,0.092858076,0.191443861,0.011166653,0.140897155,0.10532397,0.081170931,0.121616945,0.039338429,0.035425887,0.331663281,0.015607702
244.7999878,0.002442414,0.354269862,0.317750841,0.169039577,0.124451146,0.029538335,0.093755536,0.195170432,0.013425404,0.142297864,0.107730821,0.083038203,0.122963786,0.040337548,0.038250085,0.339498669,0.018203937
243.9999847,0.003269064,0.355173498,0.320177615,0.168922082,0.122854024,0.030206027,0.094005883,0.195837587,0.01416361,0.144748837,0.107074969,0.083919168,0.125669166,0.040984795,0.036561597,0.338159949,0.016198058
243.1999969,0.003689885,0.359141588,0.323187351,0.170704618,0.124782205,0.028511036,0.09383174,0.198191777,0.013065122,0.144387305,0.107328706,0.084737502,0.124557518,0.039730351,0.038477201,0.341271222,0.017154757
242.3999939,0.003654094,0.363893956,0.325280547,0.173555672,0.12620464,0.030662289,0.096953727,0.198279992,0.0135645,0.147137582,0.109278642,0.084773093,0.125459328,0.04145569,0.039172303,0.346638441,0.017058659
241.5999908,0.001955239,0.36443162,0.328937143,0.17349048,0.125313997,0.030093402,0.097044341,0.198449656,0.012791027,0.146852523,0.109000973,0.085387357,0.124963589,0.039762065,0.036372151,0.346657813,0.018039411
240.7999878,0.003186133,0.36592257,0.331778437,0.175175428,0.127382129,0.030712768,0.098620228,0.202907682,0.013552883,0.14773339,0.110260472,0.084959909,0.127191052,0.040272504,0.038363401,0.348152131,0.017220307
239.9999847,0.002583322,0.372438788,0.336917818,0.178502142,0.129194006,0.031336717,0.098371133,0.204336733,0.013163383,0.150045827,0.111826398,0.087010264,0.12812157,0.041577,0.038775079,0.354965568,0.017452829
239.1999969,0.002614832,0.375967026,0.342043519,0.179085583,0.129510745,0.02891472,0.098999619,0.205447331,0.014383957,0.151125252,0.111338213,0.086538345,0.127895013,0.04179395,0.038122978,0.357659131,0.017257854
238.3999939,0.001385164,0.379294455,0.343623459,0.180769458,0.132056326,0.03057643,0.100314438,0.208950266,0.013635681,0.153513074,0.116002351,0.088403471,0.130969986,0.042889081,0.039114937,0.35967806,0.017169703
237.5999908,0.004093606,0.384536266,0.350079,0.184491411,0.13250801,0.032227572,0.100464158,0.208932802,0.015184266,0.155373603,0.116176084,0.089417189,0.131403118,0.043558314,0.039749302,0.363930166,0.016839426
236.7999878,0.003983138,0.387221336,0.351932347,0.187026411,0.135511413,0.031854171,0.103189498,0.211695328,0.014417538,0.155113101,0.116954282,0.091321997,0.133341432,0.043120068,0.040981781,0.368543148,0.017239107
235.9999847,0.002940639,0.391770303,0.357611924,0.190525428,0.137117833,0.034374189,0.105082251,0.215599433,0.014258428,0.159813136,0.118687064,0.091765188,0.134730056,0.044875227,0.041806091,0.371870488,0.018653648
235.1999969,0.00262564,0.395891696,0.360124022,0.190275669,0.137852058,0.032435887,0.103307568,0.216324493,0.013450556,0.159600079,0.118065022,0.091546334,0.137200132,0.043041401,0.040967215,0.372599244,0.017353915
234.3999939,0.005238429,0.399799675,0.366895944,0.197098091,0.140387207,0.033378027,0.107060961,0.218698427,0.015004589,0.162452027,0.12185777,0.093119256,0.137481257,0.04671222,0.043384444,0.379718542,0.018608416
233.5999908,0.002443455,0.40582186,0.369408488,0.198035866,0.140552118,0.034983646,0.109357119,0.220885843,0.014212848,0.16385223,0.122973718,0.095092446,0.140727684,0.04604568,0.042883422,0.384290576,0.017866291
232.7999878,0.002379603,0.409137577,0.373489589,0.201646909,0.141940877,0.034684263,0.109820977,0.223599345,0.01381164,0.164965913,0.123222306,0.093899094,0.140895799,0.046970859,0.043741044,0.387107253,0.017946139
231.9999847,0.000950251,0.41074717,0.378699958,0.204365,0.143223748,0.035542209,0.110884398,0.224995896,0.012785668,0.165849939,0.123880081,0.09366817,0.142797113,0.048377194,0.043222655,0.390028089,0.017918028
231.1999969,0.003306936,0.418778539,0.387954265,0.209724411,0.149327084,0.03657458,0.114006884,0.228922024,0.016176831,0.169212982,0.126089454,0.096427336,0.144887552,0.050361566,0.046339147,0.396779716,0.019985685
230.3999939,0.001724526,0.420783907,0.391968787,0.212025806,0.147340938,0.034863576,0.113825142,0.229586929,0.012325638,0.168013528,0.127064332,0.095106915,0.14418298,0.04917625,0.043936681,0.401935279,0.018795699
229.5999908,0.00274475,0.426142782,0.397761315,0.22043331,0.150835812,0.038355034,0.115573764,0.234579146,0.015265902,0.173617452,0.131673753,0.098654725,0.147413626,0.050242227,0.045226559,0.4066118,0.019338898
228.7999878,0.003021725,0.429262251,0.403896928,0.223620743,0.152261287,0.039873451,0.116442636,0.234576479,0.014940069,0.172752276,0.131699517,0.097541891,0.14610897,0.048984759,0.047730289,0.40754649,0.018174676
227.9999847,0.000954506,0.433101803,0.411932468,0.228767917,0.154201165,0.038949717,0.119490206,0.237161636,0.014935354,0.176692501,0.134059414,0.102131732,0.14917019,0.051018987,0.04681531,0.409763455,0.019310914
227.1999969,0.002754337,0.439297199,0.414953291,0.23430334,0.156070739,0.041416023,0.118298516,0.241468713,0.015760088,0.178899914,0.136058435,0.101889685,0.152665451,0.052754924,0.048564799,0.418317527,0.017690677
226.3999939,0.00259228,0.441969931,0.421772808,0.239156142,0.158910915,0.041806091,0.119873039,0.242946759,0.016102305,0.179871306,0.134709507,0.102536105,0.151314974,0.052550599,0.048771977,0.42083475,0.018323375
225.5999908,0.00450827,0.445657164,0.429098129,0.245369643,0.160183251,0.042479452,0.121705115,0.246254787,0.01550937,0.180745825,0.137918592,0.103775032,0.153538629,0.055688329,0.05093937,0.430243641,0.018732073
224.7999878,0.003964642,0.449839324,0.434267163,0.250876427,0.162557185,0.04334946,0.123882704,0.248024687,0.015412052,0.183888957,0.140475601,0.107044593,0.156495467,0.057418693,0.051726714,0.431753784,0.018131787
223.9999847,0.004217302,0.453793287,0.44453755,0.257666171,0.164148778,0.043541543,0.126433134,0.252871037,0.014740006,0.184710071,0.143143863,0.106400468,0.158073723,0.057724029,0.052302893,0.434460849,0.01851202
223.1999969,0.000544257,0.458650798,0.450521588,0.267128557,0.166971386,0.044835303,0.129068837,0.254496157,0.015630161,0.186707929,0.146587908,0.108064644,0.15883632,0.060775828,0.056106899,0.438140035,0.018077919
222.3999939,0.004754599,0.464940995,0.462222278,0.275957912,0.172648296,0.050736163,0.132125706,0.257940292,0.016799198,0.192128375,0.15056856,0.112814955,0.162262425,0.061714817,0.059400205,0.444733858,0.021189189
221.5999908,0.002994877,0.466783434,0.472234488,0.282119215,0.172030151,0.0509183,0.13179338,0.260717332,0.015732387,0.192304075,0.150000855,0.112191707,0.164567381,0.063398197,0.060911052,0.453679681,0.018923789
220.7999878,0.001854022,0.47293672,0.479164869,0.291213512,0.175655767,0.049948465,0.135650039,0.263883561,0.017114257,0.193334103,0.155039847,0.114018597,0.164566442,0.064528868,0.060993053,0.457197785,0.018916544
219.9999847,0.00375299,0.476866096,0.485946536,0.301176637,0.17888014,0.05150798,0.137224093,0.268051446,0.016053228,0.19734472,0.158097148,0.115860879,0.166615799,0.066756383,0.063702405,0.461734325,0.020002572
219.1999969,0.002223931,0.478552431,0.49667871,0.306618124,0.180943251,0.053079579,0.137918875,0.270731002,0.014758404,0.197645918,0.158723757,0.115995184,0.167036444,0.067833796,0.063916095,0.46751073,0.01982604
218.3999939,0.002154362,0.482799143,0.50732702,0.317646831,0.182079226,0.055559661,0.140245467,0.271363467,0.015137517,0.199537039,0.163103759,0.117559396,0.170162067,0.070417859,0.065700665,0.470798045,0.01972691
217.5999908,0.000810313,0.490576565,0.514333785,0.325995743,0.186017022,0.056265756,0.142561182,0.274577349,0.013927496,0.203531295,0.165779635,0.118579641,0.171545267,0.070848376,0.067415051,0.47833997,0.020582298
216.7999878,0.003584348,0.497294724,0.526346505,0.33695522,0.192086667,0.057425223,0.14685747,0.281351686,0.018012861,0.206315517,0.168963894,0.122351304,0.175246567,0.073931448,0.068605199,0.482556224,0.02005283
215.9999847,0.001996663,0.499857724,0.532895744,0.348192036,0.193572447,0.061486941,0.149253085,0.283861727,0.015623024,0.208516643,0.169202045,0.121309303,0.176753864,0.07629618,0.071478896,0.489961684,0.020090703
215.1999969,0.001907683,0.504720867,0.547222257,0.35579288,0.198251724,0.062012173,0.150060818,0.287811399,0.016838485,0.210881949,0.174995601,0.124127053,0.178735688,0.07598947,0.075132743,0.495681435,0.020683197
214.3999939,0.003005381,0.509123564,0.555051625,0.367438644,0.202397242,0.063413836,0.153737843,0.290789038,0.016604759,0.212236747,0.177585542,0.127544656,0.181417868,0.080141738,0.074788138,0.499558806,0.018886585
213.5999908,0.003422451,0.516859114,0.567186415,0.37508142,0.203066647,0.065158144,0.15363577,0.294406593,0.016789915,0.216072768,0.180400282,0.127580643,0.181946456,0.081312843,0.076393113,0.50443536,0.020006556
212.7999878,0.002892114,0.518621504,0.578273714,0.386595905,0.205967158,0.067933403,0.155273959,0.296970189,0.016223826,0.219144791,0.182563528,0.129866868,0.185933605,0.083413571,0.076885618,0.513178527,0.019907765
211.9999847,0.002142838,0.524857581,0.587630928,0.395832121,0.207193285,0.070450924,0.160224766,0.302462727,0.016874544,0.220073566,0.184619188,0.128899038,0.185522467,0.08421924,0.080249183,0.514951468,0.020048656
211.1999969,0.003540188,0.533500254,0.598459899,0.404430449,0.211494044,0.071635656,0.162578523,0.306842029,0.016529299,0.224284425,0.188244745,0.131870732,0.187979728,0.085324213,0.081197172,0.525593042,0.022289017
210.3999939,0.002790445,0.539437115,0.608656645,0.41389209,0.215004891,0.07210201,0.164218247,0.306553453,0.017244574,0.225948259,0.1913995,0.134578735,0.186718404,0.089142963,0.084082529,0.528631866,0.021682899
209.5999908,0.002275815,0.5395419,0.616223514,0.421034515,0.216427282,0.07415548,0.166878551,0.31409511,0.017490314,0.230529666,0.194139078,0.135914058,0.191846117,0.090708628,0.082935736,0.534314632,0.022245502
208.7999878,0.001091818,0.543031216,0.625276268,0.427944392,0.221535921,0.07584694,0.170701891,0.316952229,0.018568346,0.232287586,0.195880622,0.136798307,0.193508178,0.092376463,0.087745987,0.537656486,0.021320952
207.9999847,0.00242919,0.551321685,0.630744815,0.437485635,0.222759485,0.076816775,0.169046074,0.316670775,0.017111458,0.233285636,0.200188175,0.136792779,0.195099354,0.09370739,0.088849537,0.542193055,0.02081744
207.1999969,0.002328097,0.549773276,0.639136136,0.442504168,0.223767966,0.076864794,0.173671618,0.322192878,0.017333925,0.238671973,0.200763419,0.142898798,0.19619745,0.095966324,0.092966892,0.549645722,0.022412773
206.3999939,0.001458272,0.557923615,0.649348259,0.452812314,0.228712812,0.081357516,0.173702166,0.324650407,0.016970253,0.240370929,0.203362748,0.143542707,0.200965837,0.098758735,0.093387656,0.550844073,0.021324867
205.5999908,0.003038017,0.560526967,0.659505129,0.457776278,0.23224768,0.084694304,0.177800089,0.326498389,0.02034069,0.242515072,0.206514835,0.146608546,0.201374531,0.099351302,0.097345985,0.558964491,0.022562357
204.7999878,0.003944423,0.559999585,0.660845995,0.464586407,0.235298201,0.081197485,0.182833299,0.330845654,0.017011035,0.242252916,0.207522064,0.144685119,0.20510821,0.098451659,0.095485993,0.563020706,0.023178196
203.9999847,0.000998092,0.562915444,0.66611588,0.466626406,0.233836919,0.084302492,0.18286249,0.33138904,0.016255133,0.242851257,0.209933817,0.145134941,0.206969142,0.104008228,0.095126957,0.561763644,0.022189623
203.1999969,-0.000616994,0.565038502,0.671480179,0.47151047,0.235468805,0.083030842,0.184275672,0.331515551,0.017423781,0.243900314,0.208999485,0.1464203,0.206239134,0.102279387,0.096117973,0.564597309,0.020802695
202.3999939,0.00053884,0.567742407,0.6763888,0.47341615,0.23915346,0.085086569,0.186053604,0.333812594,0.017898066,0.247327209,0.210305125,0.145735353,0.206462577,0.106131338,0.098764613,0.567535758,0.021246081
201.5999908,0.001957969,0.568283856,0.680423021,0.478180856,0.240760326,0.090240546,0.185958058,0.339925885,0.01843161,0.248108134,0.212504834,0.151061103,0.208807275,0.107483938,0.099473014,0.575047612,0.022819091
200.7999878,0.001916523,0.573182464,0.686680257,0.482722372,0.246184871,0.090713985,0.190656021,0.340284795,0.019173024,0.25203526,0.21863012,0.153293401,0.21123369,0.106955208,0.10025835,0.578165054,0.020463375
199.9999847,0.002333172,0.570161045,0.699139237,0.488212407,0.246984869,0.092891388,0.195020422,0.342666924,0.018950315,0.250848293,0.221362442,0.155935451,0.212937594,0.107172795,0.102021419,0.574853003,0.02270741
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
 New: 900.00,,,,,,,,,,,,,,,,,
 New:    0.800,,,,,,,,,,,,,,,,,
 New:1.0,,,,,,,,,,,,,,,,,
 New:1.0,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,
 New:    10.00,,,,,,,,,,,,,,,,,
 New:0,,,,,,,,,,,,,,,,,
 New:1,,,,,,,,,,,,,,,,,
 New:30,,,,,,,,,,,,,,,,,
 New:ON,,,,,,,,,,,,,,,,,
 New:ON,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
 New:JKK,,,,,,,,,,,,,,,,,
 New:18,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
 New: 900.00,,,,,,,,,,,,,,,,,
 New:    0.800,,,,,,,,,,,,,,,,,
