wavelength (nm),DOMBlank1,DOMSTD14,DOM11604,DOM11978,DOM12027,DOM12029,DOM12036,DOM12039,DOM12042,DOMBlank2,DOM12049,DOM12050,DOM12059,DOM12067,DOM12089,DOM12095,DOM12097,DOM11907,DOM11980,DOMBlank3,DOM11991,DOM12056,DOM12066,DOM12082,DOM12091,DOM12092,DOM12093,DOM12294,DOM12296,DOMBlank4,DOM12302,DOM12303,DOM12319,DOM12330,DOM12387,DOM12986,DOM13015,DOMBlank5
888,-0.006623772,0.004662566,-0.007186064,-0.007416324,-0.009923659,0.010016792,0.003790095,0.004929796,0.007789596,0.001996221,0.002606759,0.006021416,-0.005735105,0.000655072,-0.003857994,0.008554971,0.007584396,0.007994049,0.004391446,-0.000144885,-0.003075571,0.001828962,0.003656914,0.006874874,-0.009205879,-0.008844844,0.006879082,0.009155083,0.01044243,-0.009604291,-0.004147361,-0.001184943,0.001635445,-7.65E-05,0.00231217,0.00251143,-0.010167443,-0.004394254
887.2000122,0.015719209,0.015237535,0.011299527,0.006792198,0.003923996,0.0205893,0.004089713,0.008897711,0.006528234,0.006025222,0.005244612,0.003760327,0.010481569,0.000619401,0.00613608,0.008271068,0.007444805,0.005449469,0.004962629,0.005696254,-0.002939734,0.00119836,0.008009579,0.003873272,0.008447981,0.004695457,0.011635295,0.010835069,0.005273381,0.002389781,0.002375257,0.000535782,0.010547393,0.000790422,0.01381677,0.009259047,0.014745389,0.008239884
886.4000244,0.022923322,0.006135529,-0.001421658,0.000571317,0.006624974,0.015790368,0.004729109,0.005701815,0.007599042,0.008755955,0.005989369,-0.003594982,0.004974176,0.007812287,0.006549835,0.011457399,0.001427963,0.002791747,0.003622091,0.004731177,0.003800436,0.009474829,0.007702345,0.005393823,0.002877157,0.002823116,0.003581973,0.014620907,0.015890777,0.003034498,0.008187018,0.012913759,0.011003897,-0.00098023,0.001288961,0.013380847,0.004550174,0.006360113
885.5999756,0.006351734,0.000811766,-0.00487472,0.004192132,0.013797049,0.019864406,0.004232803,0.001173571,-0.003154371,0.005133981,0.003420938,0.005318137,0.000980372,-0.00100709,0.006726021,0.006618824,0.008549453,0.004458995,0.005951867,0.008993448,-0.00930881,-0.000554382,0.008365585,-0.002408522,-0.008120094,0.004445709,0.006595169,0.002848859,0.013919237,0.004837412,0.005095086,-0.000386461,0.004346655,0.003446716,-0.003258078,-0.000603965,0.01273915,0.006349239
884.7999878,-0.003871746,-0.002215253,-0.003694528,-0.008671421,0.007056717,0.008431722,0.008949368,0.003218182,-0.000374512,0.007994208,-0.001263208,-0.006622548,-0.002612048,0.001553214,0.009941223,-0.004574517,-0.004603666,0.001816484,9.15E-05,0.002084882,-0.002446002,0.007180576,-0.000783586,0.00203341,-0.002224679,-0.001472432,0.002791695,3.60E-05,0.00654337,0.001076922,-0.000327851,0.006289117,0.008777772,0.006904567,0.002208372,0.006811235,-0.004574825,0.00333229
884,0.008053984,0.004973495,0.003401057,-0.007719351,-0.009969198,0.01212052,-0.002758431,0.002340381,0.006089402,0.00557586,-0.003652638,0.002593894,-0.00435889,-0.004400968,-0.005780525,0.002270637,-0.001013598,0.00094745,-0.000724772,-0.001636375,-0.00415095,0.006125815,-0.003167168,-0.001604654,0.002161828,0.002063632,-7.72E-05,0.001957033,-0.001258821,0.001116238,0.001219179,0.004888458,0.000409424,-0.004188998,0.005001513,0.004357663,-0.005482634,-0.003482573
883.2000122,0.002328071,0.000503256,0.007047114,0.004898249,0.003927522,0.007140075,-0.001739002,0.002309385,0.00621078,0.000744004,0.001295322,-0.001141416,0.007285569,0.001548174,0.001225331,0.010735583,0.003935777,0.004174254,-0.001439667,-0.000125943,0.003312153,0.004572488,0.003678111,0.004587242,0.002081241,0.006171866,0.002270351,0.009975762,0.004840684,-2.51E-05,0.001379503,0.009741596,0.011942558,0.007674995,0.001133082,0.000445441,0.004884269,0.009628624
882.4000244,-0.011907741,-0.004942291,-0.011256603,-0.006114406,0.002892297,-0.003939319,-0.007120878,-0.004685312,-0.005114959,-0.010219733,0.002971836,-0.00749317,-0.008013527,-0.011915247,-0.016393568,-0.001910576,-0.01067597,-0.006725634,-0.01412668,-0.004723569,-0.012676438,-0.017007735,-0.001715436,-0.00175576,-0.007731761,-0.005569942,-0.004089308,-0.003523503,-0.002651054,-0.006055186,-0.010812389,-0.006857184,-0.00497551,-0.011853891,-0.003024111,-0.006521834,-0.002182029,-0.001272552
881.5999756,0.003096673,0.003765628,0.001761561,0.00568676,0.00052684,0.007325504,0.001473623,0.012658655,0.001487831,0.002337076,0.002169477,-0.00081082,-0.003761872,0.000220812,0.005066957,0.006040184,-0.003495669,0.001871024,0.000465705,-0.000458457,0.003867161,-0.002727049,0.002259708,0.008766599,0.000881742,-0.001518454,0.006218605,0.004751642,-0.002359093,0.000982837,-0.001399726,0.00072995,9.02E-05,0.004748266,0.001600472,0.002038144,0.006528234,0.006440606
880.7999878,-0.000371357,0.002368438,0.003604655,-0.001501377,-0.00106349,0.012212231,0.002437833,0.004040825,0.005247782,-0.000849626,0.007249191,-0.002176826,-0.001825107,-0.000211799,-0.002565061,-0.000259248,0.002381451,-0.000169624,0.007583395,-0.005527619,-0.003457663,-0.002101456,0.004658903,0.002359744,0.010963435,0.00065655,0.008032151,0.006021732,0.004649928,0.006449328,0.004945453,0.004835344,0.006515673,-0.002756271,0.003347238,0.000976999,0.000849372,0.00985759
880,0.002099682,0.001320715,-0.00472275,0.003123553,0.006069294,0.010227943,-0.000903825,0.007007783,0.000686676,-0.002376136,-0.001415311,-0.000902637,0.004134895,-0.005807549,-0.006566406,-0.0090398,-0.004678603,0.002224451,0.004393434,0.001798211,0.003212184,0.008577517,0.004002575,0.003614887,-0.003370391,-0.005657233,0.001702098,-0.00139792,-0.000251177,0.001797327,0.002197991,0.002472586,0.00126344,0.006727599,0.00525056,0.004615471,0.004097839,0.002055413
879.2000122,0.004965038,0.011801374,0.008694786,0.005010626,0.005954858,0.00048185,-0.000248848,0.001795351,0.010807761,0.003170461,0.006303904,0.006149339,0.007716205,-4.38E-05,0.006181187,0.00012963,0.005018273,0.007298205,0.006106519,0.003588472,0.00141316,-0.000736091,-0.002630111,-0.001284579,0.005224779,0.002707709,0.002974651,0.0033157,0.006807054,-0.001918617,0.001565736,0.000920444,0.004915397,0.007581419,0.009701835,0.007656395,0.007806226,0.009341612
878.4000244,0.001645838,0.000787025,0.003786021,-0.002575354,0.004335622,0.003243766,0.003191531,-0.001389663,0.002695649,-0.006743527,0.007339642,0.000748983,0.006295105,0.000893389,0.005650804,0.002754076,-0.005029299,0.0048015,0.001863277,-0.005739704,5.06E-05,0.002889561,0.00332483,0.002409537,-0.000472214,0.005282499,0.001017422,0.009532958,-9.15E-05,-0.004626205,0.002518043,0.002447777,0.003383786,0.002970924,0.001631807,-0.001932431,0.003300311,0.003980708
877.5999756,-0.010962647,0.00265348,-0.000732421,0.006687219,0.001738378,0.003280253,-0.003202168,-0.004555357,0.001765642,0.00204566,0.002376532,0.001690663,-0.000239172,-0.003407531,-0.001853925,-0.001062664,-0.001459842,0.005493194,0.002015388,0.000540265,0.000717193,0.005952654,-0.001491883,-0.002265986,-8.69E-05,0.003171791,0.002774969,-0.001685061,-0.004362632,-0.002240286,0.000974353,-0.000295414,-0.001727348,0.000133592,0.004082736,0.001556799,0.001362053,-0.00215452
876.7999878,-0.009154227,-0.006596849,-0.006210825,-0.007717113,-0.003650379,-0.006047885,-0.010683648,-0.004515292,-0.00536836,-0.001899597,-0.003640522,-0.00827083,-0.008384495,-0.012760755,-0.010917566,-0.010266052,-0.009410247,-0.007088587,-0.005959498,-0.008196561,-0.008458936,-0.001636685,-0.010207749,-0.0083589,-0.005775211,-0.003121218,-0.0073583,-0.007176286,-0.004648332,-0.008066433,-0.002436014,-0.010457742,0.000918836,-0.006191533,-0.008465028,-0.009886312,-0.007080743,-0.000781622
876,-0.001002235,-0.005082109,-0.000113469,0.002459101,-0.002937934,0.002941864,-0.002412949,-0.003714394,0.000223661,0.002479954,0.001361274,0.001315392,0.000899874,-0.006359674,0.00343834,0.000728446,0.000587776,-0.000543059,-0.007774835,-0.002337672,0.002096431,-0.006376561,0.000364498,-0.002427056,-0.002188365,0.00020478,-0.00478251,-0.000650028,-0.000241604,-0.002786725,0.000539255,0.003674613,0.002479147,-0.000281134,-0.002489449,-0.00188202,-0.004567909,0.003476227
875.2000122,-0.000726529,0.004322418,0.00393865,0.003799678,0.001744148,0.002871972,-0.002513282,0.001958931,0.004413752,-0.001592945,-9.16E-06,0.005642334,0.000671457,0.00126396,0.006439161,0.001900403,0.000406134,-0.00167681,0.006641533,0.001659194,0.000662617,0.002624077,-0.001803041,0.003859613,0.001258222,0.005008584,0.005743729,0.003301041,-0.003418729,-0.001814693,0.004202691,-0.000182613,0.004315046,0.001799198,0.001083046,-0.001356788,0.001266919,0.000138978
874.4000244,-0.002305126,0.000649239,-0.001158197,-0.003405631,-0.0024529,0.002987423,-0.004162334,-0.003101994,-0.001545383,-0.006147841,-0.00331655,0.001786332,-0.002457173,-0.002344675,0.001148005,-0.005622431,-0.001530681,0.000215684,-0.002334479,-0.001698418,-0.004450319,-0.00265054,-0.004915469,-0.000850969,-0.005788443,0.001724188,0.001163475,-0.007066889,0.000496595,-0.002122734,-0.002259085,-0.000707767,0.006365183,-0.003465572,0.00085666,0.001327881,-0.004249601,0.000525104
873.5999756,-0.004304915,-0.006356,-0.002457379,-0.00522403,-6.09E-05,0.000929757,-0.00134244,-0.003142652,0.000137839,-0.002133862,0.003189366,-0.004958927,-0.000275857,-0.00222916,-0.000323971,-0.002875759,-0.004003805,-0.001133361,-0.000608101,-0.002677193,-0.003431005,-0.001103514,-0.00420033,0.002583921,-0.001008123,0.00034872,-0.003957738,-0.003766184,0.003967307,-0.002233229,0.001767618,-0.00451355,-0.002683059,-0.002344881,0.001162514,-0.003438248,0.000968256,-0.002385919
872.7999878,0.004083859,0.002086521,0.001625259,0.002182511,-0.001409634,0.003125796,0.001292544,-0.000531217,-0.000302502,0.00025645,0.00411655,-0.003413901,0.001503104,0.003764009,-0.003271952,0.00375051,0.001738092,0.005052264,-0.001547911,0.001529496,0.005926096,0.00333816,-0.001117921,0.000394189,-0.000435494,0.001309732,0.004773286,0.001444689,0.004309529,0.001662806,0.004769229,0.006101111,0.006993209,0.001722758,0.000420877,0.005707821,0.005402184,-0.00063395
