wavelength (nm),DOMBlank1,DOMSTD24,DOM12226,DOM12229,DOM12430,DOM12454,DOM12480,DOM12832,DOM13036,DOMBlank2,DOM13039,DOM13121,DOM13155,DOM13242,DOM13297,DOM13329,DOM13368,DOM12855,DOM12857,DOMBlank3,DOM12868,DOM12912,DOM12913,DOM12930,DOM12939,DOM12942,DOM12963,DOM12965,DOM13092,DOMBlank4,DOM13093,DOM13095,DOM13096,DOM13097,DOM13110,DOM13139,DOM13142,DOM13210,DOM13665,DOMBlank5
431.1999817,0.006377897,0.02951714,0.012264684,0.010328453,0.034481566,0.014622165,0.009248125,0.028139874,0.010037561,0.001589898,0.022618229,0.004630017,0.043698531,0.017922614,0.003433018,0.002354565,0.007560978,0.034293979,0.049618218,1.37E-05,0.012464462,0.034499027,0.022596441,0.016115656,0.00552531,0.003276758,0.030927777,0.014101755,0.016863134,-0.001545693,0.023881514,0.023649845,0.002550668,0.015387055,0.023895543,0.028358366,0.021212483,0.000757047,0.007443778,3.30E-05
430.3999939,0.005631293,0.028593529,0.011937635,0.011466967,0.035892535,0.014685567,0.008277374,0.027603546,0.009554656,0.000319887,0.022651827,0.003577953,0.043458737,0.017476246,0.002623921,0.002321955,0.006914535,0.034174856,0.049884025,-0.000733661,0.011180597,0.034726687,0.022694346,0.014203807,0.004528724,0.002743396,0.03114534,0.014226917,0.017311808,-0.002090997,0.023006698,0.023212956,0.001895593,0.014226329,0.02381175,0.028221026,0.020262571,0.000207034,0.0061323,-0.000907235
429.6000061,0.006478387,0.030598484,0.010999648,0.012121878,0.035076667,0.014382753,0.008385905,0.029233851,0.00966401,-0.000401616,0.021984968,0.004360199,0.043920297,0.017017469,0.003137737,0.004337164,0.00631982,0.033879727,0.050038151,-9.40E-05,0.011630349,0.034893252,0.023539564,0.015730454,0.003712233,0.003447551,0.030711183,0.014939078,0.016478613,-0.003692167,0.022243649,0.024501089,0.002278964,0.015001266,0.024098584,0.029068138,0.021395644,0.001201968,0.005915232,-0.001062251
428.7999878,0.004898432,0.030554906,0.010743755,0.012128159,0.03516965,0.014618819,0.009867759,0.029272588,0.011349718,0.001053645,0.021892695,0.00381425,0.044219036,0.016931681,0.003508428,0.003866821,0.006612989,0.033481106,0.050900109,-0.000920203,0.012012808,0.03650821,0.024882611,0.01427817,0.003672211,0.002426431,0.031262718,0.015004535,0.017694049,-0.003300263,0.023505187,0.02508211,0.001266037,0.016201766,0.024593862,0.028036676,0.018949423,0.00127437,0.00732948,-0.0011078
428,0.005439561,0.030303912,0.011100391,0.011103179,0.03468331,0.014678471,0.008977459,0.028795155,0.009615152,0.001270139,0.022849567,0.003318883,0.044800948,0.017231161,0.00325631,0.004139991,0.006357066,0.035363119,0.051350854,-0.001774219,0.01107033,0.036036346,0.024101594,0.013466683,0.002808057,0.002513591,0.031432774,0.014398245,0.017621148,-0.004366117,0.024339007,0.024310507,0.001827688,0.01578889,0.024980539,0.028448209,0.020877298,0.000671405,0.007053744,-0.002567223
427.1999817,0.004886651,0.030160794,0.012150466,0.011768552,0.033923753,0.014803398,0.009208965,0.028578766,0.009999893,0.000172461,0.023308104,0.004458707,0.04592821,0.017469779,0.003594293,0.004191138,0.007602282,0.036083147,0.053361125,-0.001415414,0.01180148,0.036405563,0.023364864,0.013271861,0.003737011,0.002851673,0.031325396,0.012572366,0.017765936,-0.003491817,0.023794033,0.024831573,0.001696536,0.017393224,0.024345852,0.029745001,0.022058195,0.001434196,0.007100447,-0.002042768
426.3999939,0.004626773,0.030106995,0.011933644,0.011892006,0.034574956,0.013547835,0.009210499,0.029147442,0.009642651,0.000859928,0.023232153,0.004126114,0.046066228,0.01830766,0.002819989,0.003951398,0.007155891,0.03512533,0.052470323,-0.001605531,0.010556596,0.035865318,0.023981459,0.01416369,0.004767633,0.002759964,0.03217293,0.013669259,0.017818416,-0.002864548,0.024959235,0.023401525,0.002476205,0.016477995,0.025291961,0.029461203,0.021116,0.002161412,0.006491762,-0.00219841
425.6000061,0.00699926,0.031666711,0.013271274,0.012595628,0.037088726,0.01753675,0.010784992,0.031753343,0.011997107,0.001832679,0.025791788,0.005711755,0.049245775,0.019229084,0.00355697,0.005129948,0.008269934,0.036550108,0.055048224,-0.000335611,0.012616974,0.038585033,0.025169164,0.016083017,0.006399674,0.005474949,0.033469334,0.015797589,0.018939067,-0.001063025,0.024725182,0.02572768,0.004471967,0.017475303,0.026956478,0.032214135,0.021234011,0.003380864,0.008229648,-2.13E-05
424.7999878,0.004328615,0.032181043,0.012521261,0.012102633,0.035065383,0.015339212,0.010088163,0.030251734,0.010583464,0.000421835,0.024101129,0.005658226,0.048409719,0.019591756,0.002665669,0.003753773,0.008641785,0.035412997,0.053807694,-0.001155512,0.01198021,0.036331426,0.024294026,0.014401751,0.00504446,0.002855191,0.033210617,0.014900767,0.019006861,-0.003387241,0.023952054,0.025901215,0.001901807,0.016892523,0.026370607,0.031137997,0.020657759,0.001635315,0.00717726,-0.001519589
424,0.004336275,0.030928528,0.01181877,0.009806911,0.035032049,0.015252952,0.008462868,0.029762274,0.009107022,-0.000415426,0.02273226,0.003613843,0.047289457,0.017534945,0.001821709,0.001572101,0.005949373,0.034712076,0.053470142,-0.003032902,0.011468561,0.035004634,0.023959273,0.012366066,0.003975954,0.002468004,0.032818414,0.014770964,0.016423605,-0.004147873,0.023278525,0.024174085,0.001335437,0.015072951,0.024647558,0.030588374,0.020514393,0.000277224,0.005364076,-0.002620488
423.1999817,0.005276185,0.032519184,0.013942332,0.012013313,0.036811642,0.018114083,0.009565295,0.031262439,0.00915384,0.001082294,0.023688635,0.004795114,0.049943119,0.019214772,0.003323656,0.003153408,0.007657132,0.037293799,0.055207927,-0.001170073,0.011503248,0.037818626,0.025534995,0.015105541,0.007159549,0.003886149,0.034880854,0.015089085,0.018136267,-0.004196125,0.025820825,0.026399298,0.001747526,0.016274858,0.027146488,0.032875206,0.022481112,0.000688776,0.00758408,-0.00168831
422.3999939,0.004786948,0.03385913,0.01442067,0.013034739,0.037003703,0.017247375,0.010332005,0.031695947,0.009992899,0.001286105,0.025140282,0.005580815,0.049966615,0.018841924,0.004329817,0.004601029,0.007077003,0.038545683,0.055747304,-0.000322471,0.012537594,0.039733216,0.02735381,0.01604807,0.006566812,0.00423492,0.035067853,0.01676441,0.019584147,-0.003260596,0.025868135,0.027106397,0.001873416,0.0173162,0.028382877,0.032578386,0.022753401,0.002142864,0.007940184,-0.001604757
421.6000061,0.005248961,0.033046313,0.014273916,0.013193348,0.038835257,0.017676011,0.008492537,0.033591788,0.010596276,0.000751913,0.026189679,0.004377901,0.050912041,0.018789237,0.004182409,0.003692887,0.008384692,0.038357068,0.056480385,0.000184321,0.012744402,0.039192956,0.02738888,0.016320601,0.006889996,0.005039642,0.035175741,0.016316138,0.019481959,-0.0040155,0.026998648,0.026383122,0.00278797,0.020013388,0.028151115,0.033108495,0.023093857,0.001404512,0.008517456,-0.000705854
420.7999878,0.005752569,0.032174241,0.013701663,0.012591312,0.037975874,0.017433669,0.008254764,0.034375981,0.010764585,0.001250668,0.02598948,0.004904767,0.052043218,0.019144753,0.004293947,0.005097233,0.008383002,0.039679326,0.058182124,0.000329861,0.012150254,0.040053673,0.027234729,0.016210606,0.006444652,0.005183883,0.036139943,0.017726619,0.020020003,-0.003761821,0.02645264,0.028340764,0.002454909,0.019521814,0.028722387,0.031752091,0.0231741,0.003315935,0.008879982,-0.000510378
420,0.005827019,0.034326449,0.013141396,0.013378097,0.038411248,0.017973576,0.008090273,0.033389546,0.010731204,0.001914209,0.026197489,0.005303305,0.051083155,0.020740131,0.004155489,0.004836967,0.008642182,0.039988499,0.058532458,-0.000757177,0.013754217,0.041104093,0.028398214,0.017302299,0.004244226,0.004350421,0.036896911,0.016730027,0.021445628,-0.003932496,0.027588457,0.028342672,0.003269716,0.019380229,0.029195974,0.031497646,0.024513222,0.003163342,0.008573267,-0.00216369
419.1999817,0.005878812,0.034718473,0.013514774,0.012428739,0.038833812,0.017999666,0.008821781,0.035103075,0.011699378,0.002030029,0.027483404,0.005170183,0.052000001,0.020697314,0.004062642,0.004495244,0.00879901,0.040404506,0.059559051,-0.000956726,0.014421472,0.041735213,0.028788626,0.017498534,0.006303851,0.004512324,0.037042294,0.016623775,0.021524942,-0.003154217,0.028922191,0.03013646,0.003537735,0.019128982,0.029223772,0.03227843,0.025598582,0.002923595,0.009566459,-0.001499829
418.3999939,0.006323944,0.038610131,0.015917869,0.01538491,0.042661872,0.019788405,0.011787489,0.037875168,0.014177623,0.004518471,0.030632898,0.008164781,0.05528583,0.022128467,0.005559079,0.006368598,0.011297561,0.04314151,0.062390801,0.002221277,0.015715852,0.044817738,0.030398767,0.0195112,0.008373792,0.006567364,0.040363625,0.019935381,0.022941278,-0.000486487,0.030189209,0.031110106,0.005194231,0.021730142,0.032027774,0.036062136,0.028011909,0.00518797,0.013272208,0.00098953
417.6000061,0.006037113,0.036694054,0.014563511,0.014737221,0.041461017,0.018519126,0.011648908,0.036529355,0.012934773,0.002213705,0.028343169,0.006582974,0.054421298,0.021897404,0.005037835,0.004374319,0.010047575,0.042373419,0.063377082,0.000284399,0.01534176,0.044530544,0.029527031,0.018486196,0.006658382,0.004956607,0.039891329,0.018468585,0.022037361,-0.001627607,0.028733034,0.031103821,0.004234763,0.02062095,0.030726299,0.036214612,0.026164908,0.004308457,0.010191158,0.000338358
416.7999878,0.006200776,0.036547009,0.014163904,0.015517042,0.041453041,0.019085079,0.012651432,0.037196297,0.013040793,0.003290817,0.028923767,0.00696138,0.056119774,0.022401597,0.00648824,0.006141042,0.010518564,0.043966297,0.063305683,0.000870874,0.015311618,0.044896182,0.030782592,0.019289725,0.008042487,0.004967997,0.039773073,0.019711036,0.022947038,-0.001389302,0.029803248,0.030490506,0.003270029,0.021113934,0.032563627,0.03615823,0.02598992,0.005238638,0.010889374,0.000868799
416,0.006207787,0.035799563,0.01490567,0.015529463,0.041175693,0.019040478,0.011727966,0.038381614,0.011834917,0.002308084,0.028309349,0.0083445,0.057399783,0.023526719,0.005658252,0.005376604,0.011423274,0.044863142,0.064694107,-0.000213093,0.017002743,0.044388425,0.031640455,0.020680428,0.008313073,0.006235648,0.04029429,0.019983843,0.022840781,-0.001851915,0.029741149,0.032146394,0.004897777,0.020669622,0.033145878,0.036731377,0.026085377,0.005261381,0.011094389,0.000906021
415.1999817,0.006875663,0.038634859,0.017129255,0.015852999,0.043597035,0.020535236,0.013071791,0.03886079,0.013043248,0.002287005,0.029114557,0.008937689,0.059105463,0.024792433,0.006238038,0.006680121,0.012568396,0.046161626,0.065046996,0.000642862,0.017578745,0.046854842,0.033016175,0.020620136,0.008312519,0.008046417,0.042736329,0.019209413,0.024124771,-0.000327127,0.03280323,0.032861467,0.007102315,0.02310415,0.035195895,0.039233327,0.027799524,0.004887227,0.01169648,0.001318144
414.3999939,0.006723024,0.036995698,0.017007239,0.015932022,0.04405221,0.019868581,0.013388215,0.038844738,0.013753228,0.002817749,0.029229281,0.008707198,0.059213411,0.025643973,0.006655228,0.007624068,0.012546626,0.046715967,0.065856263,-2.97E-05,0.017277086,0.047567766,0.033453316,0.021575918,0.008155946,0.007014649,0.04249838,0.019700011,0.025508475,-0.000902534,0.033312507,0.033817321,0.006346454,0.025040973,0.035187811,0.03834457,0.028437514,0.005846696,0.012811529,-1.18E-05
413.6000061,0.006792014,0.037650879,0.016920028,0.017534001,0.044671535,0.020962292,0.012731127,0.039639592,0.014507889,0.003399857,0.02925027,0.008166417,0.061040539,0.025475288,0.007209763,0.007904964,0.013872383,0.047990896,0.067175858,0.00033056,0.017256964,0.049525078,0.033114225,0.021366114,0.009224142,0.008278799,0.04439611,0.020567099,0.025335727,-0.000803171,0.032721441,0.033853114,0.00718934,0.025469001,0.035866667,0.038771626,0.029576963,0.005504782,0.013756888,-0.000144057
412.7999878,0.00731637,0.038772929,0.016845211,0.016663529,0.045861837,0.022373769,0.012386441,0.041207369,0.015880762,0.003682445,0.030368479,0.009170178,0.062399019,0.026279708,0.006563474,0.008173407,0.013207518,0.04693152,0.069265403,0.00043461,0.017912498,0.049590737,0.034611989,0.022264738,0.00967788,0.008635158,0.045306571,0.020471653,0.02620109,7.80E-05,0.032789912,0.036416851,0.007344908,0.024903391,0.035699278,0.039591212,0.03126166,0.006477914,0.01370666,0.002830724
412,0.006827302,0.039908383,0.017681133,0.015688557,0.045598302,0.022037851,0.012446879,0.041272838,0.015948886,0.004412209,0.030723242,0.010154244,0.063974909,0.026046703,0.007924657,0.008864896,0.013672705,0.047743868,0.070223771,0.001785214,0.018166253,0.049694862,0.035620678,0.023008335,0.010355546,0.008455213,0.046221916,0.022522632,0.027332528,-0.000298466,0.034039501,0.036319125,0.006917349,0.026680633,0.03616273,0.040357292,0.031412236,0.006445913,0.014649447,0.002499818
411.1999817,0.007117208,0.039902821,0.017240211,0.016781332,0.046744648,0.021785634,0.012619292,0.042622607,0.015858397,0.003909813,0.031011675,0.010463007,0.064148188,0.027603462,0.007416524,0.009245983,0.013721701,0.048792746,0.071483381,0.002701483,0.019351862,0.049540833,0.034899089,0.024362389,0.009272242,0.009187258,0.046883188,0.023539262,0.02710893,-0.000666776,0.034893926,0.036220662,0.007171497,0.026097856,0.03756278,0.04155042,0.030964637,0.007298337,0.01663273,0.002781977
410.3999939,0.007601808,0.041484714,0.017455334,0.017058605,0.048017524,0.021593574,0.013741419,0.042839766,0.016849276,0.003535386,0.030880192,0.011048769,0.06555061,0.028542632,0.007899244,0.009221419,0.015475515,0.050389647,0.071759678,0.002923882,0.020311367,0.051719334,0.036291011,0.025911218,0.011795655,0.011363615,0.047541626,0.023601137,0.027439725,0.000795427,0.03618085,0.037908699,0.00893391,0.026872313,0.038899377,0.044433039,0.032625321,0.008145236,0.017492794,0.003992177
409.6000061,0.006440553,0.041174613,0.017679056,0.017229464,0.047878649,0.022723557,0.014988083,0.043260343,0.016478641,0.003718395,0.033243421,0.010910157,0.066380203,0.028086575,0.009213196,0.009582734,0.016091881,0.051518004,0.073247381,0.002362035,0.020989351,0.05248455,0.036725461,0.026158474,0.011972386,0.011379745,0.048478629,0.023896255,0.028485855,-0.000987978,0.037902005,0.038029358,0.008250516,0.027901674,0.039340299,0.043479595,0.033085644,0.008544093,0.016816797,0.004817571
408.7999878,0.007438117,0.041947398,0.017534487,0.017283389,0.048487544,0.023452779,0.014926084,0.044635646,0.017618721,0.003148037,0.032227322,0.010674029,0.066200003,0.027995452,0.009085663,0.009651438,0.016309286,0.052268032,0.074519098,0.002761996,0.020276511,0.053176645,0.03805818,0.025506498,0.012692611,0.010525167,0.048722107,0.022930827,0.028955201,-0.001125047,0.037398744,0.038601842,0.008096285,0.027716465,0.040010326,0.044783041,0.032709911,0.008928361,0.018630166,0.003463911
408,0.006719186,0.043337476,0.019053731,0.016224202,0.050584696,0.024136867,0.015139421,0.044432752,0.016824357,0.003381412,0.03447086,0.01115664,0.066683762,0.029188193,0.008017094,0.007435668,0.015688665,0.052837126,0.075525336,0.002592697,0.021096025,0.05429925,0.03752242,0.025626726,0.011840077,0.009416971,0.049972538,0.023167929,0.028753113,-0.000347613,0.037107475,0.03931284,0.007265169,0.028987216,0.040241405,0.044665884,0.033583958,0.008322678,0.017274877,0.003950092
407.1999817,0.006298651,0.042621434,0.017989898,0.017664282,0.048928257,0.024653312,0.014536556,0.044614129,0.017358523,0.004094756,0.03400588,0.011439326,0.068592131,0.029278541,0.009210604,0.008787335,0.014750049,0.053653691,0.075939208,0.002531374,0.021419575,0.054181378,0.039396871,0.025913965,0.012114983,0.010137048,0.050201688,0.02433449,0.029187778,-0.001180296,0.037069216,0.039918032,0.007970319,0.027989434,0.041378435,0.044573452,0.031911332,0.008876891,0.017970014,0.00341465
406.3999939,0.007596118,0.042830795,0.01843404,0.018399443,0.04887107,0.02554304,0.01444992,0.045995057,0.018758614,0.004611023,0.035293594,0.012634323,0.070482403,0.030420952,0.009238447,0.009733998,0.016880088,0.054437727,0.077773489,0.00327934,0.022301333,0.054697461,0.038172293,0.026767928,0.012746188,0.011393351,0.051737998,0.025233274,0.029646575,-0.000387133,0.040409677,0.04103734,0.008995297,0.029593617,0.04138672,0.045369931,0.032946717,0.008135926,0.017959276,0.004380777
405.6000061,0.005892141,0.043330785,0.018193975,0.01733177,0.050026156,0.024367563,0.014405872,0.046966188,0.018142449,0.004502934,0.033943847,0.00995979,0.071211495,0.030298473,0.008657418,0.009985244,0.016747756,0.054340027,0.078626946,0.00330738,0.021595072,0.054093555,0.037524737,0.026027435,0.012693063,0.011722595,0.051740769,0.025773166,0.028005835,0.001141413,0.040438827,0.041132975,0.009418241,0.028915964,0.041864041,0.045641232,0.034055993,0.008864235,0.018071685,0.004369429
404.7999878,0.005091497,0.04506566,0.018371927,0.017372748,0.051905122,0.024226252,0.013903361,0.047604099,0.018735504,0.003600557,0.034718163,0.011063638,0.071659744,0.031361397,0.009232049,0.010426918,0.017273935,0.056140777,0.079868138,0.002926514,0.022646673,0.056834213,0.03915083,0.027528081,0.012578548,0.012769407,0.053560853,0.027291978,0.029473864,0.000930458,0.041309848,0.041386977,0.010019415,0.02827578,0.042239249,0.04664313,0.034755092,0.008763693,0.01893593,0.005201069
404,0.006543318,0.045164142,0.020778771,0.019535894,0.05322431,0.025600284,0.01666786,0.049567495,0.020563109,0.006675363,0.03517459,0.01277695,0.074371517,0.032167077,0.010538402,0.011181235,0.01936472,0.059465624,0.081856467,0.004364304,0.023307148,0.059281975,0.042203929,0.027713263,0.013749434,0.012629393,0.055625919,0.02745045,0.032435969,0.002505572,0.041782722,0.043696441,0.010493688,0.030852927,0.044271402,0.048440918,0.036587503,0.011820978,0.019379118,0.006096044
403.1999817,0.007422475,0.046249673,0.021489063,0.0204427,0.052038576,0.025126265,0.014700053,0.049576085,0.019894622,0.007106183,0.035002358,0.012310219,0.074222296,0.03209037,0.010352259,0.011117864,0.0191068,0.059158023,0.08178512,0.003646733,0.023432288,0.05934079,0.042829253,0.027949348,0.014308721,0.011579355,0.055788394,0.027264552,0.032884836,0.001861639,0.040022589,0.042570896,0.010208013,0.031206584,0.044649675,0.048547894,0.036529835,0.009872288,0.019234713,0.006563684
402.3999939,0.005947615,0.044793945,0.01992137,0.017552787,0.05115217,0.024368139,0.012764795,0.047485255,0.017670456,0.003817749,0.035073437,0.010038329,0.07291621,0.029452423,0.009183371,0.008754634,0.015903747,0.057661649,0.080168381,0.000524145,0.021026708,0.058303043,0.041410297,0.026437564,0.013111781,0.010249941,0.053795096,0.024936808,0.031414296,-0.00042365,0.038967643,0.041889951,0.009100228,0.02914379,0.042685375,0.046258081,0.03455881,0.008122184,0.017397804,0.003849297
401.6000061,0.007524419,0.045673899,0.020886153,0.017797435,0.054261822,0.026777262,0.01425388,0.049254384,0.017508289,0.005393797,0.038275018,0.011172283,0.075410426,0.030786315,0.010299718,0.010615003,0.018191196,0.060241707,0.083137475,0.001555293,0.020967184,0.060497168,0.043559,0.028427538,0.01293856,0.012442751,0.054985169,0.026688423,0.03144037,0.001003878,0.041398026,0.04337034,0.011101692,0.029798895,0.044635646,0.048680641,0.03530474,0.009674492,0.019101065,0.004298941
