wavelength (nm),DOMBlank1,DOMSTD31,DOM12860,DOM12867,DOM12916,DOM12923,DOM12962,DOM13091,DOM13107,DOMBlank2,DOM13130,DOM13137,DOM13445,DOM13586,DOM13597,DOM13598,DOM13602,DOM11563,DOM11566,DOM11572,DOM11606,DOM11609,DOM11762,DOMBlank3
836.7999878,-0.003379124,-0.004189511,-0.007216157,-0.012561629,-0.014719887,-0.0147959,-0.019506492,-0.02139622,-0.017916927,-0.021800105,-0.02180936,-0.023087375,-0.022509035,-0.025908615,-0.025418406,-0.02414695,-0.023535594,-0.026504027,-0.023169596,-0.027165012,-0.024570547,-0.024140779,-0.023708185,-0.023685487
836,-0.006536879,-0.010027179,-0.011095696,-0.012443618,-0.016659757,-0.022198103,-0.019241448,-0.019423774,-0.024121189,-0.022402646,-0.018670905,-0.023032192,-0.028200628,-0.025559694,-0.025772661,-0.025904128,-0.023047069,-0.02610079,-0.024458252,-0.027881803,-0.025434813,-0.025864327,-0.026249312,-0.027671956
835.2000122,-0.00684582,-0.009216371,-0.009848862,-0.013072334,-0.016757451,-0.016109707,-0.019461991,-0.021506008,-0.020166788,-0.023927452,-0.023811901,-0.023776857,-0.026143787,-0.025588006,-0.02303941,-0.027088506,-0.026051158,-0.027217483,-0.028223235,-0.0273262,-0.02515983,-0.026660543,-0.027966859,-0.031122271
834.4000244,-0.001418768,-0.007608005,-0.010684405,-0.01346265,-0.015111774,-0.016223183,-0.017043578,-0.015694002,-0.019043043,-0.02134442,-0.02168246,-0.025644816,-0.024542268,-0.023403704,-0.024135539,-0.024878953,-0.024306325,-0.028405806,-0.022833595,-0.024629986,-0.023254057,-0.02788491,-0.024488542,-0.026307255
833.5999756,-0.002623267,-0.010665058,-0.011020091,-0.013514143,-0.016467396,-0.019054737,-0.01787753,-0.017602541,-0.021118568,-0.022742221,-0.021807637,-0.02203377,-0.025199354,-0.023595469,-0.023277318,-0.022721194,-0.024263242,-0.024891958,-0.021640349,-0.026078071,-0.02391628,-0.02625984,-0.025826618,-0.027572898
832.7999878,-0.007404058,-0.014060423,-0.013134925,-0.015182921,-0.021432983,-0.020968676,-0.0230045,-0.022796016,-0.026780058,-0.021536654,-0.024336528,-0.027903991,-0.027245492,-0.030396091,-0.028108096,-0.027269706,-0.026786629,-0.028167635,-0.025859253,-0.027161267,-0.025590641,-0.027817417,-0.028055925,-0.029511904
832,-0.00349685,-0.010544359,-0.010281877,-0.014134899,-0.017357972,-0.019802736,-0.019998768,-0.020742331,-0.024410192,-0.024595449,-0.020934585,-0.025157094,-0.024190092,-0.026194043,-0.024478706,-0.02775545,-0.02260262,-0.024913419,-0.025732018,-0.026877789,-0.02474473,-0.022770863,-0.025734067,-0.025719039
831.2000122,-0.005077504,-0.006281658,-0.011665235,-0.009655991,-0.013435545,-0.013492513,-0.016706938,-0.017031332,-0.019116174,-0.020473843,-0.022132082,-0.020986483,-0.022035984,-0.02318378,-0.023114227,-0.023599001,-0.022898724,-0.023040686,-0.022648519,-0.022857565,-0.021758497,-0.02220686,-0.023957876,-0.02513418
830.4000244,-0.007415052,-0.009297358,-0.012418211,-0.015268701,-0.01715716,-0.016380157,-0.01815746,-0.018522942,-0.020580459,-0.021606952,-0.021489009,-0.024478853,-0.026413519,-0.027679777,-0.024709763,-0.029758185,-0.024024356,-0.027314337,-0.025396677,-0.026713513,-0.024241848,-0.026959976,-0.027317302,-0.026581658
829.5999756,-0.004227657,-0.01140469,-0.010162183,-0.011864219,-0.014335759,-0.018022036,-0.018453235,-0.016492717,-0.018884351,-0.022542559,-0.0222438,-0.024169819,-0.024934391,-0.024110856,-0.027637417,-0.028293625,-0.023785582,-0.027524406,-0.025486127,-0.02499334,-0.024417192,-0.027170749,-0.025752559,-0.024046155
828.7999878,-0.005128364,-0.007217889,-0.008679032,-0.011713617,-0.012366033,-0.016986478,-0.020792376,-0.018681567,-0.021745645,-0.024293596,-0.020357618,-0.023702351,-0.025347209,-0.02428777,-0.024072848,-0.025028773,-0.025058828,-0.025877057,-0.025269404,-0.027077317,-0.026558381,-0.025889155,-0.024517363,-0.026422337
828,-0.00487298,-0.007887207,-0.012172113,-0.014916675,-0.015660293,-0.018552212,-0.019201923,-0.023187706,-0.021707725,-0.022362424,-0.023801217,-0.023808127,-0.026800988,-0.026972042,-0.023406941,-0.027659034,-0.026697593,-0.022277247,-0.024710251,-0.026779864,-0.026396371,-0.029018726,-0.026755769,-0.02648464
827.2000122,-0.007660096,-0.010638435,-0.013404976,-0.012329451,-0.0192043,-0.01997721,-0.020059034,-0.021443577,-0.023245813,-0.024730891,-0.023440838,-0.0254707,-0.025838278,-0.026098985,-0.026964793,-0.02720304,-0.028200384,-0.029467884,-0.025978601,-0.028714361,-0.026403775,-0.029280001,-0.028278297,-0.025830766
826.4000244,-0.005610677,-0.007749713,-0.008503664,-0.012585317,-0.014337262,-0.016612871,-0.018518379,-0.020858405,-0.022560893,-0.022108367,-0.022560351,-0.023299938,-0.025274338,-0.024602395,-0.023257246,-0.023839053,-0.025691567,-0.025685858,-0.024974668,-0.025608359,-0.021732939,-0.024186272,-0.02313504,-0.025584344
825.5999756,-0.005862921,-0.008076596,-0.011776856,-0.016127367,-0.017854575,-0.018791202,-0.020629486,-0.022276657,-0.022688175,-0.022663949,-0.021160088,-0.023400759,-0.028205333,-0.025164081,-0.0241517,-0.026851168,-0.02461981,-0.025608359,-0.025943145,-0.024566535,-0.025109602,-0.025419774,-0.025121329,-0.024286253
824.7999878,-0.001172293,-0.006631114,-0.010363727,-0.008782901,-0.01244875,-0.016590895,-0.018634502,-0.015308836,-0.019099329,-0.02061655,-0.019997185,-0.022234553,-0.022939781,-0.024437109,-0.021800252,-0.021819059,-0.022037657,-0.022375356,-0.022504315,-0.02250343,-0.020684334,-0.025698593,-0.022797,-0.022627929
824,-0.004572519,-0.010271512,-0.01212927,-0.013088712,-0.015861848,-0.017059457,-0.019150209,-0.022774007,-0.021680539,-0.022920284,-0.021335006,-0.02518807,-0.025034932,-0.024923097,-0.024733337,-0.025435008,-0.025981233,-0.02725118,-0.025795933,-0.026486054,-0.024268726,-0.029920202,-0.025259634,-0.028754871
823.2000122,-0.006171933,-0.011365454,-0.014046337,-0.012611066,-0.015200018,-0.018599436,-0.020914851,-0.019896511,-0.022719769,-0.024380043,-0.025240634,-0.025392478,-0.027296981,-0.027176829,-0.025354827,-0.028076746,-0.027183346,-0.02736504,-0.02781732,-0.030341201,-0.027149109,-0.02781897,-0.025378218,-0.027897095
822.4000244,-0.006041554,-0.008104799,-0.011259932,-0.014599608,-0.019194296,-0.018334977,-0.02001355,-0.022841405,-0.024659188,-0.024191365,-0.021286994,-0.024397956,-0.028621163,-0.027876509,-0.024845805,-0.026740581,-0.02688285,-0.028279994,-0.028970588,-0.02921287,-0.023586692,-0.026436562,-0.026696133,-0.027969528
821.5999756,-0.007130707,-0.008120247,-0.010631869,-0.013186156,-0.01546659,-0.018217484,-0.019849032,-0.020362411,-0.022682277,-0.018966381,-0.021964772,-0.021217186,-0.0285994,-0.025945047,-0.023184713,-0.025017679,-0.02646389,-0.026382778,-0.02559147,-0.025238875,-0.024594324,-0.028479995,-0.024715828,-0.02580574
820.7999878,-0.005222854,-0.006734657,-0.012965317,-0.010514393,-0.014845535,-0.018113019,-0.019322172,-0.019068312,-0.019577961,-0.020819422,-0.022679182,-0.021057758,-0.025386423,-0.023837581,-0.025499748,-0.02315001,-0.02560089,-0.024324633,-0.026696911,-0.023373533,-0.024207868,-0.024286693,-0.025089322,-0.026383314
820,-0.002627898,-0.008213123,-0.005818277,-0.011403631,-0.016482349,-0.017854525,-0.020959055,-0.021461761,-0.020051371,-0.023913486,-0.021428745,-0.022468036,-0.026310422,-0.023625428,-0.024272054,-0.02468927,-0.025116785,-0.023079667,-0.023931567,-0.025357073,-0.021687582,-0.026770176,-0.022117175,-0.024196703
819.2000122,-0.004201457,-0.008380484,-0.008055608,-0.013637783,-0.018104676,-0.017389059,-0.018591896,-0.020566633,-0.021899452,-0.022971699,-0.022886593,-0.025263006,-0.02375485,-0.027000796,-0.025594741,-0.026405141,-0.024708051,-0.026921438,-0.023541039,-0.024635512,-0.024939377,-0.025592789,-0.025382174,-0.025346134
818.4000244,-0.005437899,-0.012694489,-0.015722413,-0.016918613,-0.017494148,-0.019757722,-0.022136314,-0.022548947,-0.023594145,-0.024843214,-0.023385601,-0.026872532,-0.028584275,-0.027370533,-0.030240577,-0.026790377,-0.028196989,-0.030761696,-0.026178055,-0.028491437,-0.028452648,-0.028129641,-0.030268198,-0.027715137
817.5999756,-0.006165043,-0.00803467,-0.010858845,-0.013488247,-0.015047868,-0.015841134,-0.020078016,-0.019690784,-0.022361243,-0.022900051,-0.020881793,-0.025931295,-0.024773974,-0.027771138,-0.024024013,-0.025826033,-0.025694348,-0.024930283,-0.026579078,-0.027959917,-0.0243681,-0.024070203,-0.02453992,-0.023634598
816.7999878,-0.003788099,-0.010061326,-0.008419076,-0.010783755,-0.015777584,-0.018144252,-0.021304395,-0.02109603,-0.022848675,-0.022316149,-0.0228529,-0.024095086,-0.025687955,-0.025167353,-0.026638096,-0.02625097,-0.024455363,-0.023455553,-0.025092499,-0.024087543,-0.024834266,-0.02862921,-0.025580635,-0.026952678
816,-0.006132834,-0.008462185,-0.011898221,-0.013302509,-0.016570814,-0.017140737,-0.018970098,-0.019981513,-0.02197176,-0.023173669,-0.022526436,-0.024955507,-0.02273328,-0.02673026,-0.024167273,-0.026772855,-0.024354689,-0.023960473,-0.025559988,-0.025291042,-0.024219863,-0.028576229,-0.025857156,-0.027952926
815.2000122,-0.006343551,-0.006826097,-0.011027764,-0.010577303,-0.017363492,-0.017628293,-0.019285923,-0.021042222,-0.020904638,-0.020675102,-0.020584162,-0.020841626,-0.022842683,-0.025004433,-0.020151665,-0.023142353,-0.023667788,-0.025967823,-0.024248017,-0.023430536,-0.021889459,-0.025947193,-0.025284937,-0.025371186
814.4000244,-0.006056258,-0.006918028,-0.008539708,-0.01203325,-0.015787719,-0.017952746,-0.017943803,-0.020797806,-0.022124013,-0.022821905,-0.020730732,-0.023911869,-0.024149742,-0.024778424,-0.024053257,-0.023399092,-0.02450606,-0.023488807,-0.024985129,-0.023415133,-0.024282826,-0.026461845,-0.026041845,-0.027519934
813.5999756,-0.004013653,-0.007480041,-0.010021412,-0.013146879,-0.016513402,-0.016702255,-0.018167688,-0.018234264,-0.020917268,-0.024078825,-0.021725355,-0.023917602,-0.022322295,-0.026692238,-0.026210176,-0.026110346,-0.024918748,-0.025901202,-0.024288163,-0.026860414,-0.024121925,-0.025905397,-0.023876442,-0.026246194
812.7999878,-0.004351509,-0.007698854,-0.010612316,-0.011482548,-0.016606344,-0.017306035,-0.019579001,-0.019800114,-0.021298431,-0.023711517,-0.022105662,-0.024213057,-0.023761615,-0.022852359,-0.025185969,-0.025466256,-0.023900552,-0.026155388,-0.030433403,-0.026811501,-0.023449028,-0.026052035,-0.024347395,-0.026660981
812,-0.001109762,-0.006479196,-0.008951056,-0.008858591,-0.012847567,-0.015866591,-0.018155424,-0.017184034,-0.018320385,-0.020031152,-0.019984528,-0.02276035,-0.021126015,-0.024799256,-0.020195503,-0.020288203,-0.022826277,-0.021147564,-0.021870015,-0.023093363,-0.022573868,-0.024649454,-0.023505189,-0.020903552
811.2000122,-0.005152411,-0.007334935,-0.009274857,-0.016342964,-0.015608455,-0.018880337,-0.019905461,-0.021104956,-0.02130617,-0.02204312,-0.023059735,-0.024784097,-0.02535053,-0.025346769,-0.026497304,-0.025248058,-0.024934733,-0.025835644,-0.027043169,-0.026733814,-0.024546964,-0.03058851,-0.025637057,-0.027907874
810.4000244,-0.003693399,-0.009873965,-0.010129713,-0.012376298,-0.01292994,-0.016561594,-0.018162077,-0.016218895,-0.02108454,-0.022273116,-0.02212913,-0.025575558,-0.024618147,-0.025049007,-0.022963695,-0.026168307,-0.023357393,-0.023744948,-0.02368887,-0.025153382,-0.02304044,-0.025512295,-0.024539968,-0.024360562
809.5999756,-0.0071936,-0.008287745,-0.012592006,-0.016178444,-0.018328775,-0.020744799,-0.022316197,-0.021664286,-0.02284052,-0.025154358,-0.023773966,-0.02678955,-0.028617043,-0.027728252,-0.027695321,-0.028411044,-0.026264517,-0.03169648,-0.029053446,-0.028578507,-0.026170159,-0.029472819,-0.027580187,-0.028985552
808.7999878,-0.005578325,-0.007901035,-0.015309285,-0.014772632,-0.017282553,-0.017296335,-0.021666994,-0.020863043,-0.022883449,-0.022104677,-0.022815812,-0.024646226,-0.027656898,-0.025110237,-0.023452217,-0.025674097,-0.027088262,-0.027159857,-0.027208293,-0.027065497,-0.024449835,-0.028673168,-0.029117938,-0.025668973
808,-0.0044557,-0.006995776,-0.010095926,-0.012828114,-0.01626732,-0.016194755,-0.017729795,-0.019594837,-0.020275852,-0.021301437,-0.023629645,-0.022847055,-0.025219286,-0.024119377,-0.024726,-0.021166153,-0.022546982,-0.025261004,-0.024524948,-0.027220596,-0.022558188,-0.025085511,-0.027456807,-0.026280306
807.2000122,-0.003815196,-0.009779873,-0.01313603,-0.011204336,-0.015171672,-0.017942263,-0.019252742,-0.022245374,-0.020226981,-0.022401957,-0.022140348,-0.02643398,-0.024899535,-0.024922805,-0.026454587,-0.027057422,-0.026782248,-0.027524356,-0.025854083,-0.025571117,-0.024400404,-0.027101589,-0.025825009,-0.027489271
806.4000244,-0.006435431,-0.00979597,-0.009561752,-0.013656146,-0.014781389,-0.016957751,-0.018487569,-0.017598713,-0.019855214,-0.021671379,-0.020297345,-0.025144244,-0.025119521,-0.026139498,-0.025255239,-0.024579499,-0.025903201,-0.024385916,-0.026748076,-0.028124886,-0.023927255,-0.027399991,-0.024645688,-0.0274345
805.5999756,-0.003588153,-0.00888654,-0.008682128,-0.011046843,-0.013356381,-0.015511103,-0.018699024,-0.020162687,-0.019750053,-0.021937652,-0.019181764,-0.023410669,-0.024802336,-0.024635172,-0.022785995,-0.024121679,-0.022348998,-0.024423065,-0.024895282,-0.024629936,-0.024042921,-0.025151916,-0.02592032,-0.024490695
804.7999878,-0.007297315,-0.010480232,-0.011669418,-0.012764273,-0.01616393,-0.021198057,-0.020387208,-0.020066449,-0.023254499,-0.024801016,-0.021611385,-0.026469931,-0.02941457,-0.025888082,-0.026929565,-0.025642473,-0.026668089,-0.028872795,-0.027265232,-0.027601903,-0.027836064,-0.027916515,-0.026769495,-0.028968796
804,-0.005622994,-0.006681894,-0.009909439,-0.013028224,-0.015522243,-0.016098132,-0.018304652,-0.019428378,-0.020829389,-0.022642868,-0.020567818,-0.024265006,-0.026493847,-0.024756322,-0.024234308,-0.025248498,-0.025257926,-0.025395848,-0.026267977,-0.026438024,-0.026179371,-0.029020034,-0.026850633,-0.02511649
803.2000122,-0.004441659,-0.006018935,-0.009090603,-0.011284146,-0.013746541,-0.014121217,-0.019335443,-0.019291766,-0.020697266,-0.021521084,-0.021969348,-0.023145642,-0.025036104,-0.024668628,-0.02427798,-0.025392819,-0.023624398,-0.024535907,-0.026527064,-0.024257271,-0.022829568,-0.026075097,-0.025378121,-0.025083801
802.4000244,-0.006153303,-0.008420854,-0.012003739,-0.013928128,-0.017654987,-0.019601766,-0.019974245,-0.021342153,-0.023251064,-0.022660412,-0.023556927,-0.024350528,-0.025427587,-0.025362397,-0.025745632,-0.027648591,-0.025876863,-0.027836937,-0.027169194,-0.029189877,-0.023670191,-0.028192526,-0.026739363,-0.027572947
801.5999756,-0.005443984,-0.011129255,-0.011459757,-0.016199991,-0.017237974,-0.018170914,-0.020198369,-0.022564579,-0.022646407,-0.023271233,-0.02263476,-0.026615599,-0.026107714,-0.027254,-0.02578764,-0.026697788,-0.024328891,-0.026749877,-0.027868839,-0.026314953,-0.026227819,-0.029353363,-0.026830241,-0.026011175
800.7999878,-0.005809132,-0.01040083,-0.011855705,-0.013628703,-0.017038699,-0.017746493,-0.020596506,-0.019782851,-0.023904961,-0.023692792,-0.022828782,-0.02416409,-0.029007249,-0.027161801,-0.025461521,-0.026118828,-0.02675611,-0.026753869,-0.025811251,-0.026959198,-0.024329871,-0.026014879,-0.026809799,-0.025465963
800,-0.004376009,-0.010664199,-0.009564841,-0.012364171,-0.014132994,-0.01862607,-0.021883355,-0.021658376,-0.022550276,-0.023820233,-0.02211309,-0.023492927,-0.027158689,-0.024749426,-0.024995539,-0.025265791,-0.026847323,-0.025351994,-0.027464001,-0.02502154,-0.025341984,-0.028458515,-0.025933197,-0.025287477
799.2000122,-0.004850096,-0.006821256,-0.009979419,-0.012623438,-0.014765326,-0.016625628,-0.017709266,-0.019863721,-0.019929742,-0.022783343,-0.022898577,-0.023474583,-0.024782484,-0.024156058,-0.023761027,-0.024930969,-0.024151603,-0.02603375,-0.025592545,-0.023958366,-0.022760449,-0.025925783,-0.024597405,-0.0264067
798.4000244,-0.007886343,-0.009946176,-0.014731698,-0.012428625,-0.015662842,-0.017656479,-0.023451088,-0.021064714,-0.024155764,-0.022315264,-0.023422638,-0.02399124,-0.027286286,-0.026163725,-0.026629282,-0.028258359,-0.026872581,-0.026402704,-0.027753798,-0.027544182,-0.025898421,-0.027010137,-0.028753174,-0.026617061
797.5999756,-0.007199965,-0.007673626,-0.012127508,-0.012797703,-0.015618194,-0.016258294,-0.02252968,-0.01936134,-0.022693923,-0.023435589,-0.023522157,-0.024899829,-0.025880715,-0.02598962,-0.023903539,-0.025141019,-0.025376851,-0.028937897,-0.024715582,-0.026358856,-0.024463242,-0.028561007,-0.026809847,-0.026691312
796.7999878,-0.005027405,-0.007456682,-0.009122087,-0.009261073,-0.012559767,-0.014971348,-0.01879834,-0.01770867,-0.021063579,-0.019277405,-0.019625222,-0.020220509,-0.023256119,-0.025563356,-0.023089239,-0.02516198,-0.022388976,-0.022645522,-0.023982177,-0.024097633,-0.025043923,-0.025031658,-0.021876808,-0.024565164
796,-0.004343974,-0.010340675,-0.011249136,-0.013005966,-0.016446011,-0.017080264,-0.021156341,-0.021995531,-0.022982845,-0.022038987,-0.023457907,-0.022723993,-0.02396748,-0.023590762,-0.02467127,-0.025969138,-0.022656726,-0.026452784,-0.026913263,-0.024890736,-0.025501212,-0.027513228,-0.024113158,-0.026657913
795.2000122,-0.004337362,-0.009466428,-0.013532059,-0.013081227,-0.014259565,-0.018757239,-0.020658219,-0.01953906,-0.022054832,-0.023528483,-0.02150251,-0.025762318,-0.025987232,-0.025165448,-0.024680808,-0.024945194,-0.023725538,-0.026013028,-0.027131746,-0.027193557,-0.024811188,-0.025693567,-0.026166162,-0.026825275
794.4000244,-0.003892476,-0.008888215,-0.009723176,-0.011915952,-0.015615097,-0.017191896,-0.018998742,-0.020941542,-0.021908561,-0.019966135,-0.021730771,-0.023385651,-0.024620935,-0.026906159,-0.024635121,-0.024129173,-0.02642414,-0.027373597,-0.025189975,-0.025811106,-0.024794463,-0.026232693,-0.025270039,-0.026100546
793.5999756,-0.003151698,-0.007287183,-0.008805122,-0.011395008,-0.014344975,-0.016921103,-0.01875818,-0.020032438,-0.019425258,-0.022409186,-0.021931646,-0.021899158,-0.023198945,-0.023520587,-0.024250023,-0.024706487,-0.020930884,-0.022347523,-0.024818424,-0.02323276,-0.021665173,-0.024914494,-0.023619348,-0.02408573
792.7999878,-0.002960714,-0.008683498,-0.009423774,-0.011854848,-0.015129775,-0.016966214,-0.019819207,-0.018897636,-0.019723587,-0.020761728,-0.019926874,-0.024828203,-0.023721959,-0.0237648,-0.023156637,-0.02491161,-0.024203656,-0.027971372,-0.024696166,-0.024799012,-0.024555722,-0.026586529,-0.025436327,-0.024835831
792,-0.006334827,-0.006880065,-0.010629292,-0.011885729,-0.017371899,-0.018276509,-0.018307928,-0.016405335,-0.021433722,-0.021396711,-0.022004686,-0.024759108,-0.025885252,-0.026295608,-0.023769898,-0.024085093,-0.024243904,-0.025748022,-0.025262078,-0.026403483,-0.025206048,-0.0289285,-0.025669362,-0.027089138
791.2000122,-0.003670452,-0.007894935,-0.008148345,-0.010603425,-0.015716372,-0.016036766,-0.017841358,-0.017815569,-0.019458724,-0.022792922,-0.021793604,-0.023201644,-0.024255311,-0.025493938,-0.023582328,-0.022801224,-0.023615329,-0.025055604,-0.024118692,-0.023847923,-0.021617789,-0.025554275,-0.026433202,-0.023997314
790.4000244,-0.008711764,-0.009909794,-0.012456749,-0.016101973,-0.018968511,-0.020090077,-0.023476301,-0.022306804,-0.023260683,-0.022797441,-0.023930587,-0.026542259,-0.027888842,-0.026969075,-0.026446598,-0.025802275,-0.027939284,-0.0292513,-0.028411431,-0.028791647,-0.026905721,-0.027881075,-0.029593304,-0.027822467
789.5999756,-0.005644457,-0.008472644,-0.008593616,-0.012713395,-0.018561488,-0.017576192,-0.017610844,-0.020824948,-0.018907301,-0.021797592,-0.020438381,-0.023902902,-0.024651753,-0.023341104,-0.024276266,-0.022853782,-0.026124435,-0.0231211,-0.025169505,-0.026120583,-0.023673624,-0.026772026,-0.023815872,-0.025308821
788.7999878,-0.004670357,-0.00762235,-0.013575667,-0.01178784,-0.01627874,-0.016028633,-0.01693151,-0.020716418,-0.020520315,-0.022167308,-0.023196295,-0.024730939,-0.026405675,-0.026510602,-0.024773877,-0.024410291,-0.026381608,-0.025094697,-0.027082376,-0.02486277,-0.025578097,-0.028907284,-0.026818706,-0.025856035
788,-0.006416149,-0.008854127,-0.01151895,-0.015735345,-0.016116491,-0.018755056,-0.019334551,-0.020345267,-0.021946657,-0.020901727,-0.022116289,-0.024812214,-0.024880957,-0.026661174,-0.02619219,-0.026458776,-0.027469298,-0.027022542,-0.02721403,-0.028686302,-0.025138283,-0.027736217,-0.026293904,-0.026929468
