	sample	eem_location	X250.3999939	X254.3999939	X280	X284.7999878	X364.7999878	X375.1999817	X400	X410.3999939	Station.Code	latitude	longitude	altitude	Region	lake_area_km2	basin_area_km2	lake_catchm_.	min_elev	mean_elev	max_elev	developed	agriculture	forest	natural_not_forest	peat	glacier	freshwater	Avrenning	ERA5.mean.annual.temperature.2019	ERA5.total.annual.precipitation.2019	ERA5.total.annual.runoff.2019	X2019_ALK	X2019_Al.Il	X2019_Al.R	X2019_Al	X2019_As	X2019_Ca	X2019_Cd	X2019_Cl	X2019_Co	X2019_Cr	X2019_Cu	X2019_DOC.C	X2019_FARGE	X2019_F	X2019_Fe	X2019_Hg	X2019_KOND	X2019_K	X2019_Mg	X2019_Mn	X2019_NH4.N	X2019_NO3.N	X2019_Na	X2019_Ni	X2019_PO4.P	X2019_Pb	X2019_SO4	X2019_SiO2	X2019_TOC	X2019_CNDOM	X2019_TOTN	X2019_TON	X2019_TOTP	X2019_Zn	X2019_pH	X2019_H	X2019_LAL	X2019_ALKE	X2019_ANC	X2019_ANCorg	TOC_TON	Pr?venr	Stasjonskode	Stasjonskode.1	Stasjonsnavn	sUVa	sVISa	SAR	E2_E3	HI	Comp.1	Comp.2	Comp.3	Comp1.R	Comp2.R	Comp3.R	bix	a	m	c	fi	Number	Sample_ID	Survey	dmax	tmax	tmax_h	auc	hauc	width	hwidth	ox_initial	incub_date	Comp1.C	Comp2.C	Comp3.C	dmax.C	a.C	m.C	c.C	Al.C	Cd.C	Co.C	Cr.C	Fe.C	Hg.C	Pb.C
138	DOM12001	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191030	0.0648307	0.064954227	0.05496004	0.052116098	0.02549684	0.022010323	0.019269846	0.018356172	1420-3-20	61.325	6.951	395	7	2.309495949	111.8786	2.064287495	395.1035461	976.7561053	1600.888306	0.021595868	2.401135753	21.42465456	66.27891442	1.659021131	4.01366313	4.20101624	39.942	4.105645657	1783.087524	651.296875	0.094	5	8	43	0.023	1.22	0.004	0.61	0.053	0.05	0.24	1.1	7	31	55	0.6	1.08	0.25	0.13	3.3	5	22	0.59	0.084	2	0.022	1.16	1.48	0.96	16.55172414	85	58	5	0.43	6.41	0.389045145	3	67.50299112	61.05829926	57.437	0.016551724	DOM12001	1420-3-20	1420-3-20	Dalavatnet	5.904929692	16.68742874	3.538549757	2.547540307	0.802351138	22.42258902	9.840330682	7.950192719	55.75939705	24.47045277	19.77015018	0.467721509	29.4796253	17.89240751	20.57153256	1.290040095	136	12001	1000_lakes	8.007921279	14.935	21.299875	64.29636084	64.29636084	6.820333333	3.2455	377.4868608	191102	20.38417184	8.945755165	7.227447926	7.279928435	26.79965937	16.26582501	18.70139324	39.09090909	0.003636364	0.048181818	0.045454545	50	0.545454545	0.02
139	DOM12005	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191028	0.146976324	0.149224194	0.118561724	0.111076342	0.037655866	0.031103935	0.021363289	0.016952549	1412-1-9	61.029	4.695	34	7	0.069125497	0.2686	25.73547926	31.36788559	37.45712433	58.78557587	0	0	0	65.63644563	0	0	34.36355432	40	8.654840469	2211.306641	NA	0.077	13	15	44	0.15	1.46	0.021	15	0.02	0.089	0.22	3.5	24	5	29	1.59	6.52	0.27	1.08	6.1	11	54	8.32	0.15	1	0.11	1.97	0.17	3.4	21.93548387	220	155	2	1.4	6.53	0.295120923	2	49.75271713	63.29202457	50.976	0.021935484	DOM12005	1412-1-9	1412-1-9	Gardavatnet	4.263548388	4.843585308	8.802463706	3.962840617	0.744358799	34.56809069	19.33121366	11.72252384	52.67773185	29.45851128	17.86375687	0.491380698	46.96844657	29.13224245	31.46593091	1.134029158	137	12005	1000_lakes	12.94146251	28.85333333	29.27225	65.2217697	65.2217697	3.803166667	3.803166667	247.7162557	191031	9.87659734	5.523203903	3.349292526	3.697560717	13.41955616	8.323497843	8.990265975	12.57142857	0.006	0.005714286	0.025428571	8.285714286	0.454285714	0.031428571
140	DOM12007	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191029	0.175166074	0.169164497	0.137263153	0.129648659	0.047826834	0.042129565	0.031333802	0.027160863	1412-2-7	61.159	4.966	38	7	0.717190298	6.0939	11.76898698	36.56148911	95.8442705	557.210083	0	0	23.64838628	52.8002935	4.847809696	0	18.70351079	55	8.030420303	2538.687744	NA	0.052	34	43	99	0.12	0.72	0.024	8.29	0.02	0.17	0.05	3.1	27	5	25	2.19	3.75	0.17	0.63	5	20	103	4.66	0.05	1	0.42	1.16	0.53	3.2	21.76870748	270	147	2	1.8	5.79	1.621810097	9	23.3177468	30.87691158	18.582	0.021768707	DOM12007	1412-2-7	1412-2-7	Engevikvatnet	5.456919242	8.761568548	6.228244648	3.537020625	0.766405843	30.13010362	13.79652618	11.41226599	54.44652119	24.93097483	20.62250399	0.525010979	40.13007443	22.8358809	27.17705284	1.265639235	138	12007	1000_lakes	6.594934747	20.106	22.08433333	59.4083137	59.4083137	9.102166667	4.183416667	278.949788	191029	9.719388265	4.450492316	3.681376126	2.127398305	12.9451853	7.366413193	8.766791237	31.93548387	0.007741935	0.006451613	0.05483871	8.064516129	0.706451613	0.135483871
141	DOM12016	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191018	0.003359285	-0.000363197	0.001121626	-0.002945003	-0.004123821	-0.003610741	-0.004286909	-0.00308058	1424-2-30	61.426	7.632	1311	7	0.228140421	2.2506	10.1368711	1310.999756	1418.810628	1594.986328	0	0	0	89.87934539	0	0	10.12065163	49.992	0.344750971	1451.922729	559.1856079	0.063	5	5	5.1	0.022	0.99	0.004	0.19	0.01	0.05	0.098	0.1	2	9	4	0.43	0.84	0.39	0.15	2	3	1	0.28	0.05	4	0.01	1.51	0.68	0.38	5.757575758	70	66	6	0.2	6.25	0.562341325	0	35.01990641	47.23984061	45.733	0.005757576	DOM12016	1424-2-30	1424-2-30	Hyttedalsvatnet	-0.363196923	-30.80579923	0.11789888	0.088072913	8.108556918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	139	12016	1000_lakes	40.08814677	21.427	27.715625	189.331948	189.331948	5.375666667	3.778166667	282.3861488	191003	NA	NA	NA	400.8814677	NA	NA	NA	51	0.04	0.1	0.5	40	4.3	0.1
142	DOM12017	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191015	0.005657296	0.00852268	0.00598559	0.007179618	0.005054518	0.005914668	0.005530053	0.005920424	1424-1-14	61.13	7.794	1346	7	0.048737572	1.0723	4.545143309	1346	1421.952159	1510.490845	0	0	0	95.47792482	0	0	4.522075193	37.467	1.685510278	1378.735962	454.382782	0.079	5	5	6.8	0.025	1.7	0.004	0.23	0.016	0.05	0.15	0.1	2	6	1.8	0.29	1.39	0.34	0.2	0.29	5	33	0.47	0.062	1	0.01	2.67	1.68	0.37	9.736842105	76	38	2	0.2	6.53	0.295120923	0	51.8475587	66.34695694	64.73	0.009736842	DOM12017	1424-1-14	1424-1-14	Reinsgravtj?rni	8.522679538	59.20423538	1.439538824	1.686150948	0.842413176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	140	12017	1000_lakes	2.418513604	9.837083333	16.72120833	21.80824765	21.80824765	5.527	2.636666667	121.4100792	191005	NA	NA	NA	24.18513604	NA	NA	NA	68	0.04	0.16	0.5	18	2.9	0.1
143	DOM12027	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191023	0.287860431	0.280645199	0.220431484	0.208745904	0.062579751	0.052128154	0.033263676	0.027090048	1622-2-4	63.40388529	9.75614662	224	8	0.819807416	13.9518	5.875997479	224.7409363	373.1068106	608.8358154	0	0	40.98530994	33.40385672	18.51702169	0	7.093811554	45	5.888940334	1555.137695	317.2889709	0.06	65	73	140	0.047	0.81	0.004	4.38	0.039	0.13	0.14	6.6	57	8	140	2.56	2.34	0.13	0.46	11	7	10	2.96	0.28	1	0.057	0.64	1.43	6.6	40.49079755	180	163	4	0.58	5.79	1.621810097	8	31.84264061	73.24666964	50.315	0.040490798	DOM12027	1622-2-4	1622-2-4	Austvatnet	4.25219999	4.10455278	10.35971571	4.484600742	0.743807145	137.0922766	44.64151493	50.5885386	59.00951343	19.21533539	21.77515118	0.445721657	164.6034641	98.25589174	123.7486666	1.264194646	141	12027	1000_lakes	8.424724072	26.14008333	25.84916667	64.96758321	64.96758321	5.045583333	3.777833333	393.1463328	191023	20.77155706	6.763865898	7.664930091	1.276473344	24.9399188	14.88725632	18.74979796	21.21212121	0.000606061	0.005909091	0.01969697	21.21212121	0.387878788	0.008636364
144	DOM12029	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191023	0.256437666	0.251150525	0.199198417	0.187886871	0.057616639	0.049014791	0.031169183	0.026057177	1622-2-5	63.5	9.503	108	8	0.187309082	5.289	3.541483866	109.1717224	277.1859709	444.5455933	0	0	53.12984325	37.40923964	3.381146907	0	6.07977057	40	5.916955471	1647.154907	405.9093323	0.089	75	84	160	0.041	1.34	0.005	6.63	0.03	0.14	0.25	5.8	50	10	59	2.81	3.43	0.24	0.61	4.4	7	19	4.19	0.15	1	0.048	1.15	1.91	6.1	42.36111111	170	144	3	0.52	6.3	0.501187234	9	62.29427609	93.61876023	72.392	0.042361111	DOM12029	1622-2-5	1622-2-5	Lauvvatnet	4.330181473	4.492616804	9.638439383	4.358992954	0.748104632	117.6652089	34.15766651	46.85075482	59.22537821	17.19285366	23.58176813	0.41668005	138.1390354	85.00552493	106.1902736	1.173746583	142	12029	1000_lakes	4.127434511	26.31783333	28.79029167	37.94576662	37.94576662	3.625583333	3.625583333	282.2218132	191023	20.28710498	5.889252847	8.077716348	0.71162664	23.81707506	14.65612499	18.30866786	27.5862069	0.000862069	0.005172414	0.024137931	10.17241379	0.484482759	0.008275862
145	DOM12036	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191023	0.346175309	0.339308586	0.266777869	0.252279397	0.074107397	0.063336286	0.041027993	0.034165729	1627-2-12	63.789	9.722	37	8	0.599959401	7.4134	8.092904756	37.98112106	131.3155367	483.0170898	0	10.01968205	47.06300736	24.58340828	9.203351623	0	9.130550793	38.818	6.283105373	1767.718628	204.6138763	0.118	70	81	190	0.1	2.64	0.005	16.2	0.043	0.21	0.41	8.1	65	14	92	2.54	7.55	0.53	1.38	2.2	11	44	9.48	0.3	3	0.019	2.61	1.98	8.2	36.44444444	280	225	6	0.96	6.58	0.263026799	11	92.40467338	157.5000749	128.866	0.036444444	DOM12036	1627-2-12	1627-2-12	Ryvatnet	4.188994895	4.217991292	9.931255437	4.578606159	0.743510207	165.5940529	62.99381054	61.26538426	57.13030791	21.73300145	21.13669063	0.462402169	207.0606671	126.7238707	148.5262457	1.234754315	143	12036	1000_lakes	7.090923396	13.74183333	16.39204167	59.14875017	59.14875017	5.375166667	2.636833333	307.7979474	191023	20.44371023	7.777013647	7.563627686	0.875422641	25.56304532	15.64492231	18.33657354	23.45679012	0.000617284	0.005308642	0.025925926	11.35802469	0.313580247	0.002345679
146	DOM12039	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191023	0.28772064	0.283456195	0.226224561	0.216303412	0.069021318	0.057505109	0.039140947	0.032097087	1620-2-13	63.728	8.653	7	8	0.361665431	7.9909	4.525966172	7.63961792	36.12138808	68.92386627	0	0.719976449	2.13716148	65.03834659	22.01841635	0	10.08609906	35	7.534265041	1297.90564	NA	0.19	29	35	87	0.07	3.8	0.005	23.4	0.022	0.075	0.14	5.9	63	12	53	2.53	10.2	0.68	1.71	1.2	5	40	13.5	0.11	1	0.037	3.03	0.73	6.1	36.96969697	210	165	4	1.1	6.99	0.102329299	6	166.5303662	209.2383273	188.189	0.036969697	DOM12039	1620-2-13	1620-2-13	Tuvnesvatnet	4.804342291	5.44018427	8.831212424	4.106791968	0.763092908	109.2370264	48.06729103	40.47428399	55.23197435	24.30358526	20.46444039	0.431299949	142.8955329	88.36178552	97.53244161	1.186459373	144	12039	1000_lakes	7.431630444	14.04608333	19.219	72.71003539	72.71003539	8.975416667	2.763583333	307.7979527	191023	18.51475024	8.14699848	6.860048134	1.25959838	24.21958184	14.97657382	16.53092231	14.74576271	0.000847458	0.003728814	0.012711864	8.983050847	0.428813559	0.006271186
147	DOM12042	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191023	0.33693473	0.334882005	0.263277873	0.244264915	0.075931608	0.063287183	0.041563406	0.034853886	1612-3-12	63.42	9.055	44	8	1.052819064	10.4588	10.06634665	44.38186264	200.5859181	585.7444458	0.077959494	3.12369219	56.82677892	19.88342079	10.00231323	0	10.08583566	41.223	6.630883694	1526.443604	404.5074768	0.096	60	67	170	0.082	2.11	0.004	10.1	0.04	0.29	0.5	7.8	68	17	170	2.65	4.98	0.39	0.95	4.5	7	32	6.06	0.28	2	0.068	1.72	2.04	8	37.91469194	250	211	5	0.43	6.35	0.446683592	7	69.58412484	134.5101364	106.829	0.037914692	DOM12042	1612-3-12	1612-3-12	Heimsvatnet	4.293359035	4.468446884	9.608168445	4.410311001	0.729405914	147.8499562	54.73804373	52.47998133	57.96492193	21.46017836	20.57489971	0.438311306	179.7319401	114.2882262	134.5141387	1.212806789	145	12042	1000_lakes	10.55688017	14.0715	15.999	93.64652178	93.64652178	6.1105	2.814333333	367.8889938	191023	18.95512259	7.017697914	6.728202735	1.353446176	23.04255642	14.65233669	17.24540239	21.79487179	0.000512821	0.005128205	0.037179487	21.79487179	0.33974359	0.008717949
148	DOM12049	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191023	0.830953674	0.81096329	0.642950611	0.604651289	0.196024092	0.164829151	0.106561789	0.089320967	1617-1-4	63.507	8.965	64	8	0.067184491	1.6375	4.102869673	63.01450348	90.54546565	177.6444397	0	2.556652055	54.62116831	0	37.8848633	0	4.9373143	38.624	6.630883694	1526.443604	404.5074768	0.077	140	150	300	0.2	1.54	0.005	10.7	0.2	0.21	0.32	20.3	173	7	420	5.53	5.27	0.23	1.01	12	13	15	6.98	0.16	2	0.15	1.24	1.57	19.8	49.25373134	430	402	8	1.4	5.72	1.905460718	10	49.75271713	141.6387817	73.412	0.049253731	DOM12049	1617-1-4	1617-1-4	Husvatnet	3.994893054	4.400047632	9.079204109	4.137059287	0.745596375	316.8301974	83.75454601	124.6618151	60.3202805	15.94575817	23.73396133	0.412909015	369.898607	220.1701012	285.2120598	1.234895129	146	12049	1000_lakes	94.99598741	28.397	29.91866667	317.4099473	317.4099473	1.876166667	1.876166667	246.0399794	191021	15.60739889	4.125839705	6.140976113	4.679605291	18.22160625	10.84581779	14.04985516	14.77832512	0.000246305	0.009852217	0.010344828	20.68965517	0.272413793	0.007389163
149	DOM12050	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191023	0.308057795	0.302594404	0.238909344	0.224859486	0.06695916	0.055831144	0.036125841	0.030708513	1617-2-6	63.546	8.682	72	8	0.249221316	3.4398	7.245226922	71.92468262	126.6305018	232.0832367	0	0	41.42274148	42.55332859	8.322285089	0	7.701645334	44.993	6.834252834	1427.920044	405.256012	0.096	68	76	160	0.063	1.61	0.004	11.3	0.025	0.064	0.17	7.8	57	7	62	3.31	5.07	0.25	1	3.4	7	6	6.8	0.07	1	0.05	1.24	1.05	8	38.647343	220	207	3	0.6	6.4	0.398107171	8	69.58412484	120.2799928	92.603	0.038647343	DOM12050	1617-2-6	1617-2-6	HOH 66	3.879415431	3.936988802	9.853762931	4.519089027	0.743105236	139.0537307	51.37746856	50.30205037	57.76257784	21.34207412	20.89534804	0.440442506	168.8833185	108.029464	128.1134779	1.224477916	147	12050	1000_lakes	5.810810984	27.35733333	29.272	42.81213321	42.81213321	3.95525	3.95525	282.2218132	191023	17.82740137	6.586854944	6.448980817	0.744975767	21.6517075	13.84993128	16.42480486	20.51282051	0.000512821	0.003205128	0.008205128	7.948717949	0.424358974	0.006410256
150	DOM12053	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191024	0.417402834	0.403507948	0.311286151	0.292132348	0.092478164	0.077069268	0.050619837	0.043484751	1617-1-12	63.631	8.776	14	8	0.036224843	0.4847	7.473662585	14.23244476	28.658023	57.36250305	0	22.49308532	33.96034767	27.57278457	7.984860396	0	7.98892389	35	7.534265041	1297.90564	NA	0.902	9	41	67	0.26	22.8	0.004	19.9	0.1	0.2	0.9	9.5	69	29	110	2.15	17.1	0.54	1.89	54	6	84	11.1	0.55	2	0.01	4.11	2.01	9.8	22.79069767	520	430	8	0.47	7.41	0.038904514	32	889.4586423	1137.352487	1103.64	0.022790698	DOM12053	1617-1-12	1617-1-12	HOH 40	4.247452085	4.577342215	9.279297648	4.363278102	0.723981645	169.7457143	89.8363639	63.42677149	52.5514129	27.81235374	19.63623336	0.474576541	237.810737	145.8993976	148.5883	1.228806	148	12053	1000_lakes	7.319530429	13.76725	16.45541667	63.77620379	63.77620379	5.907666667	2.738333333	307.7979554	191023	17.86796993	9.456459358	6.676502262	0.770476887	25.03270916	15.35783132	15.64087369	7.052631579	0.000421053	0.010526316	0.021052632	11.57894737	0.226315789	0.001052632
151	DOM12055	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191028	0.110381947	0.108085164	0.086908535	0.082970412	0.031811199	0.027804426	0.019862651	0.01646169	1636-1-15	62.991	9.531	673	8	0.036140895	3.3415	1.081576972	672.3984375	785.739578	1029.192993	0	0	0.416532441	92.30400871	4.158545967	0	3.120912512	40	3.477715969	1481.283325	672.0621338	0.37	9	24	37	0.041	8.37	0.004	1.41	0.029	0.17	0.59	2	18	5	20	0.86	4.73	0.12	0.32	0.97	6	1	1.37	0.38	1	0.01	1.22	2.03	2.1	33.87096774	69	62	2	0.29	7.39	0.040738028	15	350.283591	441.8332322	434.267	0.033870968	DOM12055	1636-1-15	1636-1-15	Snipvatna	5.404258221	8.230845212	6.565860592	3.397707926	0.76763923	23.56983638	10.53106895	8.057559032	55.9077204	24.97972616	19.11255344	0.435928645	30.31778598	19.43346724	20.88287436	1.159507908	149	12055	1000_lakes	8.542302968	15.16166667	25.83620833	35.79408931	35.79408931	3.929666667	1.901416667	277.3192147	191027	11.78491819	5.265534475	4.028779516	4.271151484	15.15889299	9.716733621	10.44143718	18.5	0.002	0.0145	0.085	10	0.43	0.005
152	DOM12059	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191023	0.151899096	0.148785856	0.116879467	0.110086073	0.034426674	0.02934744	0.018295443	0.015236798	1653-2-10	63.028	10.064	580	8	0.231464652	3.0965	7.475041232	578.5942993	622.396383	744.3696289	0	0	51.68535855	20.88262849	16.57853543	0	10.85347778	24.547	4.024438381	1211.788086	483.0708313	0.219	7	14	39	0.076	4.38	0.004	2.07	0.02	0.14	0.29	3.4	26	11	35	0.94	3.27	0.09	0.51	2.9	10	10	1.66	0.25	1	0.01	0.96	1.61	3.5	31.81818182	130	110	2	0.37	7.15	0.070794578	7	196.2433601	256.6484038	244.036	0.031818182	DOM12059	1653-2-10	1653-2-10	Krokuttj?rna	4.376054602	4.481411312	9.764902833	4.321819019	0.73989609	65.05592607	33.73249518	20.46175616	54.55415454	28.28716561	17.15867985	0.434846073	87.06827417	56.83634298	57.27037194	1.178954449	150	12059	1000_lakes	5.13801934	15.41516667	26.52070833	23.61070765	23.61070765	4.33525	1.952083333	277.3192147	191027	19.1340959	9.921322112	6.018163576	1.511182159	25.60831593	16.71657146	16.84422704	11.47058824	0.001176471	0.005882353	0.041176471	10.29411765	0.276470588	0.002941176
153	DOM12067	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191023	0.10072175	0.103301857	0.078520644	0.077915948	0.022863962	0.019123012	0.011573364	0.009980826	1648-1-11	62.978	10.039	676	8	0.052204973	0.3691	14.14385612	670.65625	707.1234083	820.8082886	0	0	49.06817546	35.34916094	0.046682636	0	15.53598163	35	4.024438381	1211.788086	483.0708313	0.275	5	11	38	0.34	5.53	0.004	1.59	0.032	0.15	0.32	2.2	19	5	83	0.69	3.57	0.15	0.5	11	7	11	1.2	0.51	1	0.018	0.85	2.21	2.5	36.76470588	86	68	1	0.68	7.23	0.058884366	6	253.4784282	310.2816764	301.282	0.036764706	DOM12067	1648-1-11	1648-1-11	Vardetj?rna	4.69553897	4.536739248	10.35003052	4.518108269	0.754255057	41.10993755	22.25808498	13.59938342	53.41213861	28.9188452	17.66901619	0.488755972	57.24253226	36.23711231	36.61619605	1.126157608	151	12067	1000_lakes	4.608677273	17.64633333	24.63183333	13.14649384	13.14649384	1.774666667	1.774666667	390.2514936	191027	18.68633525	10.11731135	6.181537918	2.094853306	26.01933285	16.47141469	16.64372548	17.27272727	0.001818182	0.014545455	0.068181818	37.72727273	0.313636364	0.008181818
154	DOM12079	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191017	0.012145475	0.012792214	0.007341872	0.006811855	-0.002178861	-0.000997072	9.40E-05	-0.00059282	1634-3-2	62.50905568	9.87960942	NA	8	2.022650702	14.4085	14.03789917	1055.752319	1136.451511	1478.774658	0	0.62776945	0	73.55026033	11.29820462	0	14.52376574	20	0.973168969	845.6715088	94.14130402	0.416	5	5	1.1	0.15	8.86	0.004	0.9	0.01	0.05	0.14	0.78	2	11	18	0.18	5.72	0.53	0.58	4.5	3	1	0.95	0.22	1	0.01	4.98	2.62	1	7.936507937	130	126	3	0.2	7.41	0.038904514	0	397.0655545	415.7797468	412.165	0.007936508	DOM12079	1634-3-2	1634-3-2	Orkelsj?en	1.640027382	-0.760026183	-21.57856423	-5.871054231	0.532500066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	152	12079	1000_lakes	6.708317725	17.62658333	23.60066667	58.09123688	58.09123688	8.242416667	3.677333333	258.14258	191009	NA	NA	NA	8.60040734	NA	NA	NA	1.41025641	0.005128205	0.012820513	0.064102564	23.07692308	0.230769231	0.012820513
155	DOM12080	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191015	0.012407497	0.015765667	0.011709504	0.00979818	0.005547755	0.005491152	0.00562466	0.005731179	1634-1-8	62.39833639	9.27325938	1283	8	0.078332381	0.6433	12.17664873	1284.381714	1297.226877	1321.793335	0	0	0	87.74333553	0	0	12.25666361	25	0.231958002	1158.311768	259.9033203	0.103	5	5	9.5	0.02	1.51	0.004	0.42	0.01	0.05	0.11	1.1	2	27	33	0.32	1.18	0.41	0.17	0.39	12	1	0.62	0.05	1	0.028	0.71	0.87	1.3	10.23622047	140	127	3	0.2	6.69	0.204173794	0	76.85860444	100.944549	95.668	0.01023622	DOM12080	1634-1-8	1634-1-8	Sattja	1.433242479	5.210162972	2.750859209	2.841810156	0.62148846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	153	12080	1000_lakes	105.7064006	14.14766667	25.582625	586.227372	586.227372	2.915833333	2.915833333	428.7642424	191002	NA	NA	NA	96.09672782	NA	NA	NA	8.636363636	0.003636364	0.009090909	0.045454545	30	0.290909091	0.025454545
156	DOM12081	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191024	0.089182714	0.089160712	0.070079034	0.066570228	0.031177221	0.027738713	0.021057222	0.019273734	1634-3-5	62.673	9.161	583	8	3.329961407	86.1432	3.865611456	581.758728	992.4760074	1699.717163	0.189304674	1.44389229	19.22614194	68.71353891	5.711653612	0.128409205	4.587059353	29.21	1.753930688	1518.463745	526.3383179	0.113	5	10	31	0.02	1.96	0.004	1.39	0.02	0.076	0.37	1.4	10	9	25	0.39	1.82	0.37	0.26	1.4	9	9	1.04	0.15	1	0.01	1.06	1.76	1.6	23.88059701	85	67	2	0.29	6.79	0.16218101	5	87.22833788	112.6150457	106.534	0.023880597	DOM12081	1634-3-5	1634-3-5	èngardsvatnet	6.368622277	13.76695277	4.626021736	2.859803066	0.746631857	22.32680588	10.86402909	7.164511252	55.32552182	26.92091658	17.7535616	0.457384793	29.39714819	18.83341405	19.6853258	1.192014936	154	12081	1000_lakes	5.146971711	14.1475	24.822	30.31747776	30.31747776	5.755333333	2.383166667	277.3192147	191027	15.94771849	7.760020779	5.117508037	3.676408365	20.997963	13.45243861	14.060947	22.14285714	0.002857143	0.014285714	0.054285714	17.85714286	0.278571429	0.007142857
157	DOM12086	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191024	0.391876884	0.384075471	0.304407724	0.285807171	0.100411982	0.086900227	0.059423157	0.051277917	1638-2-3	63.357	9.863	179	8	0.175495564	3.9099	4.488492399	179.8534088	290.5592982	482.5689087	0	6.447278541	69.121195	0	19.85430163	0	4.577224166	35.166	4.970635891	1335.0625	648.1939087	0.228	31	40	110	0.074	4.47	0.004	6.35	0.055	0.23	0.49	8.4	73	12	190	2.56	5.16	0.85	0.96	6.8	15	38	4.3	0.32	2	0.14	1.63	2.37	8.6	31.04693141	330	277	8	0.45	6.87	0.134896288	9	205.4532239	296.1063728	265.804	0.031046931	DOM12086	1638-2-3	1638-2-3	Husdalsvatnet	4.572327033	6.104513901	7.490075552	3.82499642	0.744143254	119.2842635	45.64234221	42.92745099	57.38847025	21.95884119	20.65268856	0.430806376	148.4597139	94.07272153	106.9501971	1.218817468	155	12086	1000_lakes	5.808003688	25.58241667	28.48604167	49.47204987	49.47204987	4.005833333	4.005833333	312.9548327	191023	14.20050756	5.433612168	5.110410832	0.69142901	17.67377547	11.19913352	12.73216633	13.0952381	0.00047619	0.006547619	0.027380952	22.61904762	0.304761905	0.016666667
158	DOM12089	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191023	0.090008509	0.09051155	0.069737253	0.067662542	0.023474873	0.01955979	0.01345393	0.011533284	1632-2-1	64.134	10.708	402	8	0.118087621	3.1067	3.801062912	401.3461914	463.0617375	568.2832031	0	0	0	77.86641114	14.06138937	0	8.072199317	65	5.746209621	1556.186279	738.5142822	0.065	19	24	55	0.031	0.81	0.004	5.44	0.021	0.05	0.05	2.1	16	8	27	1.15	2.57	0.12	0.48	1.8	2	3	3.33	0.18	1	0.018	0.81	0.88	2.2	27.5	85	80	2	0.39	6.14	0.72443596	5	37.13341056	57.43231374	49.821	0.0275	DOM12089	1632-2-1	1632-2-1	Storheitj?rnin	4.310073804	5.492039945	7.847855892	3.855677955	0.747556991	41.32518604	18.68036752	15.73948519	54.55827434	24.66216643	20.77955923	0.449997323	53.8744658	32.16997872	37.29434524	1.116872539	156	12089	1000_lakes	16.50492059	28.397	29.91866667	103.1802864	103.1802864	2.9665	2.9665	246.0399794	191021	19.67866002	8.895413105	7.494992948	7.859485995	25.65450753	15.31903749	17.75921202	26.19047619	0.001904762	0.01	0.023809524	12.85714286	0.547619048	0.008571429
