station_id	Station Code	Station name	latitude	longitude	altitude	NVE Vatn nr	NVE Vassdrag nr	Kommune	Fylke Nr	Fylke	Region	Region_2	Region_3	Region 4	lake_area_km2	basin_area_km2	lake_catchm_%	min_elev	mean_elev	max_elev	developed	agriculture	forest	natural_not_forest	peat	glacier	freshwater	sea	nodata	sum	comment_land cover	Avrenning	Avrenning 1961-1990	ERA5 mean annual precipitation 1981 - 2010	ERA5 mean annual runoff 1981 - 2010	ERA5 mean annual temperature 1981 - 2010	ERA5 mean annual temperature 1995	ERA5 mean annual temperature 2019	ERA5 total annual precipitation 1995	ERA5 total annual precipitation 2019	ERA5 total annual runoff 1995	ERA5 total annual runoff 2019	NILU mean total N deposition 1992 - 1996	NILU mean total N deposition 2012 - 2016	NILU mean total S deposition 1992 - 1996	NILU mean total S deposition 2012 - 2016	station_id 2	station_code	station_name	year	resa_id	Uke_19	sample_date_19	Dyp	Uke_95	sample_date_95	rr_2w_19	rr_1m_19	rr_2m_19	rr_6m_19	tg_2w_19	tg_1m_19	tg_2m_19	tg_6m_19	rr_2w_95	rr_1m_95	rr_2m_95	rr_6m_95	tg_2w_95	tg_1m_95	tg_2m_95	tg_6m_95	LakeTemp_19	PredT_Mod1_19	PredT_Mod2_19	PredT_Mod3_19	PredT_Mod1_95	PredT_Mod2_95	PredT_Mod3_95	2019_ALK	2019_Al/Il	2019_IlAl_DOM	2019_Al/R	2019_Al	2019_As	2019_Ca	2019_Ca_e	2019_Ca_TOC	2019_Ca_SO4	2019_Ca_SO4_e	2019_Ca_SiO2	2019_Cd	2019_Cl	2019_Cl_e	2019_Co	2019_Cr	2019_Cu	2019_DOC C	2019_FARGE	2019_F	2019_Fe	2019_Fe_DOM	2019_Fe_TotP	2019_Hg	2019_KOND	2019_K	2019_Mg	2019_Mg_e	2019_Mg_SO4_e	2019_Mn	2019_NH4-N	2019_NO3-N	2019_NO3_totP	2019_Na	2019_Ni	2019_PO4-P	2019_Pb	2019_SO4	2019_SO4_e	2019_SAA	2019_SAA_Alk	2019_SiO2	2019_TOC	2019_CNDOM	2019_CNDOMcorr	2019_Pb_TOC	2019_TOTN	2019_TON	2019_TONcorr	2019_TOTP	2019_Temp_oC	2019_Zn	2019_pH	2019_H	2019_LAL	2019_ALKE	2019_ANC	2019_ANCorg	comment_station	2019_CaMg_e	2019_CaMg_SO4_e	2019_CaMg_SO4Cl_e	2019_CaMg_SAA_Alk	station_id 3	1995_ALK	1995_Al/Il	1995_IlAl_DOM	1995_Al/R	1995_As	1995_Ca	1995_Ca_e	1995_Ca_TOC	1995_Ca_SO4	1995_Ca_SO4_e	1995_Ca_SiO2	1995_Cd	1995_Cl	1995_Cl_e	1995_Co	1995_Cr	1995_Cu	1995_F	1995_Fe	1995_FeDOM	1995_KOND	1995_K	1995_Mg	1995_Mg_e	1995_Mg_SO4_e	1995_Mn	1995_NH4-N	1995_NO3-N	1995_NO3_totP	1995_Na	1995_Ni	1995_Pb	1995_SO4	1995_SO4_e	1995_SAA	1995_SAA_Alk	1995_SiO2	1995_TOC	1995_Pb_TOC	1995_CNDOM	1995_CNDOMcorr	1995_TOTN	1995_TON	1995_TONcorr	1995_TOTP	1995_Zn	1995_pH	1995_H	1995_LAL	1995_ALKE	1995_ANC	1995_ANCorg	1995_CaMg_e	1995_CaMg_SO4_e	1995_CaMg_SO4Cl_e	1995_CaMg_SAA_Alk	deltaSO4%	del_SO4	del_Ndep	deltaSdep	del_T1m	del_T2m	del_T6m	del_R1m	del_R2m	del_R6m	del_NO3	del_SiO2	del%_SiO2	del_TOC	del%_TOC	del_TON	del_ANC	del_ANCorg	del_LAL	del_IlAl	del_Fe	del_Mg	del_K	del_Na	del_Ca	del_Cl	del_pH	del_H	del_Alke	del_totP	del_TotN	del_NO3_totP	del_CNDOM
20	513-3-14	Liavatnet	61.849	7.752	733	224	002.DHEC	SkjÜk kommune	5	Oppland	8	Middle (8)	Middle (8)	5-Central	2.614414546	211.3483	1.237017069	733.3806763	1342.464624	2084.600098	0	0.126965343	12.4495084	70.81802882	0.285643118	11.16053653	5.159324206	0	0	100.0000064		44	388.6	1384.393677	773.8467407	-1.520439625	-1.745245337	-0.776678443	1363.781372	1429.402344	647.062439	703.7719727	14.41827266	19.05781585	7.860262009	4.553961323	20	513-3-14	Liavatnet	2019	20	42	10.15.2019		38	09.17.1995	24.28827558	100.3240342	304.6506145	527.1836895	-2.604893202	-0.218029857	2.705845751	4.312531071	3.251225099	20.86673417	71.30605317	267.1148942	4.622591254	5.283244435	7.080255236	2.217584607		5.986143303	5.561919597		5.986143303	5.561919597		0.07	5	6.849315068	7	79	0.021	1.37	68.36327345	1.876712329	1.181034483	0.94488652	0.872611465	0.004	0.19	5.359207965	0.029	0.1	0.24	0.54	4	43	56	76.71232877	56	0.42	0.97	0.11	0.075	6.171569636	0.085300669	3.3	6	20	20	0.39	0.05	1	0.041	1.16	72.35077652	79.13855592	121.5416715	1.57	0.73	33.18181818	26.07142857	0.056164384	48	22	28	1		0.34	6.4	0.398107171	2	42.40311559	63.80025067	60.889		74.53484309	1.030187189	0.95914114	0.613245171	1995	0.046	10	50	10		0.47	23.45309381	2.35	0.5875	0.470029316	0.94	0.03	0.3	8.461907314	0.052	0.1	0.5	40	86.1	430.5	0.51	0.08	0.05	4.114379757	0.082457313	3.4	0	39	19.5	0.23	0.2	0.12	0.8	49.89708726	61.14470886	77.9961065	0.5	0.2	0.6	10	10	59	20	20	2	1.1	6.23	0.588843655	0	16.85139764	11.71440703	11.033	27.56747357	0.55248663	0.472377459	0.353446791	45	0.36	4.639543183	-3.306300686	-5.501274292	-4.374409486	2.094946464	79.45730007	233.3445613	260.0687953	-19	1.07	214	0.53	265	8	52.08584364	49.856	2	-5	-30.1	0.025	0.03	0.16	0.9	-0.11	0.17	-0.190736485	25.55171794	-1	-11	0.5	16.07142857
21	514-2-16	Skuggevatnet	61.59123063	7.99565965	1373	29477	075.CD1B	Lom kommune	5	Oppland	3	Mountains (3)	Mountains (3)	3-Mountains	0.233297713	3.3387	6.987681237	1365.564575	1471.564142	1625.010132	0	0	0	90.15558991	0	0	9.844457492	0	0	100.0000474		40.486	1364.801	1190.540405	672.0922852	-0.832906067	-1.132910132	0.11779175	1133.969482	1276.342773	595.2223511	530.2105713	12.99072091	14.2041399	6.924516532	3.181534623	21	514-2-16	Skuggevatnet	2019	21	39	09.25.2019	6.5	38	09.17.1995	81.57107858	164.4229624	265.7181469	411.1740166	1.69246476	3.716344453	6.211208741	3.318376268	5.41462944	18.15725534	82.70666834	189.9480387	3.894955372	4.78277416	6.673334558	1.716638926	4	4.433426124	4.455385385	4.331109828	4.370357422	4.420458635	4.968441321	0.058	5	9.433962264	5	13	0.023	0.61	30.43912176	1.150943396	1.244897959	0.995980488	1.605263158	0.004	0.13	3.666826503	0.011	0.05	0.2	0.21	2	4	3.9	7.358490566	1.95	0.42	0.45	0.093	0.055	4.525817733	0.148086603	0.65	8	1	0.5	0.2	0.05	1	0.016	0.49	30.56196595	34.30022102	64.01942912	0.38	0.53	7.571428571	6.794871795	0.030188679	79	70	78	2		0.2	6.2	0.630957344	0	29.7192081	32.67250898	30.3		34.96493949	1.144067091	1.021506661	0.546161376	1995	0.039	10	47.61904762	10		0.19	9.481037924	0.904761905	0.475	0.380023703	0.95		0.2	5.641271543	0.046		0.6	40			0.34	0.07	0.03	2.468627854	0.098948776	2.1	0	26	13	0.13		0.09	0.4	24.94854363	32.44695803	41.60426802	0.2	0.21	0.428571429	5.25	5.25	66	40	40	2	0.7	6	1	0	9.15730999	3.568377349	2.853	11.94966578	0.478972479	0.390641974	0.287222113	22.5	0.09	1.213418986	-3.742981909	-1.066429707	-0.462125817	1.601737342	146.2657071	183.0114786	221.2259778	-25	0.18	90	0.32	152.3809524	38	29.10413164	27.447	0	-5		0.025	0.023	0.07	0.42	-0.07	0.2	-0.369042656	20.56189811	0	13	-12.5	1.544871795
22	538-1-33	H?gkampvatnet	61.06660673	9.81883005	1194	33180	012.EDAAB	Nordre Land kommune	5	Oppland	1	East (1+2)	East (1+2)	2-East	0.096381514	0.3102	31.07076534	1193.167603	1210.639104	1313.490112	0	0	0	68.10253458	0	0	31.89746273	0	0	99.99999731		18	1125.12	943.8791504	437.6668701	1.903933644	1.912133813	2.810357571	873.7142334	1120.725952	400.3355713	387.1599121	32.83369022	27.69450393	19.33873986	6.924516532	22	538-1-33	H?gkampvatnet	2019	22	40	10.02.2019	5.1	38	09.18.1995	45.97652259	88.86869702	228.1608723	566.7043607	2.556873412	2.911586774	6.043843597	5.272986777	59.50782617	75.96087306	118.1295709	392.1774236	4.474787535	5.804730663	8.173307682	3.432094896	5	3.800450854	3.941897478	3.717163698	5.372586585	5.550607909	5.52841775	0.06	5	4.545454545	5	7.8	0.067	0.82	40.91816367	0.745454545	1.205882353	0.964766056	1.906976744	0.006	0.12	3.384762926	0.01	0.05	0.082	0.7	2	6	5.3	4.818181818	1.766666667	0.3	0.56	0.092	0.16	13.16601522	0.310427532	0.98	5	2	0.666666667	0.24	0.062	1	0.04	0.68	42.41252417	45.94014424	77.78278485	0.43	1.1	12.5	11.82795699	0.036363636	95	88	93	3		0.54	6.18	0.660693448	0	31.84264061	49.54499894	45.447		54.0841789	1.275193589	1.18094722	0.695323252	1995	0.04	10	14.08450704	10		0.41	20.45908184	0.577464789	0.25625	0.205012787	1.366666667		0.2	5.641271543		0.1		40			0.63	0.14	0.12	9.874511417	0.098948776	3.2	0	6	2	0.2	0.2	0.09	1.6	99.79417452	105.8640175	116.1363034	0.3	0.71	0.126760563	9.861111111	9.861111111	78	72	72	3	1.1	5.79	1.621810097	0	10.27228588	3.229032014	0.815	30.33359325	0.303961563	0.287698249	0.261189588	-57.5	-0.92	-5.139186296	-12.41422333	-2.893143889	-2.129464085	1.84089188	12.90782395	110.0313014	174.5269371	-4	0.13	43.33333333	0.39	54.92957746	21	46.31596693	44.632	0	-5		0.04	-0.048	0.04	0.41	-0.08	0.39	-0.961116649	21.57035474	0	17	-1.333333333	1.966845878
23	540-3-13	Nevlingen	60.53726565	9.46391609	574	526	012.GF	S?r-Aurdal kommune	5	Oppland	1	East (1+2)	East (1+2)	2-East	1.577724726	171.7607	0.91855979	571.3022461	889.0929764	1175.49707	0	0.268308386	68.67210563	13.82579226	9.413483241	0	7.820310423	0	0	99.99999994		19	429.71	1053.464478	583.7625122	2.229489088	2.463281155	3.191400051	1003.424377	1269.259766	522.22052	577.2862549	35.97430407	30.1213419	20.33686837	7.236431691	23	540-3-13	Nevlingen	2019	23	43	10.23.2019	16.6	38	09.21.1995	37.7236677	76.31260667	117.6977084	444.2022701	1.254865711	1.371537677	4.744763099	7.602859018	21.62772799	93.83936815	117.2292408	377.3647045	5.996854997	7.331964021	10.17550823	6.202150511	8.4	7.034378129	7.352759	7.386174515	7.537186197	7.097948807	7.046294851	0.073	43	10.75	50	95	0.081	1.37	68.36327345	0.3425	1.902777778	1.522317171	0.545816733	0.006	0.31	8.743970891	0.059	0.089	0.3	3.8	23	56	58	14.5	29	1.39	0.99	0.11	0.18	14.81176713	0.329829253	11	5	18	9	0.6	0.17	1	0.033	0.72	44.90737853	54.93706371	100.4936106	2.51	4	31.49606299	30.3030303	0.00825	150	127	132	2		1.5	6.28	0.52480746	7	45.55654693	87.42034663	73.462		83.17504058	1.852146424	1.550287951	0.827664963	1995	0.061	49	15.80645161	56		1.19	59.38123752	0.383870968	0.595	0.476029691	0.661111111		0.5	14.10317886	0.051	0.1	0.2	60	34.4	11.09677419	1.13	0.13	0.18	14.81176713	0.118738531	14.1	0	15	7.5	0.56	0.3	0.11	2	124.7427181	139.9173256	172.8200517	1.8	3.1	0.035483871	22.96296296	22.96296296	150	135	135	2	1.3	6.38	0.416869383	7	32.90272614	45.05750567	34.517	74.19300465	0.594768222	0.534355039	0.429307849	-64	-1.28	-5.85296217	-13.10043668	-5.960426344	-5.430745128	1.400708507	-17.52676148	0.468467537	66.83756565	3	0.71	39.44444444	0.9	29.03225806	-3	42.36284096	38.945	0	-6	23.6	0	-0.02	0.04	0.18	-0.19	-0.1	0.107938077	12.65382079	0	0	1.5	7.34006734
24	545-1-15	HOH 1398	61.19811387	8.46260201	1398	30714	012.P1BZ	Vang kommune	5	Oppland	3	Mountains (3)	Mountains (3)	3-Mountains	0.069899818	0.5974	11.70067252	1396.678833	1436.463843	1517.862061	0	0	0	87.84273307	0	0	12.15726657	0	0	99.99999965		25	1120.56	1186.371094	740.0136108	-1.076626539	-1.481970191	-0.046697997	1129.573364	1310.996704	644.1755371	609.5267334	33.83297645	23.34047109	21.58452901	5.552089832	24	545-1-15	HOH 1398	2019	24	40	10.01.2019	2.5	38	09.18.1995	24.80250898	87.41255557	209.0064319	448.7541633	1.688554865	1.816813622	4.969756063	3.664105799	34.87308532	52.71309328	98.96266997	346.4434536	3.509981965	4.712301566	6.935493538	2.085316626	2.2	2.354723648	2.393014367	2.224187018	4.016260099	4.168377281	4.732035419	0.076	5	6.578947368	9	13	0.03	0.7	34.93013972	0.921052632	1.129032258	0.903282145	0.476190476	0.004	0.14	3.94889008	0.014	0.05	0.18	0.47	2	12	4.6	6.052631579	1.533333333	0.19	0.62	0.23	0.13	10.69738737	0.276630987	0.58	9	4	1.333333333	0.29	0.05	1	0.018	0.62	38.67024262	42.90484699	91.60935978	1.47	0.76	7.835051546	7.169811321	0.023684211	110	97	106	3		0.39	6.44	0.363078055	4	48.70451279	47.62092479	44.394		45.62752709	1.179913132	1.070587884	0.498066215	1995	0.047	10	20.83333333	10		0.36	17.96407186	0.75	0.4	0.32001996	0.3		0.2	5.641271543	0.023		0.4	40			0.55	0.22	0.09	7.405883563	0.131931701	0.6	0	30	15	0.24		0.07	0.9	56.13422316	63.91835185	81.85343891	1.2	0.48	0.145833333	8.888888889	8.888888889	84	54	54	2	1	6.2	0.630957344	0	17.93508706	14.91298698	13.279	25.36995542	0.451951661	0.410679923	0.309943672	-31.11111111	-0.28	-10.49250535	-16.03243918	-2.895487944	-1.965737474	1.578789174	34.69946229	110.0437619	102.3107098	-26	0.27	22.5	0.28	58.33333333	52	32.70793781	31.115	4	-5		0.04	0.01	0.05	0.34	-0.06	0.24	-0.26787929	30.76942574	1	26	-13.66666667	-1.719077568
25	604-1-7	Korstjernet	59.52199655	9.63347437	767	6340	015.C81Z	Kongsberg kommune	6	Buskerud	2	East (1+2)	East (1+2)	2-East	0.040130183	0.3454	11.61846633	767.3688965	782.7787348	840.1121826	0	0	3.754430205	62.18135206	21.34859633	0	12.71562105	0	0	99.99999965		26.309	1366.2	1165.348389	548.3517456	4.946154594	4.932488918	5.493249416	1148.125	1408.605347	491.9514771	741.1132813	48.46538187	51.82012848	27.01185278	12.10230817	25	604-1-7	Korstjernet	2019	25	43	10.23.2019	6	42	10.20.1995	90.53979616	202.8682509	328.4977427	779.3495607	2.647128349	2.657035252	6.00564827	8.827421846	19.44477327	108.5027177	275.0732124	608.8136574	5.868161093	4.992288996	6.803858658	8.452283999	7	6.038750113	6.119563673	5.992457962	6.627899974	6.17420435	5.257496874	0.03	100	9.090909091	140	230	0.41	0.28	13.97205589	0.025454545	0.848484848	0.678830218	0.186666667	0.021	0.44	12.41079739	0.083	0.16	0.23	10.7	108	2	360	32.72727273	51.42857143	4.69	1.48	0.036	0.076	6.253857231	0.303842706	5.5	2	17	2.428571429	0.55	0.16	2	1.2	0.33	20.58254849	34.2076316	34.2076316	1.5	11	40.5904059	40.29304029	0.109090909	290	271	273	7		4.4	4.74	18.19700859	40	0	24.71557064	-12.827		20.22591312	0.982672924	0.613030069	0.591269029	1995		106	14.13333333	157	0.617	0.33	16.46706587	0.044	0.173684211	0.138956035	0.3	0.05	0.8	22.56508617	0.11	0.3	1.9	40	313.8	41.84	1.86	0.09	0.11	9.051635466	0.076381511	9.8	0	54	10.8	0.6	0.2	1.14	1.9	118.5055822	144.9278113	144.9278113	1.1	7.5	0.152	30.48780488	30.48780488	300	246	246	5	6.5	4.56	27.54228703	51	0	-12.06306118	-37.564	25.51870133	0.215337547	0.180893035	0.176078705	-82.63157895	-1.57	3.35474661	-14.9095446	-2.335253744	-0.798210388	0.375137847	94.36553321	53.42453025	170.5359032	-37	0.4	36.36363636	3.5	46.66666667	27	36.77863182	24.737	-11	-6	46.2	-0.034	-0.054	-0.05	-0.05	-0.36	0.18	-9.345278447	0	2	-10	-8.371428571	9.805235415
26	604-3-3	Hengsvatnet	59.65618463	9.4415214	453	398	015.CAB	Kongsberg kommune	6	Buskerud	2	East (1+2)	East (1+2)	2-East	0.946357276	21.5666	4.388068941	450.6730042	586.0488719	786.8973389	0	0	87.01131126	2.041079839	2.816256307	0	8.131352703	0	0	100.0000001		23	729.3	1085.952271	494.443512	4.238063335	4.258477688	4.897332668	1081.033203	1321.333008	491.4143982	387.0666809	45.25339044	46.32405425	25.20274485	10.60511541	26	604-3-3	Hengsvatnet	2019	26	43	10.23.2019	7.5	42	10.19.1995	99.11205985	185.2568551	281.9237252	716.4100445	3.088568759	3.27793107	6.700014774	9.57842246	10.55890609	66.0707464	187.3195301	452.0099741	6.817371104	5.540203497	7.623579249	9.114127948	9.5	6.984400798	7.250961468	8.240418927	8.277876435	7.980776647	6.353130289	0.058	93	13.09859155	110	190	0.21	1.48	73.85229541	0.208450704	1.922077922	1.53775825	0.635193133	0.022	0.79	22.28302259	0.11	0.1	0.72	6.7	44	93	230	32.3943662	76.66666667	2.54	1.24	0.097	0.12	9.874511417	0.205607846	19	15	23	7.666666667	0.8	0.13	2	0.23	0.77	48.02594649	71.95182622	101.6710343	2.33	7.1	41.27906977	37.96791444	0.032394366	210	172	187	3		4.8	5.8	1.584893192	17	29.7192081	82.11575652	56.905		83.72680683	1.743366096	1.190841054	0.823506984	1995	0.053	112	19.31034483	142		1.48	73.85229541	0.255172414	0.616666667	0.493364105	0.704761905	0.05	0.9	25.38572194	0.107		0.8	150	203.8	35.13793103	1.45	0.22	0.18	14.81176713	0.098948776	19.5	0	41	41	0.64	0.3	0.38	2.4	149.6912618	178.0055551	202.3939598	2.1	5.8	0.065517241	29.14572864	29.14572864	240	199	199	1	6.1	5.66	2.187761624	30	24.38840466	43.84268424	24.122	88.66406254	0.592312881	0.506429004	0.438076624	-67.91666667	-1.63	1.070663812	-14.59762944	-2.262272427	-0.923564475	0.464294512	119.1861087	94.60419507	264.4000704	-18	0.23	10.95238095	1.3	22.4137931	-12	38.27307228	32.783	-13	-19	26.2	-0.06	-0.123	0.16	0	-0.11	0.14	-0.602868431	5.33080344	2	-30	-33.33333333	8.822185795
27	631-2-7	Mjovatnet	59.835	9.34	590	402	015.F4D	Flesberg kommune	6	Buskerud	2	East (1+2)	East (1+2)	2-East	0.149261647	12.1228	1.231247298	592.1403198	772.0628898	922.4476318	0.557827605	0	36.20331438	44.37317203	13.09060637	0	5.775079665	0	0	100.0000001		24.666	632.5	1108.630371	533.1188965	3.946579933	4.04070425	4.666100979	1085.516602	1322.700439	527.852478	424.2368774	45.25339044	46.0385439	25.51466001	10.48034934	27	631-2-7	Mjovatnet	2019	27	43	10.23.2019	10.2	42	10.20.1995	87.09248385	144.2595964	212.6381939	635.1422728	2.307028522	2.445800127	5.831546383	8.668980442	4.887760328	51.93567328	191.2020099	445.6410918	5.659473996	4.728073257	6.621598501	8.25109649	7.9	6.823479975	6.937403759	7.08638389	7.217321134	6.997662529	5.939888187	0.045	65	7.303370787	80	170	0.33	1.15	57.38522954	0.129213483	2.875	2.300143463	0.809859155	0.016	0.31	8.743970891	0.11	0.1	0.39	9.4	103	11	310	34.83146067	51.66666667	3.26	1.05	0.084	0.13	10.69738737	0.428778029	9	7	42	7	0.38	0.18	2	0.84	0.4	24.94854363	36.69251452	52.45726279	1.42	8.9	35.45816733	34.49612403	0.094382022	300	251	258	6		3.5	5.26	5.495408739	15	15.76474827	67.18662525	36.425		68.08261691	2.728921492	2.020704536	1.29786827	1995	0.021	98	13.24324324	105		0.76	37.9241517	0.102702703	0.447058824	0.357669367	0.584615385	0.03	0.5	14.10317886	0.208	0.1	0.4	40	443.8	59.97297297	1.39	0.14	0.12	9.874511417	0.09312826	56.7	38	92	18.4	0.39	0.3	0.47	1.7	106.0313104	126.7059179	126.7059179	1.3	7.4	0.063513514	38.94736842	32.45614035	320	190	228	5	3.8	4.8	15.84893192	7	0	14.98778501	-12.888	47.79866311	0.450797627	0.397876275	0.377240968	-76.47058824	-1.3	0.785153462	-15.03431067	-2.28227313	-0.790052118	0.417883952	92.32392312	21.43618402	189.501181	-50	0.12	9.230769231	1.5	20.27027027	30	52.19884024	49.313	8	-33	-133.8	0.01	-0.056	-0.01	0.39	-0.19	0.46	-10.35352319	15.76474827	1	-20	-11.4	2.03998368
28	807-1-71	Surtetj?rn	59.77231309	9.12523824	471	12683	016.F5C	Notodden kommune	8	Telemark	2	East (1+2)	East (1+2)	2-East	0.098258236	3.8642	2.542783389	471.0058594	744.9711713	1224.202515	0	0	70.64914131	24.63645734	1.091952456	0	3.622447817	0	0	99.99999892		18.594	297.6	1108.630371	533.1188965	3.946579933	4.04070425	4.666100979	1085.516602	1322.700439	527.852478	424.2368774	44.25410421	36.83083512	24.7036806	8.546475359	28	807-1-71	Surtetj?rn	2019	28	43	10.23.2019	6.5	42	10.19.1995	87.8097459	150.7907622	216.1393526	662.9987438	2.743540027	2.977903931	6.367504584	9.240777071	11.58108144	63.22804512	183.1810129	432.4183961	6.488319532	5.196371821	7.29845428	8.734568927	5.9	6.414785983	7.078259501	7.987367061	7.991370767	7.887044068	6.279515341	0.036	120	10	150	290	0.27	0.72	35.92814371	0.06	1.058823529	0.847111659	0.260869565	0.02	0.6	16.92381463	0.26	0.13	2.6	12.4	109	15	460	38.33333333	57.5	5.38	1.42	0.12	0.19	15.63464308	0.368632695	15	12	12	1.5	0.71	0.25	2	0.56	0.68	42.41252417	60.19348165	65.94854269	2.76	12	50.84745763	48.38709677	0.046666667	260	236	248	8		4.4	4.99	10.23292992	30	5.755061032	54.42855257	12.772		51.56278679	1.215744354	0.868991715	0.78186393	1995	0.022	126	14.48275862	154	0.193	0.85	42.41516966	0.097701149	0.369565217	0.295670615	0.34	0.05	0.9	25.38572194	0.296	0.3	2.3	40	453.5	52.12643678	1.66	0.26	0.25	20.57189879	0.143404023	32.3	0	28	4	0.59	0.3	0.76	2.3	143.4541259	170.8398478	170.8398478	2.5	8.7	0.087356322	38.32599119	38.32599119	255	227	227	7	6.8	4.84	14.45439771	28	0	20.0226054	-9.558	62.98706845	0.439074638	0.373058074	0.368690731	-70.43478261	-1.62	-7.423269094	-16.15720524	-2.21846789	-0.930949695	0.506208144	87.56271704	32.95833977	230.5803477	-16	0.26	10.4	3.3	37.93103448	21	34.40594717	22.33	2	-6	6.5	-0.06	-0.14	0.12	-0.13	-0.3	0.15	-4.221467785	5.755061032	1	5	-2.5	10.06110558
29	817-1-10	Vihusvatnet	59.07633693	8.88201358	467	15159	017.F21	Drangedal kommune	8	Telemark	4	South (4+5)	South (4+5)	1-South	0.058070165	0.2869	20.24055938	467.2176819	476.064526	499.7786865	0	0	75.71958261	0	3.76483804	0	20.51558331	0	0	100.000004		28.288	992.94	1191.045044	521.7313843	6.501093388	6.803979397	6.903649807	1152.785034	1537.362549	498.4012146	1074.158569	55.1034975	55.31763026	30.38053649	12.97567062	29	817-1-10	Vihusvatnet	2019	29	44	10.28.2019	2.9	42	10.19.1995	109.9377804	195.6303835	335.1209128	848.7888395	3.919894843	3.766132709	6.768752911	10.40916227	13.22087049	84.44143567	274.0029758	531.0555495	7.7665619	6.461311567	8.625413096	10.0183241	5.7	6.361498715	5.982626712	5.780951263	8.528630258	8.26439501	6.278221992	0.031	83	10.50632911	120	170	0.3	0.51	25.4491018	0.064556962	0.85	0.680042415	0.536842105	0.025	0.69	19.46238682	0.08	0.11	0.2	7.7	72	11	330	41.7721519	55	2.8	1.23	0.041	0.094	7.735033944	0.206692999	2.6	12	27	4.5	0.7	0.074	1	1.2	0.6	37.42281544	58.81377369	58.81377369	0.95	7.9	29.15129151	27.91519435	0.151898734	310	271	283	6		4.4	4.92	12.02264435	37	0	31.65226901	3.936		33.18413574	0.886735414	0.58335269	0.564223883	1995	0.022	68	12.83018868	111	0.342	0.86	42.91417166	0.162264151	0.344	0.275217166	1.323076923	0.06	1	28.20635771	0.111	0.2	0.3	40	264.3	49.86792453	1.65	0.09	0.12	9.874511417	0.063327217	7.9	0	57	8.142857143	0.88	0.2	1.41	2.5	155.9283977	188.206184	188.206184	0.65	5.3	0.266037736	23.24561404	23.24561404	285	228	228	7	7.9	4.91	12.30268771	43	0	9.037885583	-8.982	52.78868307	0.338544382	0.286685058	0.280483255	-76	-1.9	0.214132762	-17.40486588	-2.695178858	-1.856660186	0.390838166	111.1889478	61.11793697	317.73329	-30	0.3	46.15384615	2.6	49.05660377	55	22.61438343	12.918	-6	15	65.7	-0.026	-0.049	-0.18	-0.35	-0.31	0.01	-0.280043362	0	-1	25	-3.642857143	4.669580311
30	829-1-13	MjÜvatn	59.311	8.268	978	14260	019.H2	Kviteseid kommune	8	Telemark	4	South (4+5)	South (4+5)	1-South	0.086767178	0.9591	9.046729041	977.9501343	1019.937441	1116.654053	0	0	40.62544977	49.59859376	0	0	9.775956149	0	0	99.99999968		29.255	1773	1244.938599	582.8267822	3.780199051	3.948052883	4.531304836	1201.055054	1484.27478	571.107605	687.5178833	33.5474661	40.25695931	17.654398	8.92077355	30	829-1-13	MjÜvatn	2019	30	44	10.29.2019	8	42	10.20.1995	95.67804568	182.4973057	299.6214394	878.2426141	0.349535917	0.517718936	3.301298876	6.886849056	21.63134159	107.9290254	234.2130465	457.127068	4.726404674	3.705516028	5.510406191	6.678162155	3.8	4.055303768	3.998315846	3.755268433	5.868971528	6.077972569	4.673041395	0.053	65	18.57142857	81	170	0.1	0.45	22.45508982	0.128571429	1.285714286	1.028635586	0.333333333	0.051	0.3	8.461907314	0.087	0.05	0.36	3.7	27	2	140	40	46.66666667	1.66	0.57	0.028	0.13	10.69738737	0.490032033	4.2	11	11	3.666666667	0.47	0.14	2	0.2	0.35	21.82997568	31.07759727	55.46600193	1.35	3.5	25.36231884	23.48993289	0.057142857	160	138	149	3		2.3	5.72	1.905460718	16	24.38840466	38.56032504	25.875		33.15247719	1.518667619	1.094434347	0.597708074	1995	0.034	46	18.4	106	0.141	0.4	19.96007984	0.16	0.222222222	0.177788867	0.4		0.6	16.92381463	0.175		0.6	40	65	26	0.92	0.1	0.14	11.52026332	0.102613545	15.9	0	33	8.25	0.48	0.2	3.85	1.8	112.2684463	131.5494038	134.9501827	1	2.5	1.54	16.44736842	16.44736842	185	152	152	4	3.7	5.39	4.073802778	60	3.400778897	-1.843122995	-10.344	31.48034316	0.280402412	0.243670503	0.233273809	-80.55555556	-1.45	6.709493219	-8.733624454	-3.187797092	-2.209107315	0.208686901	74.56828029	65.40839289	421.1155461	-22	0.35	35	1	40	-3	40.40344804	36.219	-44	19	75	-0.01	-0.072	-0.01	0.05	-0.3	0.33	-2.16834206	20.98762576	-1	-25	-4.583333333	7.042564465
