"","sample","eem_location","X250.3999939","X254.3999939","X280","X284.7999878","X364.7999878","X375.1999817","X400","X410.3999939","Station.Code","latitude","longitude","altitude","Region","lake_area_km2","basin_area_km2","lake_catchm_.","min_elev","mean_elev","max_elev","developed","agriculture","forest","natural_not_forest","peat","glacier","freshwater","Avrenning","ERA5.mean.annual.temperature.2019","ERA5.total.annual.precipitation.2019","ERA5.total.annual.runoff.2019","X2019_ALK","X2019_Al.Il","X2019_Al.R","X2019_Al","X2019_As","X2019_Ca","X2019_Cd","X2019_Cl","X2019_Co","X2019_Cr","X2019_Cu","X2019_DOC.C","X2019_FARGE","X2019_F","X2019_Fe","X2019_Hg","X2019_KOND","X2019_K","X2019_Mg","X2019_Mn","X2019_NH4.N","X2019_NO3.N","X2019_Na","X2019_Ni","X2019_PO4.P","X2019_Pb","X2019_SO4","X2019_SiO2","X2019_TOC","X2019_CNDOM","X2019_TOTN","X2019_TON","X2019_TOTP","X2019_Zn","X2019_pH","X2019_H","X2019_LAL","X2019_ALKE","X2019_ANC","X2019_ANCorg","TOC_TON","Prøvenr","Stasjonskode","Stasjonskode.1","Stasjonsnavn","sUVa","sVISa","SAR","E2_E3","HI","Comp.1","Comp.2","Comp.3","Comp1.R","Comp2.R","Comp3.R","bix","a","m","c","fi","Number","Sample_ID","Survey","dmax","tmax","tmax_h","auc","hauc","width","hwidth","ox_initial","incub_date","Comp1.C","Comp2.C","Comp3.C","dmax.C","a.C","m.C","c.C","Al.C","Cd.C","Co.C","Cr.C","Fe.C","Hg.C","Pb.C"
"88","DOM11786","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191011",0.0416994976538462,0.0429773746538462,0.0351954446538462,0.0363024646538462,0.0275595186538462,0.0247327546538462,0.0186049866538462,0.0165253696538462,"1805-3-4",68.362,17.444,259,9,2.665266244,56.9531,4.679756227,256.1886902,703.0757869,1539.968506,0,0.248224273,26.85539363,62.15425828,2.049575173,2.832137913,5.860410913,35,0.282098383,1698.325195,851.4373169,0.225,5,6,19,0.077,5.32,0.004,1.22,0.019,0.05,0.25,0.57,4,84,17,0.34,3.71,0.67,0.55,1.9,14,5,0.95,0.18,1,0.01,3.5,1.08,0.81,18.8372093,62,43,1,0.36,7.19,0.064565423,1,202.383814,262.5324021,258.779,0.0188372093023256,"DOM11786","1805-3-4","1805-3-4","Storvatnet",7.53989029014845,28.991876585695,2.60069066859533,1.55943850811227,0.844687814140302,8.690711818,10.95615048,2.817493868,38.6866721386543,48.7712641263328,12.5420637350128,0.54206360547208,15.0763935312607,10.7935810817871,9.71574531643546,1.29709630834928,87,11786,"1000_lakes",21.03298915,13.53983333,22.224875,132.0467438,132.0467438,5.552833333,2.636833333,315.8931579,191015,15.2468628385965,19.2213166315789,4.94297169824562,36.8999809649123,26.4498132127381,18.93610716103,17.0451672218166,33.3333333333333,0.00701754385964912,0.0333333333333333,0.087719298245614,29.8245614035088,0.596491228070176,0.0175438596491228
"89","DOM11787","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191022",0.0415445776538462,0.0394110146538462,0.0283399996538462,0.0261542356538462,0.00265873765384615,0.00144902765384615,-0.00107190034615385,-0.00191295734615385,"1805-1-7",68.41128583,17.72045929,540,9,0.07122183,4.1827,1.702771655,538.3978271,597.0685921,787.8161621,0,0,0,93.64119437,0.02754429,0,6.331262188,40,1.004266381,1506.594482,712.367981,0.145,5,15,34,0.11,2.58,0.019,0.97,0.089,0.1,0.77,1.2,7,13,11,0.5,2.14,0.46,0.26,0.38,7,4,1.22,1.2,1,0.034,1.59,1.65,1.4,18.66666667,86,75,1,2.6,6.94,0.114815362,10,120.2792176,154.7114864,149.453,0.0186666666666667,"DOM11787","1805-1-7","1805-1-7","Vestfjordvatnan",3.28425122115385,-1.59413112179487,-20.6021397879493,14.8232055151563,0.663627564110272,7.516823634,4.381963948,2.446048071,52.4009045194461,30.547327651562,17.0517678289918,0.511315227825293,10.2952025884786,6.87631996890605,6.86337522985468,1.15686822729259,88,11787,"1000_lakes",5.221269401,20.00541667,28.753875,40.04192822,40.04192822,6.0345,6.0345,315.8931579,191015,6.264019695,3.65163662333333,2.0383733925,4.35105783416667,8.57933549039883,5.73026664075504,5.71947935821223,28.3333333333333,0.0158333333333333,0.0741666666666667,0.0833333333333333,9.16666666666667,0.416666666666667,0.0283333333333333
"90","DOM11816","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191008",0.149607903846154,0.147866776846154,0.116546853846154,0.105584448846154,0.0476789238461538,0.0415764558461538,0.0309556288461538,0.0282647668461538,"1833-1-15",66.327,14.375,193,9,0.050714641,3.5107,1.444573468,192.675705,284.5579229,416.5698853,0,7.897681448,73.35906436,0,13.39691968,0,5.346333757,35,1.048974633,1566.159058,666.2876587,0.577,5,6,7.2,0.049,11.7,0.004,5.45,0.03,0.087,0.26,3.1,15,14,110,0.66,8.87,1.13,1.88,48,11,3,3.44,0.35,2,0.034,2.64,0.93,3.4,16.50485437,220,206,6,0.54,7.56,0.027542287,1,560.4865552,708.8994412,696.555,0.016504854368932,"DOM11816","1833-1-15","1833-1-15","Steinbekktjørna",4.76989602729529,9.11766672456576,5.2314875849144,3.10130273332673,0.714051195935703,49.94728547,37.54332144,13.99061391,49.2182544380234,36.9953387795675,13.7864067824091,0.545041206621901,74.6841984998191,51.0125855639217,44.8314112527332,1.28439851470315,89,11816,"1000_lakes",5.667565557,18.33275,24.44391667,59.70582433,59.70582433,11.76458333,4.690833333,273.6130283,191013,16.1120275709677,12.1107488516129,4.51310126129032,1.82824695387097,24.0916769354255,16.4556727625554,14.4617455653978,2.32258064516129,0.00129032258064516,0.00967741935483871,0.0280645161290323,35.4838709677419,0.212903225806452,0.0109677419354839
"91","DOM11819","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191003",0.00627825857692308,0.00843151357692308,0.00487386557692308,0.00657054657692308,0.0107161265769231,0.0107754205769231,0.00764440457692308,0.00723049657692308,"1833-1-19",66.511,15.096,1034,9,0.052752125,0.6526,8.08337798,1034,1059.087649,1188.21521,0,0,0,91.20786498,0,0,8.792095686,40,-0.24445191,1423.011353,600.6516113,0.059,5,5,7.8,0.071,0.65,0.004,0.65,0.012,0.05,0.05,0.1,2,14,2,0.35,0.68,0.062,0.066,0.25,6,2,0.6,0.05,1,0.022,0.54,0.4,0.3,7.894736842,46,38,1,0.36,6.26,0.549540874,0,30.7814876,36.2558285,34.809,0.00789473684210526,"DOM11819","1833-1-19","1833-1-19","HOH 1034",8.43151357692308,72.3049657692307,1.16610435911597,0.78680608300019,0.779284349954267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,11819,"1000_lakes",5.979124359,18.6115,24.98904167,44.66084335,44.66084335,6.76975,3.245416667,268.1383684,191013,NA,NA,NA,59.79124359,NA,NA,NA,78,0.04,0.12,0.5,20,3.5,0.22
"92","DOM11824","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191004",0.0108466768846154,0.0110201418846154,0.0110178338846154,0.00989336188461539,-0.00193542311538462,-0.00285086511538462,-0.00300950211538462,-0.00211133511538462,"1836-3-2",66.478,13.492,83,9,1.392061238,33.3474,4.174422109,80.65106201,572.4566473,1267.384399,0,0,7.986797315,80.26953059,0.070205022,5.757330893,5.916161802,85.016,3.326165676,1966.707886,879.4657593,0.058,5,7,120,0.034,0.52,0.004,3.27,0.11,0.11,0.34,0.24,4,18,180,0.52,1.74,0.16,0.24,3.4,2,15,2.3,0.18,1,0.059,0.86,1.09,0.49,15.80645161,48,31,2,0.75,6.11,0.776247117,2,29.7192081,38.75265391,36.95,0.0158064516129032,"DOM11824","1836-3-2","1836-3-2","Gjervalvatnet",4.59172578525641,-8.7972296474359,-5.21951338009546,-5.69391870801616,0.897752677615428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,11824,"1000_lakes",4.075426763,17.24125,22.27495833,39.29027882,39.29027882,9.58425,3.042666667,152.2365611,191011,NA,NA,NA,16.9809448458333,NA,NA,NA,500,0.0166666666666667,0.458333333333333,0.458333333333333,750,2.16666666666667,0.245833333333333
"93","DOM11825","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191008",0.0414868547307692,0.0412849177307692,0.0363456467307692,0.0351066147307692,0.0310553877307692,0.0281845537307692,0.0230185337307692,0.0211653837307692,"1836-1-21",66.661,13.682,661,9,0.117782048,1.0053,11.71610943,661.7153931,765.2684273,939.0368652,0,0,0,78.12424469,0,7.474042462,14.40171098,98.534,2.76537466,2167.939697,637.2055054,0.046,11,12,160,0.16,0.25,0.004,0.94,0.064,0.11,0.098,0.1,2,8,140,0.75,0.62,0.055,0.077,4,8,24,0.72,0.086,2,0.17,0.32,0.81,0.1,3.225806452,63,31,4,0.75,5.8,1.584893192,1,16.85139764,17.21374145,16.304,0.0032258064516129,"DOM11825","1836-1-21","1836-1-21","HOH 662",41.2849177307692,211.653837307692,1.95058678150735,1.3293963060028,0.850349635179353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,11825,"1000_lakes",7.992590951,15.84708333,24.34208333,68.28439108,68.28439108,8.392583333,3.80325,375.1756445,191015,NA,NA,NA,79.92590951,NA,NA,NA,1600,0.04,0.64,1.1,1400,7.5,1.7
"94","DOM11827","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191011",0.0253906710769231,0.0244439180769231,0.0249782870769231,0.0271663340769231,0.0192828170769231,0.0194239400769231,0.0143727690769231,0.0123468120769231,"1840-601",66.75053824,15.40786828,626,9,2.627566675,36.4422,7.210230653,626.2368774,928.4075275,1499.825073,0,0,5.269568154,85.13442569,1.090176997,0.476594453,8.029229153,27,-0.735235572,1286.556641,634.3568726,0.055,8,9,21,0.047,0.52,0.004,1.98,0.011,0.05,0.05,0.33,2,41,8.5,0.17,1.1,0.098,0.14,2.3,5,1,1.38,0.05,1,0.01,0.44,1.1,0.58,10.74074074,60,54,1,0.43,6.06,0.87096359,1,26.5249311,35.26974457,32.945,0.0107407407407407,"DOM11827","1840-601","1840-601","Kjemåvatn",7.4072479020979,37.414582051282,1.97977566392301,1.26765285276582,1.11137396187603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,11827,"1000_lakes",7.149753689,17.95133333,24.78525,62.45003623,62.45003623,6.845916667,3.0935,152.236561,191011,NA,NA,NA,21.665920269697,NA,NA,NA,63.6363636363636,0.0121212121212121,0.0333333333333333,0.151515151515152,25.7575757575758,0.515151515151515,0.0303030303030303
"95","DOM11828","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191015",0.000680538307692307,0.00287481930769231,0.000699953307692308,0.00280403030769231,0.00400949330769231,0.00580432530769231,0.00588093330769231,0.00669435930769231,"1840-3-7",66.859,15.485,705,9,1.808839324,13.4151,13.48360672,705.1849365,954.2469009,1558.244507,0,0,0,86.23549817,0.204941723,0,13.55956109,38.843,-0.735235572,1286.556641,634.3568726,0.107,5,13,27,0.045,4.3,0.038,1.43,0.63,0.08,0.81,0.1,2,23,190,0.13,4.09,0.95,0.79,10,6,8,1.27,3.9,1,0.01,10.3,2.44,0.33,7.173913043,60,46,1,2.7,6.76,0.173780083,8,81.009423,104.1722099,102.622,0.00717391304347826,"DOM11828","1840-3-7","1840-3-7","Solvågvatnet",2.87481930769231,66.9435930769231,0.429439050931869,0.717003144057355,0.975376191536426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,11828,"1000_lakes",9.321834384,18.30633333,25.58391667,76.88562492,76.88562492,7.175416667,3.068083333,152.2365611,191011,NA,NA,NA,93.21834384,NA,NA,NA,270,0.38,6.3,0.8,1900,1.3,0.1
"96","DOM11831","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191011",0.0311291085,0.0306373885,0.0253527455,0.0275461685,0.0218829895,0.0214290705,0.0171365995,0.0152005215,"1840-1-1",67.057,15.816,757,9,0.054580174,4.4099,1.237673728,758,904.2781922,1133.564941,0,0,0,97.40742094,0,0,2.592570483,43.505,0.205102533,1466.796265,563.2305908,0.03,5,110,130,0.035,0.78,0.046,0.88,0.5,0.05,1,0.32,2,13,21,0.32,1.9,0.14,0.23,14,2,3,0.87,3.6,1,0.078,3.73,1.24,0.38,7.755102041,54,49,1,5.4,4.95,11.22018454,105,0,-3.287356094,-4.72,0.00775510204081633,"DOM11831","1840-1-1","1840-1-1","HOH 757",9.57418390625,47.5016296875,2.01554851259544,1.40005498334677,0.89910301917541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,11831,"1000_lakes",17.29949066,22.6695,29.579375,97.38259464,97.38259464,2.865166667,2.865166667,380.7982472,191003,NA,NA,NA,54.0609083125,NA,NA,NA,406.25,0.14375,1.5625,0.15625,65.625,1,0.24375
"97","DOM11840","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191014",0.0574171273846154,0.0569889763846154,0.0507256153846154,0.0521893413846154,0.0312063423846154,0.0285586253846154,0.0218105183846154,0.0205568903846154,"1842-2-7",66.941,15.036,544,9,0.572430957,3.0414,18.82129799,543.3251953,594.3036759,707.0775146,0,0,16.14231323,58.21222434,0.614423309,0,25.03103929,34.998,1.440057397,1633.08252,588.7706299,0.331,5,8,12,0.035,6.28,0.004,3.72,0.01,0.05,0.059,0.67,3,15,3.8,0.25,5.11,0.29,1.06,0.32,10,5,2.39,0.11,1,0.01,1.27,0.42,1,18.18181818,70,55,2,0.2,7.41,0.038904514,3,310.5778536,380.9338371,376.822,0.0181818181818182,"DOM11840","1842-2-7","1842-2-7","Storoksvatnet",8.50581737083812,30.6819259471871,2.77225666520387,1.82619852343576,0.91577958923832,3.837837263,4.306658754,1.168255839,41.2105607702557,46.2447493565,12.5446898732443,0.613202817032595,6.85976197069067,4.53240789915549,3.79844313229603,1.19847094492267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72811531791045,6.42784888656716,1.74366543134328,NA,10.2384507025234,6.7647879091873,5.66931810790452,17.910447761194,0.00597014925373134,0.0149253731343284,0.0746268656716418,5.67164179104478,0.373134328358209,0.0149253731343284
"98","DOM11846","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191010",0.165360775384615,0.158889678384615,0.126280603384615,0.120523234384615,0.0359959123846154,0.0294027113846154,0.0148780743846154,0.0109060793846154,"1870-2-20",68.663,15.544,36,9,0.352532208,27.2021,1.295974236,35.82814026,347.2840994,914.4793091,0,1.557237622,39.74724695,46.43798323,10.21334168,0,2.044190556,63.807,2.514764309,1335.845093,426.6435547,0.101,31,35,91,0.033,1.48,0.004,4.67,0.082,0.33,0.45,3.6,34,43,160,1.11,3.4,0.66,0.61,1.7,2,2,3.91,0.57,1,0.023,2.46,2.59,3.6,33.96226415,110,106,2,0.56,6.65,0.223872114,4,74.78161039,128.0383185,115.664,0.0339622641509434,"DOM11846","1870-2-20","1870-2-20","Kjerringnesdalsvatn",4.41360217735043,3.0294664957265,14.5689090259835,4.41410337615236,0.758534069739077,57.94161784,14.59148489,21.79828033,61.4234796103285,15.4683249801596,23.1081954095119,0.421320069060665,67.2818122877525,41.9696126083406,52.4394728905645,1.18163826713535,96,11846,"1000_lakes",201.0655459,9.7105,23.37666667,910.3462673,910.3462673,3.879166667,1.74925,377.3144232,191002,16.0948938444444,4.05319024722222,6.05507786944444,55.8515405277778,18.6893923021535,11.6582257245391,14.566520247379,25.2777777777778,0.00111111111111111,0.0227777777777778,0.0916666666666667,44.4444444444444,0.308333333333333,0.00638888888888889
"99","DOM11850","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191014",0.0410987666538462,0.0382606406538462,0.0390720966538462,0.0411292696538462,0.0296953456538462,0.0276530366538462,0.0238804576538462,0.0221795496538462,"1848-2-4",67.691,14.891,504,9,0.197723088,1.3604,14.53418759,502.2403564,638.0248456,987.1154785,0,0,0,85.60848429,0,0,14.39152066,53.676,5.323297024,1583.18103,333.2985229,0.053,5,5,14,0.023,0.56,0.005,5.06,0.03,0.05,0.062,0.1,2,2,2,0.71,2.38,0.16,0.35,0.66,5,37,3.14,0.082,1,0.047,1.13,0.39,0.38,8.444444444,87,45,1,0.59,6.05,0.891250938,0,24.38840466,28.86474694,27.225,0.00844444444444445,"DOM11850","1848-2-4","1848-2-4","Synstelvvatn",38.2606406538462,221.795496538461,1.72504136697886,1.2884389728897,1.07497597925642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,11850,"1000_lakes",6.389049262,21.09583333,29.31179167,44.23238801,44.23238801,4.082166667,4.082166667,315.8931579,191015,NA,NA,NA,63.89049262,NA,NA,NA,140,0.05,0.3,0.5,20,7.1,0.47
"100","DOM11852","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191003",0.0101432071538462,0.0118544131538462,0.00679838515384615,0.00834474415384615,0.0150143501538462,0.0150426711538462,0.0114163521538462,0.0107759381538462,"1848-2-15",67.865,15.258,156,9,0.154138351,2.1902,7.037638177,155.3391113,363.9485892,807.4056396,0,0,34.37775729,52.20837485,0,0,13.41386875,51.348,4.769982815,1558.963135,555.2409668,0.167,5,7,11,0.02,3.59,0.004,6.6,0.025,0.058,0.21,0.4,2,9,3,0.35,4.54,0.59,0.64,0.25,4,27,3.62,0.28,1,0.01,2.14,1.5,0.55,14.1025641,70,39,1,0.31,7.07,0.085113804,2,142.9169533,171.9693391,169.825,0.0141025641025641,"DOM11852","1848-2-15","1848-2-15","Breiddalsvatnan",2.96360328846154,26.9398453846154,1.10008177335493,0.789538876633263,0.703935660546698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,11852,"1000_lakes",8.331373911,21.14733333,27.33433333,66.43370434,66.43370434,4.56375,4.56375,272.3508705,191013,NA,NA,NA,20.8284347775,NA,NA,NA,27.5,0.01,0.0625,0.145,7.5,0.875,0.025
"101","DOM11856","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191004",-0.00628359907692308,-0.00706345707692308,-0.00994138707692308,-0.0112391830769231,-0.0109956790769231,-0.0111763790769231,-0.00894853407692308,-0.00781906207692308,"1845-2-2",67.55,16.348,960,9,0.796164297,12.1659,6.544228516,952.0546265,1044.597046,1272.361328,0,0,0,86.43343563,0,0,12.95779248,65,0.038171388,1836.247192,821.1322632,0.172,5,5,4.3,0.025,2.29,0.004,0.77,0.01,0.05,0.05,0.1,2,2,2.7,0.45,2.02,0.2,0.76,0.97,6,11,0.63,0.05,1,0.01,0.51,0.2,0.16,5.517241379,46,29,1,0.2,7.1,0.079432823,0,148.0544867,176.6194901,175.644,0.00551724137931035,"DOM11856","1845-2-2","1845-2-2","Hurrejavrrazat",-7.06345707692308,-78.1906207692308,0.903363729234218,0.642384797474432,1.59117312592476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,11856,"1000_lakes",3.338795116,12.90475,18.597375,28.57231538,28.57231538,6.642666667,2.788833333,157.8741496,191005,NA,NA,NA,33.38795116,NA,NA,NA,43,0.04,0.1,0.5,27,4.5,0.1
"102","DOM11859","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191022",0.00902933015384615,0.00475815315384615,0.00627729215384615,0.00678353515384615,-0.00206813084615385,-0.00277436484615385,-0.00313350384615385,-0.00367570284615385,"1850-3-11",67.749,16.545,633,9,1.659517787,18.2722,9.082200212,631.1599121,857.4174101,1261.862549,0,0,0,82.58629942,0,0.024396415,10.46449687,29.322,0.563592553,1781.834473,801.3969116,0.077,6,9,23,0.032,0.93,0.004,1.43,0.01,0.05,0.05,0.29,2,170,3,0.24,1.25,0.33,0.14,1.4,5,2,1.11,0.05,1,0.01,0.48,0.69,0.51,13.07692308,46,39,1,0.32,6.53,0.295120923,3,49.75271713,64.5287128,62.44,0.0130769230769231,"DOM11859","1850-3-11","1850-3-11","Hievstenjavri",1.6407424668435,-12.6748374005305,-1.294487980394,-2.30070218366261,1.42566557538461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,11859,"1000_lakes",6.695171606,17.49508333,24.60779167,58.67870789,58.67870789,7.657166667,3.448166667,309.4048867,191011,NA,NA,NA,23.0867986413793,NA,NA,NA,79.3103448275862,0.0137931034482759,0.0344827586206897,0.172413793103448,10.3448275862069,0.827586206896552,0.0344827586206897
"103","DOM11861","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191007",-0.00494339273076923,-0.00427457173076923,-0.00571691273076923,-0.00399683673076923,-0.00308696973076923,-0.000920685730769231,-0.00418825873076923,-0.00296031273076923,"1850-2-12",67.99691175,16.95430919,877,9,0.193280712,5.6902,3.39672968,876.1298218,1082.948086,1399.355713,0,0,0,69.54441126,0,13.33387939,5.17568806,73.041,0.336999506,1798.033691,862.786499,0.242,5,10,130,0.056,4.38,0.004,0.36,0.077,0.3,0.21,0.1,2,4,150,0.31,2.63,0.77,0.34,4.6,5,7,0.44,0.25,1,0.038,0.72,0.64,0.21,13.125,28,16,1,0.5,7.25,0.056234133,5,219.7703408,260.0782187,259.005,0.013125,"DOM11861","1850-2-12","1850-2-12","HOH 880",-4.27457173076923,-29.6031273076923,1.44395951358102,1.38471449465883,0.935026239470774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,11861,"1000_lakes",10.61798892,12.95675,21.65445833,89.70895922,89.70895922,7.682666667,3.600333333,315.8931579,191015,NA,NA,NA,106.1798892,NA,NA,NA,1300,0.04,0.77,3,1500,3.1,0.38
"104","DOM11870","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191011",0.0894139805769231,0.0871342595769231,0.0744633435769231,0.0681886955769231,0.0347581865769231,0.0324268405769231,0.0232008695769231,0.0201508405769231,"1824-1-17",65.835,13.729,526,9,0.077699402,0.7852,9.89549183,524.9362793,589.7038971,704.9084473,0,0,36.49076558,53.59409659,0,0,9.915135707,46.492,2.075372219,1640.447388,598.7398682,0.305,5,17,29,0.044,5.28,0.004,3.2,0.018,0.052,0.096,1.5,12,8,13,0.78,4.48,0.15,1.18,0.74,2,3,2.14,0.14,1,0.015,0.77,0.66,1.7,17.89473684,100,95,2,0.42,7.33,0.046773514,12,284.0814884,351.1017042,345.179,0.0178947368421053,"DOM11870","1824-1-17","1824-1-17","Kottjørna",5.80895063846154,13.4338937179487,4.32410048823025,2.50687012638266,0.782570436795017,26.92418761,15.10598642,8.571307143,53.2082994131133,29.8528542442356,16.9388463426511,0.479332431916744,36.4704351798337,24.4847544618351,24.1224105597357,1.20505438071061,102,11870,"1000_lakes",13.32082281,13.89458333,20.18341667,97.96932312,97.96932312,6.566833333,2.763583333,353.6999008,191011,17.9494584066667,10.0706576133333,5.714204762,8.88054854,24.3136234532225,16.3231696412234,16.0816070398238,19.3333333333333,0.00266666666666667,0.012,0.0346666666666667,8.66666666666667,0.52,0.01
"105","DOM11871","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191009",0.0438588030384615,0.0440002860384615,0.0391638500384615,0.0391518730384615,0.0335570020384615,0.0308682430384615,0.0277229680384615,0.0266847720384615,"1824-1-3",66.116,13.362,864,9,0.059122155,0.7437,7.949731747,865.1776123,905.4290709,979.4075317,0,0,0,88.34246712,0,0,11.657533,113.065,3.303765774,1900.4021,735.0903931,0.055,5,5,6.4,0.027,0.56,0.004,3.04,0.015,0.05,0.068,0.1,2,3,2.8,0.6,1.56,0.1,0.31,0.47,2,18,1.9,0.17,1,0.044,0.68,0.3,0.23,4.035087719,77,57,1,0.2,6.19,0.645654229,0,26.5249311,37.59574914,36.676,0.00403508771929825,"DOM11871","1824-1-3","1824-1-3","HOH 864",44.0002860384615,266.847720384615,1.64889120937749,1.31121027998956,0.889809511789039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,11871,"1000_lakes",1.795489083,23.73083333,26.90075,17.03000622,17.03000622,7.124166667,3.980416667,157.8741496,191005,NA,NA,NA,17.95489083,NA,NA,NA,64,0.04,0.15,0.5,28,6,0.44
"106","DOM11874","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191029",0.253005373615385,0.247335690615385,0.197896379615385,0.186731386615385,0.0651534906153846,0.0569925826153846,0.0402417026153846,0.0347613226153846,"1428-3-7",61.357,4.934,21,7,1.380006509,10.2,13.52947557,20.68728065,183.3061176,634.2306519,0,0,17.45504003,67.19445808,1.1390118,0,14.21149015,56.131,8.030420303,2538.687744,NA,0.047,41,48,110,0.14,0.64,0.014,8.83,0.056,0.07,0.26,4.6,50,5,56,4.21,3.98,0.21,0.6,12,12,92,5.15,0.11,1,0.77,1.25,0.66,4.6,26.13636364,280,176,2,2.2,5.3,5.011872336,7,17.93508706,29.86098978,13.379,0.0261363636363636,"DOM11874","1428-3-7","1428-3-7","Hærlandsvatnet",5.37686283946488,7.55680926421405,7.11525546228552,3.79620014644283,0.754971456609383,41.32660843,13.93854415,16.58729416,57.5159375985364,19.3988441346152,23.0852182668484,0.418352494046318,51.2150302393912,29.1957266633899,37.8068635412492,1.19178847012375,104,11874,"1000_lakes",5.865425399,28.14333333,28.33404167,47.59931926,47.59931926,8.72225,8.544666667,256.8862561,191031,8.98404531086957,3.03011829347826,3.60593351304348,1.27509247804348,11.1337022259546,6.34689710073694,8.21888337853244,23.9130434782609,0.00304347826086957,0.0121739130434783,0.0152173913043478,12.1739130434783,0.915217391304348,0.167391304347826
"107","DOM11875","C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191029",0.0302388848846154,0.0302927788846154,0.0273386978846154,0.0241620328846154,0.0143311728846154,0.0141308058846154,0.0125864148846154,0.0114052518846154,"1428-1-18",61.423,5.464,675,7,0.056833799,0.5758,9.870406131,673.635498,783.3091351,944.1171875,0,0,0,89.62986078,0,0,10.3701376,93.741,6.548486233,2642.283691,1096.824585,0.048,6,9,23,0.038,0.44,0.0077,3.62,0.018,0.05,0.05,0.52,2,4,2.3,0.65,1.69,0.048,0.26,0.85,3,29,2.12,0.05,1,0.12,0.61,0.5,0.61,19.67741935,63,31,2,0.49,5.85,1.412537545,3,19.01610061,20.11622102,17.834,0.0196774193548387,"DOM11875","1428-1-18","1428-1-18","Tobbedalsvatnet",5.82553440088757,21.9331767011834,2.65603769132688,2.11376829576419,0.797616916448904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,11875,"1000_lakes",6.161084959,28.85333333,28.49891667,38.623075,38.623075,2.9665,2.9665,247.7162214,191031,NA,NA,NA,11.8482403057692,NA,NA,NA,44.2307692307692,0.0148076923076923,0.0346153846153846,0.0961538461538462,4.42307692307692,1.25,0.230769230769231
