wavelength (nm),DOMBlank1,DOMSTD17,DOM12005,DOM12055,DOM12100,DOM12209,DOM12305,DOM12329,DOM12344,DOMBlank2,DOM12439,DOM12440,DOM12445,DOM12505,DOM12509,DOM12541,DOM13042,DOM11951,DOM12452,DOMBlank4,DOM12472,DOM12481,DOM12482,DOM12484,DOMBlank5
841.5999756,-0.006464965,-0.0102525,-0.009854783,-0.014777486,-0.014525712,-0.017734019,-0.015737193,-0.017319418,-0.017923584,-0.019627301,-0.019441398,-0.021368226,-0.022911984,-0.021914959,-0.020210575,-0.021800006,-0.023011964,-0.022178279,-0.022105318,-0.024177996,-0.024097094,-0.023589047,-0.023756616,-0.024389343,-0.023502639
840.7999878,-0.006024552,-0.006660941,-0.009488159,-0.014515849,-0.014365362,-0.015281696,-0.017112566,-0.019398227,-0.018908739,-0.018062713,-0.019590434,-0.022533514,-0.022496892,-0.022067133,-0.021697383,-0.024456244,-0.022475459,-0.021024367,-0.023544962,-0.023833023,-0.023542902,-0.022539707,-0.02216357,-0.023221521,-0.022637954
840,-0.000589799,-0.005401904,-0.008825313,-0.011903259,-0.012659845,-0.016285522,-0.017913053,-0.015841432,-0.016013913,-0.016793014,-0.0196655,-0.019523321,-0.020351047,-0.021414798,-0.017279917,-0.021420762,-0.023666514,-0.021046463,-0.024415331,-0.022835806,-0.022465331,-0.024415722,-0.023785632,-0.022003356,-0.023692006
839.2000122,-0.005675425,-0.0081927,-0.011454311,-0.015086574,-0.01387177,-0.016242236,-0.01772055,-0.019859714,-0.019153675,-0.019737735,-0.020377921,-0.022652157,-0.02198367,-0.023127332,-0.022136215,-0.024513302,-0.022808149,-0.02330141,-0.023806559,-0.026166113,-0.024122611,-0.023279624,-0.024089256,-0.023940876,-0.023780681
838.4000244,-0.004896324,-0.010209013,-0.009630218,-0.01543996,-0.017705638,-0.017684117,-0.019327125,-0.020442085,-0.019112853,-0.020587321,-0.022823967,-0.025685126,-0.024220353,-0.023645874,-0.021956651,-0.023727743,-0.025770955,-0.02527385,-0.026206229,-0.026663901,-0.026828974,-0.025423339,-0.023016628,-0.025312729,-0.023388201
837.5999756,-0.006157693,-0.006204649,-0.010495089,-0.012223256,-0.012752107,-0.017438449,-0.017287677,-0.019702312,-0.018783169,-0.020079104,-0.02303396,-0.021922048,-0.021977814,-0.020904243,-0.019944033,-0.020717554,-0.023505237,-0.023581445,-0.023382412,-0.023857625,-0.025106816,-0.02321627,-0.020694304,-0.023827732,-0.023537017
836.7999878,-0.002512562,-0.005901636,-0.008697352,-0.009983568,-0.01140222,-0.015211566,-0.01433631,-0.01581203,-0.015709581,-0.018819412,-0.018906657,-0.020927876,-0.019122366,-0.019113746,-0.019362133,-0.020928418,-0.021606755,-0.018487023,-0.022029981,-0.021942968,-0.023103623,-0.021068461,-0.020886431,-0.021016227,-0.021752045
836,-0.001643596,-0.007634153,-0.010630706,-0.013962823,-0.015279447,-0.015427819,-0.017071404,-0.017110327,-0.018070906,-0.018633213,-0.021507585,-0.021439388,-0.022587826,-0.02153616,-0.022969244,-0.020609589,-0.022313887,-0.023100579,-0.024627833,-0.025242491,-0.023703821,-0.022451222,-0.022025995,-0.023339042,-0.024432411
835.2000122,-0.004767404,-0.007824466,-0.010174017,-0.01134644,-0.013143565,-0.016092246,-0.018493176,-0.018437505,-0.017863022,-0.019915845,-0.018301625,-0.020273875,-0.022725811,-0.022224028,-0.021488024,-0.022800339,-0.022247046,-0.022401219,-0.024415234,-0.025666045,-0.024783559,-0.022167258,-0.02364352,-0.023142746,-0.023433382
834.4000244,-0.004345769,-0.005697755,-0.009144139,-0.011440091,-0.013849556,-0.016382501,-0.016497701,-0.017872164,-0.019917578,-0.021234343,-0.01925071,-0.022161307,-0.022300363,-0.021167682,-0.02292878,-0.022192692,-0.021823145,-0.024429426,-0.023674946,-0.022888508,-0.022768555,-0.02279361,-0.022566199,-0.023489248,-0.024587816
833.5999756,-0.002408625,-0.006118183,-0.009256714,-0.010945736,-0.011351937,-0.013795543,-0.015110224,-0.016046196,-0.016352287,-0.016013613,-0.018000083,-0.020209488,-0.02170866,-0.022734459,-0.01966555,-0.022933936,-0.019269679,-0.019252047,-0.021083849,-0.022616085,-0.024199445,-0.020923436,-0.019082781,-0.022234898,-0.022986773
832.7999878,-0.000845544,-0.007101219,-0.009180333,-0.01188588,-0.012396777,-0.013495523,-0.014500777,-0.015954681,-0.015644513,-0.016728858,-0.01944709,-0.020225253,-0.017629884,-0.020558139,-0.019062119,-0.020198418,-0.021108607,-0.021682262,-0.022639576,-0.021268113,-0.024304366,-0.021389468,-0.021414453,-0.022518473,-0.021473488
832,-0.003360065,-0.007022725,-0.010394461,-0.010479019,-0.012324619,-0.013613651,-0.015880167,-0.018072942,-0.016420489,-0.017397018,-0.01946016,-0.021065798,-0.019600183,-0.022303853,-0.020734878,-0.023547217,-0.023425337,-0.022221813,-0.021257119,-0.023863064,-0.021263085,-0.022559565,-0.023399288,-0.021634191,-0.02167128
831.2000122,-0.004572673,-0.010088895,-0.011381795,-0.012508714,-0.014739605,-0.01787748,-0.016495608,-0.017523287,-0.018824171,-0.017638037,-0.020785566,-0.021803353,-0.023248266,-0.022711514,-0.020194069,-0.023345519,-0.023186773,-0.021226011,-0.023932988,-0.02456443,-0.025598938,-0.022398073,-0.022626651,-0.023903981,-0.024200669
830.4000244,-0.002990434,-0.006312172,-0.008923161,-0.011924717,-0.012498905,-0.016573604,-0.016156297,-0.018236399,-0.018028792,-0.019896856,-0.019157639,-0.021677041,-0.021543255,-0.022464102,-0.022588318,-0.021997746,-0.02195099,-0.020841429,-0.020687837,-0.022670485,-0.024043363,-0.024266718,-0.022913998,-0.023109268,-0.022597754
829.5999756,-0.000263853,-0.006617602,-0.007690208,-0.011694113,-0.009745704,-0.013217594,-0.016093792,-0.015522742,-0.014918026,-0.015847173,-0.017739784,-0.0184382,-0.020494092,-0.018308176,-0.018185711,-0.021172268,-0.021296952,-0.019216981,-0.022201104,-0.020196442,-0.020972423,-0.02165542,-0.021134151,-0.021699697,-0.020806689
828.7999878,-0.005546226,-0.00916112,-0.01207595,-0.016038362,-0.016198296,-0.017267827,-0.018654341,-0.019932561,-0.019543665,-0.021201605,-0.022292199,-0.023824595,-0.023751762,-0.025061127,-0.023007102,-0.025680538,-0.026317148,-0.022860708,-0.024524409,-0.027882967,-0.025793007,-0.023875071,-0.024254821,-0.025579659,-0.023762546
828,-0.005131127,-0.009587377,-0.012089747,-0.013000841,-0.016252708,-0.015909415,-0.017643804,-0.019871388,-0.020064866,-0.02103512,-0.020793907,-0.023973702,-0.021202296,-0.023307445,-0.021172218,-0.024111493,-0.025417382,-0.022539757,-0.026137352,-0.025630858,-0.025871351,-0.02395528,-0.02481989,-0.023477184,-0.025875203
827.2000122,-0.004024477,-0.00673797,-0.008254321,-0.010999901,-0.011430661,-0.01546679,-0.016077878,-0.016360264,-0.014764826,-0.016703302,-0.017883344,-0.020733843,-0.018737553,-0.021635767,-0.019600183,-0.023662886,-0.020611366,-0.021192977,-0.021748548,-0.022823034,-0.024412541,-0.020146327,-0.021488123,-0.022130311,-0.023723723
826.4000244,-0.003324822,-0.008165875,-0.009552686,-0.012888529,-0.01506142,-0.014378084,-0.017409801,-0.018855304,-0.018362623,-0.019195236,-0.019716758,-0.021252634,-0.023033272,-0.021728506,-0.021505861,-0.023175534,-0.021482013,-0.021953106,-0.024233475,-0.024376273,-0.025757,-0.022172917,-0.021931596,-0.024250416,-0.023494644
825.5999756,-0.004361401,-0.008749465,-0.009715987,-0.012771663,-0.015349117,-0.016305417,-0.017317578,-0.01782188,-0.019200338,-0.021912942,-0.020465348,-0.021463387,-0.023046235,-0.022953039,-0.021918306,-0.023681909,-0.022376586,-0.022026388,-0.0259944,-0.025858082,-0.026933944,-0.024175059,-0.022811932,-0.024540555,-0.023847725
824.7999878,-0.005372758,-0.007684104,-0.008249039,-0.012504438,-0.012546841,-0.013895989,-0.016416302,-0.016955858,-0.016420588,-0.018453036,-0.017807668,-0.021405583,-0.019893099,-0.021885572,-0.020200396,-0.022595838,-0.022082536,-0.020857517,-0.023623418,-0.02254015,-0.02380901,-0.02239709,-0.022685178,-0.024308968,-0.022467691
824,-0.003379895,-0.006158866,-0.01005303,-0.012899335,-0.014390305,-0.014811512,-0.016346104,-0.017480323,-0.017035514,-0.018131739,-0.01991911,-0.021498667,-0.02103729,-0.02405262,-0.021861646,-0.023327218,-0.023479292,-0.02244783,-0.024499454,-0.023070879,-0.023975661,-0.024405152,-0.024872402,-0.02461081,-0.023010293
823.2000122,-0.004932259,-0.007320681,-0.010811783,-0.013013403,-0.014452705,-0.018137896,-0.017541187,-0.020016368,-0.019212969,-0.018840183,-0.019884096,-0.022740943,-0.022047549,-0.022284575,-0.020854555,-0.022489568,-0.023680143,-0.023138477,-0.024293302,-0.024595546,-0.023654208,-0.021687631,-0.021526258,-0.023989623,-0.024258494
822.4000244,-0.006876753,-0.008045647,-0.013506364,-0.014401273,-0.014810261,-0.017086137,-0.018781038,-0.021707134,-0.021252781,-0.023235017,-0.022135625,-0.024752799,-0.022439128,-0.025063911,-0.024333786,-0.025424218,-0.02325342,-0.023781955,-0.026072074,-0.026137352,-0.026768619,-0.024240134,-0.025473727,-0.026053352,-0.023767987
821.5999756,-0.004781076,-0.008648329,-0.012454585,-0.014855142,-0.016114645,-0.017141284,-0.01988207,-0.020510882,-0.019701472,-0.020113904,-0.021444907,-0.023710195,-0.023291156,-0.024633361,-0.02409298,-0.025892714,-0.02296227,-0.023933087,-0.026083823,-0.025947243,-0.026570555,-0.023944257,-0.024563061,-0.02541953,-0.026045842
820.7999878,-0.006107616,-0.009300449,-0.011516933,-0.013784058,-0.016965766,-0.016781261,-0.018931985,-0.017854376,-0.019406049,-0.020822136,-0.021954533,-0.023437159,-0.023981834,-0.024357723,-0.023877129,-0.026077827,-0.022974744,-0.02169694,-0.024788057,-0.026872387,-0.025854278,-0.024605772,-0.023919759,-0.02507994,-0.024881447
820,-0.003334789,-0.007722301,-0.011331762,-0.012351693,-0.012964563,-0.016503632,-0.016576245,-0.018444998,-0.017459286,-0.018797101,-0.019951399,-0.02165867,-0.021405583,-0.022814486,-0.020301642,-0.023704899,-0.023355724,-0.021743724,-0.0231425,-0.024307892,-0.023327513,-0.02325077,-0.023333548,-0.024743656,-0.024084164
819.2000122,-0.005209145,-0.0092893,-0.008492901,-0.013141204,-0.014908571,-0.016379859,-0.018251887,-0.017130584,-0.017818104,-0.02049493,-0.017752508,-0.020810045,-0.021735154,-0.022789238,-0.022305723,-0.023154477,-0.022205334,-0.020341562,-0.022833154,-0.023308378,-0.025453171,-0.022630878,-0.023703577,-0.024812948,-0.024147145
818.4000244,-0.006890614,-0.00871765,-0.01198712,-0.014679196,-0.016032625,-0.018204775,-0.020046921,-0.019273244,-0.018659797,-0.020606134,-0.021057907,-0.022061819,-0.021794098,-0.024440633,-0.02312262,-0.025266815,-0.025623294,-0.02433457,-0.024743265,-0.027497387,-0.0265163,-0.025702057,-0.025537582,-0.025297735,-0.025971675
817.5999756,-0.007235201,-0.007985673,-0.011105386,-0.014400321,-0.016545797,-0.017597072,-0.018276608,-0.019951548,-0.019775232,-0.021033492,-0.021893743,-0.023674261,-0.023624301,-0.025232719,-0.023514507,-0.025234967,-0.022807609,-0.024393601,-0.02650875,-0.025510048,-0.025768418,-0.025114,-0.025504826,-0.025598498,-0.026634298
816.7999878,-0.005946527,-0.008159879,-0.010166482,-0.013697583,-0.014438934,-0.018261617,-0.018364508,-0.018439094,-0.018559355,-0.021253768,-0.021795278,-0.02119909,-0.023024287,-0.023812637,-0.022276804,-0.024368148,-0.023105735,-0.023197325,-0.023708234,-0.025346965,-0.025327038,-0.025696836,-0.024903348,-0.02519276,-0.024554597
816,-0.006037929,-0.008096619,-0.013387004,-0.013629003,-0.015699195,-0.018444601,-0.017650513,-0.01964942,-0.019334601,-0.022805104,-0.019972464,-0.022415331,-0.022766147,-0.024573188,-0.023589194,-0.024451742,-0.025593326,-0.023694703,-0.026273679,-0.024918601,-0.024266426,-0.024066383,-0.026000252,-0.024917379,-0.024810063
815.2000122,-0.007356009,-0.010355234,-0.012593414,-0.014727393,-0.018035,-0.020014293,-0.019707656,-0.020442382,-0.019785522,-0.021433525,-0.023071812,-0.023125811,-0.023708135,-0.026477918,-0.024862673,-0.025660189,-0.026962068,-0.025892129,-0.027691094,-0.026885964,-0.027739229,-0.025463328,-0.025856035,-0.027844803,-0.026808191
814.4000244,-0.00567333,-0.007533317,-0.012659342,-0.015166873,-0.014765226,-0.017899638,-0.018056057,-0.017741622,-0.019843344,-0.020595074,-0.021866767,-0.022020385,-0.019954318,-0.025491936,-0.021414749,-0.025534848,-0.023603804,-0.024160221,-0.02427798,-0.024888046,-0.026882654,-0.022996251,-0.025552616,-0.026457753,-0.02603931
813.5999756,-0.006468535,-0.010716734,-0.012829874,-0.015879169,-0.01578063,-0.02001805,-0.020181023,-0.021009224,-0.021497976,-0.021230498,-0.021620497,-0.023579974,-0.024336675,-0.025003849,-0.023193939,-0.02418451,-0.025353411,-0.025993474,-0.027747825,-0.026291369,-0.025578145,-0.026817538,-0.025851157,-0.026427258,-0.025705328
812.7999878,-0.005190319,-0.009761701,-0.011026956,-0.01458564,-0.014800454,-0.016838588,-0.018072298,-0.018822534,-0.018976936,-0.019157588,-0.021298431,-0.02065116,-0.021785775,-0.023895308,-0.021724271,-0.023862526,-0.023585957,-0.023841208,-0.025321079,-0.023739165,-0.025043875,-0.02463429,-0.023421559,-0.024034007,-0.023297731
812,-0.005153946,-0.010352151,-0.010709914,-0.015844377,-0.016507719,-0.018061521,-0.018122006,-0.018455418,-0.019604042,-0.022003455,-0.020319676,-0.023364015,-0.021885129,-0.025928076,-0.02205375,-0.024619859,-0.024732161,-0.024447583,-0.025717283,-0.027388908,-0.026744621,-0.02521953,-0.025805837,-0.02489846,-0.023391096
811.2000122,-0.005892953,-0.009110477,-0.011573548,-0.011755088,-0.014718685,-0.017187169,-0.01666205,-0.018476604,-0.01824444,-0.019828457,-0.021709792,-0.022169424,-0.023032291,-0.024483403,-0.024593981,-0.024775932,-0.025607724,-0.022808986,-0.025202921,-0.022218665,-0.027906563,-0.023607189,-0.024982879,-0.023651855,-0.02411399
810.4000244,-0.007235863,-0.009012823,-0.012349277,-0.015610003,-0.01573864,-0.018809346,-0.017289916,-0.018767156,-0.020381676,-0.019858578,-0.020692922,-0.021664631,-0.022241242,-0.02447851,-0.024275824,-0.023844393,-0.024516482,-0.022311378,-0.025960898,-0.026009614,-0.026443917,-0.023307348,-0.024982048,-0.025869984,-0.02486326
809.5999756,-0.004872417,-0.009775015,-0.010428782,-0.012486379,-0.016237697,-0.01635503,-0.017276583,-0.017463068,-0.017416019,-0.020546636,-0.020606775,-0.022905746,-0.021832451,-0.023617633,-0.022544475,-0.024825417,-0.024018772,-0.024145089,-0.025620854,-0.024950765,-0.025815789,-0.025214011,-0.025137747,-0.0238194,-0.026497256
808.7999878,-0.007230262,-0.008762402,-0.010675465,-0.014410638,-0.016578587,-0.016229967,-0.019769989,-0.01962354,-0.018954288,-0.022407562,-0.019897647,-0.020959893,-0.022075351,-0.024723554,-0.023703625,-0.024529547,-0.022224912,-0.024586251,-0.026884748,-0.025945291,-0.026756547,-0.024736075,-0.025585663,-0.025925443,-0.023671122
808,-0.007130962,-0.007584755,-0.010517476,-0.013952795,-0.01559517,-0.016779168,-0.017981656,-0.018205123,-0.019330045,-0.020386565,-0.020740407,-0.02108237,-0.02183127,-0.02368534,-0.021535717,-0.024643339,-0.023032781,-0.023641216,-0.026231961,-0.024696704,-0.025489593,-0.024923,-0.025283666,-0.024778817,-0.024212273
807.2000122,-0.006364469,-0.009908276,-0.013194594,-0.014486907,-0.016107012,-0.0155666,-0.016100029,-0.019495504,-0.019675991,-0.020782162,-0.020905575,-0.020958612,-0.022883547,-0.024559295,-0.022479735,-0.023550551,-0.024546621,-0.02375838,-0.024810307,-0.026580051,-0.023561144,-0.023965864,-0.022808395,-0.027137777,-0.025441112
806.4000244,-0.006444256,-0.009506293,-0.012577672,-0.013314107,-0.014757319,-0.017511701,-0.017436609,-0.019648083,-0.01911776,-0.021408737,-0.021438157,-0.022473246,-0.022455696,-0.025994351,-0.024762776,-0.024607532,-0.024809672,-0.024934391,-0.024768595,-0.025523327,-0.026051547,-0.02529241,-0.024139997,-0.026054766,-0.025005559
805.5999756,-0.008189195,-0.010287742,-0.012917477,-0.017057268,-0.016909102,-0.018828683,-0.019661888,-0.019718688,-0.021827331,-0.021248493,-0.021614144,-0.021980029,-0.024179025,-0.025759928,-0.025358001,-0.024911121,-0.026405238,-0.02601405,-0.026102642,-0.026851557,-0.02715976,-0.025223048,-0.026692724,-0.027201923,-0.026134672
804.7999878,-0.007980133,-0.009294722,-0.011352946,-0.01505622,-0.017354241,-0.017102065,-0.018651612,-0.020196145,-0.019583505,-0.023034647,-0.021358714,-0.022300066,-0.022380913,-0.026231719,-0.02317735,-0.024164824,-0.025014356,-0.024822287,-0.025555937,-0.025852082,-0.026846934,-0.024148714,-0.026031751,-0.026749488,-0.026231084
804,-0.005544028,-0.008840735,-0.010823953,-0.012270217,-0.014881507,-0.017529404,-0.01660445,-0.018356021,-0.018781086,-0.020088447,-0.019706221,-0.021312725,-0.021006215,-0.024910729,-0.021460775,-0.023201596,-0.022343393,-0.022816205,-0.024535319,-0.025788518,-0.023430781,-0.022905452,-0.023596598,-0.024123883,-0.023984529
803.2000122,-0.005833754,-0.010256494,-0.011504429,-0.015281546,-0.017595829,-0.018600229,-0.017951006,-0.018793384,-0.020242844,-0.020732757,-0.019154072,-0.021969102,-0.023379665,-0.026394423,-0.022860512,-0.023299987,-0.024665497,-0.024902126,-0.025823448,-0.025476998,-0.026679287,-0.023226084,-0.024766102,-0.025630418,-0.025462741
802.4000244,-0.006737614,-0.009347524,-0.010572099,-0.013541895,-0.015084173,-0.017537856,-0.017379262,-0.018211825,-0.018419642,-0.020401385,-0.01863341,-0.020058045,-0.020183889,-0.023407726,-0.023294639,-0.023823075,-0.023823321,-0.022539904,-0.024247184,-0.025168234,-0.023446724,-0.023233742,-0.023080157,-0.024640698,-0.023664553
801.5999756,-0.006313499,-0.009030318,-0.010035122,-0.01289863,-0.015951786,-0.015644563,-0.016765868,-0.017862823,-0.017101418,-0.020543179,-0.019393671,-0.020236617,-0.020144004,-0.023874091,-0.022032885,-0.023061993,-0.022807954,-0.023566587,-0.024229607,-0.024042333,-0.025249377,-0.022090409,-0.022883646,-0.024957804,-0.024125304
800.7999878,-0.007560588,-0.010504943,-0.011987171,-0.0155138,-0.014497773,-0.016782705,-0.01869332,-0.02017099,-0.018879494,-0.020340821,-0.021255493,-0.022413906,-0.023619447,-0.024552053,-0.02330617,-0.024950277,-0.0241374,-0.026139986,-0.025713574,-0.024513351,-0.027320318,-0.024514575,-0.02621042,-0.025706694,-0.025753342
800,-0.006645747,-0.009359987,-0.013143162,-0.014128434,-0.017207023,-0.018443212,-0.018126078,-0.018163368,-0.01812722,-0.021002466,-0.020921413,-0.021457523,-0.022265196,-0.022689698,-0.022204006,-0.022684146,-0.0239128,-0.023692645,-0.025701033,-0.025729578,-0.026032092,-0.024260452,-0.026505098,-0.025156166,-0.025059024
799.2000122,-0.003320763,-0.007530569,-0.010378083,-0.012580992,-0.01334152,-0.015264952,-0.015662791,-0.017610893,-0.016853031,-0.018773451,-0.020589346,-0.021023331,-0.020909375,-0.023706224,-0.022531351,-0.02259166,-0.022287525,-0.023453247,-0.02335695,-0.02397527,-0.024915179,-0.024057664,-0.024008779,-0.023259897,-0.023963364
798.4000244,-0.006463537,-0.008684716,-0.01104013,-0.013282575,-0.015413729,-0.016446261,-0.016127415,-0.018753719,-0.018556627,-0.018862044,-0.019887015,-0.020763753,-0.020612551,-0.023779064,-0.022346098,-0.023380598,-0.023363477,-0.023852626,-0.025384421,-0.024880616,-0.026243415,-0.023700291,-0.025344376,-0.024810258,-0.024467647
797.5999756,-0.0048867,-0.006873135,-0.009066115,-0.011121131,-0.014376281,-0.014124725,-0.014472786,-0.017293947,-0.01647911,-0.018755602,-0.018258192,-0.019037245,-0.018796904,-0.024114333,-0.020141335,-0.021952467,-0.021924706,-0.022560647,-0.025746217,-0.02357561,-0.024120651,-0.022505052,-0.023194626,-0.022687733,-0.022537299
796.7999878,-0.005832886,-0.010027027,-0.010109735,-0.01224495,-0.013743782,-0.015486224,-0.016798245,-0.017815271,-0.017404081,-0.020288995,-0.019778103,-0.020790156,-0.021502657,-0.024707269,-0.022297755,-0.023606207,-0.023258768,-0.023755634,-0.024740573,-0.023823909,-0.026357345,-0.023354694,-0.022600211,-0.024761846,-0.025146004
796,-0.007037803,-0.009865361,-0.01032202,-0.013573057,-0.013402566,-0.016673459,-0.017726664,-0.018257596,-0.017979171,-0.020277975,-0.02035174,-0.019835778,-0.021826198,-0.024407648,-0.023194578,-0.022735344,-0.023822047,-0.02446197,-0.025928758,-0.025048712,-0.025823595,-0.024500629,-0.024606945,-0.02586023,-0.023588507
795.2000122,-0.005530431,-0.006771766,-0.009252001,-0.012300413,-0.013743933,-0.016014064,-0.016139986,-0.017175622,-0.017540144,-0.018490497,-0.020255197,-0.019898934,-0.020749686,-0.022068314,-0.022685817,-0.022147432,-0.022928141,-0.022131836,-0.0241445,-0.023793964,-0.022979606,-0.021841412,-0.024107378,-0.023171803,-0.022747822
794.4000244,-0.006130486,-0.00999905,-0.012434361,-0.014054609,-0.014426464,-0.01652302,-0.017472615,-0.018418849,-0.018576073,-0.018398849,-0.019855265,-0.02094386,-0.022444585,-0.024508849,-0.021807194,-0.024008876,-0.023730882,-0.024754953,-0.025823448,-0.02432899,-0.026421169,-0.024406033,-0.026427502,-0.025839204,-0.024586985
793.5999756,-0.004852758,-0.008650918,-0.010578718,-0.014947439,-0.013938608,-0.015746579,-0.01638305,-0.017192144,-0.017945144,-0.017428303,-0.017696245,-0.019801944,-0.019480802,-0.023756811,-0.021252092,-0.02339399,-0.023407971,-0.024012942,-0.024231223,-0.02558903,-0.025568627,-0.024535809,-0.023579042,-0.024347298,-0.023547217
792.7999878,-0.00652316,-0.007573868,-0.010075743,-0.013014207,-0.015096174,-0.018359298,-0.017684614,-0.018861104,-0.017863072,-0.019141141,-0.017642261,-0.021589071,-0.020294035,-0.024260011,-0.022934133,-0.023005188,-0.02391775,-0.023647394,-0.024859887,-0.024435887,-0.024306325,-0.023671318,-0.023290418,-0.025157828,-0.025159488
