wavelength (nm),DOMBlank1,DOMSTD25,DOM12150,DOM12180,DOM12195,DOM12734,DOM12742,DOM12773,DOM12777,DOMBlank2,DOM12906,DOM12983,DOM13037,DOM13123,DOM13124,DOM13163,DOM13243,DOM12856,DOM12859,DOMBlank3,DOM12861,DOM12863,DOM12866,DOM12954,DOM12968,DOM13108,DOM13112,DOM13113,DOM13114,DOMBlank4,DOM13136,DOM13166,DOM13261,DOM13265,DOM13267,DOM13269,DOM13308,DOM13340,DOM13344,DOMBlank5,DOM13481,DOM13493,DOM13495,DOM13524,DOM13532,DOM13539,DOM13540,DOM13541,DOM13544,DOMBlank6,DOM13585,DOM13591,DOM13593,DOM13596,DOM13599,DOMBlank7
873.5999756,-0.009429448,-0.013910028,-0.016055975,-0.0182363,-0.019989818,-0.026052181,-0.029083272,-0.020872122,-0.034744345,-0.037642378,-0.031429,-0.031537775,-0.026573429,-0.031199129,-0.027213594,-0.03119619,-0.031829342,-0.031699512,-0.030692333,-0.028221635,-0.031118367,-0.035402365,-0.042642176,-0.027828876,-0.034849998,-0.03448667,-0.033249103,-0.040147584,-0.03619878,-0.033384509,-0.030490741,-0.029450469,-0.034617916,-0.033901919,-0.030978877,-0.032968085,-0.029671256,-0.02878375,-0.034658406,-0.026663074,-0.028903604,-0.023441132,-0.027971033,-0.028723035,-0.031662885,-0.032304876,-0.032342602,-0.032470267,-0.025366401,-0.025732214,-0.033291254,-0.03077467,-0.030187214,-0.03005008,-0.032210808,-0.026863869
872.7999878,-0.001046034,-0.007773158,-0.012461226,-0.01942719,-0.022091687,-0.02130405,-0.018361976,-0.018609107,-0.025566088,-0.028419385,-0.030328793,-0.028504141,-0.029987562,-0.018415622,-0.025916176,-0.032793183,-0.025306331,-0.0249885,-0.029711386,-0.025933001,-0.021007793,-0.023567079,-0.021445155,-0.025426464,-0.0266695,-0.026748806,-0.02576993,-0.022361932,-0.022552978,-0.032959733,-0.020995559,-0.023428917,-0.026260033,-0.028449835,-0.021703932,-0.022120275,-0.027177511,-0.026544744,-0.026009858,-0.030582624,-0.026550686,-0.024047378,-0.027104167,-0.021241935,-0.022019992,-0.024592023,-0.03459999,-0.025545783,-0.027369611,-0.024935124,-0.023500431,-0.028560232,-0.030291278,-0.018013146,-0.024049876,-0.025362836
872,-0.010000466,-0.003373936,-0.007820906,-0.0131849,-0.010639396,-0.01605418,-0.017362399,-0.015905472,-0.019666638,-0.026230207,-0.02323119,-0.02400138,-0.025120692,-0.027125228,-0.028793149,-0.030953713,-0.026459262,-0.030631112,-0.024651265,-0.026982406,-0.028077425,-0.024683841,-0.026753042,-0.031170459,-0.025389744,-0.028435046,-0.028526394,-0.028574726,-0.022207154,-0.026497889,-0.0351553,-0.02466814,-0.031407136,-0.028463364,-0.026524045,-0.032318089,-0.021371577,-0.023210872,-0.026732743,-0.027015634,-0.023418911,-0.02651893,-0.029373638,-0.023871345,-0.022966642,-0.023210626,-0.022672843,-0.02722293,-0.025237165,-0.02716754,-0.021598134,-0.021576311,-0.030957377,-0.029084483,-0.034623127,-0.023079569
871.2000122,-0.00686702,-0.006090566,-0.013392727,-0.01385462,-0.017003553,-0.016291754,-0.023806853,-0.022661837,-0.022783097,-0.03014162,-0.028200628,-0.026362121,-0.024518782,-0.021158757,-0.027138019,-0.026091868,-0.027469492,-0.020663401,-0.026861971,-0.020831807,-0.024944656,-0.028884178,-0.030103993,-0.029008798,-0.02334076,-0.024432607,-0.02529324,-0.029194815,-0.024690786,-0.028627997,-0.023249101,-0.025936367,-0.027756518,-0.022509476,-0.028620485,-0.023394138,-0.028402314,-0.026907034,-0.027367909,-0.026137108,-0.0243704,-0.021363445,-0.031451825,-0.024944412,-0.019937851,-0.030207353,-0.026670085,-0.025096163,-0.026467105,-0.031745378,-0.02413407,-0.027009115,-0.026100498,-0.028035298,-0.028968312,-0.02451105
870.4000244,-0.00997274,-0.015047568,-0.023379518,-0.024648281,-0.028622277,-0.017689783,-0.024186224,-0.031889718,-0.030372098,-0.02354707,-0.033855375,-0.026191168,-0.034463335,-0.025638178,-0.032985169,-0.027458752,-0.031806104,-0.030018775,-0.027087728,-0.027271651,-0.029841037,-0.032071043,-0.032391086,-0.02665874,-0.028863784,-0.032741286,-0.029541457,-0.035368197,-0.028073544,-0.03092329,-0.03027066,-0.029373784,-0.028994221,-0.028423604,-0.030170599,-0.030451551,-0.0288944,-0.030796083,-0.030076168,-0.030986879,-0.031122416,-0.02609767,-0.032660618,-0.039337955,-0.032694664,-0.034797437,-0.032930411,-0.029149843,-0.031483848,-0.032492559,-0.030752532,-0.032772157,-0.035084963,-0.026464036,-0.027482904,-0.029000517
869.5999756,-0.014525913,-0.004484651,-0.024032291,-0.023641903,-0.021653548,-0.029449936,-0.028302841,-0.031516686,-0.030638784,-0.030747805,-0.035512913,-0.032553852,-0.034065366,-0.031457651,-0.03104805,-0.036825445,-0.037313264,-0.032258254,-0.030966777,-0.033972785,-0.035951503,-0.037434917,-0.038167119,-0.03542985,-0.035130758,-0.035285961,-0.033264879,-0.036080256,-0.036327843,-0.037268553,-0.037110779,-0.03285842,-0.026611315,-0.032145474,-0.037733804,-0.039269663,-0.033662003,-0.034964368,-0.035198506,-0.037194852,-0.036285508,-0.03427808,-0.038993131,-0.030698797,-0.029415732,-0.035885345,-0.033715468,-0.028580833,-0.031189974,-0.033906613,-0.032326069,-0.03218355,-0.032583777,-0.027421813,-0.032003812,-0.034120027
868.7999878,-0.007386753,-0.008364487,-0.016312948,-0.014087939,-0.021454517,-0.021552123,-0.022575194,-0.022029834,-0.030891515,-0.026402997,-0.027325615,-0.026072465,-0.031123331,-0.026781226,-0.027264114,-0.02633542,-0.031591021,-0.030756149,-0.02558903,-0.028617576,-0.027611135,-0.026532957,-0.028942691,-0.027434256,-0.02921195,-0.024769671,-0.031502098,-0.027448449,-0.024389489,-0.038439348,-0.034295589,-0.025434177,-0.030134086,-0.03313145,-0.027520858,-0.02830347,-0.028739462,-0.029805269,-0.030404827,-0.030085299,-0.027453747,-0.029184649,-0.027814211,-0.029234845,-0.0245522,-0.023478949,-0.021927904,-0.029381428,-0.030192817,-0.031317838,-0.027663019,-0.024560811,-0.033678915,-0.027244227,-0.029547067,-0.019996692
868,-0.007017681,-0.012168991,-0.019711168,-0.02180424,-0.024077257,-0.027484849,-0.02605574,-0.02770081,-0.031792436,-0.032719582,-0.029761473,-0.032944523,-0.028139152,-0.029874001,-0.03250942,-0.032539058,-0.034025781,-0.032253109,-0.028719256,-0.031308636,-0.03621107,-0.031960528,-0.035296127,-0.038449347,-0.036588375,-0.032050557,-0.033550166,-0.035530329,-0.030447545,-0.032816563,-0.030951977,-0.030614419,-0.026621686,-0.03376931,-0.027912924,-0.034329075,-0.035543635,-0.037442945,-0.035801161,-0.03002549,-0.03100997,-0.038503598,-0.03667669,-0.031188143,-0.031605653,-0.030936982,-0.030451842,-0.030235892,-0.034785777,-0.037732333,-0.026857836,-0.038061749,-0.036681257,-0.033335511,-0.034023959,-0.032426786
867.2000122,-0.012485323,-0.011484262,-0.018417558,-0.026314076,-0.028267285,-0.029622223,-0.030971695,-0.026087334,-0.034909815,-0.035141405,-0.037194047,-0.034704484,-0.031975102,-0.034087338,-0.037531514,-0.032613121,-0.034110695,-0.033815864,-0.032868404,-0.038740098,-0.032981999,-0.033004217,-0.034630395,-0.034727473,-0.036084924,-0.036302034,-0.038301665,-0.039537091,-0.040194735,-0.032628298,-0.03195947,-0.032135043,-0.036694817,-0.037052024,-0.037516795,-0.033441797,-0.044441547,-0.035499174,-0.035437722,-0.032600395,-0.036686637,-0.032615185,-0.032162253,-0.031530745,-0.031891741,-0.032418188,-0.032552365,-0.032167785,-0.028629597,-0.032178938,-0.034803122,-0.035395395,-0.038508669,-0.030779155,-0.038841378,-0.03834717
866.4000244,-0.008166027,-0.011577228,-0.016346853,-0.019943489,-0.02109169,-0.025847791,-0.026582439,-0.020997088,-0.031100873,-0.031759426,-0.027850194,-0.032688998,-0.029385056,-0.031156583,-0.032111868,-0.027619733,-0.029495263,-0.027534561,-0.030697158,-0.035311114,-0.029053833,-0.03106034,-0.034237314,-0.030428818,-0.03272856,-0.029502809,-0.030911092,-0.033989206,-0.035156637,-0.036201544,-0.037888747,-0.031348858,-0.02711696,-0.034719538,-0.033201817,-0.032886881,-0.02991537,-0.028229397,-0.028098535,-0.027790854,-0.030899664,-0.027754964,-0.031855658,-0.024996957,-0.029136965,-0.030784316,-0.032629643,-0.030767918,-0.029196847,-0.030213341,-0.03131533,-0.030548556,-0.032299154,-0.029028218,-0.029955043,-0.032744501
865.5999756,-0.007728302,-0.009357961,-0.012233072,-0.020353666,-0.021853719,-0.025058292,-0.026725441,-0.024733385,-0.032607552,-0.030494602,-0.033096336,-0.033120275,-0.034069099,-0.032092921,-0.032748871,-0.031729206,-0.029992973,-0.035405751,-0.030983506,-0.039510667,-0.033707611,-0.032845698,-0.039390441,-0.032417562,-0.033804655,-0.033420321,-0.034393318,-0.027314872,-0.032097444,-0.028222945,-0.034461182,-0.032056905,-0.030551981,-0.032353558,-0.029623723,-0.029764567,-0.036355745,-0.030430844,-0.031354059,-0.033157688,-0.032564566,-0.036166295,-0.030072303,-0.03922582,-0.028502541,-0.031097693,-0.033595208,-0.032993421,-0.028998483,-0.029322539,-0.035053205,-0.031164052,-0.034150224,-0.031035131,-0.029886132,-0.031620432
864.7999878,-0.002397503,-0.00475747,-0.013367627,-0.009265076,-0.020098332,-0.01557584,-0.022451222,-0.019558115,-0.020232121,-0.028682182,-0.029723667,-0.026831992,-0.028188644,-0.0213596,-0.029196024,-0.026146468,-0.022056259,-0.024981853,-0.026491411,-0.030812191,-0.023627684,-0.025103249,-0.023939798,-0.028237062,-0.027507981,-0.029189684,-0.030290795,-0.027906079,-0.021986771,-0.026801474,-0.03042515,-0.026285423,-0.02628674,-0.025351653,-0.026691459,-0.029633636,-0.027563764,-0.026539143,-0.029865349,-0.026856959,-0.024510268,-0.026655285,-0.032359418,-0.029522931,-0.02768614,-0.024772117,-0.02586657,-0.030077763,-0.026302772,-0.024266915,-0.028185394,-0.026678508,-0.028813304,-0.024676405,-0.028408619,-0.031964518
864,-0.00315802,-0.009516676,-0.016038463,-0.021846877,-0.021007547,-0.025090007,-0.023912948,-0.028454686,-0.028029425,-0.031365283,-0.026131989,-0.030877678,-0.032861494,-0.026494481,-0.032228019,-0.031388544,-0.025673805,-0.031735606,-0.030098148,-0.030015055,-0.025416747,-0.02944297,-0.035549171,-0.029986741,-0.025844133,-0.031934697,-0.03161528,-0.028495656,-0.028973397,-0.029163834,-0.027371701,-0.030479304,-0.032891538,-0.03209725,-0.029621208,-0.032746423,-0.031411711,-0.030099258,-0.031296689,-0.029243266,-0.029963596,-0.028606864,-0.028161958,-0.02976447,-0.030792322,-0.03068997,-0.033339348,-0.031749658,-0.02933483,-0.025871156,-0.030519892,-0.02609182,-0.031867929,-0.029776024,-0.03082497,-0.028853854
863.2000122,-0.011129759,-0.013272381,-0.017150093,-0.021033442,-0.021016376,-0.025218163,-0.020987963,-0.028055247,-0.030639846,-0.032558993,-0.029818175,-0.031574316,-0.028514225,-0.032681122,-0.027967004,-0.031328771,-0.041035935,-0.035775796,-0.031198552,-0.028021708,-0.03069981,-0.033650454,-0.031765971,-0.031000329,-0.030479351,-0.036065485,-0.032284014,-0.034698129,-0.034331087,-0.034732252,-0.036873911,-0.030488763,-0.031852532,-0.035665933,-0.032276757,-0.033296578,-0.039240576,-0.031808991,-0.032878675,-0.029174967,-0.03241862,-0.029917207,-0.033744879,-0.030162245,-0.030312087,-0.035816416,-0.034937568,-0.031376794,-0.036181107,-0.032864612,-0.034765657,-0.030944744,-0.034194872,-0.031444218,-0.03444349,-0.033403303
862.4000244,-0.006584356,-0.008474472,-0.018728677,-0.021107323,-0.023704998,-0.024666036,-0.025024667,-0.026988585,-0.029193943,-0.032040603,-0.025405614,-0.033765957,-0.029744601,-0.026456632,-0.031083668,-0.030584745,-0.033625826,-0.032624215,-0.032929979,-0.02888941,-0.030815423,-0.033848766,-0.032077823,-0.028643459,-0.03801598,-0.029446404,-0.030416798,-0.035208102,-0.030495616,-0.032808114,-0.033313841,-0.030823959,-0.030760104,-0.029383266,-0.035402458,-0.037972007,-0.03611999,-0.032370664,-0.032721169,-0.030287029,-0.029606264,-0.03030755,-0.032074168,-0.030474043,-0.02956032,-0.0319915,-0.029446986,-0.030954773,-0.02879562,-0.034535445,-0.033992939,-0.032080419,-0.030556565,-0.030786149,-0.029838042,-0.02781154
861.5999756,-0.005016147,-0.009074125,-0.007851312,-0.018924898,-0.01688784,-0.019784087,-0.020216949,-0.028066749,-0.022780985,-0.024495147,-0.026645107,-0.028794555,-0.026294244,-0.027239414,-0.028655963,-0.024051983,-0.029054899,-0.022463808,-0.027621433,-0.028760929,-0.029047683,-0.025514491,-0.032713484,-0.027826546,-0.031479467,-0.030088583,-0.025134765,-0.02953396,-0.027806977,-0.027707949,-0.02482434,-0.023638716,-0.026923191,-0.029609796,-0.031764913,-0.030499863,-0.023333646,-0.026499497,-0.029429907,-0.025546709,-0.02481686,-0.024487905,-0.027288958,-0.021504629,-0.024052082,-0.028060293,-0.026639849,-0.030034622,-0.025808277,-0.029333185,-0.025448728,-0.027872287,-0.025372066,-0.024272349,-0.029012237,-0.024510611
860.7999878,-0.01231853,-0.015429568,-0.019284287,-0.021898517,-0.019112954,-0.027064718,-0.023972331,-0.028608318,-0.029143937,-0.030697109,-0.031402849,-0.031327423,-0.027152611,-0.02734652,-0.031508643,-0.031570654,-0.033574939,-0.035134289,-0.031489868,-0.032893024,-0.029053785,-0.030394401,-0.030522689,-0.032069888,-0.035743136,-0.032993566,-0.034917887,-0.034889318,-0.031538207,-0.031029636,-0.02989256,-0.030866779,-0.03293886,-0.029588372,-0.033800203,-0.032145668,-0.032299105,-0.028404545,-0.032770909,-0.034948748,-0.031365331,-0.030067425,-0.033144068,-0.0331279,-0.026657183,-0.03334352,-0.033408817,-0.032006603,-0.028857002,-0.03662578,-0.028561249,-0.034644831,-0.035721678,-0.030305618,-0.028302599,-0.035544161
860,-0.01034659,-0.013561516,-0.014749563,-0.016743504,-0.020731671,-0.02352711,-0.027181692,-0.025844766,-0.027877675,-0.031269569,-0.036181964,-0.030521821,-0.028074076,-0.029296938,-0.029958764,-0.03161918,-0.03484264,-0.030334201,-0.030707432,-0.032586563,-0.032809313,-0.031758465,-0.030727016,-0.03206965,-0.02796283,-0.032053925,-0.030540111,-0.029022794,-0.03102901,-0.033218987,-0.030735843,-0.031132922,-0.034287695,-0.02961787,-0.028655866,-0.030999798,-0.033348072,-0.03162818,-0.030467575,-0.026405578,-0.029046569,-0.032883521,-0.030077279,-0.033414807,-0.031679153,-0.031118995,-0.03456375,-0.029707422,-0.028965987,-0.033042841,-0.02912583,-0.028395282,-0.03038325,-0.032953687,-0.034110453,-0.034424309
859.2000122,-0.003750991,-0.009856353,-0.014789596,-0.018205419,-0.021356298,-0.02302306,-0.029418392,-0.027356146,-0.025887398,-0.029665647,-0.030162631,-0.026981432,-0.027958073,-0.027168805,-0.032523159,-0.028607154,-0.02749661,-0.03335651,-0.027670644,-0.030871602,-0.03031851,-0.031335708,-0.030396862,-0.029086953,-0.029384283,-0.026362948,-0.030683892,-0.028945064,-0.030470375,-0.03398164,-0.031011801,-0.030419067,-0.031029684,-0.030659771,-0.031346448,-0.02762804,-0.029198445,-0.033169057,-0.03259756,-0.02741185,-0.032105856,-0.028983857,-0.026359245,-0.029256964,-0.023997657,-0.031152196,-0.031021057,-0.027576348,-0.027546855,-0.029631363,-0.031506959,-0.027560022,-0.027003812,-0.025458004,-0.025666241,-0.03353205
858.4000244,-0.011076418,-0.011185819,-0.013566534,-0.019199446,-0.021378625,-0.026351888,-0.025993766,-0.027882919,-0.028202567,-0.033847567,-0.029961277,-0.03190925,-0.032960504,-0.032496929,-0.02826287,-0.029795457,-0.033224981,-0.035240039,-0.033412173,-0.033428278,-0.033027537,-0.027688326,-0.029401507,-0.033607382,-0.031505901,-0.029138757,-0.034291044,-0.03058769,-0.034306496,-0.033396449,-0.033355936,-0.027896853,-0.03548114,-0.033116821,-0.030026071,-0.031971205,-0.034872405,-0.033447836,-0.028593099,-0.030772885,-0.03365127,-0.027979819,-0.032598857,-0.029096153,-0.03177651,-0.028298814,-0.033862989,-0.029182326,-0.03072335,-0.030634779,-0.029933492,-0.029123845,-0.029290406,-0.03409509,-0.032191534,-0.032640208
857.5999756,-0.007825025,-0.009379089,-0.019100815,-0.018776178,-0.025777541,-0.026979778,-0.027334852,-0.024402704,-0.029030686,-0.027964722,-0.032711372,-0.036367886,-0.030859884,-0.029240072,-0.030113894,-0.032769706,-0.03458187,-0.034849375,-0.032835908,-0.039525226,-0.030326089,-0.033740424,-0.036670648,-0.036547873,-0.032970868,-0.034341995,-0.031372506,-0.03524572,-0.029402088,-0.033289146,-0.032779165,-0.03495558,-0.033587158,-0.033325057,-0.035983574,-0.035264671,-0.035259563,-0.041409496,-0.02864467,-0.033240903,-0.03232405,-0.03284901,-0.032732163,-0.032145042,-0.027932342,-0.03412687,-0.033875488,-0.031787772,-0.031763613,-0.03309907,-0.034073502,-0.035037972,-0.032737684,-0.032409251,-0.031408243,-0.03396273
856.7999878,-0.008644675,-0.009297105,-0.019136535,-0.021740818,-0.029761618,-0.021782231,-0.025876863,-0.027610891,-0.031446915,-0.02924888,-0.030836014,-0.029791832,-0.030801244,-0.030712642,-0.031232182,-0.033528645,-0.03266076,-0.033082038,-0.033442419,-0.035599209,-0.03461108,-0.032759435,-0.032224078,-0.034973681,-0.034351081,-0.028583694,-0.035281666,-0.034399059,-0.030018099,-0.034505896,-0.036693487,-0.033902783,-0.030999992,-0.036473669,-0.034273632,-0.035282478,-0.034469169,-0.033535451,-0.036299035,-0.035747234,-0.031630542,-0.032420974,-0.036105316,-0.03329955,-0.028890911,-0.035834722,-0.036222596,-0.030641148,-0.032867637,-0.03083669,-0.034484375,-0.033309091,-0.034480121,-0.033074219,-0.036078732,-0.031388689
856,-0.003217636,-0.006640189,-0.014107485,-0.01544016,-0.016800636,-0.018044436,-0.020943269,-0.026646227,-0.025394676,-0.029858535,-0.029972874,-0.029721927,-0.026358174,-0.02871722,-0.027610503,-0.026329815,-0.02814449,-0.032290071,-0.029274194,-0.030195858,-0.029600654,-0.022253737,-0.02868475,-0.03101966,-0.030677523,-0.025463181,-0.031039808,-0.02903272,-0.027542967,-0.028518345,-0.029297374,-0.023737106,-0.028806763,-0.02960965,-0.027459579,-0.02476126,-0.02698333,-0.029071942,-0.033224452,-0.025844766,-0.026349062,-0.029753255,-0.026430327,-0.026779134,-0.026085969,-0.028002197,-0.029044731,-0.025567846,-0.028847169,-0.026026094,-0.027684683,-0.029435083,-0.026908202,-0.025907883,-0.02680829,-0.026155731
855.2000122,-0.012949186,-0.009582262,-0.017012216,-0.020123195,-0.020458583,-0.025582733,-0.02615032,-0.028114308,-0.02958576,-0.031662118,-0.033411644,-0.033289913,-0.031416092,-0.032634445,-0.032992892,-0.033269726,-0.033542208,-0.0340253,-0.029055722,-0.03269716,-0.032092299,-0.027562695,-0.029413313,-0.034425985,-0.033526011,-0.033020627,-0.033898998,-0.030112736,-0.035932865,-0.030423943,-0.031032337,-0.031111669,-0.030986108,-0.034580342,-0.032885876,-0.035590574,-0.03490451,-0.029545229,-0.035300232,-0.030978588,-0.033284158,-0.031647582,-0.032884676,-0.033163205,-0.029538168,-0.033928305,-0.030089211,-0.03119012,-0.029057611,-0.031931043,-0.029878495,-0.033162199,-0.0327783,-0.031497907,-0.030147223,-0.032321215
854.4000244,-0.011640538,-0.013595487,-0.019582761,-0.02335283,-0.025791591,-0.023605717,-0.027198324,-0.033223111,-0.034352135,-0.032330923,-0.031220619,-0.030443829,-0.033358093,-0.032336399,-0.032666475,-0.033507463,-0.036481716,-0.033152796,-0.03762605,-0.03476819,-0.033920307,-0.036750149,-0.03632189,-0.033116676,-0.032477666,-0.036949757,-0.03799193,-0.033175386,-0.034687947,-0.034263965,-0.035791911,-0.034701567,-0.034484807,-0.031317595,-0.034999188,-0.033466723,-0.035670988,-0.03246652,-0.036407739,-0.033971827,-0.031549666,-0.032004967,-0.034824148,-0.031014308,-0.029598236,-0.034929927,-0.033412028,-0.034679823,-0.031414505,-0.035618953,-0.035019249,-0.035775222,-0.034275401,-0.033512685,-0.034474142,-0.034315538
853.5999756,-0.006887047,-0.005353019,-0.010642427,-0.016381953,-0.01894393,-0.018049402,-0.022597656,-0.024195822,-0.020890182,-0.025046855,-0.027414378,-0.024819158,-0.025304133,-0.026068613,-0.025815057,-0.025503555,-0.028881999,-0.028328888,-0.026351158,-0.023254106,-0.025126508,-0.023449469,-0.028479317,-0.026909225,-0.026217584,-0.027727475,-0.027857525,-0.0318342,-0.028072378,-0.029894637,-0.027609289,-0.023365879,-0.027559584,-0.028969958,-0.027782258,-0.026832236,-0.027493354,-0.026860658,-0.027713487,-0.025528746,-0.025189925,-0.02944592,-0.026742186,-0.023946952,-0.028583646,-0.026020877,-0.028939107,-0.029680008,-0.025032585,-0.027101006,-0.025999716,-0.026506657,-0.027820136,-0.026482448,-0.023014713,-0.025015138
852.7999878,-0.006158407,-0.009796375,-0.015426969,-0.015706884,-0.022026585,-0.021488518,-0.026499059,-0.026411766,-0.026999725,-0.029238667,-0.030078003,-0.027215976,-0.026068954,-0.028850172,-0.030745344,-0.028385486,-0.031297173,-0.030260134,-0.028652668,-0.032387339,-0.030408593,-0.030690935,-0.031214645,-0.034017451,-0.027922003,-0.029706793,-0.029611923,-0.031091187,-0.031503204,-0.032638814,-0.02952298,-0.027299656,-0.029288422,-0.029814793,-0.033695154,-0.027344285,-0.028626107,-0.030810937,-0.034407523,-0.029967606,-0.031354588,-0.031254198,-0.029983552,-0.026127066,-0.024915375,-0.0330972,-0.028541956,-0.028473644,-0.030809008,-0.03130069,-0.029930785,-0.028480724,-0.02883123,-0.029227875,-0.031040674,-0.029340057
852,-0.007251952,-0.008388253,-0.014126028,-0.01328609,-0.024800478,-0.019258289,-0.024246791,-0.023684898,-0.0234711,-0.026074316,-0.027148234,-0.024689123,-0.02648693,-0.024801897,-0.026451323,-0.027175322,-0.029437745,-0.025177125,-0.032930508,-0.029019695,-0.025888959,-0.026248435,-0.030745344,-0.030528674,-0.029232182,-0.025296953,-0.027352596,-0.028416766,-0.028239924,-0.029276758,-0.029679863,-0.024088228,-0.02679909,-0.028853999,-0.028527023,-0.028032774,-0.028200287,-0.030984277,-0.026707672,-0.02847665,-0.028566921,-0.026327282,-0.028729189,-0.027780412,-0.029045166,-0.028142888,-0.03154745,-0.029400105,-0.025062837,-0.028680583,-0.025795251,-0.028055828,-0.028114792,-0.02711584,-0.026547082,-0.030021479
