wavelength (nm),DOMBlank1,DOMSTD27,DOM13465F,DOM12770,DOM12978,DOM12984,DOM13002,DOM13018,DOM13019,DOMBlank2,DOM13051,DOM13451,DOM13453,DOM13154,DOM13469,DOM13470,DOM13471,DOM13617,DOM13260,DOMBlank3,DOM13264,DOM13316,DOM13333,DOM13416,DOM13538,DOM13542,DOM13543,DOM13545,DOM13546,DOMBlank4,DOM13551,DOM13552,DOM13553,DOM13558,DOM13559,DOMBlank5
859.2000122,-0.001053574,-0.00437114,-0.008411104,-0.008221708,-0.011517387,-0.011934791,-0.009433602,-0.015817422,-0.01426788,-0.016747836,-0.017212497,-0.017324641,-0.018296611,-0.018948538,-0.01728723,-0.021201508,-0.017789979,-0.020065362,-0.019178839,-0.018435223,-0.015757013,-0.020622574,-0.021056773,-0.016554616,-0.019714037,-0.017952845,-0.021997008,-0.023028165,-0.017501956,-0.024335843,-0.019646104,-0.021021556,-0.02047646,-0.019237982,-0.018874934,-0.020447223
858.4000244,-0.002608086,-0.007177356,-0.006940548,-0.0125569,-0.013289403,-0.016128663,-0.014448099,-0.022500185,-0.018105023,-0.019227928,-0.01809231,-0.020853322,-0.021044096,-0.022346443,-0.023453787,-0.022212418,-0.025710013,-0.019238824,-0.020973559,-0.024155373,-0.02104819,-0.024578815,-0.020773573,-0.020178206,-0.020003069,-0.025088785,-0.022385534,-0.025583416,-0.022844352,-0.023680927,-0.025833497,-0.023102788,-0.024755931,-0.023556829,-0.022922199,-0.021694478
857.5999756,-0.005333535,-0.00995068,-0.011924415,-0.011546679,-0.012354158,-0.014453707,-0.020875428,-0.020224264,-0.02007327,-0.017518066,-0.017277131,-0.018642636,-0.020794252,-0.024581358,-0.021405041,-0.01873195,-0.020125173,-0.022456089,-0.020305695,-0.026998656,-0.024104685,-0.022793805,-0.02113563,-0.020315625,-0.023851451,-0.022301886,-0.023987615,-0.021270331,-0.024428496,-0.025068799,-0.025889251,-0.021663005,-0.025802618,-0.024862379,-0.023366615,-0.025837351
856.7999878,-0.004481935,-0.004943673,-0.009188291,-0.014187415,-0.011113158,-0.021044787,-0.02194779,-0.019172994,-0.019062467,-0.020632202,-0.019721657,-0.023284383,-0.02372794,-0.021689847,-0.024699247,-0.020961473,-0.026561594,-0.023503963,-0.022398172,-0.024492849,-0.021558823,-0.024664961,-0.024066873,-0.023272557,-0.023180442,-0.023848118,-0.023567127,-0.025009077,-0.02213105,-0.025049299,-0.028746294,-0.025155041,-0.027143419,-0.020012463,-0.023715146,-0.020693168
856,-0.003724147,-0.002644365,-0.00942732,-0.01592304,-0.017434569,-0.016511507,-0.017192096,-0.01872238,-0.021648623,-0.02179331,-0.021538181,-0.022134591,-0.021162061,-0.023530887,-0.017342998,-0.026773049,-0.022874264,-0.018987691,-0.026508216,-0.02400138,-0.027701441,-0.023727793,-0.026228355,-0.026683863,-0.026529841,-0.026493603,-0.023604002,-0.024927009,-0.027432799,-0.024624605,-0.027863497,-0.026550394,-0.025261492,-0.022851769,-0.024930187,-0.027039131
855.2000122,-0.000318953,-0.004264365,-0.007848821,-0.011799782,-0.012418512,-0.013165313,-0.012691271,-0.017256383,-0.01722021,-0.014587343,-0.018960532,-0.013581939,-0.018137051,-0.018758776,-0.017488975,-0.02026671,-0.02120767,-0.019456001,-0.025121182,-0.020368831,-0.015773589,-0.023301655,-0.01949491,-0.015915204,-0.02134994,-0.017612334,-0.020023143,-0.023951605,-0.021790847,-0.021792373,-0.024071869,-0.020893833,-0.021865536,-0.022862379,-0.022738636,-0.01945724
854.4000244,-0.0052382,-0.011296101,-0.00990949,-0.013708419,-0.016671665,-0.016642917,-0.017267678,-0.020941393,-0.019230057,-0.02062213,-0.019208808,-0.019340741,-0.025676537,-0.020179588,-0.021531727,-0.023452118,-0.019768851,-0.023530299,-0.023588359,-0.026707282,-0.023566881,-0.024524996,-0.021028856,-0.023419058,-0.022733526,-0.022517342,-0.0232703,-0.024868881,-0.020120181,-0.027618228,-0.024907602,-0.020065807,-0.027760452,-0.019545099,-0.024116635,-0.027198518
853.5999756,-0.005234722,-0.014070747,-0.009939194,-0.010902571,-0.015194319,-0.0138143,-0.017655585,-0.020658614,-0.021473439,-0.022205727,-0.021724025,-0.02291056,-0.022020876,-0.022164553,-0.023483461,-0.023731567,-0.025045829,-0.023499891,-0.021582322,-0.025904421,-0.025115954,-0.022861199,-0.022922248,-0.019666886,-0.025061516,-0.021265993,-0.021812068,-0.025994496,-0.024509778,-0.024739008,-0.027133739,-0.027479017,-0.025042702,-0.025991961,-0.023500726,-0.021579612
852.7999878,-0.004487111,-0.006370694,-0.00995407,-0.015017612,-0.01393971,-0.013016517,-0.01697194,-0.018615456,-0.019183794,-0.017322602,-0.021412926,-0.021296212,-0.025273751,-0.023774162,-0.021038819,-0.023515096,-0.022801273,-0.02258586,-0.021282902,-0.021340773,-0.021998927,-0.022383273,-0.024795735,-0.022741731,-0.025825741,-0.021407506,-0.02595963,-0.024949642,-0.023604639,-0.027478969,-0.024295162,-0.024281552,-0.024659676,-0.021645226,-0.023487287,-0.021722991
852,-0.006216847,-0.006334112,-0.008730488,-0.011148683,-0.011028168,-0.014062678,-0.014341269,-0.015414478,-0.01712257,-0.018349718,-0.018966282,-0.018389223,-0.023628812,-0.017771391,-0.021950301,-0.023806559,-0.021084145,-0.021226011,-0.021948922,-0.018546954,-0.020126063,-0.018583464,-0.021573601,-0.021935584,-0.022708615,-0.023170969,-0.023130868,-0.024707953,-0.024060996,-0.023050603,-0.021998141,-0.020317601,-0.021485511,-0.019747976,-0.024335109,-0.022729741
851.2000122,-0.006294058,-0.010856977,-0.009630775,-0.010976177,-0.016128913,-0.016369738,-0.016571511,-0.020228019,-0.020589396,-0.021964721,-0.020013601,-0.019557968,-0.019771423,-0.021249281,-0.022046909,-0.024707805,-0.024288602,-0.019726554,-0.020464459,-0.022335377,-0.022573179,-0.02264626,-0.022180984,-0.020045588,-0.023116583,-0.023053352,-0.023254547,-0.024590263,-0.025867691,-0.024492064,-0.025286306,-0.023693085,-0.030667875,-0.025969138,-0.023021538,-0.022834135
850.4000244,-0.001848151,-0.004392307,-0.006843628,-0.012733757,-0.011089943,-0.014971398,-0.014009245,-0.016083116,-0.019129699,-0.016120182,-0.019254029,-0.013586003,-0.019844482,-0.016508766,-0.018894067,-0.022144234,-0.024164187,-0.019361835,-0.020839851,-0.020943219,-0.019595282,-0.022685127,-0.024436474,-0.019118551,-0.020479968,-0.021523695,-0.021000098,-0.024355862,-0.022461154,-0.022511639,-0.022201695,-0.023804894,-0.02468208,-0.020137135,-0.0208812,-0.022124309
849.5999756,-0.006176986,-0.008388964,-0.009845724,-0.015742885,-0.014116005,-0.015599615,-0.017848961,-0.021785431,-0.022424623,-0.01808789,-0.020363102,-0.022223977,-0.020378513,-0.021321155,-0.022078846,-0.021747565,-0.023925833,-0.021466786,-0.025663262,-0.023919366,-0.024382491,-0.024741845,-0.026617985,-0.023143286,-0.027094731,-0.023066461,-0.023635577,-0.026898811,-0.021346046,-0.0244445,-0.027587863,-0.027076589,-0.025686102,-0.023992121,-0.021449097,-0.025472896
848.7999878,-0.00772342,-0.011049619,-0.012296638,-0.014633847,-0.015677622,-0.017799618,-0.017334791,-0.023952978,-0.021599958,-0.021860464,-0.023207093,-0.022590529,-0.023161398,-0.023550257,-0.02123666,-0.023430193,-0.027170459,-0.022794984,-0.025764758,-0.024386749,-0.024560517,-0.025260368,-0.026273387,-0.026587259,-0.028549615,-0.02520722,-0.025467135,-0.028639581,-0.026481817,-0.026335761,-0.025422802,-0.027983217,-0.025975626,-0.026930928,-0.022165734,-0.024743656
848,-0.006519692,-0.008446597,-0.008803499,-0.015000907,-0.017266335,-0.018523688,-0.018146735,-0.021401098,-0.022565955,-0.02236557,-0.024211049,-0.022110779,-0.025158316,-0.024607288,-0.023111675,-0.02562017,-0.026417319,-0.023100482,-0.029760167,-0.023864241,-0.026461212,-0.024267307,-0.0279154,-0.023964394,-0.026627433,-0.027186118,-0.023961257,-0.027828876,-0.024747666,-0.023533534,-0.024831185,-0.024953211,-0.026126433,-0.025536899,-0.023266571,-0.025936319
847.2000122,-0.0026615,-0.006731649,-0.009588744,-0.012928131,-0.01475742,-0.014046337,-0.013634723,-0.018623095,-0.017906643,-0.020421093,-0.019738724,-0.018842017,-0.023694457,-0.019545099,-0.021647736,-0.022434752,-0.020461101,-0.019067273,-0.02198313,-0.020491177,-0.020598035,-0.022135822,-0.024794562,-0.021726733,-0.020557992,-0.023024483,-0.023452315,-0.020851644,-0.022109892,-0.024839448,-0.023876492,-0.022786535,-0.024051445,-0.023134254,-0.020716714,-0.023053795
846.4000244,-0.004758648,-0.008310094,-0.009302222,-0.011671384,-0.01344704,-0.018267574,-0.017590012,-0.019737637,-0.020045636,-0.019106612,-0.020865608,-0.01920638,-0.022362521,-0.016660206,-0.019308405,-0.023050407,-0.022527467,-0.020771008,-0.021767113,-0.024014853,-0.021615326,-0.022157911,-0.025892861,-0.024914445,-0.024289191,-0.021019582,-0.022564873,-0.025237897,-0.023272458,-0.024003439,-0.025391063,-0.027353616,-0.023622634,-0.024467109,-0.026681673,-0.02277671
845.5999756,-0.007250934,-0.009937928,-0.011677936,-0.019393226,-0.015817821,-0.019360498,-0.017755887,-0.023090025,-0.021487482,-0.022862967,-0.024331585,-0.021354375,-0.021897484,-0.021946756,-0.022729741,-0.023338651,-0.025490424,-0.023109613,-0.022588169,-0.023795532,-0.023648473,-0.025210787,-0.026210323,-0.02473402,-0.025326697,-0.021699747,-0.025553642,-0.026281038,-0.026530083,-0.027736703,-0.025548125,-0.023854587,-0.029671885,-0.02737904,-0.023908686,-0.024180347
844.7999878,-0.0025489,-0.011081414,-0.008165875,-0.013399956,-0.011624057,-0.018017864,-0.019399019,-0.018073341,-0.019019356,-0.018233519,-0.021428203,-0.020589741,-0.021345504,-0.022440946,-0.02372637,-0.023777202,-0.023610376,-0.02006462,-0.022953186,-0.023251016,-0.025444578,-0.025896423,-0.023075495,-0.020669572,-0.023143973,-0.023155458,-0.020162489,-0.023425091,-0.022744285,-0.023738528,-0.027617741,-0.027405823,-0.02629439,-0.023282029,-0.022847841,-0.02269643
844,-0.003262343,-0.010536578,-0.010502468,-0.01751901,-0.01268569,-0.016986975,-0.017571567,-0.018987492,-0.017801506,-0.020438628,-0.019931721,-0.020025417,-0.022344917,-0.020305892,-0.020942528,-0.021011196,-0.02173865,-0.021116102,-0.022865472,-0.026898909,-0.025151525,-0.023018494,-0.024608022,-0.021537097,-0.024784245,-0.02276266,-0.022692891,-0.026404507,-0.02547485,-0.022949306,-0.027719557,-0.026595781,-0.027592575,-0.023553101,-0.022455351,-0.026964648
843.2000122,-0.006333143,-0.009618622,-0.009803209,-0.012663616,-0.011380483,-0.018359892,-0.018809248,-0.016850639,-0.019077875,-0.022091294,-0.021403316,-0.020827219,-0.022720408,-0.023201596,-0.021703735,-0.021855591,-0.023369804,-0.021219257,-0.024213156,-0.024213253,-0.025807593,-0.023119429,-0.025101978,-0.021187257,-0.025027111,-0.024583805,-0.023972427,-0.025396336,-0.024629349,-0.024436865,-0.024631698,-0.022199824,-0.025666485,-0.024531063,-0.024858909,-0.023229863
842.4000244,-0.003722299,-0.005477215,-0.008659241,-0.01242118,-0.013603364,-0.017909823,-0.018166099,-0.018710775,-0.017015005,-0.018205669,-0.019939631,-0.019565886,-0.022946851,-0.021678964,-0.021561384,-0.021369901,-0.021160139,-0.024101306,-0.022076828,-0.021680983,-0.023072548,-0.025822083,-0.02396258,-0.020269131,-0.024021123,-0.019324698,-0.023094395,-0.025646426,-0.022071267,-0.023859536,-0.02606988,-0.022908546,-0.026819047,-0.024356548,-0.022730134,-0.020321999
841.5999756,-0.005164536,-0.012342433,-0.009983264,-0.017313199,-0.016007926,-0.017507624,-0.018578304,-0.01828043,-0.019546732,-0.023068031,-0.020506438,-0.02518338,-0.02511913,-0.023325404,-0.022610089,-0.025182402,-0.022566838,-0.024004566,-0.024655176,-0.023504993,-0.023018003,-0.022676038,-0.023174651,-0.022129573,-0.02432194,-0.027095072,-0.027050223,-0.02608397,-0.02314363,-0.026632205,-0.027777839,-0.030058004,-0.026751241,-0.026301116,-0.025505606,-0.024663785
840.7999878,-0.005855157,-0.011343262,-0.012256728,-0.015256154,-0.019692319,-0.021013564,-0.017757377,-0.02318589,-0.021578824,-0.02239055,-0.023059834,-0.020948892,-0.024207965,-0.027471291,-0.025086781,-0.028119596,-0.024615407,-0.022451762,-0.025266914,-0.024583021,-0.024088474,-0.022591462,-0.027615264,-0.022673041,-0.026086943,-0.026696717,-0.027406067,-0.026258133,-0.026536318,-0.027303835,-0.028224546,-0.025244346,-0.028434465,-0.027862672,-0.027563958,-0.029120456
840,-0.003395254,-0.008371952,-0.010700469,-0.01532133,-0.015287344,-0.018586041,-0.015787618,-0.017965859,-0.020875379,-0.020547178,-0.022263277,-0.019837113,-0.021347672,-0.021707527,-0.021368966,-0.021119406,-0.02172235,-0.019263934,-0.022378454,-0.02393725,-0.021546802,-0.021543009,-0.024316849,-0.022113534,-0.023464577,-0.024251394,-0.023780927,-0.026720475,-0.023042109,-0.024714017,-0.024434663,-0.0257832,-0.025335342,-0.022781525,-0.024195576,-0.021120442
839.2000122,-0.004359197,-0.008580977,-0.010065727,-0.012522697,-0.012790917,-0.015371555,-0.014815415,-0.018069267,-0.018491985,-0.019448129,-0.021013662,-0.018431254,-0.018975202,-0.021161273,-0.020572755,-0.022241587,-0.021367634,-0.022882467,-0.022256687,-0.023028215,-0.019976964,-0.022894941,-0.020775005,-0.021045379,-0.022744039,-0.023315787,-0.023958564,-0.022498367,-0.023887811,-0.023647148,-0.025945097,-0.022763101,-0.025228176,-0.020675596,-0.02377083,-0.020614378
838.4000244,-0.004318192,-0.007949227,-0.01073027,-0.013111367,-0.014269784,-0.019504512,-0.018234562,-0.018543778,-0.021077437,-0.019759305,-0.021237843,-0.021661872,-0.022445077,-0.021022739,-0.02171191,-0.023872767,-0.023414839,-0.020833436,-0.020454532,-0.026617158,-0.024419051,-0.023354448,-0.026045501,-0.02414318,-0.027126055,-0.024922658,-0.023392912,-0.025728457,-0.026991358,-0.025437694,-0.024473518,-0.025911981,-0.024408577,-0.02346801,-0.023730978,-0.024293253
837.5999756,-0.00811857,-0.00994567,-0.009770104,-0.015095724,-0.018181838,-0.018527506,-0.019466497,-0.019829495,-0.021625128,-0.023011964,-0.02281709,-0.022536119,-0.023962189,-0.024544861,-0.021293107,-0.023971595,-0.026848929,-0.027486112,-0.025798325,-0.025005559,-0.024794318,-0.027447622,-0.024592318,-0.022640117,-0.023707008,-0.025798274,-0.024620643,-0.026754649,-0.027042294,-0.028248221,-0.027756033,-0.025466891,-0.028782101,-0.026236836,-0.02337319,-0.027095947
836.7999878,-0.006367021,-0.010614691,-0.013294877,-0.012254866,-0.015926484,-0.01605368,-0.018336369,-0.019044826,-0.021927265,-0.021075513,-0.02114786,-0.022920528,-0.022532923,-0.024045762,-0.022641541,-0.024286058,-0.022773026,-0.022481211,-0.02403239,-0.024895379,-0.024439018,-0.024713334,-0.024466179,-0.022991635,-0.025007563,-0.024978969,-0.022214534,-0.025859594,-0.026420144,-0.027287548,-0.027861459,-0.026491363,-0.028785396,-0.025197156,-0.024793193,-0.026869467
836,-0.006511124,-0.005574696,-0.010449453,-0.012976472,-0.013057163,-0.016742956,-0.017907687,-0.019252593,-0.018736165,-0.019782901,-0.020644642,-0.020311723,-0.022765411,-0.023363279,-0.022436423,-0.023481548,-0.017876785,-0.023153789,-0.023158895,-0.024503123,-0.020838568,-0.023141518,-0.022870138,-0.021982834,-0.021179665,-0.024724679,-0.02586057,-0.028007584,-0.02268729,-0.024444597,-0.023017658,-0.025963385,-0.025043778,-0.020822728,-0.02502594,-0.022754749
835.2000122,-0.005211191,-0.008195393,-0.0115984,-0.012160031,-0.01358505,-0.014729996,-0.015032665,-0.018444154,-0.019579891,-0.021379808,-0.022130607,-0.019906698,-0.02150044,-0.021234885,-0.021943508,-0.021018151,-0.022085832,-0.022281379,-0.022174245,-0.023483608,-0.023880215,-0.023341447,-0.024667259,-0.020736212,-0.021726981,-0.022145564,-0.025966555,-0.026497159,-0.024776811,-0.023681615,-0.027180914,-0.024228334,-0.025356682,-0.024399964,-0.025592789,-0.024487808
834.4000244,-0.005944688,-0.011243183,-0.011277336,-0.015210566,-0.015127675,-0.017970579,-0.017597768,-0.019787846,-0.022599671,-0.021813102,-0.024678068,-0.023294,-0.022664096,-0.021269247,-0.023470121,-0.021520197,-0.023308035,-0.025580585,-0.024812067,-0.026107322,-0.024472835,-0.024771187,-0.025096653,-0.02311079,-0.024382979,-0.023867868,-0.026775336,-0.026292246,-0.025095431,-0.024286546,-0.026685227,-0.026383363,-0.027120948,-0.022935949,-0.02464246,-0.023848804
833.5999756,-0.004691356,-0.008525798,-0.009750362,-0.010633636,-0.01110589,-0.015196869,-0.015024663,-0.015384397,-0.019854521,-0.020600652,-0.019885482,-0.018561687,-0.019580336,-0.022939093,-0.022075795,-0.025212692,-0.019617898,-0.01783634,-0.020329013,-0.021696743,-0.022442373,-0.023677692,-0.022679625,-0.01958687,-0.02196674,-0.023883253,-0.020937249,-0.022459432,-0.022504069,-0.026653774,-0.025221044,-0.025565844,-0.022489371,-0.023378244,-0.020930393,-0.022531696
832.7999878,-0.006459099,-0.010067396,-0.010540519,-0.015247458,-0.014668436,-0.016542407,-0.015696947,-0.021121625,-0.020473102,-0.020003909,-0.02294307,-0.022339065,-0.0205574,-0.024401041,-0.020373672,-0.022802256,-0.020342797,-0.022764182,-0.024883451,-0.024206838,-0.020986877,-0.022324361,-0.025002431,-0.023524854,-0.024489863,-0.021363001,-0.025926173,-0.023087621,-0.024760723,-0.025080135,-0.024240917,-0.02518934,-0.023431076,-0.024499502,-0.018748263,-0.024940794
832,-0.003911973,-0.0086565,-0.006870332,-0.010853847,-0.012957377,-0.015909415,-0.017601348,-0.019581029,-0.019748222,-0.018379595,-0.018372448,-0.018414978,-0.019988781,-0.021291628,-0.022019647,-0.020447468,-0.021306563,-0.01959167,-0.022137348,-0.020160412,-0.024000989,-0.022562219,-0.021714324,-0.023217447,-0.021878975,-0.020065114,-0.022856927,-0.023510436,-0.021280486,-0.023520784,-0.024418512,-0.026415858,-0.024881642,-0.02254949,-0.022456679,-0.02124662
831.2000122,-0.005812913,-0.00724569,-0.008875838,-0.014790046,-0.012446485,-0.016837591,-0.017241804,-0.022329623,-0.019344455,-0.023128167,-0.022061031,-0.019253187,-0.022272673,-0.024739889,-0.021865634,-0.022880649,-0.02467352,-0.024912929,-0.022583943,-0.0254499,-0.025253823,-0.02600776,-0.023933429,-0.022341721,-0.027477706,-0.022807756,-0.024160173,-0.026526919,-0.026366506,-0.025316635,-0.02729664,-0.027532568,-0.025118886,-0.026144616,-0.025294803,-0.024918992
830.4000244,-0.008528896,-0.00908457,-0.014139158,-0.018572055,-0.017039794,-0.019642344,-0.019119047,-0.019658078,-0.020401336,-0.02329037,-0.023024239,-0.020183098,-0.022720801,-0.025154652,-0.02349945,-0.023735341,-0.023332272,-0.025532017,-0.025895104,-0.027461765,-0.026410937,-0.023233889,-0.024809133,-0.027515901,-0.026688391,-0.024285959,-0.027428376,-0.028436258,-0.02837215,-0.026111905,-0.026776943,-0.028802596,-0.024666769,-0.024026463,-0.028585488,-0.021904327
829.5999756,-0.004132951,-0.010052119,-0.011199947,-0.014053807,-0.017624663,-0.016596427,-0.018645661,-0.018333439,-0.020590926,-0.023759801,-0.021834569,-0.018092906,-0.021683296,-0.022927895,-0.02062129,-0.023346158,-0.021433722,-0.021805765,-0.021904573,-0.021829743,-0.021817829,-0.021713093,-0.026724126,-0.023318289,-0.025827156,-0.024343919,-0.024348227,-0.026220655,-0.02363744,-0.028252149,-0.023044024,-0.030330628,-0.023279427,-0.024147244,-0.024174226,-0.025432177
828.7999878,-0.003600013,-0.00647583,-0.007090624,-0.012283151,-0.011713868,-0.018040214,-0.013977712,-0.018382672,-0.01760781,-0.020908929,-0.017491015,-0.020226834,-0.020635609,-0.019882662,-0.018399296,-0.018394383,-0.020820012,-0.020414919,-0.019214703,-0.019486396,-0.020053893,-0.021830138,-0.022448026,-0.020628843,-0.025237752,-0.022087358,-0.021720283,-0.022718098,-0.020533549,-0.021367585,-0.022982011,-0.021984557,-0.021093564,-0.023439072,-0.020358458,-0.022161799
828,-0.008382261,-0.009699939,-0.011547989,-0.014962344,-0.017402887,-0.019761086,-0.018211378,-0.019343117,-0.023881832,-0.022977199,-0.024246303,-0.022396499,-0.024606112,-0.025951875,-0.027111901,-0.026379855,-0.025821351,-0.026742283,-0.028684363,-0.024703795,-0.026358807,-0.026321484,-0.027685702,-0.024378134,-0.026254283,-0.027983313,-0.027991954,-0.027162435,-0.02653851,-0.02725614,-0.029529462,-0.026850097,-0.029352203,-0.025095137,-0.025302619,-0.025610896
827.2000122,-0.006316101,-0.006951859,-0.010186004,-0.013496678,-0.012500917,-0.017204037,-0.015186721,-0.017006839,-0.020712519,-0.017603336,-0.021313712,-0.019325638,-0.02016506,-0.020547869,-0.019967619,-0.021930907,-0.020753734,-0.01816009,-0.019479712,-0.020639507,-0.020272342,-0.020075198,-0.02035322,-0.021231337,-0.020216357,-0.02345825,-0.026042819,-0.023378685,-0.025289675,-0.02413309,-0.021894284,-0.024139654,-0.026090259,-0.025671022,-0.018864771,-0.024081469
826.4000244,-0.0083009,-0.009576388,-0.017245885,-0.017367771,-0.016571013,-0.018267872,-0.021127542,-0.023435099,-0.022457073,-0.021713387,-0.0226382,-0.024907308,-0.022602914,-0.025685515,-0.023317013,-0.025279906,-0.023650482,-0.026304087,-0.026102593,-0.024804978,-0.026296047,-0.026163626,-0.02683793,-0.024245471,-0.027567796,-0.024601318,-0.027176391,-0.029670144,-0.027486015,-0.028053597,-0.026892241,-0.028880836,-0.030216286,-0.026758153,-0.02674759,-0.026210273
825.5999756,-9.06E-05,-0.004800483,-0.009045935,-0.010930439,-0.01122487,-0.01625949,-0.011388905,-0.016658213,-0.017575247,-0.01727937,-0.017083399,-0.015051619,-0.019503077,-0.018755948,-0.018284947,-0.018422123,-0.016849445,-0.016755408,-0.018125979,-0.018412447,-0.021772038,-0.019910604,-0.021505417,-0.0183523,-0.019237734,-0.020167332,-0.018807365,-0.021811526,-0.021012429,-0.021589022,-0.022015758,-0.023260731,-0.019915253,-0.018366592,-0.02048935,-0.018638965
824.7999878,-0.004275336,-0.009514599,-0.008078019,-0.013562771,-0.013343479,-0.01789934,-0.017910967,-0.019976914,-0.021891478,-0.020767257,-0.020562436,-0.018100902,-0.022786241,-0.020865461,-0.019380897,-0.021817779,-0.021392228,-0.020053793,-0.023433087,-0.022291509,-0.022117715,-0.02252206,-0.021706887,-0.020119488,-0.024337165,-0.023714557,-0.023913438,-0.025741924,-0.026996709,-0.023663916,-0.028054178,-0.023435688,-0.026508849,-0.023213521,-0.023769751,-0.022501858
